S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
18,156434,FORTUNE AGRO IMPEX,03-Sep-2022 11:19 AM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
19,157004,GEORGE MAIJO INDUSTRIES PVT LTD,01-Sep-2022 04:17 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
20,156818,GREAVES COTTON LIMITED,30-Aug-2022 09:31 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
21,157788,GREEN FIELD,08-Sep-2022 10:09 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
22,157124,GREENWOOD,01-Sep-2022 08:23 AM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
23,156157,Honda India Power Products Limited,01-Sep-2022 11:52 AM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
24,157428,JEETMULL JAICHANDLALL PVT LTD,08-Sep-2022 04:59 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
25,156133,KERALA AGRO MACHINERY CORPORATION LTD,22-Aug-2022 11:26 AM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
26,156776,KIRLOSKAR OIL ENGINES LTD,01-Sep-2022 04:35 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
27,156495,KISANKRAFT LIMITED,30-Aug-2022 05:21 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
28,156743,KRISHITEK INDUSTRIES PRIVATE LIMITED,31-Aug-2022 07:34 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
29,155932,LUBI INDUSTRIES LLP,01-Sep-2022 11:51 AM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
30,156522,Mahavir Submersibles Pvt Ltd,30-Aug-2022 11:45 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
31,156038,Mahindra And Mahindra Limited Farm Equipment sector,03-Sep-2022 02:07 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
32,155805,MAHINDRA & MAHINDRA LTD,01-Sep-2022 04:04 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
33,157182,MASAND AGRO EQUIPMENT PRIVATE LIMITED,01-Sep-2022 04:03 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
34,156275,MHASWADKAR AUTOLINES PVT LTD,08-Sep-2022 06:18 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
35,156273,MITUSHI ENTERPRISES,31-Aug-2022 11:50 AM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
36,157029,MODERN SPRAYERS PVT LTD,29-Aug-2022 09:00 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
37,157233,M/S BISHWARKARMA INDUSTRY,09-Sep-2022 02:23 PM,Rejected-Technical,Technically Rejected,09-Nov-2022 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
38,157009,NEPTUNE PACKAGING PVT LTD,01-Sep-2022 02:34 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
39,157156,PUBERT INDIA PVT LTD,08-Sep-2022 11:39 AM,Rejected-Technical,Technically Rejected,09-Nov-2022 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
40,156277,RALLI AGROTECH LTD,29-Aug-2022 04:14 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
41,156106,RAMSONS IMPEX,24-Aug-2022 06:02 PM,Rejected-Technical,Technically Rejected,09-Nov-2022 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
42,156184,RATNAGIRI IMPEX PRIVATE LIMITED,05-Sep-2022 12:24 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
43,156860,Rocket Engineering Corporation Pvt Ltd,27-Aug-2022 12:43 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
44,157780,Rushabh Industries,09-Sep-2022 02:16 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
45,156926,Sensitive Industries,30-Aug-2022 06:08 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
46,156695,Shakti Agro Industries,06-Sep-2022 07:03 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
47,157100,SR AGRICULTURE EQUIPMENTS CO P LTD,31-Aug-2022 05:02 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
48,156048,TOPLAND ENGINES PRIVATE LIMITED,16-Aug-2022 06:50 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
49,157277,TSI Engineering Industries Pvt. Ltd.,08-Sep-2022 07:53 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
50,157326,Umesh Mehta,02-Sep-2022 05:44 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
51,156690,UNNATI PUMPS ENTERPRISE,01-Sep-2022 10:54 AM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
52,157364,USHA INTERNATIONAL LTD.,09-Sep-2022 02:47 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
53,156583,VARSHAA AGRO MACH ENGG PVT LTD,26-Aug-2022 05:15 PM,Rejected-Technical,Technically Rejected,09-Nov-2022 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
54,156153,VSM INTERNATIONAL PRIVATE LIMITED,31-Aug-2022 01:56 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
55,157046,VST TILLERS TRACTORS LTD,08-Sep-2022 06:55 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
