EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,11.0,89978.0,Ammit Saha,INR,1.0,11,92890,BBS CONSTRUCTION,29-Sep-2020 06:21 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,12.0,89980.0,Jangmili Phangchopi,INR,1.0,12,89746,Bharat Bora,29-Sep-2020 05:16 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,13.0,89992.0,NABADWEEP PATHAK,INR,1.0,13,93730,BIDYASING PHANGCHO,30-Sep-2020 10:43 AM,Rejected-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,14.0,90135.0,Coupler Contrive Pvt Ltd,INR,1.0,14,93862,Bidyut Das,30-Sep-2020 12:27 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,15.0,90138.0,Shoiab Khan,INR,1.0,15,89973,BIJOY TERANG,26-Sep-2020 09:53 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,16.0,90175.0,Bikash Enterprises,INR,1.0,16,90175,Bikash Enterprises,26-Sep-2020 05:07 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,17.0,90252.0,vishal trade links,INR,1.0,17,92922,BIMOLA TERONPI,29-Sep-2020 06:34 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,18.0,90303.0,M/s Dhananjoy Talukdar,INR,1.0,18,91903,Binit Saha,28-Sep-2020 09:28 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,19.0,90450.0,ASSOCIATED TECHNOLOGIE,INR,1.0,19,93026,BIPIN PRASAD SINGH,29-Sep-2020 07:43 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,20.0,90471.0,Rupam Kataki,INR,1.0,20,92833,BRIGHT SOLAR LIMITED,29-Sep-2020 06:00 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,21.0,90489.0,Kolom Sing Taro,INR,1.0,21,93699,BRONSON TARO,30-Sep-2020 10:29 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,22.0,90511.0,Samsul Ansery,INR,1.0,22,91925,CHANDAN MALAKAR,28-Sep-2020 09:42 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,23.0,90683.0,ASHIM MAHANTA,INR,1.0,23,92961,CHANDAN NARZARY,29-Sep-2020 06:58 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,24.0,90789.0,Bapan Kumar Barman,INR,1.0,24,94090,Chikan Doley,30-Sep-2020 01:02 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,25.0,90819.0,Sri Dhrubajyoti Kakati,INR,1.0,25,94295,CHORUS TERON,30-Sep-2020 02:34 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,26.0,90886.0,SAHARUL AMIN BARBHUIYA,INR,1.0,26,90135,Coupler Contrive Pvt Ltd,26-Sep-2020 02:05 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,27.0,91026.0,Raj Engleng,INR,1.0,27,93319,DANIEL BRAHMA,29-Sep-2020 11:07 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,28.0,91104.0,SMART TECHNOLOGIES AND MARKETING,INR,1.0,28,92304,D KUMAR AND COMPANY,29-Sep-2020 01:04 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,29.0,91653.0,Mousum Bora,INR,1.0,29,92148,D KUMAR AND SALES,29-Sep-2020 10:57 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,30.0,91681.0,Anup Kumar Agarwala,INR,1.0,30,92417,Dochania and Company Private Limited,29-Sep-2020 02:09 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,31.0,91705.0,NOBIN H KILLING,INR,1.0,31,94133,GAUTAM HANSE,30-Sep-2020 01:19 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,32.0,91821.0,Jayanta Khaund,INR,1.0,32,94300,GOBIN CH BARO,30-Sep-2020 02:36 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,33.0,91887.0,SRI GOPAL DEKA,INR,1.0,33,92408,GOURI SANKAR DEKA BORUAH,29-Sep-2020 03:23 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,34.0,91903.0,Binit Saha,INR,1.0,34,94082,HAMENDRA SAIKIA,30-Sep-2020 12:57 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,35.0,91925.0,CHANDAN MALAKAR,INR,1.0,35,92699,HEMA KROPI,29-Sep-2020 04:58 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,36.0,91934.0,Mekri Beypi,INR,1.0,36,93924,JAIMONGAL RAI,30-Sep-2020 12:19 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,37.0,91941.0,KACHE TERANGPI,INR,1.0,37,89980,Jangmili Phangchopi,26-Sep-2020 10:22 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,38.0,92148.0,D KUMAR AND SALES,INR,1.0,38,91821,Jayanta Khaund,28-Sep-2020 08:05 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,39.0,92304.0,D KUMAR AND COMPANY,INR,1.0,39,92673,J.B.Engineers And Associates,29-Sep-2020 04:39 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,40.0,92325.0,YUVARAJ UPADHYAYA,INR,1.0,40,93646,JUNALI BEYPI,30-Sep-2020 09:40 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,41.0,92334.0,PRONOY DAS,INR,1.0,41,91941,KACHE TERANGPI,28-Sep-2020 10:15 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,42.0,92354.0,M/S NIRMAN CONSTRUCTION,INR,1.0,42,93842,KAMAKHYA ENTERPRISE,30-Sep-2020 11:34 AM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,43.0,92361.0,Arsiddh Infraprojects,INR,1.0,43,93127,K.B.S COMMERCIAL (P) LTD.,29-Sep-2020 08:44 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,44.0,92407.0,ZSEE SMART SOLUTION INDIA PRIVATE LIMITED,INR,1.0,44,93342,KEA CONSULTANTS PVT.LTD,29-Sep-2020 11:24 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,45.0,92408.0,GOURI SANKAR DEKA BORUAH,INR,1.0,45,90489,Kolom Sing Taro,26-Sep-2020 08:39 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,46.0,92417.0,Dochania and Company Private Limited,INR,1.0,46,94257,LANGBI TIMUNG,30-Sep-2020 02:14 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,47.0,92466.0,ABETSON TERANG,INR,1.0,47,93210,LISON SING TIMUNG,29-Sep-2020 09:46 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,48.0,92523.0,Amphu Timungpi,INR,1.0,48,94204,Maniraj Brahma,30-Sep-2020 01:47 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,49.0,92529.0,Naruttam Changmai,INR,1.0,49,94273,MANOJ ENGTI,30-Sep-2020 02:24 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,50.0,92558.0,M/S Nirman,INR,1.0,50,91934,Mekri Beypi,28-Sep-2020 09:54 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,51.0,92589.0,M/S ASSAM STEEL ENTERPRISE,INR,1.0,51,93956,MOMIT KHAKHLARY,30-Sep-2020 12:18 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,52.0,92608.0,SURAJ KUMAR SHARMA,INR,1.0,52,91653,Mousum Bora,30-Sep-2020 03:14 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,53.0,92673.0,J.B.Engineers And Associates,INR,1.0,53,88706,MOYNUL ENTERPRISE,23-Sep-2020 01:25 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,54.0,92699.0,HEMA KROPI,INR,1.0,54,92899,MP AGARWALA PVT.LTD,29-Sep-2020 06:24 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,55.0,92752.0,RAJENDRA NATH BRAHMA,INR,1.0,55,92589,M/S ASSAM STEEL ENTERPRISE,29-Sep-2020 03:48 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,56.0,92811.0,r k marketing,INR,1.0,56,90303,M/s Dhananjoy Talukdar,26-Sep-2020 04:45 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
