Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,11,93511,Afzal Ahmed Barbhuiya,30-Sep-2020 02:20 AM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,12,93559,AHABAB AHMED TAPADAR,30-Sep-2020 06:38 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,13,90781,AHMED HASSAN LASKAR,27-Sep-2020 01:54 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,14,90963,Ahmed Karim Barbhuiya,27-Sep-2020 05:05 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,15,92704,A K MULTI TRADERS,29-Sep-2020 04:57 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,16,91142,AKTAR HUSSAIN BARBHUIYA,27-Sep-2020 10:47 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,17,90177,ALIM AKRAM,26-Sep-2020 02:36 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,18,91720,ALOK SHANKAR BHATTACHARJEE,28-Sep-2020 07:01 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,19,93656,ALTAF HUSSAIN BARBHUIYA,30-Sep-2020 11:55 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,20,90337,ALTAF HUSSAIN BARBHUIYA,30-Sep-2020 10:49 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,21,93132,AMAL KANTI PAUL,29-Sep-2020 08:49 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,22,92190,AMITABA BOSE,29-Sep-2020 11:37 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,23,90773,AMIT BARAN DEY,27-Sep-2020 01:47 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,24,92261,A NABACHANDRA SINGHA,29-Sep-2020 04:08 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,25,91935,ANAMUL ISLAM CHOUDHURY,28-Sep-2020 09:59 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,26,89276,ANCHAR HUSSAIN BARBHUIYA,24-Sep-2020 12:21 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,27,91592,ANIMA SINHA,28-Sep-2020 05:32 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,28,92780,Anshudeep Pathak,29-Sep-2020 05:39 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,29,94167,ANUPAM NIRMAN PVT. LTD.,30-Sep-2020 01:30 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,30,90784,ANWAR HUSSAIN AHMED,27-Sep-2020 02:04 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,31,93477,ARGHYA BHATTACHARJEE,30-Sep-2020 01:32 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,32,90849,ARIHANT CONSTRUCTION,27-Sep-2020 03:04 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,33,92358,Arsiddh Infraprojects,29-Sep-2020 01:42 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,34,89306,Arun Enterprise,24-Sep-2020 10:51 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,35,90665,ASHIM MAHANTA,27-Sep-2020 12:02 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,36,90691,ASHISH JYOTI DHAR,27-Sep-2020 12:36 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,37,89277,ASHIT CHANDRA DEY,24-Sep-2020 01:28 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,38,90021,ASHIT RANJAN PAUL,28-Sep-2020 01:57 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,39,91783,ASHOKE KUMAR DAS,28-Sep-2020 07:35 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,40,90497,ASHOK KUMAR DAS,26-Sep-2020 08:42 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,41,91979,ASHUTOSH DAS,28-Sep-2020 11:14 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,42,93170,ASHUTOSH PAUL,29-Sep-2020 09:12 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,43,89661,ASIT NATH,25-Sep-2020 12:52 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,44,92853,ASOMI CONSTRUCTION & SUPPLY SYNDICATE,29-Sep-2020 06:20 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,45,90107,ASRAF HUSSAIN MOZUMDER,26-Sep-2020 01:55 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,46,93757,AYAZUL HOQUE AHMED,30-Sep-2020 10:58 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,47,91713,AYNUL HAQUE CHOUDHURY,30-Sep-2020 12:58 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,48,90020,AZMAL HUSSAIN LASKAR,26-Sep-2020 12:16 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,49,90333,Badrul Islam Barbhuiya,29-Sep-2020 10:27 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,50,93523,BADRUL ISLAM BARBHUIYA,30-Sep-2020 02:46 AM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,51,88901,BAHARUL ISLAM BARBHUIYA,29-Sep-2020 07:05 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,52,91102,BAHARUL ISLAM BARBHUIYA,27-Sep-2020 08:51 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,53,91775,BAHARUL ISLAM LASKAR,28-Sep-2020 07:44 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,54,91800,BAPPA PAUL,28-Sep-2020 07:50 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,55,92616,BAPPI ROY,29-Sep-2020 04:10 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,56,90821,BASABI SINHA,27-Sep-2020 02:53 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,57,91158,BEENA DAS,28-Sep-2020 03:20 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,58,89624,BHARAT TRADERS,25-Sep-2020 10:45 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,59,93194,Bibhas Ranjan Deb,29-Sep-2020 09:30 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,60,93851,Bidyut Das,30-Sep-2020 03:57 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,61,91334,BIJOY SANKAR GOALA,28-Sep-2020 02:05 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,62,90167,Bikash Enterprises,26-Sep-2020 05:01 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,63,91537,BIMAL SINHA,28-Sep-2020 04:47 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,64,92318,BINNI CONSTRUCTION,29-Sep-2020 03:41 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,65,91675,Binoy Bhuson Nath,28-Sep-2020 06:26 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,66,91585,BIRAJ DAS,28-Sep-2020 05:27 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,67,92535,BISWAJIT DAS,29-Sep-2020 03:25 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,68,89735,BISWAJIT NAG CHOUDHURY,25-Sep-2020 03:12 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,69,92938,Brahmaputra Engineers,29-Sep-2020 06:38 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,70,92804,BRIGHT SOLAR LIMITED,29-Sep-2020 05:49 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,71,91286,CHIRANJEEV DEY,28-Sep-2020 01:10 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,72,93198,CHITTA RANJAN DEY,29-Sep-2020 09:37 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,73,90695,Competent Infrastructure and consulting(CICON) Pvt.Ltd,27-Sep-2020 12:41 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,74,92703,Dayadra Paul Choudhury,29-Sep-2020 04:58 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,75,94426,DB TRADING CO,30-Sep-2020 03:45 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,76,94274,DEBADIB DAS,30-Sep-2020 02:23 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,77,88697,Debarshi Paul Choudhury,29-Sep-2020 05:04 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,78,92587,DEBASISH DAS,29-Sep-2020 03:47 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,79,91727,Deepak Sharma,28-Sep-2020 06:59 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,80,90965,Dhruba Jyoti Nath,27-Sep-2020 05:09 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,81,89742,DILWAR HUSSAIN,29-Sep-2020 04:21 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,82,93221,DILWAR HUSSAIN CHOUDHURY,29-Sep-2020 09:53 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,83,91838,DILWAR HUSSAIN MAZUMDER,28-Sep-2020 08:24 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,84,92297,D KUMAR AND COMPANY,29-Sep-2020 12:59 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,85,92142,D KUMAR AND SALES,29-Sep-2020 10:52 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,86,92413,Dochania and Company Private Limited,29-Sep-2020 02:06 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
