S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,92359,ABHIJIT PHUKAN,29-Sep-2020 01:47 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,92837,ABHIJIT SONOWAL,29-Sep-2020 06:00 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,90771,ABHINAB ENTERPRISES,29-Sep-2020 04:46 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,94213,ABHISHEK ENTERPRISE,30-Sep-2020 01:51 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,91530,ABHISHEK SAIKIA,28-Sep-2020 04:50 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,90916,ABONI SARMAH,27-Sep-2020 04:27 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,91761,Abu Bakkar Siddique,28-Sep-2020 07:25 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,91052,Abu Bakkar Siddique,27-Sep-2020 07:27 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,91651,ABU BAKKER SIDDIQUE,28-Sep-2020 06:11 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,88600,Abu Nasar Ansary,18-Sep-2020 03:06 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,91611,ABU NASAR WAHID CHOUDHURY,28-Sep-2020 05:55 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,93679,ABU SHAH SAGIR HUSSAIN,30-Sep-2020 10:13 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,93377,ACHARUDDIN,30-Sep-2020 12:09 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,89017,Achinta Bhattacharjya,27-Sep-2020 02:23 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,93223,ACHYUT GOBINDA BARUAH,29-Sep-2020 09:55 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,91064,ACHYUT SAIKIA,27-Sep-2020 11:07 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,90548,ADITYA SARMAH NEOG,26-Sep-2020 10:12 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,91527,AGRAJIT SAIKIA,28-Sep-2020 04:48 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,91538,AJAHARUL ALAM,28-Sep-2020 04:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,91852,Ajay Chandra Ghosh,28-Sep-2020 08:32 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,90584,AJIT BORAH,27-Sep-2020 08:09 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,91984,Ajoy Dhar,28-Sep-2020 11:25 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,89848,AKASH BURAGOHAIN,25-Sep-2020 07:15 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,89512,AKSHAY BORAH,24-Sep-2020 06:58 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,93983,ALAMPURIA ENTERPRISES,30-Sep-2020 12:26 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,91383,Alauddin Choudhury,28-Sep-2020 02:51 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,89308,ALI AKBAR,24-Sep-2020 11:05 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,94275,ALLIANCE ENTERPRISE,30-Sep-2020 02:26 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,91967,Alok Kumar Biswas,28-Sep-2020 11:16 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,90794,Altaf Ahmed,27-Sep-2020 02:21 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,92819,Amarendra Narayan Sarma,29-Sep-2020 05:54 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,94112,Amdadul Hussain,30-Sep-2020 01:09 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,90483,Aminul Haque Choudhury,26-Sep-2020 08:36 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,91387,AMIYA KR BORA,28-Sep-2020 02:51 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,90915,AMRIT GOGOI,27-Sep-2020 04:22 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,89538,AMRIT GOGOI,24-Sep-2020 08:32 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,92977,Amrit Kalyan Gogoi,29-Sep-2020 07:07 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,90824,ANANGA SONOWAL,27-Sep-2020 02:35 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,89708,ananta bhuyan,25-Sep-2020 02:15 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,91228,Anishuj Jamal,28-Sep-2020 11:57 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,91125,ANISUR RASHID,27-Sep-2020 09:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,93903,Anjan Borkakati,30-Sep-2020 11:57 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,89929,ANKUR BORTHAKUR,28-Sep-2020 12:08 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,92817,Anshudeep Pathak,29-Sep-2020 05:56 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,92039,ANUJ BORA,29-Sep-2020 03:31 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,94131,ANUPAM NIRMAN PVT. LTD.,30-Sep-2020 01:19 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,93773,Anup Biswas,30-Sep-2020 11:07 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,58,88648,Anuwer Hussain,18-Sep-2020 07:13 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,59,92075,APURBA GOGOI,29-Sep-2020 08:57 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,60,91944,APURBA LAHON,28-Sep-2020 10:08 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,61,93068,Arabinda Phukan,29-Sep-2020 08:06 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,62,92412,ARIF MOHAMMED,29-Sep-2020 02:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,63,92302,ARJUN MALI,29-Sep-2020 01:08 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,64,89753,Arnab Buragohain,25-Sep-2020 04:20 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,65,91845,Arsiddh Infraprojects,29-Sep-2020 01:35 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,66,89303,Arun Enterprise,24-Sep-2020 05:08 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,67,89898,Arup Bora,25-Sep-2020 09:06 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,68,93035,ARUP GHOSH,29-Sep-2020 07:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,69,93900,ARYA ENTERPRISE,30-Sep-2020 11:54 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,70,91402,ASHADUZ ZAMAN,28-Sep-2020 03:15 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,71,91121,ASHIM KUMAR HAZARIKA,27-Sep-2020 09:41 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,72,90680,ASHIM MAHANTA,27-Sep-2020 12:18 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,73,92333,Ashish Paul,29-Sep-2020 01:34 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,74,92831,ASHOK HARAN,30-Sep-2020 12:36 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
