Date,object_id,revenue_ci,District,Number of damages
2023-06-18,117,Matia,GOALPARA,1
2023-07-12,117,Matia,GOALPARA,1
2023-06-20,115,Lakhipur,GOALPARA,1
2023-06-21,117,Matia,GOALPARA,1
2023-07-18,117,Matia,GOALPARA,1
2023-06-16,115,Lakhipur,GOALPARA,1
2023-07-08,116,Balijana,GOALPARA,1
2023-06-17,116,Balijana,GOALPARA,2
2023-06-17,115,Lakhipur,GOALPARA,1
2023-07-05,117,Matia,GOALPARA,1
2023-07-05,116,Balijana,GOALPARA,2
2023-06-19,115,Lakhipur,GOALPARA,3
2023-06-19,117,Matia,GOALPARA,1
2023-06-28,115,Lakhipur,GOALPARA,3
2023-06-28,116,Balijana,GOALPARA,2
2023-07-04,117,Matia,GOALPARA,3
2023-07-04,116,Balijana,GOALPARA,3
2023-06-23,115,Lakhipur,GOALPARA,10
2023-07-07,115,Lakhipur,GOALPARA,10
2023-06-24,115,Lakhipur,GOALPARA,12
2023-07-02,228,Ghograpar,NALBARI,1
2023-07-05,226,Nalbari,NALBARI,1
2023-06-26,227,Banekuchi,NALBARI,2
2023-06-20,227,Banekuchi,NALBARI,2
2023-06-16,227,Banekuchi,NALBARI,1
2023-06-16,222,Tihu,NALBARI,2
2023-06-30,227,Banekuchi,NALBARI,3
2023-06-19,227,Banekuchi,NALBARI,3
2023-06-19,222,Tihu,NALBARI,1
2023-07-01,224,Barkhetri,NALBARI,2
2023-07-01,226,Nalbari,NALBARI,2
2023-06-23,227,Banekuchi,NALBARI,1
2023-06-23,226,Nalbari,NALBARI,2
2023-06-23,228,Ghograpar,NALBARI,3
2023-06-27,226,Nalbari,NALBARI,5
2023-06-27,228,Ghograpar,NALBARI,1
2023-07-03,226,Nalbari,NALBARI,6
2023-06-28,227,Banekuchi,NALBARI,4
2023-06-28,226,Nalbari,NALBARI,3
2023-06-25,222,Tihu,NALBARI,16
2023-06-21,226,Nalbari,NALBARI,2
2023-06-21,227,Banekuchi,NALBARI,1
2023-06-21,224,Barkhetri,NALBARI,1
2023-06-21,228,Ghograpar,NALBARI,5
2023-06-21,225,Barbhag,NALBARI,6
2023-06-24,224,Barkhetri,NALBARI,2
2023-06-24,226,Nalbari,NALBARI,1
2023-06-24,222,Tihu,NALBARI,3
2023-06-24,225,Barbhag,NALBARI,11
2023-06-22,224,Barkhetri,NALBARI,1
2023-06-22,227,Banekuchi,NALBARI,3
2023-06-22,225,Barbhag,NALBARI,14
2023-06-22,226,Nalbari,NALBARI,6
2023-06-16,245,Harisinga,UDALGURI,1
2023-06-18,241,Khoirabari,UDALGURI,1
2023-06-22,245,Harisinga,UDALGURI,3
2023-06-21,247,Mazbat,UDALGURI,6
2023-07-18,261,Tamulpur,TAMULPUR,1
2023-07-07,261,Tamulpur,TAMULPUR,1
2023-06-17,261,Tamulpur,TAMULPUR,1
2023-06-20,261,Tamulpur,TAMULPUR,1
2023-06-24,259,Goreswar,TAMULPUR,1
2023-06-16,259,Goreswar,TAMULPUR,1
2023-06-23,259,Goreswar,TAMULPUR,3
2023-06-21,261,Tamulpur,TAMULPUR,5
2023-06-18,259,Goreswar,TAMULPUR,1
2023-06-18,261,Tamulpur,TAMULPUR,5
2023-06-22,261,Tamulpur,TAMULPUR,9
2023-06-29,216,Boko,KAMRUP,1
2023-06-19,217,"North
Guwahati",KAMRUP,1
2023-06-21,213,Goroimari,KAMRUP,2
2023-06-17,272,Palasbari,KAMRUP,2
2023-06-17,208,Rangia,KAMRUP,1
2023-06-24,208,Rangia,KAMRUP,2
2023-06-24,272,Palasbari,KAMRUP,2
2023-06-20,213,Goroimari,KAMRUP,5
2023-06-20,211,Hajo,KAMRUP,3
2023-06-19,135,Raha,NAGAON,1
2023-06-20,135,Raha,NAGAON,2
2023-06-21,136,Kampur,NAGAON,2
2023-06-18,136,Kampur,NAGAON,2
2023-06-18,185,Silchar,CACHAR,1
2023-06-18,186,Udharbond,CACHAR,6
2023-06-23,185,Silchar,CACHAR,19
2023-06-23,186,Udharbond,CACHAR,10
2023-07-14,172,Bokakhat,GOLAGHAT,1
2023-06-19,174,Dergaon,GOLAGHAT,1
2023-07-15,174,Dergaon,GOLAGHAT,1
2023-06-25,175,Golaghat,GOLAGHAT,2
2023-06-24,175,Golaghat,GOLAGHAT,3
2023-07-11,172,Bokakhat,GOLAGHAT,7
2023-06-20,207,Bijni,CHIRANG,1
2023-06-26,206,Sidli,CHIRANG,1
2023-07-15,207,Bijni,CHIRANG,2
2023-06-22,207,Bijni,CHIRANG,2
2023-06-21,207,Bijni,CHIRANG,2
2023-06-19,207,Bijni,CHIRANG,2
2023-07-14,207,Bijni,CHIRANG,4
2023-06-23,207,Bijni,CHIRANG,5
2023-06-23,206,Sidli,CHIRANG,1
2023-06-21,260,Baganpara,BAKSA,1
2023-06-19,234,Barama,BAKSA,1
2023-06-23,234,Barama,BAKSA,2
2023-06-22,260,Baganpara,BAKSA,2
2023-06-22,233,Jalah,BAKSA,1
2023-06-28,233,Jalah,BAKSA,2
2023-06-24,233,Jalah,BAKSA,6
2023-06-24,103,Dotoma,KOKRAJHAR,1
2023-07-03,104,Kokrajhar,KOKRAJHAR,1
2023-07-16,101,Gossaigaon,KOKRAJHAR,1
2023-07-15,104,Kokrajhar,KOKRAJHAR,1
2023-07-06,105,Bagribari,KOKRAJHAR,1
2023-06-20,105,Bagribari,KOKRAJHAR,2
2023-06-20,101,Gossaigaon,KOKRAJHAR,4
2023-06-19,103,Dotoma,KOKRAJHAR,9
2023-06-23,105,Bagribari,KOKRAJHAR,5
2023-06-23,101,Gossaigaon,KOKRAJHAR,1
2023-06-23,103,Dotoma,KOKRAJHAR,2
2023-06-22,102,Bhawraguri,KOKRAJHAR,1
2023-06-22,105,Bagribari,KOKRAJHAR,2
2023-06-22,103,Dotoma,KOKRAJHAR,1
2023-06-22,101,Gossaigaon,KOKRAJHAR,4
2023-06-21,105,Bagribari,KOKRAJHAR,1
2023-06-21,101,Gossaigaon,KOKRAJHAR,1
2023-06-21,102,Bhawraguri,KOKRAJHAR,1
2023-06-21,103,Dotoma,KOKRAJHAR,6
2023-07-07,199,Boitamari,BONGAIGAON,1
2023-07-07,200,Srijangram,BONGAIGAON,1
2023-07-13,198,Bongaigaon,BONGAIGAON,2
2023-07-13,200,Srijangram,BONGAIGAON,1
2023-07-13,202,Manikpur,BONGAIGAON,1
2023-07-17,200,Srijangram,BONGAIGAON,7
2023-07-17,202,Manikpur,BONGAIGAON,7
2023-06-21,202,Manikpur,BONGAIGAON,2
2023-06-21,198,Bongaigaon,BONGAIGAON,6
2023-06-21,200,Srijangram,BONGAIGAON,9
2023-06-25,202,Manikpur,BONGAIGAON,14
2023-06-25,200,Srijangram,BONGAIGAON,5
2023-06-20,198,Bongaigaon,BONGAIGAON,2
2023-06-20,199,Boitamari,BONGAIGAON,3
2023-06-20,202,Manikpur,BONGAIGAON,7
2023-06-20,200,Srijangram,BONGAIGAON,14
2023-07-05,198,Bongaigaon,BONGAIGAON,10
2023-07-05,199,Boitamari,BONGAIGAON,4
2023-07-05,202,Manikpur,BONGAIGAON,14
2023-07-05,200,Srijangram,BONGAIGAON,10
2023-06-24,198,Bongaigaon,BONGAIGAON,9
2023-06-24,199,Boitamari,BONGAIGAON,6
2023-06-24,202,Manikpur,BONGAIGAON,16
2023-06-24,200,Srijangram,BONGAIGAON,12
2023-06-20,191,Nilambazar,KARIMGANJ,1
2023-07-18,191,Nilambazar,KARIMGANJ,1
2023-06-27,192,Patherkandi,KARIMGANJ,2
2023-06-25,192,Patherkandi,KARIMGANJ,2
2023-06-26,192,Patherkandi,KARIMGANJ,3
2023-06-23,189,Karimganj,KARIMGANJ,2
2023-06-24,192,Patherkandi,KARIMGANJ,3
2023-07-03,189,Karimganj,KARIMGANJ,2
2023-07-13,191,Nilambazar,KARIMGANJ,1
2023-07-13,190,Badarpur,KARIMGANJ,1
2023-06-28,189,Karimganj,KARIMGANJ,4
2023-06-30,189,Karimganj,KARIMGANJ,3
2023-06-30,193,RK Nagar,KARIMGANJ,1
2023-06-27,111,Golakganj,DHUBRI,2
2023-06-21,114,Chapar,DHUBRI,2
2023-06-30,110,Agamoni,DHUBRI,3
2023-06-28,110,Agamoni,DHUBRI,4
2023-07-03,110,Agamoni,DHUBRI,4
2023-06-20,111,Golakganj,DHUBRI,6
2023-07-14,110,Agamoni,DHUBRI,3
2023-07-16,111,Golakganj,DHUBRI,7
2023-07-12,111,Golakganj,DHUBRI,7
2023-07-01,110,Agamoni,DHUBRI,13
2023-07-06,110,Agamoni,DHUBRI,11
2023-06-22,111,Golakganj,DHUBRI,1
2023-06-22,112,Dhubri,DHUBRI,13
2023-06-22,113,Bilasipara,DHUBRI,6
2023-07-15,111,Golakganj,DHUBRI,5
2023-07-15,112,Dhubri,DHUBRI,22
2023-06-24,114,Chapar,DHUBRI,8
2023-06-24,112,Dhubri,DHUBRI,1
2023-06-24,113,Bilasipara,DHUBRI,13
2023-06-23,112,Dhubri,DHUBRI,25
2023-06-23,114,Chapar,DHUBRI,22
2023-06-23,113,Bilasipara,DHUBRI,37
2023-06-27,124,Bajali,BAJALI,1
2023-06-21,124,Bajali,BAJALI,3
2023-06-22,124,Bajali,BAJALI,4
2023-06-23,265,Sarupeta,BAJALI,13
2023-06-23,124,Bajali,BAJALI,5
2023-06-24,265,Sarupeta,BAJALI,22
2023-07-01,124,Bajali,BAJALI,49
2023-06-26,266,Chenga,BARPETA,1
2023-06-25,121,Baghbor,BARPETA,1
2023-07-14,266,Chenga,BARPETA,1
2023-06-21,122,Barpeta,BARPETA,1
2023-06-29,121,Baghbor,BARPETA,3
2023-07-05,122,Barpeta,BARPETA,3
2023-07-05,123,Sarthebari,BARPETA,4
2023-07-04,122,Barpeta,BARPETA,2
2023-07-04,123,Sarthebari,BARPETA,9
2023-06-30,121,Baghbor,BARPETA,12
2023-06-28,266,Chenga,BARPETA,3
2023-06-28,122,Barpeta,BARPETA,19
2023-06-24,122,Barpeta,BARPETA,22
2023-07-01,123,Sarthebari,BARPETA,15
2023-07-01,122,Barpeta,BARPETA,10
2023-07-02,123,Sarthebari,BARPETA,20
2023-06-23,121,Baghbor,BARPETA,1
2023-06-23,122,Barpeta,BARPETA,29
2023-06-27,266,Chenga,BARPETA,9
2023-06-27,122,Barpeta,BARPETA,22
2023-06-27,121,Baghbor,BARPETA,16
2023-06-23,281,Majuli,MAJULI,2
2023-06-23,280,Ujani Majuli,MAJULI,1
2023-07-14,281,Majuli,MAJULI,3
2023-07-14,280,Ujani Majuli,MAJULI,3
2023-07-09,169,Teok,JORHAT,2
2023-06-28,276,Jorhat West,JORHAT,1
2023-07-07,169,Teok,JORHAT,2
2023-07-14,137,Dhekiajuli,SONITPUR,1
2023-07-08,137,Dhekiajuli,SONITPUR,1
2023-06-30,138,Chariduar,SONITPUR,2
2023-07-11,279,Sonari,CHARAIDEO,1
2023-07-07,279,Sonari,CHARAIDEO,1
2023-07-18,271,Mayong,MORIGAON,1
2023-07-16,271,Mayong,MORIGAON,1
2023-07-17,271,Mayong,MORIGAON,2
2023-07-15,271,Mayong,MORIGAON,2
2023-07-15,162,Moran,DIBRUGARH,2
