Date,District,Number,Details,state,ID,assam_dist
2023-07-04,GOALPARA,6,"Matia - SH-46 | Near Sainik School, Mornoi | Road submerged with an average depth of 0.100 m (from Ch 17.00 Km to Ch 17.10 Km) on 23/06/2023. As reported by PWRD, Dudnoi & Goalpara East Territorial Road Division, Goalpara on 03/07/2023 | (Long - 90.735243, Lat - 26.097447, Dept - PWD (Roads)),  Junction point of SH-46 and Matia Buduchar Road | Matia | Road submerged with an average depth of 0.600 m, hard crust & side berm with a length of 200 m from Ch 0.00 m to Ch 200.00 m. Dated - 03/07/2023 as reported by PWRD, Dudnoi & Goalpara East Territorial Road Division, Goalpara | (Long - 90.786563, Lat - 26.061773, Dept - PWD (Roads)),  Matia Simlitola Road | Near Simlitola | Approaches eroded and damaged of RCC Bridge No: 7/1, 10/1 and 11/1. Dated - 04/07/2023 as reported by PWRD, Dudnoi & Goalpara East Territorial Road Division, Goalpara | (Long - 90.843775, Lat - 26.073595, Dept - PWD (Roads)),  Balijana - Hudukona to Borduk via Mongrai Road (AS-07-222) | Hudukona to Borduk via Mongrai Road | As per information received from PWRD , Dudhnoi & Goalpara East Territorial Road Division, Goalpara on 03/07/2023 via Whatsapp on Balijana Circle Task Force Group , damage occurred on 23/06/2023, Road name: Hudukona to Borduk via Mongrai Road (AS-07-222), Nature of damage: Road submerged with an average depth of 1.100 m (from Ch.420.00 m to Ch 1250.00 m ) and 0.550 m (from Ch 6910.00 m to Ch 7290.00 m) | (Long - 90.549830, Lat - 25.951306, Dept - PWD (Roads)),  Lower Chotipara to Bodapur via Katasibari Road | Lower Chotipara to Bodapur via Katasibari Road | As per information received from PWRD , Dudhnoi & Goalpara East Territorial Road Division, Goalpara on 03/07/2023 via Whatsapp on Balijana Circle Task Force Group , damage occurred on 23/06/2023, Road name: Lower Chotipara to Bodapur via Katasibari Road Nature of Damage: Side berm eroded, hard crust damaged, road submerged with an average depth of 0.500 m (from Ch 2250.00 m to Ch. 3020.00 m ) | (Long - 90.580315, Lat - 26.018642, Dept - PWD (Roads)),  Chandamari to Satboini Pahar PMGSY Road , (Package No: AS-07-182) | Chandamari to Satboini Pahar PMGSY Road | As per information received from PWRD , Dudhnoi & Goalpara East Territorial Road Division, Goalpara on 03/07/2023 via Whatsapp on Balijana Circle Task Force Group , damage occurred on 23/06/2023, Road name: Chandamari to Satboini Pahar PMGSY Road , (Package No: AS-07-182) Nature of Damage: Road submerged with an average depth of 0.300 m (from Ch 1750.00m to Ch. 2030.00 m ) with a length of 280.00 m | (Long - 90.584587, Lat - 26.066472, Dept - PWD (Roads))",ASSAM,16,2011Goal
2023-07-04,BARPETA,11,"Barpeta - Baradi Tatikuchi to Taparbori Bazar | Baradi Taparbari | As per report received from the EE, PWRD, Barpeta Baghbar & Chenga Territorial Road Division Barpeta on 03/07/23 SPT Br. No. 1/1 in critical condition due to water hyacinth | (Long - 91.049739, Lat - 26.331426, Dept - PWD (Roads)),  Howly CHC approach Road | Howly | As per report received from the EE, PWRD, Barpeta Baghbar & Chenga Territorial Road Division Barpeta on 03/07/23 Side berm and hard crust damage at several stretches | (Long - 90.977238, Lat - 26.412530, Dept - PWD (Roads)),  Sarthebari - Rangia Nadir Pam MEM to Besimari Burhikharma village road SPT Br No 2/1 approaches damaged. (Lat- 26.458477, Long- 91.143478, under Sarthebari Rev Circle) | Rangia Nadir Pam MEM to Besimari Burhikharma village road | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.143478, Lat - 26.458477, Dept - PWD (Roads)),  Nagon Sarthebari road submerged at many stretches and damaged road shoulder and hard crust also RCC bridge Approach damaged at Singra. | Nagon Sarthebari road | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.169794, Lat - 26.335984, Dept - PWD (Roads)),  Belbari Nasatra Road SPT Br No 2/1 approaches damaged. (Lat- 26.352682, Long- 91. 196753, under Sarthebari Rev. Circle) | Belbari Nasatra Road | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.196753, Lat - 26.352682, Dept - PWD (Roads)),  Newlarbhitha to Bamundi (bamundi to Fulbari via Kuriharpam) road submerged. Road surface heavily damaged. (Lat- 26.378834, Long- 91.181228, under Sarthebari Rev. Cirlce) | Newlarbhitha to Bamundi (bamundi to Fulbari via Kuriharpam) road | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.181228, Lat - 26.378834, Dept - PWD (Roads)),  Singra to Bhogchara Road hard crust fully damaged. Road breached at 7 Nos stretches from 1st KM to 5th KM. (Lat- 26.355595, Long- 91.163943, Under Sarthebari Rev Circle) | Singra to Bhogchara Road | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.163943, Lat - 26.355595, Dept - PWD (Roads)),  Bagchara Bazar to kaljahi Josodarpam Road SPT Br No 2/1 approaches damaged (lat- 26.350523, Long- 91.150801, under Sarthebari Rev. Circle) | Bagchara Bazar to kaljahi Josodarpam Road | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.150801, Lat - 26.350523, Dept - PWD (Roads)),  Lochima village road submerged and damaged. | Lochima village road | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.212791, Lat - 26.352396, Dept - PWD (Roads)),  Rangia Nadir Pam Chariali to Bagudi Village SPT Br No 1/1 approaches damaged. (Lat- 26.344734, long- 91.133673, under Sarthebari Rev. Circle) | Rangia Nadir Pam Chariali to Bagudi Village | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.133673, Lat - 26.344734, Dept - PWD (Roads)),  Sarthebari Medical road submerged and damaged the road badly with SPT bridge. | Sarthebari Medical road | as per the report received from PWD (Road) on 04-07-2023 | (Long - 91.224170, Lat - 26.364884, Dept - PWD (Roads))",ASSAM,32,2011Barp
2023-07-05,GOALPARA,3,"Matia - Nepalikhuti to Krishnai Road | Near Sardarpara | Approaches are damaged and sub sided of RCC Bridge No. 11/1 as reported by PWRD, Dudhnoi & Goalpara East Territorial Road Division, Goalpara on 05/07/2023 | (Long - 90.676979, Lat - 26.046764, Dept - PWD (Roads)),  Balijana - KARBALA GOVINDAPUR ROAD | KARBALA GOVINDAPUR ROAD | As per reported by PWDRD, Dudhnoi & Goalpara East Territorial Road Division, Goalpara on 05/07/2023 via WhatsApp Group (Balijana Circle Task Force) Name of the Road: Karbala Govindapur Road Nature of damage: Carriage way and side berm damaged causing huge holes at Ch 1700.00 m and side berm heavily eroded at chainage 500.00 m to 750.00 m, Ch 900.00 m to 1100.00 m , Ch 1130.00 m to 1250.00 m , Ch 1300.00 m to 1500.00 m and Ch 2050.00 m to 2300.00 m | (Long - 90.597441, Lat - 26.168231, Dept - PWD (Roads)),  MESELKHOWA HATIGAON ROAD | MESELKHOWA HATIGAON | As per reported by PWDRD, Dudhnoi & Goalpara East Territorial Road Division, Goalpara on 05/07/2023 via WhatsApp Group (Balijana Circle Task Force) Name of the road: Meselkhowa Hatigaon Road Nature of Damage: Approaches are damaged and subsided of RCC Bridge No.1/1, 1/2, and 6/1 on 1/1, Latitude: 25.9710977 Longitude: 90.5655099 on 1/2 , Latitude: 25.9719402 Longitude: 90.5632729 on 6/1, Latitude: 25.9834736 Longitude: 90.5215622 | (Long - 90.565510, Lat - 25.971098, Dept - PWD (Roads))",ASSAM,16,2011Goal
2023-07-05,NALBARI,1,"Nalbari - Kendukuchi road near LP School | Kendukuchi | as per the report received from LM and local people on 04/07/2023, this road is affected due to flood on Dated: 24/06/2023. However no damage report received from PWD, road department till now for this particular road | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",ASSAM,19,2011Nalb
2023-07-05,BONGAIGAON,38,"Bongaigaon - New Bongaigaon Dhaligaon Road via St. Albert School | New Bongaigaon | Pot hole developed on carriage way of the road from (1) from Ch. 500.00m to 700.00m (2) from 800.00m to 950.00m. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.529734, Lat - 26.485835, Dept - PWD (Roads)),  Kukurmari sutarpara road near APDCL | Kukurmari | Side shoulder eroded at Ch. 3km. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.544963, Lat - 26.480408, Dept - PWD (Roads)),  Road from NH-31C Popragaon to Korebari | Popragaon | Hard crust including edge restrain nad ICBP damage and washed away at (1) at Ch. 300.00m to 310.00m (2) at Ch. 500.00m to 515.00m. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.610795, Lat - 26.489820, Dept - PWD (Roads)),  Bakhalgaon Dakuapara Road | Dakuapara | Approach of RCC Br No: 3/1 and shoulder damaged.as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.626749, Lat - 26.408947, Dept - PWD (Roads)),  Kashidoba Kakoijana Road to Betbari Road | Kashidoba | Approach of RCC Br. No : 1/1. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.564130, Lat - 26.425232, Dept - PWD (Roads)),  Sipansila Kahipara Road | Sipansila | Approach of RCC Br No: 1/1 & Embankment damaged. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.620900, Lat - 26.412820, Dept - PWD (Roads)),  Siponsila To Kahibari Road | Kahibari | Shoulder & core eroded and washed away at Ch. 1100.00m & 1300.00m. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.619555, Lat - 26.424966, Dept - PWD (Roads)),  Siponsila To Kathaguri pt-3. | Kathaguri | shoulder damaged at Ch. 5450.00m to 5550.0m.as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.622103, Lat - 26.426862, Dept - PWD (Roads)),  Mulagaon Chengmari Road | Mulagaon | shoulder damaged at 2500.00m. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.508600, Lat - 26.434300, Dept - PWD (Roads)),  Bholaguri to SH-2 via Dosimapara via Mulagaon Road | Dosimapara | shoulder damaged.as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.521285, Lat - 26.457652, Dept - PWD (Roads)),  Boitamari - Jogighopa Oudubi Salbari Road | Jogighopa | Land slide & Shoulder damage at Ch 16th km. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.486984, Lat - 26.296527, Dept - PWD (Roads)),  Jogighopa Oudubi Salbari Road | Oudubi | Shoulder and Geo bag damaged at Ch. 15th km.as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.485003, Lat - 26.290147, Dept - PWD (Roads)),  Kabaitary to Kabaitary VI | Kabaitary | hard crust and shoulder damaged at Ch. 400.00m. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.564405, Lat - 26.263090, Dept - PWD (Roads)),  Kabaitary to Kabaitary VI | Kabaitary | hard crust and shoulder damaged at Ch. 100.00m . as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.565692, Lat - 26.263246, Dept - PWD (Roads)),  Manikpur - Patiladoha Dhupuri Road | Dhupuri | Road surface damaged at Ch.50.00m,400.00m&850.00m. as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.800739, Lat - 26.489743, Dept - PWD (Roads)),  Dangaigaon Kirtanpara road | Kirtanpara | Hard crust and shoulder damaged at Ch.2nd Km. as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.742132, Lat - 26.436118, Dept - PWD (Roads)),  Manikpur Chakihali Road | Manikpur | Approach of RCC Br No: 3/1, 4/1, & 5/1. as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.822465, Lat - 26.443540, Dept - PWD (Roads)),  Manikpur Nowagaon to Takabari Road | Nowagaon | Approach of RCC Br No: 2/1 and shoulder damaged at Ch. 2nd km and 3rd Km. as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.839409, Lat - 26.437932, Dept - PWD (Roads)),  T-4 Abadi Road | Abadi | Approach damage of RCC No 1/1 .as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.843080, Lat - 26.430090, Dept - PWD (Roads)),  Sidalsuti Gerukabari Road | Sidalsuti | Road surface damaged at 1st and 2nd Km . as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.692859, Lat - 26.457636, Dept - PWD (Roads)),  Manash Ghat to Sakihali Road | Sakihali | Hard Crust and shoulder damaged damaged at 1st Km, 2nd Km, 3rd Km & 4th Km.as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.755595, Lat - 26.461597, Dept - PWD (Roads)),  Gerukabari Kirtanpara Road | Kirtanpara | Hard Crust, water logging & surface logging damaged at Ch at 2nd Km. as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.698775, Lat - 26.463197, Dept - PWD (Roads)),  Gerukabari Kirtanpara Road | Gerukabari | Hard Crust, shoulder damaged at Ch. 4th Km.as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.708918, Lat - 26.453824, Dept - PWD (Roads)),  Dangaigaon Kirtanpara Road | Dangaigaon | Hard Crust, shoulder damaged at Ch. 2nd Km.as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.792132, Lat - 26.436118, Dept - PWD (Roads)),  Manikpur Sakihali Road | Manikpur | RCC Br No: 4/1, 4/2 & 5/1 approach damaged. as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.826871, Lat - 26.434161, Dept - PWD (Roads)),  Gorimari Kawatika Road | Gorimari | shoulder damaged at 1st and 2nd Km.as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.673449, Lat - 26.481138, Dept - PWD (Roads)),  Monakosha Kawatika Road | Monakosha | shoulder damaged at 1st and 2nd Km.as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.686945, Lat - 26.483188, Dept - PWD (Roads)),  Bhandara Pt-I to Bhandara Pt-V PMGSY Road. | Bhandara | shoulder and Hard crust damaged at 1st and 2nd Km.as per report received from PWRD Bongaigaon, Dated- 05.07.2023 | (Long - 90.793627, Lat - 26.466382, Dept - PWD (Roads)),  Srijangram - NH -31 to Thakuranipara MPNA road | Thakuranipara | Shoulder and slope & hard crust of Bridge approach damage at Ch.55.00m. as per report received from PWRD, Bongaigaon dated- 05.07.2023 | (Long - 90.652625, Lat - 26.417518, Dept - PWD (Roads)),  Roha Chakla Kokila Road ( Kokila to Guinalguri Road ) | Chakla | RCC Br No: 10/1 approach eroded at Ch. 10Km. road embankment damaged.as per report received from PWRD, Bongaigaon dated- 05.07.2023 | (Long - 90.840543, Lat - 26.356656, Dept - PWD (Roads)),  Nowagaon Rangapani Road | Nowagaon | Road Shoulder eroded at Ch. 1st, 2nd and 3rd Km. as per report received from PWRD, Bongaigaon dated- 05.07.2023 | (Long - 90.820043, Lat - 26.395041, Dept - PWD (Roads)),  Chakla Kirtanpara Road. | Chakla | RCC Br No: 6/1, 7/1, aprroaches and at Road embankment at Ch. 6th and 7th Km.as per report received from PWRD, Bongaigaon dated- 05.07.2023 | (Long - 90.778711, Lat - 26.382539, Dept - PWD (Roads)),  Lotibari Barajana Road | Lotibari | Hard Crust and shoulder damaged at Ch. 3rd, 4th and 5th Km.as per report received from PWRD, Bongaigaon dated- 05.07.2023 | (Long - 90.668048, Lat - 26.274030, Dept - PWD (Roads)),  Lotibari Daspara Road | Daspara | shoulder damaged at 1st Km. as per report received from PWRD, Bongaigaon dated- 05.07.2023 | (Long - 90.679860, Lat - 26.283520, Dept - PWD (Roads)),  Abhayapuri College to Batabari Road | Abhayapuri | Approach of SPT Br. No 1/1. as per report received from PWRD, Bongaigaon dated- 05.07.2023 | (Long - 90.658560, Lat - 26.333220, Dept - PWD (Roads)),  Barjana I to Barjana III | Barjana | Shoulder damaged at Ch. 0.00m to 480.00m. as per report received from PWRD, Bongaigaon dated- 05.07.2023 | (Long - 90.657850, Lat - 26.358330, Dept - PWD (Roads)),  Dangtol - Dhaligaon Chunga pota Road | Dhaligaon | Face wall of drain and shoulder of road eroded at Ch. 400.00m. as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.513174, Lat - 26.485866, Dept - PWD (Roads)),  Chungapota Barpathar Road | Chungapota | Carriage way depressed and unworthy for traffic at Ch. 3km near Dhaligaon GP Office.as per report received from PWRD, Bongaigaon dated-05.07.2023 | (Long - 90.504668, Lat - 26.496870, Dept - PWD (Roads))",ASSAM,10,2011Bong
2023-07-05,BARPETA,7,"Barpeta - BB road to Kayakuchi Newlarbhitha road via Dakhin Kuriha road | Kayakuchi Newlarbhitha Kuriha | As per report received from Asst. Executive Engineer, PWD Sarukhetri TR Sub-Division, Sarthebari on 28/06/2023 BB road to Kayakuchi Newlarbhitha road via Dakhin Kuriha road hard crust damaged at 1st and 2nd km. Side berms heavily damaged | (Long - 91.068285, Lat - 26.392223, Dept - PWD (Roads)),  Dakhin Bhowkamari to Pohumara River | Bhakuamari Pahumara | As per report received from Asst. Executive Engineer, PWD Sarukhetri TR Sub-Division, Sarthebari on 28/06/2023 Dakhin Bhowkamari to Pohumara River fully submerged. SPT Br. Approaches damaged in stretches | (Long - 91.079895, Lat - 26.399808, Dept - PWD (Roads)),  BB road to Gumirpahar SPT Br. No 2/1 | Bariarpatahr | As per report received from Asst. Executive Engineer, PWD Sarukhetri TR Sub-Division, Sarthebari on 28/06/2023 4. BB road to Gumirpahar SPT Br. No 2/1 approaches damaged in stretches | (Long - 91.072965, Lat - 26.380122, Dept - PWD (Roads)),  Sarthebari - Kamarpara to Barkapla village road is submerged and damaged badly. | Kamarpara to Barkapla village road | As per the report received from PWD (Road) on 05-07-2023 | (Long - 91.207699, Lat - 26.341938, Dept - PWD (Roads)),  Amrikhowa Majdia road submerged at many stretches damaged due to flood. | Amrikhowa Majdia road | As per the report received from PWD (Road) on 05-07-2023 | (Long - 91.234535, Lat - 26.291985, Dept - PWD (Roads)),  Kathalbari to Khongra PMGSY Completed- Pkg- AS-01-182) side berms damaged in streches. RCC Br approaches damaged.(lat- 26.289634, Long-91.188902, Under Sarthebari Rev Circle. | Kathalbari to Khongra | As per the report received from PWD (Road) on 05-07-2023 | (Long - 91.188902, Lat - 26.289634, Dept - PWD (Roads)),  Naligaon (Era) to Newlarbhitha (Eratari) road completely submerged. (Lat- 26.375195, long- 91.163734, under Sarthebari Rev Circle) | Naligaon (Era) to Newlarbhitha (Eratari) road | As per the report received from PWD (Road) on 05-07-2023 | (Long - 91.163734, Lat - 26.375195, Dept - PWD (Roads))",ASSAM,32,2011Barp
2023-07-06,LAKHIMPUR,3,"Bihpuria - Baligaon-Joriguri road | Ch 0.00 m to Ch 400.00 m | Baligaon-Joriguri road affected by flood water of Gabharu river as reported by PWRD, Nowboicha Territorial Road Sub Division on 06/07/2023 | (Long - 93.905500, Lat - 27.141000, Dept - PWD (Roads)),  Narayanpur - Today i.e july 6 2023 Rangati Dhemagarh Balipathar Road eroded at CH 400m Total Damage length-20 m Breadth -2.60 m depth-2.40 m At chainage 440 total damaged length-10 m Breath-1.5 m and depth -2.40 m as per report from PWD road division | No.2 Rangati | | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  250 m CC Road with 1 nos RCC culvert and 1 Nos HP culvert. | No 2 Rangati | | (Long - 0.000000, Lat - 0.000000, Dept - P&RD)",ASSAM,15,2011Lakh
2023-07-06,KOKRAJHAR,1,"Bagribari - NH-31 to Jangirkilla Pt-I | Jangirkilla Pt-I. from Ch.0.00 M to Ch. 1087.00 M | As reported by Executive Engineer PWD Bilasipara Civil Sub-Division Territorial Road Division Bilasipara on 04/07/2023, construction of the road has been affected due to 1st Wave of Flood. | (Long - 90.090527, Lat - 26.186460, Dept - PWD (Roads))",ASSAM,9,2011Kokr
2023-07-06,DHUBRI,11,"Agamoni - SIDE BERM & SIDE SLOPES DAMAGED ON ROAD FROM NH31 TO BHAIBAZAR ROAD AT 1ST KM LONGITUTE : 89.818371 & LATITUDE : 26.269674 | LONGITUTE : 89.818371 & LATITUDE : 26.269674 | Based on the report received on 27/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.818371, Lat - 26.269674, Dept - PWD (Roads)),  SIDE BERM & SIDE SLOPES DAMAGED ON ROAD FROM KGT ROAD TO JINKATA AT 1ST KM AND 2ND KM LONGITUTE : 89.747859 & LATITUDE : 26.249563 | LONGITUTE : 89.747859 & LATITUDE : 26.249563 | Based on the report received on 27/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.747859, Lat - 26.249563, Dept - PWD (Roads)),  SIDE BERM & SIDE SLOPES DAMAGED ON ROAD FROM NH17 TO SONAKHULI ROAD AT 1ST KM LONGITUTE : 89.790259 & LATITUDE : 26.219393 | LONGITUTE : 89.790259 & LATITUDE : 26.219393 | Based on the report received on 27/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.790259, Lat - 26.219393, Dept - PWD (Roads)),  SIDE BERM DAMAGED ON KGT ROAD TO JINKATA AT 6TH KM LONGITUTE : 89.74841 & LATITUDE : 26.231165 | LONGITUTE : 89.74841 & LATITUDE : 26.231165 | Based on the report received on 27/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.748410, Lat - 26.231165, Dept - PWD (Roads)),  SIDE BERM & SIDE SLOPES AND RCC BRIDGE APPROACHES DAMAGED ON AGOMONI CIRCLE OFFICE TO KALDOBA PT-I VIA CHARAKBARI ROAD AT 1ST, 2ND & 4TH KM (LONGITUTE : 89.796114 & LATITUDE : 26.207975 | LONGITUTE : 89.796114 & LATITUDE : 26.207975 | Based on the report received on 26/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.796114, Lat - 26.207975, Dept - PWD (Roads)),  SIDE BERM & SIDE SLOPES DAMAGED ON HALAKURA KATHALTOLI TO LOWDANGARPAR SAMSHAN MANDIR AT 1ST, 2ND & 3RD KM LONGITUTE : 89.782139 & LATITUDE : 26.261876 | LONGITUTE : 89.782139 & LATITUDE : 26.261876 | Based on the report received on 26/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.782139, Lat - 26.261876, Dept - PWD (Roads)),  ROAD FORMATION, SIDE BERM & SIDE SHOULDER DAMAGED ON NH-31 AT PROGOTI COLLEGE TO BHANGADULI VIA CHIKARGHAT AT 1ST, 2ND, 4TH & 5TH KM LONGITUTE : 89.805166 & LATITUDE : 26.215248 | LONGITUTE : 89.805166 & LATITUDE : 26.215248 | Based on the report received on 26/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.805166, Lat - 26.215248, Dept - PWD (Roads)),  SIDE BERM & SIDE SLOPES DAMAGED ON PABARCHARA SINDURAI VIA TALLI ROAD 1ST KM, 2ND KM & 3RD KM LONGITUTE : 89.762536 & LATITUDE : 26.184211 | LONGITUTE : 89.762536 & LATITUDE : 26.184211 | Based on the report received on 26/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.762536, Lat - 26.184211, Dept - PWD (Roads)),  SIDE BERM & CULVERT APPROACHES DAMAGED ON HALAKURA KATHALTOLI ROAD TO PRODHANIRTARI ROAD AT 1ST KM, 2ND & 3RD KM LONGITUTE : 89.784431 & LATITUDE : 26.265244 | LONGITUTE : 89.784431 & LATITUDE : 26.265244 | Based on the report received on 26/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.784431, Lat - 26.265244, Dept - PWD (Roads)),  SIDE BERM & SIDE SLOPES DAMAGED ON KGT ROAD AT KALDOBA TO SUPARIKUTI AT 1ST, 2ND & 3RD KM LONGITUTE : 89.761318 & LATITUDE : 26.222116 | LONGITUTE : 89.761318 & LATITUDE : 26.222116 | Based on the report received on 26/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.761318, Lat - 26.222116, Dept - PWD (Roads)),  SIDE BERM & SIDE SLOPES DAMAGED ON KGT ROAD TO GHARIALDANGA AT 1ST KM, 2ND KM & 4TH KM LONGITUTE : 89.756872 & LATITUDE : 26.229841 | LONGITUTE : 89.756872 & LATITUDE : 26.229841 | Based on the report received on 26/06/2023 a field verification has been conducted on 06/07/2023. | (Long - 89.756872, Lat - 26.229841, Dept - PWD (Roads))",ASSAM,1,2011Dhub
2023-07-07,CHARAIDEO,1,"Sonari - Chumani Pohuchungi Road under Sonari Revenue Circle overtopped Dated 07.07.2023 from CH: 820.0M to CH: 860.0M, From CH: 1730.0M to CH: 1770.0M From CH: 1800.0M to CH: 1860.0M From CH: 2050.0M to CH: 2080.0M. | Chumani Pohuchungi Road under Sonari Revenue Circle Dated 07.07.2023 | | (Long - 94.800656, Lat - 26.935145, Dept - PWD (Roads))",ASSAM,5,2019Char
2023-07-07,TAMULPUR,1,"Tamulpur - BARAMA DHAMDHAMA TAMULPUR ROAD | MAZDIA | As per report received from PWD (Rural Roads), the Barama Dhamdhama Tamulpur Road surface got damaged on 06/07/ 2023. | (Long - 91.528892, Lat - 26.607807, Dept - PWD (Roads))",ASSAM,34,2011Tamu
2023-07-07,JORHAT,2,"Teok - Dewan Gaon Road | Pirakata Dewan Bharaluwa under Holongapar Mouza | Damage length is 300 M, from Ch 0.00 to 300.00 M. Date- 07-07-2023 | (Long - 94.366634, Lat - 26.809148, Dept - PWD (Roads)),  Arandhara Gaon Road | Arandhara Gaon under Holongapar Mouza | Damage length is 900 M. Date- 07-07-2023 | (Long - 94.364354, Lat - 26.799321, Dept - PWD (Roads))",ASSAM,22,2011Jorh
2023-07-07,DHEMAJI,4,"Sissiborgaon - At Dimow Bhairavpur via Budhbaria bazar road | At Ch 2700.00M to Ch 3780.00M | Extend of damage length is 1080 Meters and population effected appro: 3500. Date of damag:- 6/7/2023. Damage the road embankment, side shoulder, hard crust alongwith OGPC and ICBP. | (Long - 94.773389, Lat - 27.597151, Dept - PWD (Roads)),  At No.2 Phulbari to Zipoobasti | At Ch. 1035M to Ch. 1085M | Damaged the wire crates boulder apron at up-stream side of right side approach by the river Ghagra. Extend of damage is 50 meters. Population effected appr. 5000. Dated on 06/07/2023 | (Long - 94.730885, Lat - 27.642041, Dept - PWD (Roads)),  NH-515 at Sripani Ahom Gaon to Nilakh Salakhani Borbam | At Ch. 4500.00M to Ch.4520.00M | Breached the road Embankment from Ch.4500.00M to Ch.4520.00M. Damaged the road Embankment from Ch.4490.00M to Ch.4520.00M alongwith hard crust and OGPC. Extend ofdamage is 30 meters. Population effected appr. 3000, dated on 07/07/2023. | (Long - 94.645084, Lat - 27.604995, Dept - PWD (Roads)),  Gogamukh - PWD Road NH-15 to Taring Bania | At ch. 1800.00m to Ch. 2000.00m | Overtopped road Embankment, 200 m approx. , Dated 07/07/2023 | (Long - 94.385000, Lat - 27.408611, Dept - PWD (Roads))",ASSAM,7,2011Dhem
2023-07-07,BONGAIGAON,2,"Boitamari - Kheluapara Chapar Road | Kheluapara | Surface damaged, Footbridge needed, Erosion occurred. as per report received from PWRD, Bongaigaon dated- 07.07.2023 | (Long - 90.454759, Lat - 26.265974, Dept - PWD (Roads)),  Srijangram - Rangapani state highway to Mulbari parghat Road | Rangapani | Bridge approaches of RCC Br. No. 3/1 over mora rivar damaged and washed away. as per report received from PWRD, Bongaigaon dated-07.07.2023 | (Long - 90.780949, Lat - 26.326621, Dept - PWD (Roads))",ASSAM,10,2011Bong
