Date,District,Number,Details,state,ID,assam_dist
2023-06-22,BAJALI,7,"Bajali - Pahumara river breached at left bank at Birbira | Birbira near kenduguri | Report received from AEE Water resource, Bajali Dated 22/06/2023 at 3:30 AM | (Long - 91.159080, Lat - 26.536302, Dept - Water Resource Deptt.),  left Embankment of kaldia river | Niz Saldah | this report is received from concerned LM on 22-06-2023 at 4pm | (Long - 91.142550, Lat - 26.452241, Dept - P&RD),  right Embankment of kaldia river | niz saldah | this report is received from concerned LM on 22-06-2023 at 4pm | (Long - 91.142560, Lat - 26.452241, Dept - P&RD),  Embankment of kaldia river | Bairagy | this report is received from concerned LM on 22-06-2023 at 4pm | (Long - 91.261245, Lat - 26.505215, Dept - P&RD),  Embankment of kaldia river | Barnalikuchi | this report is received from concerned LM on 22-06-2023 at 4pm | (Long - 91.240337, Lat - 26.503750, Dept - P&RD),  Embankment of kaldia river | Tihudekhata | Embankment of kaldia river | (Long - 91.227382, Lat - 26.478453, Dept - P&RD),  Sarupeta - Embankment of Pahumara river at Medhikuchi | Village : Medhikuchi | Embankment breach report received from concerned LM on 22/6/2023 | (Long - 91.155950, Lat - 26.536513, Dept - Water Resource Deptt.)",ASSAM,33,2022Baja
2023-06-22,BISWANATH,1,"Gohpur - Chatrang river R/Bank embankment breached | Chatrangpar on 22/06/23 for length about 35 mtr | | (Long - 93.610147, Lat - 26.885536, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-22,DARRANG,1,"Mangaldoi - Breached at u/s afflux bund cum road of CM Dutta Bund | At village Bahjani | As reported by the department due to rise of water level breach occurred at u/s afflux bund cum road of CM Dutta Bund and approx. length of damage is 20mtr. Dated 22/06/2023 | (Long - 91.993733, Lat - 26.538391, Dept - Irrigation)",ASSAM,26,2011Darr
2023-06-22,NALBARI,1,"Nalbari - Pagaldia river at Nalbari sonkuriha embankment | Sondha | Seepage occcures on Ch 1300M, Reported by PWD(road) Dated: 22/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",ASSAM,19,2011Nalb
2023-06-23,BISWANATH,1,"Gohpur - Chatrang P&R D Bund | At L/Bank or River Chatrang | the breach was reported on 22/06/23 but the breach length has been increased from 35 mtr to 40 mtr | (Long - 93.609539, Lat - 26.886682, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-24,DARRANG,4,"Mangaldoi - CM Dutta Bund FIS | At village Mollapara | As reported by Dept. embankment breach
occurred at Main Canal of CM Dutta Bund FIS at Ch 8700m. Approx. length of damage is 10-12m. Dated 24/04/2023. | (Long - 91.994520, Lat - 26.444710, Dept - Irrigation),
CM Dutta Bund FIS | At village Bezpara | As reported by Dept. embankment breach occurred at Main
Canal of CM Dutta Bund FIS at Ch 10500m. Approx. length of damage is 10-11m. Dated 24/04/2023. |
(Long - 91.994520, Lat - 26.444710, Dept - Irrigation),
CM Dutta Bund FIS | At village Mollapara | As reported by Dept. embankment breach occurred at Main
Canal of CM Dutta Bund FIS at Ch 8800m. Approx. length of damage is 5-6m. Dated 24/04/2023. |
(Long - 91.994500, Lat - 26.444700, Dept - Irrigation),
CM Dutta Bund FIS | At village Bezpara | As reported by Dept. embankment breach occurred at Main
Canal of CM Dutta Bund FIS at Ch 10470m. Approx. length of damage is 6-7m. Dated 24/04/2023. |
(Long - 91.994520, Lat - 26.444710, Dept – Irrigation)",ASSAM,26,2011Darr
2023-06-25,DARRANG,3,"Mangaldoi - CM Dutta | At village Mollapara | As reported by Dept. breach occured in Embankment of Main Canal at Ch 9400m of CM Dutta Bund FIS. Approx Length of damage is 8-10 m. Dated 25/06/2023. | (Long - 91.994520, Lat - 26.444710, Dept - Irrigation),  CM Dutta | At village Mollapara | As reported by Dept. breach occured in Embankment of Main Canal at Ch 9000m of CM Dutta Bund FIS. Approx Length of damage is 5-6 m. Dated 25/06/2023. | (Long - 91.994520, Lat - 26.444710, Dept - Irrigation),  CM Dutta | At village Bahjani | As reported by Dept. breach occured in approach road cum Afflux Bund at Ch 785m of CM Dutta Bund FIS. Approx Length of damage is 13-15m. Dated 26/06/2023. | (Long - 91.992540, Lat - 26.537680, Dept - Irrigation)",ASSAM,26,2011Darr
2023-06-26,DARRANG,2,"Mangaldoi - CM Dutta | At Village Kanaichuba | As reported by the Dept. breach occurred in embankment of Main Canal at CH 8680M of CM Dutta Bund FIS. Approx length of damage is 5-6m. Dated 26/06/2023. | (Long - 91.994520, Lat - 26.444710, Dept - Irrigation),  CM Dutta | At Village Kanaichuba | As reported by the Dept. breach occurred in embankment of Main Canal at CH 8400M of CM Dutta Bund FIS. Approx length of damage is 3-4m. Dated 26/06/2023. | (Long - 91.994520, Lat - 26.444710, Dept - Irrigation)",ASSAM,26,2011Darr
2023-06-27,JORHAT,2,"Teok - Teok river right ring bund | Khanikar TE under Halua Pathar Rev Village, Lahing Mouza | Approx. Length= 50 Feets, Date= 26-06-2023 | (Long - 94.457179, Lat - 26.771686, Dept - P&RD),  Teok river left ring bund | Khanikar TE under Boloma Pathar Rev Village, Gakhirkhowa Mouza | Approx. Length= 40 Feets, Date= 26-06-2023 | (Long - 94.454895, Lat - 26.776590, Dept - P&RD)",ASSAM,22,2011Jorh
2023-06-28,SONITPUR,1,"Chariduar - Amloga river embankment | Amloga pathar Village | 1 no embankment in Amloga pathar Village has been eroded (20m) by the river water of Amloga river DTD 28.06.2023 | (Long - 92.753871, Lat - 26.897990, Dept - P&RD)",ASSAM,25,2011Soni
2023-06-28,BISWANATH,1,"Halem - At upstream ofTinikuniaon R/Bank TeaGardenBundof R Brahmajan | Tinikunia | Sharp current of flood water eroded away the Tea garden bund for a length of 210m and breached it at upstream of Tinikunia for a length of 4.5m on R/Bank of river Brahmajan near Joregaon area. Report on 28/06/2023 | (Long - 93.481104, Lat - 26.933649, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-29,JORHAT,1,"Teok - Teok river left ring bund | Dakhin Dulia Gaon of Teok Mouza. | Approx. Length= 12 Feets,
Date= 28-06-2023 | (Long - 94.396660, Lat - 26.839715, Dept – P&RD)",ASSAM,22,2011Jorh
2023-07-09,JORHAT,1,"Teok - Right ring bund of river Teok | Dakhin Dulia Gaon | Aprrox Length= 10 Feets, Date= 09-07-2023 | (Long - 94.398732, Lat - 26.840768, Dept - P&RD)",ASSAM,22,2011Jorh
2023-07-10,BISWANATH,1,"Halem - Tupung river embankment | Jogibari | Sharp current of flood water damage embankment of river for a length of approx 23.00 m on 10/07/2023 | (Long - 93.508465, Lat - 26.871768, Dept - P&RD)",ASSAM,24,2019Bisw
2023-07-11,UDALGURI,1,"Udalguri - Dhansiri Irrigation Project | Vilage- Dhekiabari, Udalguri. | Damaged of B5M Canal from ch 8200.00m to 9500.00m of Dhansiri Irrigation Project (Major) at Dhekiyabari on 09-07-2023. | (Long - 92.005296, Lat - 26.728898, Dept - Irrigation)",ASSAM,21,2011Udal
