municipal_loss_id,disaster_id,department_id,district_id,sub_district_id,developmentId,village_id,municipal_asset_type_id,structures_lost,other_details,status,entry_by,entry_date,ip_addr,RecordStatus,Roadlength,detailsremovalofdebris,bridges,Electricpoles,electricwires,internalwatersupply,streetlights,nameofbuilding,municipalname,ULB,type,updated_by
37,5724,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 14:56:37.523,164.100.138.237,1,0.048,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
38,5725,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 14:58:32.210,164.100.138.237,1,0.067,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
39,5726,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 15:01:10.600,164.100.138.237,1,0.067,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
40,5727,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 15:02:42.090,164.100.138.237,1,0.049,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
41,5719,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 15:04:48.093,164.100.138.237,1,0.037,Removal of Debris/ Slips 30%of Grand TOTAL,0,0,0,0,0,0,2,1,2,NULL
42,5762,1,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 15:26:54.777,117.247.236.153,1,1,0,0,0,0,0,0,0,1,7,1,4018
43,5763,1,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 15:30:07.843,117.247.236.153,1,0.15,0,0,0,0,0,0,0,1,7,1,4018
44,5764,1,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-03 15:31:46.030,117.247.236.153,1,0,"removal of debris from drains as well as road side whic has flow due to heavy rain ",0,0,0,0,0,0,1,7,1,4018
45,5783,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-05 12:17:29.113,117.247.213.101,1,1,restoration of work in ward no. 3,0,0,0,0,0,0,2,2,2,NULL
46,5784,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-05 12:20:32.120,117.247.213.101,1,0.5,removal of debris from drains as well as road side whic has flow due to heavy rain,0,0,0,0,0,0,2,2,2,NULL
47,5785,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-05 12:22:35.670,117.247.213.101,1,0,"sewerage line damage in ward no. 3,4,5,6",0,0,0,0,0,0,2,2,2,NULL
48,5780,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-05 12:23:58.867,117.247.213.101,1,0,removal of debris from drains as well as road side whic has flow due to heavy rain,0,0,0,0,0,0,2,2,2,NULL
49,5782,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-05 12:25:30.700,117.247.213.101,1,1,0,0,0,0,0,0,0,2,2,2,NULL
50,5781,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-05 12:27:10.433,117.247.213.101,1,1,restoration of damage path in ward no. 8 and 9,0,0,0,0,0,0,2,2,2,NULL
51,4733,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-05 15:02:34.713,59.89.11.233,1,0.019,0,0,5,30,0,5,0,1,6,1,NULL
52,2835,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-13 16:16:44.160,117.212.96.79,1,1,Removal of debris from road/drainage 72 cum,0,0,0,0,0,0,1,8,1,NULL
53,3031,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-13 16:39:54.760,59.89.13.172,1,0.4,"Behind PhC ",0,4,2,0,5,1,1,9,1,NULL
54,4733,35,23,NULL,NULL,NULL,NULL,NULL,NULL,Active,1008,2020-10-13 16:42:39.887,59.89.13.172,1,0.2,behind green berry hotel,0,2,0,0,5,1,1,9,1,NULL
55,5856,35,25,NULL,NULL,NULL,NULL,NULL,NULL,Active,2173,2020-10-14 12:57:11.580,117.247.236.153,1,0,Debris,0,0,0,0,0,0,2,12,2,NULL
56,5856,35,25,NULL,NULL,NULL,NULL,NULL,NULL,Active,2173,2020-10-14 13:00:46.120,117.247.236.153,1,1500,Removal of slips in different ward of MC solan,0,0,0,500,0,0,2,10,2,NULL
57,2917,1,25,NULL,NULL,NULL,NULL,NULL,NULL,Active,2173,2020-10-14 13:22:29.910,117.247.236.153,1,0.375,675 mtr and 125 mtrs  with on septic tank renovation works,0,0,0,0,0,0,2,11,2,4018
58,5499,1,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 14:59:09.840,117.247.236.153,1,1.44,Renovation of road side drains,0,0,0,0,309,Community hall,2,36,2,4018
59,5499,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:11:21.193,117.247.236.153,1,1.5,Renovation of  road side drain,0,0,0,1100,110,Buildings,2,34,2,NULL
60,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:17:18.707,103.210.32.152,1,0.4,damage of path toward Naddi village w.no. 1,0,0,0,0,0,0,2,33,2,NULL
61,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:29:12.710,103.210.32.152,1,0.14,damage of path near house of Pritam chand w.no. 2,0,0,0,0,0,0,2,33,2,NULL
62,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:31:46.530,103.210.32.152,1,0.15,damage of path from sati mata to jamna house w.no. 2,0,0,0,0,0,0,2,33,2,NULL
63,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:32:49.890,103.210.32.152,1,0.125,damage of path near nand chand house w.no. 2,0,0,0,0,0,0,2,33,2,NULL
64,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:34:16.610,103.210.32.152,1,0.2,damage of road at rakkar dhupnala w.no. 2,0,0,0,0,0,0,2,33,2,NULL
65,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:36:55.573,103.210.32.152,1,0.2,DAMAGE OF ROAD DUSALAN AND HEERU W.NO.2,0,0,0,0,0,0,2,33,2,NULL
66,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:40:37.580,103.210.32.152,1,0.06,DAMAGE OF DRAIN NEAR HOUSE OF NISHO DEVI NEAR HOSPITAL WN 3,0,0,0,0,0,0,2,33,2,NULL
67,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:51:20.800,103.210.32.152,1,0.06,DAMAGE OF nALHA NEAR HOUSE OF MADHU RANA W.NO 3,0,0,0,0,0,0,2,33,2,NULL
68,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:54:53.617,103.210.32.152,1,0,0,0,0,0,0,0,DAMAGE OF TOILET NEAR KULDEEP SINGH HOUSE AT HARIJAN BASTI W.NO -8,2,33,2,NULL
69,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 15:59:46.693,103.210.32.152,1,0.025,DAMAGE OF FOOTPATH NEAR SEWERAGE TREATMENT PLANT WNO -8,0,0,0,0,0,0,2,33,2,NULL
70,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:00:58.177,103.210.32.152,1,0.04,DAMAGE OF NALLAH NEAR SHAMSHER CHAND KATOCH NEAR GULARIAN MOHALA W.NO-8,0,0,0,0,0,00,2,33,2,NULL
71,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:02:32.087,103.210.32.152,1,0.15,DAMAGE OG KUHAL PINGAL NALLAH W.NO -8,0,0,0,0,0,0,2,33,2,NULL
72,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:05:37.910,103.210.32.152,1,0.25,DAMAGE OF PATH AT ROHRIKUT GADIYARI W NO -8,0,0,0,0,0,0,2,33,2,NULL
73,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:08:28.457,103.210.32.152,1,0.2,DAMAGE OF CHANIYA ROAD PATH W.NO-9,0,0,0,0,0,0,2,33,2,NULL
74,5857,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:10:15.807,103.210.32.152,1,0.35,DAMAGE OF PATH NEAR SOHAN LAL HOUSE  W.NO.9,0,0,0,0,0,0,2,33,2,NULL
75,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:11:26.443,103.210.32.152,1,0.06,DAMAGE OF PATH R/WALL NEAR USHA HOUSE W.NO.9,0,0,0,0,0,0,2,33,2,NULL
76,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:12:59.687,103.210.32.152,1,0.01,"DAMAGE OF R/WALL DRAIN ,PATH NEAR SHARMA HOUSE W.NO-11",0,0,0,0,0,0,2,33,2,NULL
77,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:14:02.817,103.210.32.152,1,0.1,DAMAGE OF NALLAH NEAR DEVILAL HOUSE AND PRADEP HOUSE W.NO. 12,0,0,0,0,0,0,2,33,2,NULL
78,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:16:29.523,103.210.32.152,1,0.1,DAMAGE OF NALLAH NEAR BUDDHI SINGH AND NISHA HOUSE AT DARNU W.NO.12,0,0,0,0,0,0,2,33,2,NULL
79,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:17:16.043,103.210.32.152,1,0.15,DAMAGE OF NALAH AT DARNU W.NO -12,0,0,0,0,0,0,2,33,2,NULL
80,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:18:53.607,103.210.32.152,1,0.08,DAMAGE OF KUHAL AND R/WALL FROM MAIN ROAD TO PYARE LAL HOUSE W.NO.13,0,0,0,0,0,0,2,33,2,NULL
81,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:19:42.970,103.210.32.152,1,0.1,DAMAGE OF NALLAH NEAR AMRIT LAL HOUSE WN 4 OLD CMO ROAD,0,0,0,0,0,0,2,33,2,NULL
82,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:21:20.447,103.210.32.152,1,0.05,DAMAGE OF KUHAL FROM PARVEN THAPA TO VIJAY CHAKI HOUSE W.NO.13,0,0,0,0,0,0,2,33,2,NULL
83,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:23:09.790,103.210.32.152,1,0.1,DAMAGE OF KUHL NEAR ROSHAN LAL HOUSE W.N. 5,0,0,0,0,0,0,2,33,2,NULL
84,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:26:13.493,103.210.32.152,1,0.07,DAMAGE OF KUHAL PYARE LAL HOUSE TO BHHARI LAL ZAMEEN  W.NO 13,0,0,0,0,0,0,2,33,2,NULL
85,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:29:33.703,103.210.32.152,1,0.2,DAMAGE OF NALLAH FROM ROSHAN LAL HOUSE TO CHANKA HOUSE,0,0,0,0,0,0,2,33,2,NULL
86,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:31:37.260,103.210.32.152,1,0.1,"DAMAGE OF KUHL NEAR GAMRU VILLAGE SCHOOL ",0,0,0,0,0,0,2,33,2,NULL
87,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:32:57.813,103.210.32.152,1,0.05,DAMAGE OF CULVERT ROAD R/WALL FROM SUDESH HOUSE NEAR GOVT SCHOOL KANDI W.NO 14,0,0,0,0,0,0,2,33,2,NULL
88,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:33:08.973,103.210.32.152,1,0.12,DAMAGE OF KUHL AND BREAST WALL BHIM SANT HOUSE GAMRU W.N. 5,0,0,0,0,0,0,2,33,2,NULL
89,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Deleted,2077,2020-10-14 16:34:18.763,103.210.32.152,0,0.1,DAMAGE OF RETAINING WALL AND DRAIN NEAR JAI KARAN HOUSE UPPER GAMRU WN 5,0,0,0,0,0,0,2,33,2,NULL
90,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:35:32.607,103.210.32.152,1,0.15,DAMAGE OF NALLAH NEAR SHYAM LAL HOUSE KHAZANCHI MOHALLA,0,0,0,0,0,0,2,33,2,NULL
91,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:35:33.560,103.210.32.152,1,0.1,DAMAGE OF PATH AND KUHAL NEAR GOVT SCHOL W.NO 14,0,0,0,0,0,0,2,33,2,NULL
92,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:38:11.900,103.210.32.152,1,0.2,DAMAGE OF KUHL FROM RAM PRASAD HOUSE TO CHANGO RAM HOUSE  WN 5,0,0,0,0,0,0,2,33,2,NULL
93,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:39:35.240,103.210.32.152,1,0.15,DAMAGE OF DRAIN NEAR KALIA HOUSE TO KATOCH HOUSE KHAZANCHI MUHALLA,0,0,0,0,0,0,2,33,2,NULL
94,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:40:40.067,103.210.32.152,1,0.15,DAMAGE OF NALLAH NEAR SWARAN SINGH HOUSE WN 5,0,0,0,0,0,0,2,33,2,NULL
95,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:41:04.800,103.210.32.152,1,0.125,DAMAGE OF PATH AND KUHAL NEAR GOVT SCHOOL KANDI W.NO 14,0,0,0,0,0,0,2,33,2,NULL
96,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:42:50.630,103.210.32.152,1,0.15,DAMAGE OF NALLAH NEAR BALDEV SINGH HOUSE AT GAMRU WN 5,0,0,0,0,0,0,2,33,2,NULL
97,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:44:08.043,103.210.32.152,1,0.125,DAMAGE OF PATH WITH TILES FROM PREM SINGH THAPA HOUSE TO ANOOP HOUSE W.NO 14,0,0,0,0,0,0,2,33,2,NULL
98,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:44:16.330,103.210.32.152,1,0.25,DAMAGE OF STAIRS OF NALA NEAR BALMIKI MANDIR TO SHIV KUMAR HOUSE KHAZANCHI MUHALLA,0,0,0,0,0,0,2,33,2,NULL
99,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:45:45.100,103.210.32.152,1,0.1,DAMAGE OF DRAIN NEAR DEV RAJ HOUSE TO JANGI HOUSE AT GAMRU WN 5,0,0,0,0,0,0,2,33,2,NULL
100,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:46:19.130,103.210.32.152,1,0.3,DAMAGE OF PATH NEAR KISHORE HOUSE,0,0,0,0,0,0,2,33,2,NULL
101,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:47:34.900,103.210.32.152,1,0.18,DAMAGE OF DRAIN DEEPER DUCT FROM GOPAL HOUSE TO MOHINDER MAHAJAN HOUSE NEAR GHS D/SALA,0,0,0,0,0,0,2,33,2,NULL
102,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:48:46.977,103.210.32.152,1,0.25,DAMAGE OF NALLAH NEAR GAUTAM MEHRA HOUSE KHAZANCHI MOHALLA,0,0,0,0,0,0,2,33,2,NULL
103,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:50:08.633,103.210.32.152,1,0.15,DAMAGE OF ROAD FROM BHATNAGAR HOUSE TO MASTER RAKESH SHARMA HOUSE AND OTHERS AT BRIJLAL ROAD,0,0,0,0,0,0,2,33,2,NULL
104,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:51:15.643,103.210.32.152,1,0.15,DAMAGE OF ROAD FROM TABBU RANA HOUSE TO MOHAN THAKUR HOUSE CHILGARHI,0,0,0,0,0,0,2,33,2,NULL
105,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:53:22.123,103.210.32.152,1,0.05,DAMAGE OF NALLAH NEAR ACHAR SINGH HOUSE NEAR SANSARI MATA MANDIR WN 6,0,0,0,0,0,0,2,33,2,NULL
106,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:55:51.537,103.210.32.152,1,0.1,DAMAGE OF PATH AND R/WALL NEAR SANTOSH HOUSE TO ROHIT HOUSE,0,0,0,0,0,0,2,33,2,NULL
107,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:55:52.180,103.210.32.152,1,0.05,DAMAGE OF NALLAH NEAR DES RAJ HOUSE AT DESH RAJ GALI,0,0,0,0,0,0,2,33,2,NULL
108,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:57:09.103,103.210.32.152,1,0.12,DAMAGE OF STAIRS AND DRAIN NEAR REEENU WALA HOUSE,0,0,0,0,0,0,2,33,2,NULL
109,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:57:59.377,103.210.32.152,1,0.05,DAMAGE OF DRAIN NEAR MIYA HOUSE GURUDWARA ROAD WN 6,0,0,0,0,0,0,2,33,2,NULL
110,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:59:20.473,103.210.32.152,1,0.06,DAMAGE OF STAIRS NEAR VISHAL SOOD HOUSE AT AT MATHRADASS GALLI,0,0,0,0,0,0,2,33,2,NULL
111,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 16:59:40.713,103.210.32.152,1,0.1,DAMAGE OF PATH AND R/WALL FROM PWD ROAD TO SHAKTI CHAND HOUSE,0,0,0,0,0,0,2,33,2,NULL
112,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 17:00:21.750,103.210.32.152,1,0.1,DAMAGE OF NAALAH NEAR SUBHASH MEHRA HOUSE AT KUHLU MUHALLA,0,0,0,0,0,0,2,33,2,NULL
113,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 17:02:00.160,103.210.32.152,1,0.18,DAMAGE OF NALLAH AND RETAINING WALL NEAR ANIL DOGRA HOUSE AT SAI MANDIR,0,0,0,0,0,0,2,33,2,NULL
114,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 17:02:30.693,103.210.32.152,1,0.15,DAMAGE PATH AND R/WALL GHURLU PULL TO RATTAN CHAND HOUSE,0,0,0,0,0,0,2,33,2,NULL
115,5858,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 17:03:24.040,103.210.32.152,1,0.1,DAMAGE OF NALLAH NEAR RAJA GUARD HOUSE,0,0,0,0,0,0,2,33,2,NULL
116,5859,35,18,NULL,NULL,NULL,NULL,NULL,NULL,Active,2077,2020-10-14 17:04:30.560,103.210.32.152,1,0.05,DAMAGE OF JEEPABLE ROAD TOWARDS PARMESHWAR GURUNG HOUSE,0,0,0,0,0,0,2,33,2,NULL
