District,STATE,TEHSIL,Shape_Leng,Shape_Area,LENGTH,COUNT
KINNAUR,HIMACHAL PRADESH,KALPA,106697.16425500000,366107987.06400001049,0,0
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.16628199999,1104923831.53999996185,0,0
KULLU,HIMACHAL PRADESH,ANI,86685.08374490000,286882261.42000001669,0,0
KULLU,HIMACHAL PRADESH,BANJAR,120783.47971699999,539289150.14900004864,0,0
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.79194199998,2072572712.74000000954,0,0
KULLU,HIMACHAL PRADESH,KULLU,139488.30154700001,589462594.95099997520,0,0
KULLU,HIMACHAL PRADESH,MANALI,131131.83124500001,754929152.07599997520,0,0
KULLU,HIMACHAL PRADESH,NERMAND,112831.86885000000,412306168.51499998569,0,0
KULLU,HIMACHAL PRADESH,SAINJ,179093.73224099999,723882294.12199997902,0,0
LAHUL & SPITI,HIMACHAL PRADESH,LAHUL,619073.23913100001,6607881202.05000019073,0,0
MANDI,HIMACHAL PRADESH,AUT,67901.72526100000,152922054.47299998999,0,0
MANDI,HIMACHAL PRADESH,BALDWARA,53370.30993180000,95711588.37319999933,0,0
MANDI,HIMACHAL PRADESH,BALH,110932.81237499999,224796541.53700000048,0,0
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.76279899999,536983555.59599995613,0,0
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.58912550000,236577902.29099997878,0,0
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.84276440000,179387662.71599999070,0,0
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.71590100000,271474895.54299998283,15751.9363410933,17
MANDI,HIMACHAL PRADESH,KARSOG,132181.26575200001,563269326.61899995804,0,0
MANDI,HIMACHAL PRADESH,KOTLI,43592.52702510000,91162223.58449999988,0,0
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.75449800000,83008759.27619999647,0,0
MANDI,HIMACHAL PRADESH,NIHIRI,96058.74775320000,256533922.52000001073,0,0
MANDI,HIMACHAL PRADESH,PADHAR,127773.30938900000,403779981.29900002480,0,0
MANDI,HIMACHAL PRADESH,SANDHOL,52190.69388670000,50151879.85230000317,0,0
MANDI,HIMACHAL PRADESH,SARKAGHAT,63811.11498580000,163069333.25600001216,0,0
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.03960500000,250848848.37700000405,0,0
MANDI,HIMACHAL PRADESH,THUNAG,103584.85650700000,307461923.09799998999,0,0
SHIMLA,HIMACHAL PRADESH,CHAUPAL,98249.88366270000,301485874.95700001717,0,0
SHIMLA,HIMACHAL PRADESH,CHIRGAON,127653.52440200000,631168281.70099997520,0,0
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.38320700001,346079791.56000000238,0,0
SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.87151400000,302631160.35100001097,0,0
SHIMLA,HIMACHAL PRADESH,KOTKHAI,70894.79253500000,238491135.67800000310,0,0
SHIMLA,HIMACHAL PRADESH,KUMHARSAIN,85459.59449960000,215181953.83199998736,0,0
SHIMLA,HIMACHAL PRADESH,KUPVI,68869.34302750000,172339855.12799999118,0,0
SHIMLA,HIMACHAL PRADESH,NANKHARI,66414.49905420000,139296483.73100000620,0,0
SHIMLA,HIMACHAL PRADESH,NERUA,115952.65858800001,346849121.16000002623,0,0
SHIMLA,HIMACHAL PRADESH,RAMPUR,178819.43822800001,827431674.13300001621,0,0
SHIMLA,HIMACHAL PRADESH,ROHRU,84189.22647680000,295446866.18800002337,0,0
SHIMLA,HIMACHAL PRADESH,SHIMLA,155178.78986200001,488257032.25699996948,20954.0662310794,28
SHIMLA,HIMACHAL PRADESH,SUNI,112210.79145999999,235636947.40000000596,0,0
SHIMLA,HIMACHAL PRADESH,THEOG,137021.44869100000,466732347.30199998617,0,0
SIRMAUR,HIMACHAL PRADESH,DADAHU,68582.89178590002,128608025.08200000226,0,0
SIRMAUR,HIMACHAL PRADESH,KAMRAU,136620.96044000000,171350491.55399999022,0,0
SIRMAUR,HIMACHAL PRADESH,NAHAN,261002.06408300000,283351911.94599997997,0,0
SIRMAUR,HIMACHAL PRADESH,NOHRA,79530.58466140000,178959204.93599998951,0,0
SIRMAUR,HIMACHAL PRADESH,PACHHAD,109219.80214200000,380926846.82200008631,0,0
SIRMAUR,HIMACHAL PRADESH,RAJGARH,98037.47187700000,178556218.44200000167,0,0
SIRMAUR,HIMACHAL PRADESH,RANHOT,86114.73213990002,192234215.68900001049,0,0
SIRMAUR,HIMACHAL PRADESH,RENUKA,104518.82370600000,289516350.08200001717,0,0
SIRMAUR,HIMACHAL PRADESH,SHALAI,93720.66801840000,237306828.96399998665,0,0
SOLAN,HIMACHAL PRADESH,ARKI,121094.81054999999,376340973.57700008154,0,0
SOLAN,HIMACHAL PRADESH,BADDI,103517.75881900000,254045135.64400002360,0,0
SOLAN,HIMACHAL PRADESH,KANDAGHAT,119379.90386999999,222080196.31200000644,21114.6495186129,23
SOLAN,HIMACHAL PRADESH,KASAULI,105340.57204899999,162100972.31700000167,31234.667590601,36
SOLAN,HIMACHAL PRADESH,KRISHANGARH,66506.27107730000,111193936.98499999940,0,0
SOLAN,HIMACHAL PRADESH,NALAGARH,116294.17784700000,331453478.71499997377,0,0
SOLAN,HIMACHAL PRADESH,RAMSHAHR,76077.05142600002,180009370.19100001454,0,0
SOLAN,HIMACHAL PRADESH,SOLAN,140930.49645199999,252718397.21299999952,19514.867641173,24
UNA,HIMACHAL PRADESH,AMB,142927.75341800001,325915719.28399997950,16683.9196933885,6
UNA,HIMACHAL PRADESH,BANGANA,128647.90021100000,408670254.78999996185,0,0
UNA,HIMACHAL PRADESH,GHANURI,119270.08068600000,252238724.43399998546,0,0
UNA,HIMACHAL PRADESH,HAROLI,99732.14363999999,302006527.22000002861,0,0
UNA,HIMACHAL PRADESH,UNA,90436.19553500001,221043454.81400001049,21992.1609794246,8
SIRMAUR,HIMACHAL PRADESH,PAONTA SAHIB,443148.60377599997,714515939.34700000286,0,0
KINNAUR,HIMACHAL PRADESH,HANGRANG,126162.02872300000,500217415.29899996519,0,0
KINNAUR,HIMACHAL PRADESH,MORANG,286156.57040999999,1751222127.84999990463,0,0
KINNAUR,HIMACHAL PRADESH,PUH,212682.45632500001,1217420153.57999992371,0,0
KINNAUR,HIMACHAL PRADESH,SANGLA,280578.80564999999,1424895966.45000004768,0,0
LAHUL & SPITI,HIMACHAL PRADESH,SPITI,616229.26135399996,7115968753.93000030518,0,0
