cattle_loss_id,disaster_id,department_id,district_id,sub_district_id,cattle_injured,status,entry_by,entry_date,ip_addr,RecordStatus,missingcattle,MilchlostB,MilchlostS,DraughtlostC,DraughtlostCalf,MilchqB,milchqS,DraughtqC,DraughtqCalf,updated_by,incidentdate,district_name,sub_district_name,sub_districtCode,district_best,district_alternative,subdistrict_best,subdistrict_alternative
18,3099,1,17,140,,Deleted,2069,2020-08-04 18:58:53.547,117.220.53.17,1,,0,0,1,0,0,0,1.0,0,,20-07-2020,HAMIRPUR ,Barsar,140.0,hamirpur,,barsar,
19,3116,1,22,128,,Deleted,2149,2020-08-05 10:18:21.397,164.100.138.237,1,,0,0,1,0,0,0,0.0,0,,21-07-2020,MANDI ,Padhar,128.0,mandi,,padhar,
20,3115,1,22,126,,Deleted,2149,2020-08-05 10:19:05.410,164.100.138.237,1,1.0,0,0,0,0,0,0,0.0,0,,15-07-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
21,3114,1,22,129,,Deleted,2149,2020-08-05 10:19:37.457,164.100.138.237,1,1.0,0,0,0,0,0,0,0.0,0,,14-07-2020,MANDI ,Sarkaghat ,129.0,mandi,,sarkaghat,
22,3113,1,22,126,,Deleted,2149,2020-08-05 10:20:26.003,164.100.138.237,1,,0,0,1,0,0,0,0.0,0,,03-07-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
23,3117,1,22,128,,Deleted,2149,2020-08-05 10:22:49.680,164.100.138.237,1,1.0,0,0,0,0,0,0,0.0,0,,23-06-2020,MANDI ,Padhar,128.0,mandi,,padhar,
24,3138,1,25,161,,Deleted,2181,2020-08-05 13:27:09.863,164.100.138.237,0,,2,2,0,0,2,2,0.0,0,,05-08-2020,SOLAN ,Solan,161.0,solan,,solan,
25,3138,1,25,161,,Deleted,2181,2020-08-05 13:35:04.930,164.100.138.237,0,2.0,0,0,0,2,0,0,0.0,0,,05-08-2020,SOLAN ,Solan,161.0,solan,,solan,
26,3138,1,25,161,,Deleted,2181,2020-08-05 13:35:53.160,164.100.138.237,0,,0,2,0,0,0,2,0.0,0,,05-08-2020,SOLAN ,Solan,161.0,solan,,solan,
1019,4179,1,16,87,,Deleted,2053,2020-08-07 16:33:50.210,117.206.198.70,0,,0,6,0,0,0,6,0.0,0,,07-08-2020,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,
1020,4148,1,16,87,,Active,4058,2020-08-08 19:59:25.170,117.206.197.91,0,,0,6,0,0,0,6,0.0,0,,09-07-2020,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,
1021,3138,1,25,161,0.0,Active,2181,2020-08-09 11:03:36.217,117.220.23.123,1,2.0,2,0,0,2,2,0,0.0,0,4186.0,05-08-2020,SOLAN ,Solan,161.0,solan,,solan,
1022,4218,1,18,103,,Active,2085,2020-08-09 12:58:01.123,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,25-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1023,4249,1,16,87,,Active,2053,2020-08-10 20:11:40.187,117.206.196.211,1,0.0,6,0,0,0,6,0,0.0,0,,09-07-2020,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,
1024,4250,1,16,87,,Active,2053,2020-08-10 20:16:46.443,117.206.196.211,1,1.0,0,0,0,1,0,0,0.0,0,,12-07-2020,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,
1025,4251,43,16,86,,Active,2051,2020-08-10 20:26:29.243,117.206.196.211,1,0.0,0,1,1,0,0,1,1.0,1,,18-07-2020,CHAMBA ,Churah,86.0,chamba,,churah,
1026,4321,1,22,128,,Deleted,2149,2020-08-13 14:04:33.360,59.89.12.192,1,,0,0,2,0,0,0,0.0,0,,12-08-2020,MANDI ,Padhar,128.0,mandi,,padhar,
1027,4319,1,22,123,,Deleted,2149,2020-08-13 14:09:27.000,164.100.138.237,1,,0,0,0,1,0,0,0.0,0,,12-08-2020,MANDI ,Dharampur,123.0,mandi,,dharmpur,
1028,4325,1,17,140,,Deleted,2069,2020-08-13 14:53:14.213,117.220.48.86,1,,0,3,0,0,0,3,0.0,0,,11-08-2020,HAMIRPUR ,Barsar,140.0,hamirpur,,barsar,
1029,4315,1,17,143,,Deleted,2069,2020-08-13 14:56:03.467,117.220.48.86,1,,0,1,0,0,0,1,0.0,0,,13-08-2020,HAMIRPUR ,Nadaun ,143.0,hamirpur,,nadaun,
1030,4402,1,22,125,,Deleted,2149,2020-08-16 13:13:11.193,164.100.138.237,1,,1,0,0,0,0,0,0.0,0,,15-08-2020,MANDI ,Jogindernagar ,125.0,mandi,,jogindarnagar,
1031,4462,1,18,103,,Active,2085,2020-08-17 16:27:08.193,164.100.138.237,1,,0,2,0,0,0,2,0.0,0,,17-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1032,4523,1,18,94,,Active,2085,2020-08-19 12:04:44.587,164.100.138.237,1,,2,0,0,0,2,0,0.0,0,,19-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,
1033,4522,1,18,102,,Active,2085,2020-08-21 13:01:03.143,164.100.138.237,1,,6,0,0,0,6,0,0.0,0,,19-08-2020,KANGRA ,Shahpur,102.0,kangra,,shahpur,
1034,4644,1,18,95,,Active,2085,2020-08-21 17:12:30.373,164.100.138.237,1,,1,0,1,0,1,0,1.0,0,,20-08-2020,KANGRA ,Dharamshala ,95.0,kangra,,dharmsala,
1035,4644,1,18,94,,Active,2085,2020-08-21 17:13:36.583,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,20-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,
1036,4761,1,18,96,,Active,2085,2020-08-24 17:53:33.650,117.206.196.19,1,,1,0,0,0,1,0,1.0,0,,24-08-2020,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,
1037,189,1,22,123,,Deleted,2149,2020-08-26 17:19:34.770,10.26.35.87,0,,4,5,6,7,8,9,10.0,11,,16-02-2020,MANDI ,Dharampur,123.0,mandi,,dharmpur,
1038,4800,1,22,124,,Deleted,2149,2020-08-27 11:35:28.720,10.146.4.225,0,2.0,10,0,2,0,10,0,0.0,0,,25-08-2020,MANDI ,Gohar ,124.0,mandi,,,
1039,4800,1,22,127,,Deleted,2149,2020-08-27 13:01:16.370,10.146.4.225,0,,1,0,0,0,1,0,0.0,0,,25-08-2020,MANDI ,Mandi ,127.0,mandi,,mandi,
1040,4859,1,23,179,,Active,1016,2020-08-27 14:27:29.427,91.134.2.190,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,SHIMLA ,Rampur ,179.0,shimla,,rampur,
1041,4905,1,22,126,,Deleted,2149,2020-08-28 13:31:11.133,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
1042,4854,1,22,123,,Deleted,2149,2020-08-28 13:36:03.380,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,MANDI ,Dharampur,123.0,mandi,,dharmpur,
1043,4597,1,26,148,,Deleted,2197,2020-08-28 15:10:07.827,171.48.127.87,0,,1,1,1,1,1,1,1.0,1,,14-08-2020,UNA ,Bangana ,148.0,una,,bangana,
1044,4920,1,17,141,,Deleted,2069,2020-08-28 18:26:50.077,117.254.36.213,0,,1,0,0,0,1,0,0.0,0,,24-08-2020,HAMIRPUR ,Bhoranj ,141.0,hamirpur,,bhoranj,
1045,3142,1,22,129,,Active,2149,2020-08-29 15:16:08.597,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,01-08-2020,MANDI ,Sarkaghat ,129.0,mandi,,sarkaghat,
1046,3116,1,22,128,,Active,2149,2020-08-29 15:17:18.720,164.100.138.237,1,,0,0,1,0,0,0,1.0,0,,21-07-2020,MANDI ,Padhar,128.0,mandi,,padhar,
1047,3115,1,22,126,,Active,2149,2020-08-29 15:22:27.203,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,15-07-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
1048,3114,1,22,129,,Active,2149,2020-08-29 15:23:19.327,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,14-07-2020,MANDI ,Sarkaghat ,129.0,mandi,,sarkaghat,
1049,3113,1,22,126,,Active,2149,2020-08-29 15:24:18.120,164.100.138.237,1,,0,0,1,0,0,0,1.0,0,,03-07-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
1050,3117,1,22,128,,Active,2149,2020-08-29 15:24:59.983,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,23-06-2020,MANDI ,Padhar,128.0,mandi,,padhar,
1051,4321,1,22,128,,Active,2149,2020-08-29 15:26:15.150,164.100.138.237,1,,0,0,2,0,0,0,2.0,0,,12-08-2020,MANDI ,Padhar,128.0,mandi,,padhar,
1052,4319,1,22,123,,Active,2149,2020-08-29 15:27:13.063,164.100.138.237,1,,0,0,0,1,0,0,0.5,0,,12-08-2020,MANDI ,Dharampur,123.0,mandi,,dharmpur,
1053,4959,1,22,125,,Active,2149,2020-08-29 15:30:15.510,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,15-08-2020,MANDI ,Jogindernagar ,125.0,mandi,,jogindarnagar,
1054,4905,1,22,126,,Active,2149,2020-08-29 15:33:01.830,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
1055,4853,1,22,123,,Active,2149,2020-08-29 15:34:48.587,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,MANDI ,Dharampur,123.0,mandi,,dharmpur,
1056,2926,1,17,142,,Active,2069,2020-08-29 16:25:29.893,117.220.54.68,1,,0,2,0,0,0,2,0.0,0,,30-07-2020,HAMIRPUR ,Hamirpur ,142.0,hamirpur,,hamirpur,
1057,3083,1,17,143,,Active,2069,2020-08-29 16:28:18.327,117.220.54.68,1,,1,0,0,0,1,0,0.0,0,,28-06-2020,HAMIRPUR ,Nadaun ,143.0,hamirpur,,nadaun,
1058,3099,1,17,140,,Active,2069,2020-08-29 16:29:41.700,117.220.54.68,1,,0,0,1,0,0,0,1.0,0,,20-07-2020,HAMIRPUR ,Barsar,140.0,hamirpur,,barsar,
1059,4291,1,17,140,,Active,2069,2020-08-29 16:31:56.413,117.220.54.68,1,,0,1,0,0,0,1,0.0,0,,12-08-2020,HAMIRPUR ,Barsar,140.0,hamirpur,,barsar,
1060,4315,1,17,143,,Active,2069,2020-08-29 16:33:11.770,117.220.54.68,1,,0,1,0,0,0,1,0.0,0,,13-08-2020,HAMIRPUR ,Nadaun ,143.0,hamirpur,,nadaun,
1061,4964,1,18,94,,Active,2085,2020-08-30 09:39:29.453,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,29-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,
1062,4965,1,18,94,,Active,2085,2020-08-30 09:40:34.903,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,29-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,
1063,4972,1,18,102,,Active,2085,2020-08-30 15:15:26.650,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,30-08-2020,KANGRA ,Shahpur,102.0,kangra,,shahpur,
1064,4986,1,22,126,,Active,2149,2020-08-31 14:29:05.717,164.100.138.237,1,,2,0,0,0,2,0,0.0,0,,29-08-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
1065,4999,1,18,94,,Active,2085,2020-08-31 20:44:09.270,164.100.138.237,1,,2,0,0,0,2,0,0.0,0,,31-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,
1066,5000,1,18,103,,Active,2085,2020-08-31 20:46:35.317,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,31-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1067,4991,1,16,85,,Active,4058,2020-09-04 16:33:08.090,117.206.193.63,0,,0,2,0,0,0,2,0.0,0,,30-08-2020,CHAMBA ,Chowari,85.0,chamba,,,
1068,5174,1,16,85,,Active,2053,2020-09-04 16:39:13.763,117.206.193.63,1,,0,2,0,0,0,2,0.0,0,,31-08-2020,CHAMBA ,Chowari,85.0,chamba,,,
1069,5193,1,22,130,,Active,2149,2020-09-05 13:30:50.163,59.89.13.206,1,,1,0,0,0,1,0,0.0,0,,03-09-2020,MANDI ,Sundernagar,130.0,mandi,,sundarnagar,
1070,5194,1,22,126,,Active,2149,2020-09-05 13:31:15.397,59.89.13.206,1,,1,0,0,0,1,0,0.0,0,,04-09-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
1071,5244,1,17,142,,Active,2069,2020-09-08 12:33:46.967,117.220.55.100,1,,0,1,0,0,0,1,0.0,0,4074.0,08-09-2020,HAMIRPUR ,Hamirpur ,142.0,hamirpur,,hamirpur,
1072,5272,1041,18,94,,Active,2085,2020-09-09 16:49:22.930,10.146.4.223,1,,1,0,0,0,1,0,0.0,0,4344.0,19-09-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,
1073,5283,1,24,169,,Active,2165,2020-09-10 11:37:13.580,59.95.214.128,1,,0,0,0,0,0,0,1.0,0,,30-08-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1074,5278,1,24,169,,Active,2165,2020-09-10 11:41:10.523,59.95.214.128,1,,1,0,0,0,0,0,0.0,0,,15-07-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1075,5279,1,24,169,,Active,2165,2020-09-10 11:43:46.640,59.95.214.128,1,,0,0,0,0,0,0,1.0,0,,20-07-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1076,5280,1,24,168,,Active,2165,2020-09-10 11:45:46.540,59.95.214.128,1,,1,0,0,0,0,0,0.0,0,,31-07-2020,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,
1077,5281,1,24,169,,Active,2165,2020-09-10 11:48:04.610,59.95.214.128,1,,1,0,0,0,0,0,0.0,0,,08-08-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1078,5282,1,24,170,,Active,2165,2020-09-10 12:07:37.220,59.95.214.128,1,,0,0,0,0,0,0,1.0,0,,18-08-2020,SIRMAUR ,Sangrah ,170.0,sirmaur,,,
1079,5344,1,22,128,,Active,2149,2020-09-15 12:52:53.860,59.89.12.92,1,,1,0,0,0,1,0,0.0,0,,14-09-2020,MANDI ,Padhar,128.0,mandi,,padhar,
1080,5362,1,24,167,,Active,2165,2020-09-16 15:34:33.673,59.95.214.155,1,,0,0,0,0,0,0,1.0,0,,15-09-2020,SIRMAUR ,Nahan ,167.0,sirmaur,,nahan,
1081,5364,1,18,104,,Active,2085,2020-09-16 17:04:56.130,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,11-09-2020,KANGRA ,Nagrota Bagwan,104.0,kangra,,nagrota bagwan,
1082,5367,1,18,94,,Active,2085,2020-09-16 17:30:02.293,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,07-09-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,
1083,5368,1,18,94,,Active,2085,2020-09-16 17:30:40.657,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,05-09-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,
1084,5362,1,24,167,,Active,2165,2020-09-23 12:40:12.913,59.95.217.124,1,,0,0,1,0,0,0,0.0,0,,15-09-2020,SIRMAUR ,Nahan ,167.0,sirmaur,,nahan,
1085,5283,1,24,169,,Active,2165,2020-09-23 12:49:01.780,59.95.217.124,1,,0,0,1,0,0,0,0.0,0,,30-08-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1086,5279,1,24,169,,Active,2165,2020-09-23 12:59:46.650,59.95.217.124,1,,0,0,1,0,0,0,0.0,0,,20-07-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1087,5283,1041,24,169,,Active,2165,2020-09-23 13:00:36.150,10.146.4.223,1,,0,0,0,0,0,0,0.0,0,4344.0,30-08-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1088,5460,1,18,103,,Active,2085,2020-09-23 13:19:49.027,117.206.205.11,1,,1,0,0,0,1,0,0.0,0,,28-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1089,5461,1,18,103,,Active,2085,2020-09-23 13:21:29.940,117.206.205.11,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1090,5462,1,18,103,,Active,2085,2020-09-23 13:23:03.977,117.206.205.11,1,,1,0,0,0,1,0,0.0,0,,25-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1091,5463,1,18,104,,Active,2085,2020-09-23 13:24:15.300,117.206.205.11,1,,1,0,0,0,1,0,0.0,0,,30-07-2020,KANGRA ,Nagrota Bagwan,104.0,kangra,,nagrota bagwan,
1092,5464,1,18,103,,Active,2085,2020-09-23 13:25:59.837,117.206.205.11,1,,1,0,0,0,1,0,0.0,0,,24-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1093,5282,1,24,170,,Active,2165,2020-09-23 13:40:38.237,59.95.213.249,1,,0,0,1,0,0,0,0.0,0,,18-08-2020,SIRMAUR ,Sangrah ,170.0,sirmaur,,,
1094,5432,1,23,183,,Active,1016,2020-09-24 13:56:32.497,117.242.109.157,1,,2,0,0,1,2,0,0.0,1,,13-08-2020,SHIMLA ,Theog,183.0,shimla,,theog,
1095,5728,1,18,103,,Active,2085,2020-09-29 19:23:49.220,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,30-06-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1096,5791,1,22,124,,Active,2149,2020-10-05 14:14:12.613,117.214.187.226,1,,0,0,1,0,0,0,0.0,0,,01-10-2020,MANDI ,Gohar ,124.0,mandi,,,
1097,5809,1,24,169,,Active,2165,2020-10-06 16:08:02.307,59.95.212.142,1,,1,0,0,0,0,0,0.0,0,,02-10-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1098,5814,1,22,128,,Active,2149,2020-10-07 13:02:03.557,117.220.48.34,1,,1,0,0,0,1,0,0.0,0,,05-10-2020,MANDI ,Padhar,128.0,mandi,,padhar,
1099,6937,1,22,126,,Active,2149,2020-10-24 11:51:50.290,117.214.215.244,1,,1,0,0,0,1,0,0.0,0,,24-10-2020,MANDI ,Karsog ,126.0,mandi,,karsog,
1100,7012,1,22,128,,Active,2149,2020-11-02 14:49:55.307,164.100.138.237,1,,0,0,1,0,0,0,1.0,0,,31-10-2020,MANDI ,Padhar,128.0,mandi,,padhar,
1101,7050,43,16,85,,Active,2051,2020-11-08 19:10:39.553,117.206.192.84,1,,3,0,0,0,3,0,0.0,0,,24-10-2020,CHAMBA ,Chowari,85.0,chamba,,,
1102,7060,1,18,105,,Active,2085,2020-11-09 16:46:29.170,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,08-10-2020,KANGRA ,Dheera,105.0,kangra,,,
1103,7064,1,18,105,,Active,2085,2020-11-09 16:47:59.670,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,17-10-2020,KANGRA ,Dheera,105.0,kangra,,,
1104,7066,1,18,96,,Active,2085,2020-11-09 16:54:02.233,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,20-10-2020,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,
1105,7067,1,18,96,,Active,2085,2020-11-09 16:55:44.227,164.100.138.237,1,,0,0,1,0,0,0,1.0,0,,22-10-2020,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,
1106,7068,1,18,105,,Active,2085,2020-11-09 16:56:36.483,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,26-10-2020,KANGRA ,Dheera,105.0,kangra,,,
1107,7069,1,18,105,,Active,2085,2020-11-09 16:59:48.900,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,29-10-2020,KANGRA ,Dheera,105.0,kangra,,,
1108,7070,1,18,105,,Active,2085,2020-11-09 17:00:22.387,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,02-11-2020,KANGRA ,Dheera,105.0,kangra,,,
1109,7169,1,18,102,,Active,2085,2020-11-24 19:37:31.280,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,09-11-2020,KANGRA ,Shahpur,102.0,kangra,,shahpur,
1110,7170,1,18,102,,Active,2085,2020-11-24 19:38:04.883,164.100.138.237,1,,2,0,0,0,2,0,0.0,0,,08-11-2020,KANGRA ,Shahpur,102.0,kangra,,shahpur,
1111,7199,1,24,8655,,Active,2165,2020-11-27 22:00:43.643,59.95.216.133,1,,1,0,0,0,0,0,0.0,0,,25-11-2020,SIRMAUR ,,,sirmaur,,,
1112,7220,1,22,131,,Active,2149,2020-12-01 12:36:53.110,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,01-12-2020,MANDI ,Thunag,131.0,mandi,,thunag,
1113,7221,1,15,153,,Active,2037,2020-12-01 14:44:19.700,117.220.48.207,1,,0,0,1,0,0,0,1.0,0,,30-11-2020,BILASPUR ,Ghumarwin,153.0,bilaspur,,ghumarwin,
1114,7234,1,24,8655,,Active,2165,2020-12-04 10:42:36.213,59.95.214.132,1,,1,0,0,0,0,0,0.0,0,,01-12-2020,SIRMAUR ,,,sirmaur,,,
1115,7291,1,18,96,,Active,2085,2020-12-11 15:23:03.320,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,11-12-2020,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,
1116,7292,1,18,96,,Active,2085,2020-12-11 15:23:47.180,164.100.138.237,1,,2,0,0,0,2,0,0.0,0,4090.0,11-12-2020,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,
1117,7234,1,24,8655,,Active,2165,2020-12-16 20:25:28.467,59.95.211.202,1,,0,0,0,0,0,0,0.0,0,,01-12-2020,SIRMAUR ,,,sirmaur,,,
1118,7334,1,16,85,,Active,2053,2020-12-18 18:25:55.857,117.206.205.224,1,,1,0,0,3,1,0,0.0,3,,18-12-2020,CHAMBA ,Chowari,85.0,chamba,,,
1119,7353,1,24,168,,Active,2165,2020-12-22 10:52:50.363,59.95.209.2,1,,0,0,1,0,0,0,0.0,0,,20-12-2020,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,
1120,7358,1,24,169,,Active,2165,2020-12-22 15:57:44.410,59.95.209.2,1,,1,0,0,0,0,0,0.0,0,,21-12-2020,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1121,7359,1,18,97,,Active,2085,2020-12-22 20:07:37.323,164.100.138.237,1,,3,2,2,1,3,2,2.0,1,,22-12-2020,KANGRA ,Jawali ,97.0,kangra,,jawali,
1122,7429,1,22,131,,Active,2149,2020-12-30 13:28:08.467,164.100.138.237,1,,2,9,0,0,2,9,0.0,0,,29-12-2020,MANDI ,Thunag,131.0,mandi,,thunag,
1123,7445,1,22,126,,Active,2149,2021-01-02 15:53:28.807,164.100.138.237,1,,5,0,0,0,5,0,0.0,0,,02-01-2021,MANDI ,Karsog ,126.0,mandi,,karsog,
1124,7463,1,22,124,,Active,2149,2021-01-04 15:00:50.310,117.214.212.137,1,,1,0,0,0,1,0,0.0,0,,03-01-2021,MANDI ,Gohar ,124.0,mandi,,,
1125,7465,1,22,128,,Active,2149,2021-01-04 15:06:48.583,117.214.212.137,1,,1,5,2,0,1,5,2.0,0,,02-01-2021,MANDI ,Padhar,128.0,mandi,,padhar,
1126,7483,1,22,131,,Active,2149,2021-01-07 12:54:41.313,117.220.52.5,1,,2,0,0,0,2,0,0.0,0,,06-01-2021,MANDI ,Thunag,131.0,mandi,,thunag,
1127,7571,1,26,147,,Active,2197,2021-01-23 15:26:03.500,117.220.51.229,1,,2,0,0,2,2,0,0.0,2,,21-01-2021,UNA ,Amb ,147.0,una,,amb,
