revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,sum_population,mean_sexratio,sum_aged_population,sum_young_population
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,253679.375,0.9453380265634753,11361.7626953125,58993.71484375
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,227490.09375,0.9439123406359906,10152.3349609375,52839.31640625
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,188663.28125,0.9448859767290384,8476.6845703125,43731.984375
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,274273.0,0.9393358494209838,12856.2666015625,60495.4453125
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,356995.84375,0.9395856300881954,16771.390625,78792.609375
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,269413.0625,0.9397673491887713,12668.09375,59463.08203125
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,405987.90625,0.9403642905587056,19002.408203125,90074.734375
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,436288.0,0.939781913107534,20513.62109375,96308.4609375
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,171735.984375,0.9392870743727598,8016.93896484375,38056.5703125
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,255035.578125,0.9395030269921485,11959.1025390625,56279.5390625
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,513216.3125,0.9320538495865116,23288.609375,100829.59375
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,275785.96875,0.9319909386074224,12512.65625,54118.3984375
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,374787.09375,0.9320934540512101,17011.435546875,73647.140625
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,227188.828125,0.9320044958680272,10308.873046875,44597.0390625
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,139391.578125,0.944323566707854,6293.986328125,28369.43359375
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,252486.265625,0.9444779666741451,11390.4501953125,51405.55859375
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,153723.953125,0.9445023818102348,6947.7685546875,31336.888671875
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,99038.9375,0.9444457524070697,4476.083984375,20191.74609375
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,236867.84375,0.9444594889116721,10729.05859375,48164.98046875
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,114012.6875,0.9426305098484058,5101.6953125,23254.15234375
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,97504.5234375,0.944294810725994,4414.89501953125,19827.587890625
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,2894.84228515625,0.9296157247518777,122.07210540771484,601.0159912109375
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,6962.3486328125,0.9297087106701875,293.3788146972656,1445.17626953125
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,134845.40625,0.9302072686162998,5699.97802734375,27979.140625
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,253800.9375,0.9297443142950357,10707.9150390625,52570.0078125
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,165776.6875,0.9298396524593889,6993.68310546875,34301.23828125
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,98813.390625,0.9303340549362108,4181.32958984375,20497.359375
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,100525.2265625,0.9285793576018184,4172.6884765625,18823.97265625
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,451855.6875,0.9289709508434919,18766.61328125,84307.828125
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,421652.375,0.929401184075111,17549.9453125,78405.0390625
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,356574.09375,0.9279893388719949,14804.8779296875,66685.2578125
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,185089.296875,0.9385921330401664,8150.6123046875,30998.322265625
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,239202.9375,0.9386767553899238,10525.9072265625,40043.16796875
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,168290.046875,0.9385518203609514,7399.578125,28225.701171875
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,251793.609375,0.9386455772375775,11078.8095703125,42159.72265625
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,178791.984375,0.9384718906820534,7907.49267578125,29912.099609375
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,190859.34375,0.9383961131968479,8437.5712890625,31932.62890625
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,239652.140625,0.9379629011810235,10569.1494140625,40172.4765625
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,189438.828125,0.9317467631767808,9334.8525390625,31258.5390625
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,192086.78125,0.9319980870773745,9481.529296875,31659.677734375
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,156506.28125,0.9316610485890545,7755.03564453125,25753.30078125
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,231928.9375,0.9303944651112757,11418.623046875,38376.7578125
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,153346.90625,0.9409249903358818,8199.61328125,23731.91796875
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,272866.5,0.9409612486507748,14526.1123046875,42372.54296875
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,152353.390625,0.9400955384449756,8154.8857421875,23573.466796875
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,199556.390625,0.94075606609574,9138.564453125,34573.4921875
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,106675.8125,0.9410477100011464,4904.33642578125,18395.72265625
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,152502.0625,0.9410441661667667,7014.79248046875,26270.48046875
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,395531.90625,0.9410840484975657,18163.208984375,68160.578125
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,136513.0625,0.940372867672172,6238.75537109375,23678.2421875
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,255498.921875,0.9401073415735001,11621.91015625,44283.5625
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,279403.8125,0.9257471561125976,9921.330078125,59986.88671875
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,99026.5859375,0.9259319790264418,3551.870361328125,21277.91015625
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,94550.734375,0.9062412135565361,3337.157958984375,19360.939453125
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,69132.4140625,0.9068451586427045,2452.80810546875,14094.8564453125
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,33366.0625,0.9058677295030505,1181.63623046875,6796.44775390625
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,72047.4140625,0.9057360610237136,2547.437255859375,14678.8681640625
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,305831.59375,0.9381479832887989,14556.0380859375,60567.2890625
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,703053.8125,0.9378922467682581,33460.8125,139260.0
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,169878.609375,0.9379521333200133,8089.9130859375,33610.734375
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,344952.15625,0.9381646159400492,16421.46875,68273.921875
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,451286.09375,0.9382082405200994,21502.740234375,89243.984375
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,309240.625,0.9407606977234402,15140.8720703125,71045.0234375
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,152133.765625,0.9407316810819341,7444.7216796875,34859.61328125
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,236278.6875,0.94075991046548,11568.529296875,54282.71484375
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,279336.25,0.9407979436351451,13697.96484375,63861.5859375
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,310314.125,0.9407505227582182,15192.58203125,71291.3125
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,115637.890625,0.9280126071679992,5064.1826171875,26258.271484375
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,163979.703125,0.9279259225989178,7159.990234375,37337.92578125
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,234362.125,0.9278248798978591,10229.37109375,53344.29296875
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,197125.84375,0.927702455617877,8599.5107421875,44880.85546875
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,140495.796875,0.9456664765194779,6165.34423828125,29687.82421875
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,124049.328125,0.9453242136041392,5530.900390625,26357.06640625
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,303614.84375,0.9451510343975343,13530.216796875,64625.24609375
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,54990.6640625,0.943291915391555,2357.420654296875,11527.9912109375
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,131696.8125,0.9451128307427622,5860.865234375,28010.38671875
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,10842.232421875,0.9386419556524264,465.2190856933594,2261.864013671875
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,19207.5234375,0.9502522676929116,875.860107421875,3651.377685546875
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,114145.859375,0.9386103060530616,4915.43603515625,23819.25390625
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,115094.1484375,0.9427826154596521,4886.990234375,24027.984375
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,326004.1875,0.9468564808076188,13702.1513671875,67926.5234375
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,183789.0,0.9279417587197005,9031.2548828125,33017.40625
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,51612.0234375,0.9279160079679961,2551.7099609375,9250.166015625
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,197824.25,0.9279612709278127,9681.71484375,35638.35546875
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,70592.296875,0.927888794714652,3467.946044921875,12672.240234375
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,132969.609375,0.9279699432431311,6509.47021484375,23929.123046875
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,181539.8125,0.9279385427059085,8889.6611328125,32657.318359375
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,117294.828125,0.9279753519445293,5740.8740234375,21141.349609375
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,100436.953125,0.9279597649230409,4917.20751953125,18078.6796875
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,94723.109375,0.9282831972997444,4632.96240234375,17073.6015625
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,42040.1875,0.9279487023609515,2058.0546875,7567.39404296875
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,46645.94140625,0.9309684909805338,2275.19482421875,8446.77734375
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,564869.75,0.9144925643952446,25564.171875,76378.296875
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,177501.484375,0.9142881660375525,8024.51171875,24081.984375
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,55982.2265625,0.9203556135030658,2530.48876953125,8770.466796875
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,65084.20703125,0.9282103406679466,3715.676513671875,10976.4638671875
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,106820.0703125,0.9272780030559473,6139.91357421875,17974.9140625
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,241194.1875,0.9272610192754909,13835.7998046875,40675.87890625
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,131141.65625,0.9272263388597328,7526.2724609375,22033.88671875
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,183116.84375,0.927212004116197,10542.8916015625,30718.97265625
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,43700.6640625,0.9272345088697276,2515.522705078125,7331.6201171875
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,149803.03125,0.9274389893009723,8606.6162109375,25154.0703125
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,73748.6640625,0.9512143404038113,3596.015380859375,13067.732421875
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,11561.4423828125,0.928999900043156,656.80029296875,1948.973388671875
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,153627.28125,0.9516071823803958,7336.134765625,28254.677734375
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,36644.1484375,0.9432922602218355,1839.241455078125,6466.36181640625
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,101061.859375,0.9523846883179318,4842.78857421875,18147.625
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,80764.875,0.9510010203509701,3915.288330078125,14335.408203125
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,7017.9775390625,0.9486211276946859,342.84698486328125,1242.842041015625
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,6612.33544921875,0.931817878644491,294.684814453125,1508.5211181640625
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,15413.037109375,0.933121436885907,682.8095092773438,3481.71337890625
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,87763.4375,0.9324098871668789,3896.78857421875,19871.255859375
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,133335.140625,0.9318141601832244,5931.2109375,30522.326171875
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,16156.978515625,0.9319739968124404,732.3141479492188,3197.17822265625
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,69278.71875,0.9476983471505992,2979.53271484375,13182.4228515625
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,129.93423461914062,0.9507264805790594,5.574009895324707,24.333145141601562
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,2648.034423828125,0.9374724405674847,116.94168090820312,588.02978515625
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,65683.5546875,0.9430312651670528,2860.651611328125,13482.794921875
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,250563.4375,0.9507268430463739,10749.2373046875,46922.99609375
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,251107.40625,0.9507078165796344,10772.1875,47034.80078125
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,128228.3984375,0.9493009848747638,5524.9345703125,24582.84375
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,161538.78125,0.9317214094527818,7960.576171875,26655.0546875
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,382529.21875,0.9320046724013455,17356.10546875,75061.6015625
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,142479.953125,0.932145845829383,6465.32861328125,27914.2265625
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,117117.515625,0.9321325067901386,5312.3525390625,22953.40625
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,298402.3125,0.9395057962737711,13990.087890625,65848.34375
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,196372.609375,0.9397581767837474,9232.77734375,43344.51953125
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,535740.625,0.9393977343639357,25076.9140625,118178.5546875
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,340343.09375,0.9259754156895245,12131.1533203125,73674.6796875
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,154390.421875,0.9325887299196787,6300.5126953125,38872.0703125
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,331732.3125,0.932455585783664,13547.158203125,83712.109375
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,14802.107421875,0.938088083076731,741.17919921875,2627.3798828125
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,169962.578125,0.9500961320482524,8154.44921875,30402.978515625
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,294976.25,0.9526626571147504,14169.60546875,52497.21484375
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,164148.578125,0.9517849040863321,7889.080078125,29383.357421875
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,74887.28125,0.9510986202688817,3580.021728515625,13671.5986328125
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,145106.1875,0.937519395557758,6725.611328125,31959.857421875
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,170954.234375,0.9371150979319278,7913.81103515625,38027.76171875
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,243293.96875,0.9332642582381835,11198.9736328125,55972.7109375
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,490215.90625,0.9171755686207511,22312.01953125,67052.375
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,78291.6875,0.9507148508137432,3362.392333984375,14656.3642578125
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,221753.453125,0.9319337704856223,9853.7822265625,50910.765625
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,609708.125,0.9345004105090312,27005.498046875,137522.203125
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,260884.4375,0.9450708698072212,11683.4599609375,60477.81640625
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,212871.109375,0.9279366168493584,10424.74609375,38295.47265625
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,120873.9140625,0.927523423222877,5851.3955078125,21134.37109375
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,25177.775390625,0.936700660306241,1087.2320556640625,5359.4208984375
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,260340.046875,0.9409423480451388,13893.8125,40352.640625
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,149091.53125,0.9409399064245527,7973.9248046875,23068.822265625
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,125375.4375,0.9320300626205646,6165.9296875,20776.1328125
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,202666.046875,0.9308465419671474,9980.099609375,33475.87109375
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,65065.6328125,0.9409457264379363,3478.4794921875,10076.0888671875
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,106915.4453125,0.9409129453254863,5707.74560546875,16586.158203125
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,284932.1875,0.9260595429869731,10310.58203125,61580.8515625
