District,STATE,TEHSIL,objectid,dtcode11,object_id,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
SHIMLA,HIMACHAL PRADESH,CHIRGAON,35,33,02-033-00035,63108.9453125,0.8997436274847731,4011.4,3913.42
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,36,33,02-033-00036,5611.9248046875,0.904437246892968,282.88,292.99
SHIMLA,HIMACHAL PRADESH,JUBBAL,37,33,02-033-00037,50798.65625,0.9146756028323053,2321.6400000000003,2689.73
SHIMLA,HIMACHAL PRADESH,KOTKHAI,38,33,02-033-00038,47352.609375,0.8997089346086715,2437.4300000000003,2376.8100000000004
SHIMLA,HIMACHAL PRADESH,KUMHARSAIN,39,33,02-033-00039,48233.34765625,0.8997075366695909,1003.97,979.0
SHIMLA,HIMACHAL PRADESH,KUPVI,40,33,02-033-00040,21147.509765625,0.8997506587485743,786.4200000000001,786.57
SHIMLA,HIMACHAL PRADESH,NANKHARI,41,33,02-033-00041,24293.853515625,0.8997073942923962,903.42,880.96
SHIMLA,HIMACHAL PRADESH,NERUA,42,33,02-033-00042,40481.55859375,0.8957801743455125,1147.3899999999999,1214.02
SHIMLA,HIMACHAL PRADESH,RAMPUR,43,33,02-033-00043,90521.9140625,0.8988466870302485,5063.9400000000005,4956.34
SHIMLA,HIMACHAL PRADESH,ROHRU,44,33,02-033-00044,58044.68359375,0.8997083352074534,3212.77,3132.8599999999997
SHIMLA,HIMACHAL PRADESH,SHIMLA,45,33,02-033-00045,278362.34375,0.8985796904604889,18559.629999999997,18295.57
SHIMLA,HIMACHAL PRADESH,SEONI,46,33,02-033-00046,46459.53515625,0.918557907459553,4032.25,3878.66
SHIMLA,HIMACHAL PRADESH,THEOG,47,33,02-033-00047,81308.3828125,0.8997570302401061,5217.289999999999,5237.45
SIRMAUR,HIMACHAL PRADESH,DADAHU,48,32,02-032-00048,21173.537109375,0.9005568091555389,544.9100000000001,839.28
SIRMAUR,HIMACHAL PRADESH,KAMRAU,49,32,02-032-00049,33851.6953125,0.900422800602064,1717.08,2638.38
SIRMAUR,HIMACHAL PRADESH,NAHAN,50,32,02-032-00050,64717.5078125,0.8975474841826094,3453.3,5076.62
SIRMAUR,HIMACHAL PRADESH,NOHRA,51,32,02-032-00051,25596.234375,0.900560381306497,853.6800000000001,1314.81
SIRMAUR,HIMACHAL PRADESH,PACHHAD,52,32,02-032-00052,76541.6171875,0.8986895727723968,3033.46,4619.12
SIRMAUR,HIMACHAL PRADESH,RAJGARH,53,32,02-032-00053,32963.93359375,0.9005575321758784,1117.6,1721.29
SIRMAUR,HIMACHAL PRADESH,RONHAT,3318,32,02-032-03318,22800.21875,0.9005552204642818,975.5,1499.0
SIRMAUR,HIMACHAL PRADESH,RENUKA,55,32,02-032-00055,36860.6015625,0.9005599022962599,1841.71,2836.54
SIRMAUR,HIMACHAL PRADESH,SHALAI,56,32,02-032-00056,62922.44140625,0.8982661431505953,3336.07,4919.41
SOLAN,HIMACHAL PRADESH,ARKI,57,31,02-031-00057,97297.1484375,0.8771246246676928,5861.820000000001,7305.77
SOLAN,HIMACHAL PRADESH,BADDI,58,31,02-031-00058,122419.28125,0.8644676037332734,6048.83,8090.02
SOLAN,HIMACHAL PRADESH,KANDAGHAT,59,31,02-031-00059,40683.3671875,0.8647457906272566,342.1,460.14
SOLAN,HIMACHAL PRADESH,KASAULI,60,31,02-031-00060,85432.6796875,0.8647659559811247,2901.49,3893.3
SOLAN,HIMACHAL PRADESH,KRISHANGARH,61,31,02-031-00061,20711.681640625,0.8645781267972351,518.14,696.44
SOLAN,HIMACHAL PRADESH,NALAGARH,62,31,02-031-00062,131028.890625,0.8649046523553774,7789.7,10428.32
SOLAN,HIMACHAL PRADESH,RAMSHAHR,63,31,02-031-00063,34867.10546875,0.8645791476146445,1450.79,1950.06
SOLAN,HIMACHAL PRADESH,SOLAN,64,31,02-031-00064,119773.6328125,0.8661149675070764,9391.71,12701.91
UNA,HIMACHAL PRADESH,AMB,65,29,02-029-00065,102285.3671875,0.9713570549512087,7865.9400000000005,6580.460000000001
UNA,HIMACHAL PRADESH,BANGANA,66,29,02-029-00066,73875.0859375,0.9751705209153004,5042.24,4181.24
UNA,HIMACHAL PRADESH,GHANARI,67,29,02-029-00067,75799.609375,0.9713154755795205,2737.38,2290.12
UNA,HIMACHAL PRADESH,HAROLI,68,29,02-029-00068,133763.265625,0.9690047917560334,5606.709999999999,4683.5
UNA,HIMACHAL PRADESH,UNA,69,29,02-029-00069,170783.25,0.9712816066644402,6589.65,5513.01
SIRMAUR,HIMACHAL PRADESH,PAONTA SAHIB,1637,32,02-032-01637,169790.25,0.8969414428420698,13200.029999999999,19447.98
KINNAUR,HIMACHAL PRADESH,HANGRANG,1703,34,02-034-01703,3516.130126953125,0.8050888338733753,297.36,247.32
KINNAUR,HIMACHAL PRADESH,MORANG,1704,34,02-034-01704,14152.7744140625,0.8043499476596843,1315.64,1095.27
KINNAUR,HIMACHAL PRADESH,POOH,1705,34,02-034-01705,10581.91796875,0.8047905444797122,813.67,677.97
KINNAUR,HIMACHAL PRADESH,SANGLA,1706,34,02-034-01706,15256.6533203125,0.8062079124016565,1009.0900000000001,846.49
LAHAUL & SPITI,HIMACHAL PRADESH,SPITI,2401,25,02-025-02401,12478.3017578125,0.8809503479794902,1037.31,817.33
