revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.08739564541627871,16110
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.03601621980808678,44058
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.12746637942644334,28077
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.06956434545320618,25985
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.202001494052569,18188
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.1839473267146141,10087
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.10235611813319087,32582
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,-0.1215334904583096,13170
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,-0.03150846818443801,14829
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.11617851281403863,7921
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.11700476753922165,17672
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.06906760226474719,13350
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.0028601522424559697,3161
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,-0.024259380203080796,2386
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,-0.007053279529356947,4942
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.04674711926403222,11870
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.03134494825894839,10138
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.01450548702965417,2766
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.004701612033408221,2845
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,-0.01090770239906878,4777
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.09004924187203656,13076
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.012298318965665937,3397
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.022512562973947062,5314
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.05994677922446738,6231
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.01997635729283153,1523
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.05171660673783122,3038
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.01681585965958317,226
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,-0.007062342538114153,623
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,-0.01411823692940729,12881
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,0.007493470746698187,4107
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,-0.04856715110752416,16766
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.023815486194064,3329
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,-0.04454676177628471,959
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,-0.027704304985730354,4473
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,-0.02659128497522415,7396
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,-0.029170317236188483,8392
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,-0.004185920874579355,3162
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.045280423107375185,2510
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.05070798619526098,2047
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,-0.016286190378541315,9184
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,-0.0009729904709378122,1627
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,-0.05888300915539442,1009
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,0.015176831125619336,1807
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,-0.03297723121374731,8814
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.07028562294764507,2234
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0015698810348241151,1698
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,-0.026936979791610437,2663
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,-0.03662634269976803,6628
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,-0.05888135646416889,1476
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,-0.02651246651702203,2297
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,0.010165761985988024,1094
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,0.01496634735159411,2348
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,-0.0029376726122957095,3807
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,0.02334284434860719,343
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.057277183038618965,8261
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,-0.014238788429971366,633
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,-0.01461571037939779,5245
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,-0.05679688778223167,1719
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,0.0027831020809355234,420
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,-0.06612716615200043,64
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,-0.01579620963648746,950
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,-0.018422929373175686,3169
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.021288327796001646,5242
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.026402532572373547,742
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.0010108798285359216,2935
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,0.015614069170422025,36
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.0003304055758884975,112
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,0.017061098127525893,1127
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,0.0033518151177300347,11250
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,0.020199709558980636,10238
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,0.03420449900557864,5851
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,0.10245178417730072,5319
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,0.01687894252358577,18758
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,0.042537681767124705,7689
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,0.03157128888947333,5644
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,0.08634771934077791,4721
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,0.021346599954954335,5680
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,0.06680581403795287,15595
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.06138521982603363,54831
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,0.041008888271143726,7769
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,0.0025489850135639795,4435
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,-0.02979656512920673,325
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,-0.07498609881422622,5087
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,0.009395373151559729,9865
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,-0.0506462173332578,5309
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,-0.005651361058711018,2415
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,-0.03403652524485171,3708
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.033817702123285505,4698
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,0.0026991391642860454,5690
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.026063169486791708,2056
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.006536540758239728,3447
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.017470801813878327,7873
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,-0.02272712967165478,11636
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,-0.08572882043563766,8692
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,0.026621252858740653,7020
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,-0.034600787271941574,7557
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.02328881299878001,1372
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,0.058557868131615086,6531
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,0.05218560634515224,3510
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,0.04180038604671882,7103
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,0.04327079520874288,6931
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,0.0434108392840068,5801
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,0.060333009066110395,11685
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.10262829239845743,59187
