year,month,object_id,government-response,timeperiod
2022,3,135,5,2022_03
2022,4,135,4,2022_04
2022,5,135,4,2022_05
2022,6,135,4,2022_06
2022,7,135,4,2022_07
2022,8,135,5,2022_08
2022,9,135,5,2022_09
2022,10,135,5,2022_10
2022,11,135,5,2022_11
2022,12,135,5,2022_12
2023,1,135,5,2023_01
2023,2,135,5,2023_02
2023,3,135,5,2023_03
2023,4,135,5,2023_04
2023,5,135,4,2023_05
2023,6,135,4,2023_06
2023,7,135,3,2023_07
2023,8,135,4,2023_08
2021,4,136,5,2021_04
2021,5,136,5,2021_05
2021,6,136,4,2021_06
2021,7,136,3,2021_07
2021,8,136,5,2021_08
2021,9,136,5,2021_09
2021,10,136,4,2021_10
2021,11,136,4,2021_11
2021,12,136,4,2021_12
2022,1,136,5,2022_01
2022,2,136,5,2022_02
2022,3,136,5,2022_03
2022,4,136,4,2022_04
2022,5,136,4,2022_05
2022,6,136,3,2022_06
2022,7,136,4,2022_07
2022,8,136,5,2022_08
2022,9,136,5,2022_09
2022,10,136,5,2022_10
2022,11,136,5,2022_11
2022,12,136,5,2022_12
2023,1,136,5,2023_01
2023,2,136,5,2023_02
2023,3,136,5,2023_03
2023,4,136,5,2023_04
2023,5,136,5,2023_05
2023,6,136,4,2023_06
2023,7,136,5,2023_07
2023,8,136,5,2023_08
2021,4,137,5,2021_04
2021,5,137,5,2021_05
2021,6,137,4,2021_06
2021,7,137,3,2021_07
2021,8,137,5,2021_08
2021,9,137,5,2021_09
2021,10,137,4,2021_10
2021,11,137,4,2021_11
2021,12,137,4,2021_12
2022,1,137,5,2022_01
2022,2,137,5,2022_02
2022,3,137,5,2022_03
2022,4,137,4,2022_04
2022,5,137,2,2022_05
2022,6,137,3,2022_06
2022,7,137,4,2022_07
2022,8,137,5,2022_08
2022,9,137,5,2022_09
2022,10,137,5,2022_10
2022,11,137,5,2022_11
2022,12,137,5,2022_12
2023,1,137,5,2023_01
2023,2,137,5,2023_02
2023,3,137,5,2023_03
2023,4,137,5,2023_04
2023,5,137,5,2023_05
2023,6,137,4,2023_06
2023,7,137,5,2023_07
2023,8,137,5,2023_08
2021,4,138,5,2021_04
2021,5,138,5,2021_05
2021,6,138,4,2021_06
2021,7,138,3,2021_07
2021,8,138,5,2021_08
2021,9,138,5,2021_09
2021,10,138,4,2021_10
2021,11,138,4,2021_11
2021,12,138,4,2021_12
2022,1,138,5,2022_01
2022,2,138,5,2022_02
2022,3,138,5,2022_03
2022,4,138,4,2022_04
2022,5,138,2,2022_05
2022,6,138,2,2022_06
2022,7,138,3,2022_07
2022,8,138,3,2022_08
2022,9,138,3,2022_09
2022,10,138,3,2022_10
2022,11,138,3,2022_11
2022,12,138,3,2022_12
2023,1,138,3,2023_01
2023,2,138,4,2023_02
2023,3,138,4,2023_03
2023,4,138,5,2023_04
2023,5,138,5,2023_05
2023,6,138,4,2023_06
2023,7,138,5,2023_07
2023,8,138,5,2023_08
2021,4,139,5,2021_04
2021,5,139,3,2021_05
2021,6,139,3,2021_06
2021,7,139,3,2021_07
2021,8,139,3,2021_08
2021,9,139,3,2021_09
2021,10,139,4,2021_10
2021,11,139,4,2021_11
2021,12,139,3,2021_12
2022,1,139,5,2022_01
2022,2,139,5,2022_02
2022,3,139,3,2022_03
2022,4,139,1,2022_04
2022,5,139,3,2022_05
2022,6,139,1,2022_06
2022,7,139,1,2022_07
2022,8,139,2,2022_08
2022,9,139,2,2022_09
2022,10,139,2,2022_10
2022,11,139,2,2022_11
2022,12,139,2,2022_12
2023,1,139,2,2023_01
2023,2,139,2,2023_02
2023,3,139,2,2023_03
2023,4,139,3,2023_04
2023,5,139,3,2023_05
2023,6,139,3,2023_06
2023,7,139,2,2023_07
2023,8,139,3,2023_08
2021,4,140,5,2021_04
2021,5,140,5,2021_05
2021,6,140,4,2021_06
2021,7,140,3,2021_07
2021,8,140,5,2021_08
2021,9,140,5,2021_09
2021,10,140,4,2021_10
2021,11,140,4,2021_11
2021,12,140,4,2021_12
2022,1,140,5,2022_01
2022,2,140,5,2022_02
2022,3,140,5,2022_03
2022,4,140,4,2022_04
2022,5,140,2,2022_05
2022,6,140,2,2022_06
2022,7,140,4,2022_07
2022,8,140,4,2022_08
2022,9,140,4,2022_09
2022,10,140,4,2022_10
2022,11,140,4,2022_11
2022,12,140,4,2022_12
2023,1,140,4,2023_01
2023,2,140,4,2023_02
2023,3,140,4,2023_03
2023,4,140,5,2023_04
2023,5,140,5,2023_05
2023,6,140,4,2023_06
2023,7,140,5,2023_07
2023,8,140,5,2023_08
2021,4,141,5,2021_04
2021,5,141,5,2021_05
2021,6,141,4,2021_06
2021,7,141,3,2021_07
2021,8,141,5,2021_08
2021,9,141,5,2021_09
2021,10,141,4,2021_10
2021,11,141,4,2021_11
2021,12,141,4,2021_12
2022,1,141,5,2022_01
2022,2,141,5,2022_02
2022,3,141,5,2022_03
2022,4,141,4,2022_04
2022,5,141,2,2022_05
2022,6,141,2,2022_06
2022,7,141,4,2022_07
2022,8,141,5,2022_08
2022,9,141,5,2022_09
2022,10,141,5,2022_10
2022,11,141,5,2022_11
2022,12,141,5,2022_12
2023,1,141,5,2023_01
2023,2,141,5,2023_02
2023,3,141,5,2023_03
2023,4,141,5,2023_04
2023,5,141,5,2023_05
2023,6,141,4,2023_06
2023,7,141,5,2023_07
2023,8,141,5,2023_08
2021,4,142,5,2021_04
2021,5,142,5,2021_05
2021,6,142,4,2021_06
2021,7,142,3,2021_07
2021,8,142,5,2021_08
2021,9,142,5,2021_09
2021,10,142,4,2021_10
2021,11,142,4,2021_11
2021,12,142,4,2021_12
2022,1,142,5,2022_01
2022,2,142,5,2022_02
2022,3,142,5,2022_03
2022,4,142,4,2022_04
2022,5,142,4,2022_05
2022,6,142,3,2022_06
2022,7,142,4,2022_07
2022,8,142,5,2022_08
2022,9,142,5,2022_09
2022,10,142,5,2022_10
2022,11,142,5,2022_11
2022,12,142,5,2022_12
2023,1,142,5,2023_01
2023,2,142,5,2023_02
2023,3,142,5,2023_03
2023,4,142,5,2023_04
2023,5,142,5,2023_05
2023,6,142,4,2023_06
2023,7,142,3,2023_07
2023,8,142,3,2023_08
2021,4,143,5,2021_04
2021,5,143,5,2021_05
2021,6,143,4,2021_06
2021,7,143,3,2021_07
2021,8,143,5,2021_08
2021,9,143,5,2021_09
2021,10,143,4,2021_10
2021,11,143,4,2021_11
2021,12,143,4,2021_12
2022,1,143,5,2022_01
2022,2,143,5,2022_02
2022,3,143,5,2022_03
2022,4,143,4,2022_04
2022,5,143,4,2022_05
2022,6,143,3,2022_06
2022,7,143,4,2022_07
2022,8,143,5,2022_08
2022,9,143,5,2022_09
2022,10,143,5,2022_10
2022,11,143,5,2022_11
2022,12,143,5,2022_12
2023,1,143,5,2023_01
2023,2,143,5,2023_02
2023,3,143,5,2023_03
2023,4,143,5,2023_04
2023,5,143,5,2023_05
2023,6,143,4,2023_06
2023,7,143,5,2023_07
2023,8,143,5,2023_08
2021,4,144,5,2021_04
2021,5,144,5,2021_05
2021,6,144,4,2021_06
2021,7,144,3,2021_07
2021,8,144,5,2021_08
2021,9,144,3,2021_09
2021,10,144,4,2021_10
2021,11,144,4,2021_11
2021,12,144,4,2021_12
2022,1,144,5,2022_01
2022,2,144,5,2022_02
2022,3,144,5,2022_03
2022,4,144,4,2022_04
2022,5,144,2,2022_05
2022,6,144,2,2022_06
2022,7,144,4,2022_07
2022,8,144,5,2022_08
2022,9,144,5,2022_09
2022,10,144,5,2022_10
2022,11,144,5,2022_11
2022,12,144,5,2022_12
2023,1,144,5,2023_01
2023,2,144,5,2023_02
2023,3,144,5,2023_03
2023,4,144,5,2023_04
2023,5,144,5,2023_05
2023,6,144,4,2023_06
2023,7,144,5,2023_07
2023,8,144,5,2023_08
2021,4,145,5,2021_04
2021,5,145,3,2021_05
2021,6,145,4,2021_06
2021,7,145,3,2021_07
2021,8,145,4,2021_08
2021,9,145,4,2021_09
2021,10,145,4,2021_10
2021,11,145,4,2021_11
2021,12,145,4,2021_12
2022,1,145,5,2022_01
2022,2,145,2,2022_02
2022,3,145,2,2022_03
2022,4,145,4,2022_04
2022,5,145,1,2022_05
2022,6,145,1,2022_06
2022,7,145,2,2022_07
2022,8,145,2,2022_08
2022,9,145,2,2022_09
2022,10,145,2,2022_10
2022,11,145,2,2022_11
2022,12,145,2,2022_12
2023,1,145,2,2023_01
2023,2,145,3,2023_02
2023,3,145,2,2023_03
2023,4,145,2,2023_04
2023,5,145,3,2023_05
2023,6,145,3,2023_06
2023,7,145,2,2023_07
2023,8,145,2,2023_08
2021,4,146,5,2021_04
2021,5,146,5,2021_05
2021,6,146,4,2021_06
2021,7,146,3,2021_07
2021,8,146,5,2021_08
2021,9,146,5,2021_09
2021,10,146,4,2021_10
2021,11,146,4,2021_11
2021,12,146,4,2021_12
2022,1,146,1,2022_01
2022,2,146,4,2022_02
2022,3,146,3,2022_03
2022,4,146,4,2022_04
2022,5,146,2,2022_05
2022,6,146,2,2022_06
2022,7,146,4,2022_07
2022,8,146,5,2022_08
2022,9,146,5,2022_09
2022,10,146,5,2022_10
2022,11,146,5,2022_11
2022,12,146,5,2022_12
2023,1,146,5,2023_01
2023,2,146,5,2023_02
2023,3,146,5,2023_03
2023,4,146,5,2023_04
2023,5,146,5,2023_05
2023,6,146,4,2023_06
2023,7,146,3,2023_07
2023,8,146,3,2023_08
2021,4,147,5,2021_04
2021,5,147,5,2021_05
2021,6,147,4,2021_06
2021,7,147,3,2021_07
2021,8,147,5,2021_08
2021,9,147,5,2021_09
2021,10,147,4,2021_10
2021,11,147,4,2021_11
2021,12,147,4,2021_12
2022,1,147,5,2022_01
2022,2,147,5,2022_02
2022,3,147,3,2022_03
2022,4,147,2,2022_04
2022,5,147,1,2022_05
2022,6,147,2,2022_06
2022,7,147,3,2022_07
2022,8,147,3,2022_08
2022,9,147,4,2022_09
2022,10,147,4,2022_10
2022,11,147,4,2022_11
2022,12,147,4,2022_12
2023,1,147,4,2023_01
2023,2,147,4,2023_02
2023,3,147,4,2023_03
2023,4,147,5,2023_04
2023,5,147,5,2023_05
2023,6,147,4,2023_06
2023,7,147,5,2023_07
2023,8,147,5,2023_08
2021,4,148,5,2021_04
2021,5,148,5,2021_05
2021,6,148,4,2021_06
2021,7,148,3,2021_07
2021,8,148,5,2021_08
2021,9,148,5,2021_09
2021,10,148,4,2021_10
2021,11,148,4,2021_11
2021,12,148,4,2021_12
2022,1,148,5,2022_01
2022,2,148,5,2022_02
2022,3,148,5,2022_03
2022,4,148,4,2022_04
2022,5,148,2,2022_05
2022,6,148,2,2022_06
2022,7,148,4,2022_07
2022,8,148,5,2022_08
2022,9,148,5,2022_09
2022,10,148,5,2022_10
2022,11,148,5,2022_11
2022,12,148,5,2022_12
2023,1,148,5,2023_01
2023,2,148,5,2023_02
2023,3,148,5,2023_03
2023,4,148,5,2023_04
2023,5,148,5,2023_05
2023,6,148,4,2023_06
2023,7,148,5,2023_07
2023,8,148,5,2023_08
2021,4,149,5,2021_04
2021,5,149,5,2021_05
2021,6,149,4,2021_06
2021,7,149,3,2021_07
2021,8,149,5,2021_08
2021,9,149,5,2021_09
2021,10,149,4,2021_10
2021,11,149,4,2021_11
2021,12,149,4,2021_12
2022,1,149,5,2022_01
2022,2,149,5,2022_02
2022,3,149,5,2022_03
2022,4,149,4,2022_04
2022,5,149,2,2022_05
2022,6,149,2,2022_06
2022,7,149,4,2022_07
2022,8,149,5,2022_08
2022,9,149,5,2022_09
2022,10,149,5,2022_10
2022,11,149,5,2022_11
2022,12,149,5,2022_12
2023,1,149,5,2023_01
2023,2,149,5,2023_02
2023,3,149,5,2023_03
2023,4,149,5,2023_04
2023,5,149,5,2023_05
2023,6,149,4,2023_06
2023,7,149,5,2023_07
2023,8,149,5,2023_08
2021,4,150,5,2021_04
2021,5,150,5,2021_05
2021,6,150,3,2021_06
2021,7,150,3,2021_07
2021,8,150,3,2021_08
2021,9,150,3,2021_09
2021,10,150,3,2021_10
2021,11,150,4,2021_11
2021,12,150,4,2021_12
2022,1,150,1,2022_01
2022,2,150,1,2022_02
2022,3,150,1,2022_03
2022,4,150,1,2022_04
2022,5,150,1,2022_05
2022,6,150,1,2022_06
2022,7,150,1,2022_07
2022,8,150,1,2022_08
2022,9,150,1,2022_09
2022,10,150,1,2022_10
2022,11,150,1,2022_11
2022,12,150,1,2022_12
2023,1,150,1,2023_01
2023,2,150,1,2023_02
2023,3,150,1,2023_03
2023,4,150,5,2023_04
2023,5,150,5,2023_05
2023,6,150,4,2023_06
2023,7,150,5,2023_07
2023,8,150,5,2023_08
2021,4,151,5,2021_04
2021,5,151,5,2021_05
2021,6,151,4,2021_06
2021,7,151,3,2021_07
2021,8,151,5,2021_08
2021,9,151,5,2021_09
2021,10,151,4,2021_10
2021,11,151,4,2021_11
2021,12,151,4,2021_12
2022,1,151,5,2022_01
2022,2,151,5,2022_02
2022,3,151,5,2022_03
2022,4,151,4,2022_04
2022,5,151,2,2022_05
2022,6,151,3,2022_06
2022,7,151,4,2022_07
2022,8,151,4,2022_08
2022,9,151,4,2022_09
2022,10,151,4,2022_10
2022,11,151,4,2022_11
2022,12,151,4,2022_12
2023,1,151,4,2023_01
2023,2,151,4,2023_02
2023,3,151,4,2023_03
2023,4,151,5,2023_04
2023,5,151,5,2023_05
2023,6,151,4,2023_06
2023,7,151,5,2023_07
2023,8,151,5,2023_08
2021,4,152,5,2021_04
2021,5,152,5,2021_05
2021,6,152,5,2021_06
2021,7,152,3,2021_07
2021,8,152,5,2021_08
2021,9,152,5,2021_09
2021,10,152,4,2021_10
2021,11,152,4,2021_11
2021,12,152,4,2021_12
2022,1,152,5,2022_01
2022,2,152,4,2022_02
2022,3,152,4,2022_03
2022,4,152,4,2022_04
2022,5,152,2,2022_05
2022,6,152,3,2022_06
2022,7,152,2,2022_07
2022,8,152,1,2022_08
2022,9,152,2,2022_09
2022,10,152,2,2022_10
2022,11,152,2,2022_11
2022,12,152,2,2022_12
2023,1,152,2,2023_01
2023,2,152,3,2023_02
2023,3,152,3,2023_03
2023,4,152,5,2023_04
2023,5,152,5,2023_05
2023,6,152,4,2023_06
2023,7,152,5,2023_07
2023,8,152,5,2023_08
2021,4,153,5,2021_04
2021,5,153,5,2021_05
2021,6,153,4,2021_06
2021,7,153,3,2021_07
2021,8,153,5,2021_08
2021,9,153,5,2021_09
2021,10,153,4,2021_10
2021,11,153,4,2021_11
2021,12,153,4,2021_12
2022,1,153,5,2022_01
2022,2,153,5,2022_02
2022,3,153,3,2022_03
2022,4,153,4,2022_04
2022,5,153,2,2022_05
2022,6,153,3,2022_06
2022,7,153,4,2022_07
2022,8,153,5,2022_08
2022,9,153,5,2022_09
2022,10,153,5,2022_10
2022,11,153,5,2022_11
2022,12,153,5,2022_12
2023,1,153,5,2023_01
2023,2,153,5,2023_02
2023,3,153,5,2023_03
2023,4,153,5,2023_04
2023,5,153,5,2023_05
2023,6,153,4,2023_06
2023,7,153,5,2023_07
2023,8,153,5,2023_08
2021,4,154,5,2021_04
2021,5,154,5,2021_05
2021,6,154,4,2021_06
2021,7,154,3,2021_07
2021,8,154,5,2021_08
2021,9,154,5,2021_09
2021,10,154,4,2021_10
2021,11,154,4,2021_11
2021,12,154,4,2021_12
2022,1,154,5,2022_01
2022,2,154,5,2022_02
2022,3,154,5,2022_03
2022,4,154,4,2022_04
2022,5,154,2,2022_05
2022,6,154,2,2022_06
2022,7,154,4,2022_07
2022,8,154,5,2022_08
2022,9,154,5,2022_09
2022,10,154,5,2022_10
2022,11,154,2,2022_11
2022,12,154,2,2022_12
2023,1,154,2,2023_01
2023,2,154,3,2023_02
2023,3,154,3,2023_03
2023,4,154,5,2023_04
2023,5,154,5,2023_05
2023,6,154,3,2023_06
2023,7,154,2,2023_07
2023,8,154,2,2023_08
2021,4,155,5,2021_04
2021,5,155,5,2021_05
2021,6,155,4,2021_06
2021,7,155,3,2021_07
2021,8,155,5,2021_08
2021,9,155,5,2021_09
2021,10,155,4,2021_10
2021,11,155,4,2021_11
2021,12,155,4,2021_12
2022,1,155,5,2022_01
2022,2,155,5,2022_02
2022,3,155,5,2022_03
2022,4,155,4,2022_04
2022,5,155,2,2022_05
2022,6,155,2,2022_06
2022,7,155,3,2022_07
2022,8,155,4,2022_08
2022,9,155,4,2022_09
2022,10,155,4,2022_10
2022,11,155,4,2022_11
2022,12,155,4,2022_12
2023,1,155,4,2023_01
2023,2,155,4,2023_02
2023,3,155,4,2023_03
2023,4,155,5,2023_04
2023,5,155,5,2023_05
2023,6,155,4,2023_06
2023,7,155,5,2023_07
2023,8,155,5,2023_08
2021,4,156,5,2021_04
2021,5,156,5,2021_05
2021,6,156,4,2021_06
2021,7,156,3,2021_07
2021,8,156,1,2021_08
2021,9,156,1,2021_09
2021,10,156,1,2021_10
2021,11,156,1,2021_11
2021,12,156,1,2021_12
2022,1,156,5,2022_01
2022,2,156,5,2022_02
2022,3,156,5,2022_03
2022,4,156,4,2022_04
2022,5,156,2,2022_05
2022,6,156,2,2022_06
2022,7,156,4,2022_07
2022,8,156,5,2022_08
2022,9,156,5,2022_09
2022,10,156,5,2022_10
2022,11,156,5,2022_11
2022,12,156,5,2022_12
2023,1,156,5,2023_01
2023,2,156,5,2023_02
2023,3,156,5,2023_03
2023,4,156,5,2023_04
2023,5,156,5,2023_05
2023,6,156,4,2023_06
2023,7,156,5,2023_07
2023,8,156,5,2023_08
2021,4,157,5,2021_04
2021,5,157,5,2021_05
2021,6,157,4,2021_06
2021,7,157,3,2021_07
2021,8,157,5,2021_08
2021,9,157,5,2021_09
2021,10,157,4,2021_10
2021,11,157,4,2021_11
2021,12,157,4,2021_12
2022,1,157,5,2022_01
2022,2,157,5,2022_02
2022,3,157,5,2022_03
2022,4,157,4,2022_04
2022,5,157,2,2022_05
2022,6,157,2,2022_06
2022,7,157,3,2022_07
2022,8,157,2,2022_08
2022,9,157,3,2022_09
2022,10,157,3,2022_10
2022,11,157,3,2022_11
2022,12,157,3,2022_12
2023,1,157,3,2023_01
2023,2,157,4,2023_02
2023,3,157,4,2023_03
2023,4,157,5,2023_04
2023,5,157,5,2023_05
2023,6,157,4,2023_06
2023,7,157,5,2023_07
2023,8,157,5,2023_08
2021,4,158,5,2021_04
2021,5,158,5,2021_05
2021,6,158,4,2021_06
2021,7,158,3,2021_07
2021,8,158,5,2021_08
2021,9,158,5,2021_09
2021,10,158,4,2021_10
2021,11,158,4,2021_11
2021,12,158,4,2021_12
2022,1,158,5,2022_01
2022,2,158,5,2022_02
2022,3,158,2,2022_03
2022,4,158,4,2022_04
2022,5,158,1,2022_05
2022,6,158,1,2022_06
2022,7,158,3,2022_07
2022,8,158,3,2022_08
2022,9,158,3,2022_09
2022,10,158,3,2022_10
2022,11,158,3,2022_11
2022,12,158,3,2022_12
2023,1,158,3,2023_01
2023,2,158,4,2023_02
2023,3,158,4,2023_03
2023,4,158,5,2023_04
2023,5,158,5,2023_05
2023,6,158,4,2023_06
2023,7,158,5,2023_07
2023,8,158,5,2023_08
2021,4,159,5,2021_04
2021,5,159,5,2021_05
2021,6,159,4,2021_06
2021,7,159,3,2021_07
2021,8,159,5,2021_08
2021,9,159,2,2021_09
2021,10,159,3,2021_10
2021,11,159,4,2021_11
2021,12,159,4,2021_12
2022,1,159,5,2022_01
2022,2,159,1,2022_02
2022,3,159,2,2022_03
2022,4,159,4,2022_04
2022,5,159,2,2022_05
2022,6,159,1,2022_06
2022,7,159,1,2022_07
2022,8,159,1,2022_08
2022,9,159,2,2022_09
2022,10,159,2,2022_10
2022,11,159,2,2022_11
2022,12,159,2,2022_12
2023,1,159,2,2023_01
2023,2,159,3,2023_02
2023,3,159,3,2023_03
2023,4,159,2,2023_04
2023,5,159,1,2023_05
2023,6,159,1,2023_06
2023,7,159,1,2023_07
2023,8,159,1,2023_08
2021,4,160,5,2021_04
2021,5,160,2,2021_05
2021,6,160,2,2021_06
2021,7,160,2,2021_07
2021,8,160,2,2021_08
2021,9,160,2,2021_09
2021,10,160,1,2021_10
2021,11,160,1,2021_11
2021,12,160,1,2021_12
2022,1,160,5,2022_01
2022,2,160,5,2022_02
2022,3,160,1,2022_03
2022,4,160,4,2022_04
2022,5,160,2,2022_05
2022,6,160,1,2022_06
2022,7,160,3,2022_07
2022,8,160,1,2022_08
2022,9,160,2,2022_09
2022,10,160,2,2022_10
2022,11,160,1,2022_11
2022,12,160,1,2022_12
2023,1,160,1,2023_01
2023,2,160,1,2023_02
2023,3,160,1,2023_03
2023,4,160,5,2023_04
2023,5,160,3,2023_05
2023,6,160,3,2023_06
2023,7,160,2,2023_07
2023,8,160,2,2023_08
2021,4,161,5,2021_04
2021,5,161,5,2021_05
2021,6,161,4,2021_06
2021,7,161,3,2021_07
2021,8,161,5,2021_08
2021,9,161,5,2021_09
2021,10,161,4,2021_10
2021,11,161,4,2021_11
2021,12,161,4,2021_12
2022,1,161,5,2022_01
2022,2,161,5,2022_02
2022,3,161,5,2022_03
2022,4,161,4,2022_04
2022,5,161,2,2022_05
2022,6,161,2,2022_06
2022,7,161,4,2022_07
2022,8,161,5,2022_08
2022,9,161,5,2022_09
2022,10,161,5,2022_10
2022,11,161,5,2022_11
2022,12,161,5,2022_12
2023,1,161,5,2023_01
2023,2,161,5,2023_02
2023,3,161,5,2023_03
2023,4,161,3,2023_04
2023,5,161,3,2023_05
2023,6,161,3,2023_06
2023,7,161,3,2023_07
2023,8,161,3,2023_08
2021,4,162,5,2021_04
2021,5,162,5,2021_05
2021,6,162,4,2021_06
2021,7,162,3,2021_07
2021,8,162,5,2021_08
2021,9,162,5,2021_09
2021,10,162,4,2021_10
2021,11,162,4,2021_11
2021,12,162,4,2021_12
2022,1,162,5,2022_01
2022,2,162,5,2022_02
2022,3,162,5,2022_03
2022,4,162,4,2022_04
2022,5,162,2,2022_05
2022,6,162,2,2022_06
2022,7,162,4,2022_07
2022,8,162,4,2022_08
2022,9,162,4,2022_09
2022,10,162,4,2022_10
2022,11,162,4,2022_11
2022,12,162,4,2022_12
2023,1,162,4,2023_01
2023,2,162,4,2023_02
2023,3,162,4,2023_03
2023,4,162,5,2023_04
2023,5,162,5,2023_05
2023,6,162,4,2023_06
2023,7,162,3,2023_07
2023,8,162,3,2023_08
2021,4,163,5,2021_04
2021,5,163,5,2021_05
2021,6,163,4,2021_06
2021,7,163,3,2021_07
2021,8,163,5,2021_08
2021,9,163,3,2021_09
2021,10,163,4,2021_10
2021,11,163,4,2021_11
2021,12,163,4,2021_12
2022,1,163,5,2022_01
2022,2,163,5,2022_02
2022,3,163,3,2022_03
2022,4,163,4,2022_04
2022,5,163,2,2022_05
2022,6,163,1,2022_06
2022,7,163,3,2022_07
2022,8,163,3,2022_08
2022,9,163,4,2022_09
2022,10,163,4,2022_10
2022,11,163,4,2022_11
2022,12,163,4,2022_12
2023,1,163,4,2023_01
2023,2,163,4,2023_02
2023,3,163,4,2023_03
2023,4,163,5,2023_04
2023,5,163,5,2023_05
2023,6,163,4,2023_06
2023,7,163,5,2023_07
2023,8,163,5,2023_08
2021,4,164,5,2021_04
2021,5,164,3,2021_05
2021,6,164,4,2021_06
2021,7,164,3,2021_07
2021,8,164,4,2021_08
2021,9,164,4,2021_09
2021,10,164,4,2021_10
2021,11,164,4,2021_11
2021,12,164,4,2021_12
2022,1,164,5,2022_01
2022,2,164,5,2022_02
2022,3,164,5,2022_03
2022,4,164,4,2022_04
2022,5,164,2,2022_05
2022,6,164,2,2022_06
2022,7,164,3,2022_07
2022,8,164,3,2022_08
2022,9,164,4,2022_09
2022,10,164,4,2022_10
2022,11,164,4,2022_11
2022,12,164,4,2022_12
2023,1,164,4,2023_01
2023,2,164,4,2023_02
2023,3,164,4,2023_03
2023,4,164,5,2023_04
2023,5,164,5,2023_05
2023,6,164,3,2023_06
2023,7,164,2,2023_07
2023,8,164,3,2023_08
2021,4,165,5,2021_04
2021,5,165,5,2021_05
2021,6,165,4,2021_06
2021,7,165,3,2021_07
2021,8,165,5,2021_08
2021,9,165,5,2021_09
2021,10,165,4,2021_10
2021,11,165,4,2021_11
2021,12,165,4,2021_12
2022,1,165,5,2022_01
2022,2,165,5,2022_02
2022,3,165,5,2022_03
2022,4,165,4,2022_04
2022,5,165,2,2022_05
2022,6,165,2,2022_06
2022,7,165,4,2022_07
2022,8,165,5,2022_08
2022,9,165,5,2022_09
2022,10,165,5,2022_10
2022,11,165,5,2022_11
2022,12,165,5,2022_12
2023,1,165,5,2023_01
2023,2,165,5,2023_02
2023,3,165,5,2023_03
2023,4,165,5,2023_04
2023,5,165,5,2023_05
2023,6,165,4,2023_06
2023,7,165,3,2023_07
2023,8,165,3,2023_08
2021,4,166,5,2021_04
2021,5,166,2,2021_05
2021,6,166,2,2021_06
2021,7,166,2,2021_07
2021,8,166,2,2021_08
2021,9,166,2,2021_09
2021,10,166,3,2021_10
2021,11,166,4,2021_11
2021,12,166,4,2021_12
2022,1,166,5,2022_01
2022,2,166,5,2022_02
2022,3,166,5,2022_03
2022,4,166,4,2022_04
2022,5,166,2,2022_05
2022,6,166,3,2022_06
2022,7,166,4,2022_07
2022,8,166,5,2022_08
2022,9,166,4,2022_09
2022,10,166,4,2022_10
2022,11,166,4,2022_11
2022,12,166,4,2022_12
2023,1,166,4,2023_01
2023,2,166,4,2023_02
2023,3,166,4,2023_03
2023,4,166,5,2023_04
2023,5,166,5,2023_05
2023,6,166,4,2023_06
2023,7,166,3,2023_07
2023,8,166,3,2023_08
2021,4,167,5,2021_04
2021,5,167,5,2021_05
2021,6,167,4,2021_06
2021,7,167,3,2021_07
2021,8,167,5,2021_08
2021,9,167,5,2021_09
2021,10,167,4,2021_10
2021,11,167,4,2021_11
2021,12,167,4,2021_12
2022,1,167,5,2022_01
2022,2,167,4,2022_02
2022,3,167,3,2022_03
2022,4,167,4,2022_04
2022,5,167,2,2022_05
2022,6,167,2,2022_06
2022,7,167,4,2022_07
2022,8,167,5,2022_08
2022,9,167,5,2022_09
2022,10,167,5,2022_10
2022,11,167,5,2022_11
2022,12,167,5,2022_12
2023,1,167,5,2023_01
2023,2,167,4,2023_02
2023,3,167,4,2023_03
2023,4,167,3,2023_04
2023,5,167,4,2023_05
2023,6,167,4,2023_06
2023,7,167,2,2023_07
2023,8,167,2,2023_08
2021,4,168,5,2021_04
2021,5,168,5,2021_05
2021,6,168,4,2021_06
2021,7,168,3,2021_07
2021,8,168,5,2021_08
2021,9,168,5,2021_09
2021,10,168,4,2021_10
2021,11,168,4,2021_11
2021,12,168,4,2021_12
2022,1,168,5,2022_01
2022,2,168,5,2022_02
2022,3,168,5,2022_03
2022,4,168,4,2022_04
2022,5,168,2,2022_05
2022,6,168,2,2022_06
2022,7,168,4,2022_07
2022,8,168,5,2022_08
2022,9,168,5,2022_09
2022,10,168,5,2022_10
2022,11,168,5,2022_11
2022,12,168,5,2022_12
2023,1,168,5,2023_01
2023,2,168,5,2023_02
2023,3,168,5,2023_03
2023,4,168,5,2023_04
2023,5,168,5,2023_05
2023,6,168,4,2023_06
2023,7,168,5,2023_07
2023,8,168,5,2023_08
2021,4,169,5,2021_04
2021,5,169,5,2021_05
2021,6,169,4,2021_06
2021,7,169,3,2021_07
2021,8,169,4,2021_08
2021,9,169,4,2021_09
2021,10,169,4,2021_10
2021,11,169,4,2021_11
2021,12,169,4,2021_12
2022,1,169,5,2022_01
2022,2,169,5,2022_02
2022,3,169,5,2022_03
2022,4,169,3,2022_04
2022,5,169,2,2022_05
2022,6,169,1,2022_06
2022,7,169,2,2022_07
2022,8,169,3,2022_08
2022,9,169,4,2022_09
2022,10,169,4,2022_10
2022,11,169,4,2022_11
2022,12,169,4,2022_12
2023,1,169,3,2023_01
2023,2,169,3,2023_02
