TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
JOGINDAR NAGAR,02-027-00024,0.027025925925925922,8.7564,1.2244
JUBBAL,02-033-00037,0.0024419753086419756,0.7912,0.1789
KALPA,02-034-00009,0.011029135802469135,4.4668,0.3854
KAMRAU,02-032-00049,0.0008523809523809523,0.1611,0.1309
KANDAGHAT,02-031-00059,0.026456666666666667,7.143300000000001,1.3482
KANGRA,02-024-02123,0.03189206349206349,6.0276,1.8
KARSOG,02-027-00025,0.012862610229276896,7.293100000000001,1.3273
KASAULI,02-031-00060,0.020786243386243384,3.9286000000000003,0.8783
KHUNDIAN,02-024-02124,0.04242592592592592,6.873,1.4855
KOTKHAI,02-033-00038,0.0030239057239057235,0.8980999999999999,0.1661
KOTLI,02-027-00026,0.015131481481481482,1.6342,0.6904
KRISHANGARH,02-031-00061,0.026294074074074074,3.5497,1.2725
KULLU,02-026-00014,0.005614141414141414,3.3348,0.988
KUMHARSAIN,02-033-00039,0.0040983539094650205,0.9959,0.1405
KUPVI,02-033-00040,0.0019896296296296294,0.2686,0.1034
LAD BHAROL,02-027-00027,0.033911111111111114,2.7468,0.7176
LAHAUL,02-025-00017,0.013770797720797721,96.67099999999999,1.9194
MANALI,02-026-00015,0.030515581098339722,23.893700000000003,2.6624
MORANG,02-034-01704,0.015203646723646724,26.682399999999998,0.5059
MULTHAN,02-024-02125,0.0075836257309941525,7.7808,0.4996
NADAUN,02-028-02859,0.04105026455026455,7.7585,1.2698
NAGROTA BAGWAN,02-024-02126,0.05395462962962964,5.827100000000001,1.965
NAHAN,02-032-00050,0.0018136752136752134,0.6366,0.0423
NAINA DEVI,02-030-02109,0.03746944444444445,8.0934,1.01
NALAGARH,02-031-00062,0.010503133903133902,3.6866,0.5821
NAMHOL,02-030-02108,0.025883950617283952,4.1932,0.6477
NANKHARI,02-033-00041,0.002804444444444445,0.37860000000000005,0.1418
NERMAND,02-026-00016,0.011015740740740743,4.758800000000001,0.4666
NERUA,02-033-00042,0.0013191358024691358,0.4274,0.0855
NICHAR,02-034-00010,0.006534656084656083,7.410299999999999,0.3256
NIHRI,02-027-00028,0.04545020576131687,11.0444,1.3022
NOHRA,02-032-00051,0.0019142857142857143,0.3618,0.0651
NURPUR,02-024-02127,0.03922407407407408,21.181000000000004,1.7211
PACHHAD,02-032-00052,0.0024982716049382716,1.0118,0.3907
PADHAR,02-027-00029,0.010630952380952382,4.0184999999999995,0.7411
PALAMPUR,02-024-02128,0.038435729847494556,17.642000000000003,1.8156
PANGI,02-023-00006,0.011757151979565773,18.4117,0.4992
PAONTA SAHIB,02-032-01637,0.0028885802469135803,1.8718000000000001,0.1944
POOH,02-034-01705,0.015441118669690099,20.4286,0.5979
RAJGARH,02-032-00053,0.0014640211640211639,0.2767,0.044
RAKKAR,02-024-02129,0.05413333333333333,4.3848,1.1093
RAMPUR,02-033-00043,0.005464758698092031,4.8690999999999995,0.3169
RAMSHAHR,02-031-00063,0.01431851851851852,2.7062000000000004,0.4673
RENUKA,02-032-00055,0.0019318518518518517,0.5216,0.0668
ROHRU,02-033-00044,0.0024762962962962963,0.6686,0.174
RONHAT,02-032-03318,0.014663425925925925,3.1673,0.7785
SAINJ,02-026-00017,0.004109833971902938,3.218,0.2541
SALUNI,02-023-00007,0.014553996101364522,7.466200000000001,0.562
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.013306547619047622,20.119500000000002,0.5537
SARKAGHAT,02-027-00031,0.019799470899470897,3.7421,0.6925
SEONI,02-033-00046,0.019153703703703704,5.171500000000001,1.4351
SHAHPUR,02-024-02130,0.0035217592592592596,0.7607,0.1848
SHALAI,02-032-00056,0.0006481481481481482,0.17500000000000002,0.0573
SHIMLA,02-033-00045,0.028399382716049384,13.8021,2.0874
SIHUNTA,02-023-00008,0.0027804713804713806,0.8257999999999999,0.1695
SOLAN,02-031-00064,0.01654537037037037,3.5738,1.3373
SPITI,02-025-02401,0.02210165936545865,166.4918,1.5716
SUNDAR NAGAR,02-027-00032,0.02610555555555556,8.458200000000001,1.4531
THEOG,02-033-00047,0.012416435185185185,5.3639,0.7839
THUNAG,02-027-00033,0.006104040404040404,1.8129,0.2078
THURAL,02-024-02131,0.04525185185185186,3.6654,1.7658
TIRA SUJANPUR,02-028-02860,0.024817592592592592,5.3606,1.2161
UNA,02-029-00069,0.08573968253968253,16.2048,1.571
