District,TEHSIL,object_id,rail_length,rail_count,timeperiod
SOLAN,SOLAN,02-031-00064,19514.866901093486,24.0,
UNA,AMB,02-029-00065,16683.920106006928,6.0,
UNA,BANGANA,02-029-00066,0.0,0.0,
UNA,GHANARI,02-029-00067,0.0,0.0,
UNA,HAROLI,02-029-00068,0.0,0.0,
UNA,UNA,02-029-00069,21992.16062624723,8.0,
SIRMAUR,PAONTA SAHIB,02-032-01637,0.0,0.0,
KINNAUR,HANGRANG,02-034-01703,0.0,0.0,
KINNAUR,MORANG,02-034-01704,0.0,0.0,
KINNAUR,POOH,02-034-01705,0.0,0.0,
KINNAUR,SANGLA,02-034-01706,0.0,0.0,
LAHAUL & SPITI,SPITI,02-025-02401,0.0,0.0,
