object_id,Repair and Restoration_tenders_awarded_value,timeperiod
02-024-02110,801453.0,2020_08
02-024-02116,2558438.0,2020_08
02-024-02117,1582147.0,2020_08
02-024-02121,951210.0,2020_08
02-024-02123,978696.0,2020_08
02-024-02127,20985434.0,2020_08
02-024-02128,1959012.0,2020_08
02-026-00017,39006776.77,2020_08
02-027-00018,5768869.25,2020_08
02-028-02858,56263240.0,2020_08
02-029-00066,41925343.0,2020_08
02-031-00058,152964.0,2020_08
02-031-00061,2663037.0,2020_08
02-031-00062,3088384.0,2020_08
02-031-00064,5411662.0,2020_08
02-032-00050,7617988.0,2020_08
02-032-01637,3537792.0,2020_08
02-033-00043,2129502.0,2020_08
02-033-00047,2374200.0,2020_08
02-023-00003,4283804.0,2020_09
02-024-02110,1694131.0,2020_09
02-024-02116,799875.0,2020_09
02-024-02122,5387774.0,2020_09
02-024-02123,37376123.84,2020_09
02-026-00017,15423000.0,2020_09
02-027-00019,3299094.0,2020_09
02-027-00025,19647944.0,2020_09
02-027-00031,9088174.0,2020_09
02-029-00066,3735098.0,2020_09
02-029-00069,31061742.0,2020_09
02-031-00064,10374096.0,2020_09
02-032-00050,6302137.0,2020_09
02-032-00052,328068.0,2020_09
02-032-03318,387662.0,2020_09
02-033-00037,2389029.0,2020_09
02-033-00043,34111989.0,2020_09
02-033-00047,22504629.0,2020_09
02-023-00003,18714989.0,2020_10
02-024-02110,0.0,2020_10
02-024-02116,1748189.0,2020_10
02-024-02119,2926795.0,2020_10
02-024-02122,9559838.0,2020_10
02-024-02123,57581191.98,2020_10
02-024-02127,57180700.0,2020_10
02-024-02128,559315.0,2020_10
02-024-02129,0.0,2020_10
02-028-02855,62092916.0,2020_10
02-028-02858,2351555.0,2020_10
02-029-00066,64333656.0,2020_10
02-029-00068,2446504.0,2020_10
02-029-00069,9361183.0,2020_10
02-030-02106,6732000.0,2020_10
02-031-00058,8106503.1,2020_10
02-031-00062,10867419.4,2020_10
02-031-00063,3182649.0,2020_10
02-032-00050,12382280.0,2020_10
02-032-00053,229195.0,2020_10
02-032-01637,18277588.0,2020_10
02-024-02122,1299764.8,2020_11
02-024-02123,1184410.0,2020_11
02-024-02128,945000.0,2020_11
02-027-00019,742000.0,2020_11
02-028-02855,62541744.0,2020_11
02-028-02857,14524305.0,2020_11
02-029-00066,50465390.0,2020_11
02-029-00068,736382.0,2020_11
02-029-00069,7880913.0,2020_11
02-031-00058,1711236765.4,2020_11
02-031-00060,1145851.0,2020_11
02-031-00062,7171796.0,2020_11
02-031-00064,2739338.0,2020_11
02-032-00048,2161298.0,2020_11
02-032-00050,887237.0,2020_11
02-032-00051,4253638.0,2020_11
02-032-01637,884080.0,2020_11
02-033-00034,33169658.0,2020_11
02-033-00043,27730231.0,2020_11
02-023-00003,13421362.8,2020_12
02-024-02122,18123457.0,2020_12
02-024-02123,1845570.0,2020_12
02-024-02127,442533.0,2020_12
02-024-02128,8304037.0,2020_12
02-026-00014,7931064.0,2020_12
02-027-00019,880000.0,2020_12
02-028-02855,20161761.0,2020_12
02-028-02858,2506014.04,2020_12
02-029-00066,31788889.0,2020_12
02-029-00069,874694.0,2020_12
02-030-02106,2168788.0,2020_12
02-031-00058,1789413.0,2020_12
02-031-00059,8918293.0,2020_12
02-031-00062,3845146.0,2020_12
02-031-00063,263835.0,2020_12
02-031-00064,53390960.0,2020_12
02-032-00048,368487.0,2020_12
02-032-00050,14780271.0,2020_12
02-032-00051,2724078.0,2020_12
02-032-00052,1014486.0,2020_12
02-032-00053,1889282.0,2020_12
02-032-01637,9002864.0,2020_12
02-034-01706,73048924.0,2020_12
02-027-00025,28400451.0,2021_01
02-028-02858,731028.0,2021_01
02-029-00065,715597.0,2021_01
02-029-00069,67082022.0,2021_01
02-030-02104,21266176.0,2021_01
02-030-02106,781249.0,2021_01
02-030-02107,1193403.0,2021_01
02-031-00061,9734306.0,2021_01
02-031-00064,12338371.0,2021_01
02-032-00048,3510136.0,2021_01
02-032-00050,2167094.0,2021_01
02-032-01637,3103858.0,2021_01
02-024-02116,3201438.0,2021_02
02-024-02122,11023118.0,2021_02
02-024-02123,19176930.25,2021_02
02-026-00014,1864732.0,2021_02
02-027-00030,8054661.0,2021_02
02-029-00066,19999899.0,2021_02
02-029-00069,6675589.0,2021_02
02-030-02108,915496.0,2021_02
02-031-00063,1364412.0,2021_02
02-031-00064,364996.0,2021_02
02-032-00050,1184644.0,2021_02
02-033-00037,5797230.0,2021_02
02-033-00043,3985685.59,2021_02
02-024-02116,3201438.0,2021_03
02-024-02122,1968525.0,2021_03
02-024-02123,21941038.25,2021_03
02-027-00030,8054661.0,2021_03
02-029-00066,19999899.0,2021_03
02-029-00069,5738199.0,2021_03
02-030-02106,9560264.7,2021_03
02-030-02108,915496.0,2021_03
02-031-00063,1364412.0,2021_03
02-031-00064,364996.0,2021_03
02-032-00050,1184644.0,2021_03
02-033-00037,5797230.0,2021_03
02-024-02110,2128310.0,2021_04
02-024-02111,1047566.0,2021_04
02-024-02118,1941147.0,2021_04
02-024-02121,898724.0,2021_04
02-024-02123,39166245.5,2021_04
02-024-02127,11517343.0,2021_04
02-024-02128,1201647.07,2021_04
02-024-02129,2192218.0,2021_04
02-024-02130,700000.0,2021_04
02-028-02858,1120488.0,2021_04
02-029-00066,84364387.0,2021_04
02-029-00068,11426531.0,2021_04
02-029-00069,4342181.0,2021_04
02-031-00058,19643133.0,2021_04
02-031-00060,3272100.0,2021_04
02-031-00062,13737263.2,2021_04
02-032-00050,25167958.0,2021_04
02-032-00053,6207594.0,2021_04
02-032-00056,1161555.0,2021_04
02-033-00034,727025.0,2021_04
02-033-00038,554178.0,2021_04
02-033-00043,1741932.0,2021_04
02-023-00003,2862067.1,2021_05
02-024-02119,834060.0,2021_05
02-024-02121,1228226.0,2021_05
02-024-02122,1047566.0,2021_05
02-027-00029,7167422.13,2021_05
02-028-02858,280539.0,2021_05
02-029-00069,10818664.0,2021_05
02-031-00062,2247298.0,2021_05
02-031-00063,774370.0,2021_05
02-031-00064,2067285.5,2021_05
02-033-00038,780620.0,2021_05
02-024-02119,7898260.9,2021_06
02-024-02121,3732748.8,2021_06
02-024-02123,6346944.93,2021_06
02-024-02126,1266815.0,2021_06
02-024-02127,3907857.0,2021_06
02-024-02128,4232011.0,2021_06
02-028-02858,6298054.04,2021_06
02-029-00069,1431650.0,2021_06
02-031-00058,7442645.0,2021_06
02-031-00062,19458531.0,2021_06
02-031-00064,2687508.3600000003,2021_06
02-032-00055,78000.0,2021_06
02-033-00043,404146.0,2021_06
02-023-00005,5527026.0,2021_07
02-024-02116,986894.0,2021_07
02-024-02119,31920863.0,2021_07
02-024-02122,10464166.0,2021_07
02-024-02123,6893637.0,2021_07
02-024-02127,10866708.0,2021_07
02-024-02128,599092.65,2021_07
02-028-02857,1104029.05,2021_07
02-028-02858,1697108.7,2021_07
02-029-00065,1796567.0,2021_07
02-029-00066,586284.0,2021_07
02-029-00068,1848176.0,2021_07
02-029-00069,5613972.0,2021_07
02-031-00058,9426141.0,2021_07
02-031-00059,4521839.0,2021_07
02-031-00061,385635.0,2021_07
02-031-00063,3517759.0,2021_07
02-031-00064,994188.0,2021_07
02-032-00049,454711.0,2021_07
02-033-00036,394582.0,2021_07
02-033-00038,806942.0,2021_07
02-024-02118,11064873.0,2021_08
02-024-02122,2912640.0,2021_08
02-024-02123,193727192.0,2021_08
02-024-02127,20809678.0,2021_08
02-026-00014,771564.0,2021_08
02-027-00029,2452382.0,2021_08
02-028-02854,231188.35,2021_08
02-028-02859,1579399.79,2021_08
02-029-00068,803449.0,2021_08
02-029-00069,13215740.0,2021_08
02-031-00058,59000596.0,2021_08
02-031-00059,12447467.0,2021_08
02-031-00060,1336608.0,2021_08
02-031-00062,14621760.65,2021_08
02-031-00064,11063969.0,2021_08
02-032-00055,607162.0,2021_08
02-033-00037,3496783.0,2021_08
02-033-00043,5254614.0,2021_08
02-033-00044,23270795.0,2021_08
02-033-00047,25759991.0,2021_08
02-024-02110,1057162.0,2021_09
02-024-02111,829398.0,2021_09
02-024-02113,16483838.0,2021_09
02-024-02116,15183780.0,2021_09
02-024-02121,711049.0,2021_09
02-024-02122,76743612.0,2021_09
02-024-02123,139517980.0,2021_09
02-024-02127,13277844.0,2021_09
02-024-02129,199052.0,2021_09
02-028-02855,718301.3,2021_09
02-028-02858,7737314.79,2021_09
02-029-00069,14262905.0,2021_09
02-031-00058,1643120.0,2021_09
02-031-00059,682378.0,2021_09
02-031-00064,414896.0,2021_09
02-033-00034,328400.0,2021_09
02-033-00036,350000.0,2021_09
02-033-00037,3299185.0,2021_09
02-033-00038,3057868.0,2021_09
02-033-00047,1630661.0,2021_09
02-023-00008,1766452.0,2021_10
02-024-02111,2468456.0,2021_10
02-024-02119,1731617.7,2021_10
02-024-02122,299838.0,2021_10
02-024-02123,237106893.0,2021_10
02-024-02128,1595003.0,2021_10
02-027-00031,1487961.0,2021_10
02-028-02855,1004443.77,2021_10
02-028-02858,38669771.94,2021_10
02-029-00068,776688.0,2021_10
02-029-00069,11283313.0,2021_10
02-031-00058,782040.0,2021_10
02-031-00059,3282665.0,2021_10
02-031-00062,272000.0,2021_10
02-031-00064,1842105.0,2021_10
02-032-00050,2063911.0,2021_10
02-032-00052,14033668.0,2021_10
02-032-00053,5680856.0,2021_10
02-033-00037,866469.0,2021_10
02-033-00038,896751.0,2021_10
02-033-00047,242300.0,2021_10
02-023-00003,4944125.0,2021_11
02-024-02110,1777586.0,2021_11
02-024-02111,1233988.0,2021_11
02-024-02113,724794.0,2021_11
02-024-02116,1561406.0,2021_11
02-024-02118,511620559.0,2021_11
02-024-02121,11462536.0,2021_11
02-024-02122,5117799.0,2021_11
02-024-02123,113942596.0,2021_11
02-024-02128,4107674.33,2021_11
02-024-02129,37704444.0,2021_11
02-027-00019,0.0,2021_11
02-028-02854,1311853.5,2021_11
02-028-02857,2007097.07,2021_11
02-028-02858,2704242.63,2021_11
02-028-02859,20829854.0,2021_11
02-029-00066,2412674.0,2021_11
02-029-00069,15833693.0,2021_11
02-031-00058,20860026.0,2021_11
02-031-00062,1655299.0,2021_11
02-032-00055,144878.0,2021_11
02-032-01637,10941988.0,2021_11
02-033-00035,843535.0,2021_11
02-033-00037,5936435.0,2021_11
02-033-00038,1950855.0,2021_11
02-033-00043,7758931.0,2021_11
02-023-00003,1342440.0,2021_12
02-023-00005,876183.0,2021_12
02-023-00008,1273553.0,2021_12
02-024-02119,1088347.5,2021_12
02-024-02122,707955.0,2021_12
02-024-02123,72804274.0,2021_12
02-026-00011,2656545.85,2021_12
02-026-00017,924172.0,2021_12
02-027-00033,7150835.99,2021_12
02-028-02855,4048248.97,2021_12
02-028-02857,588039.4,2021_12
02-028-02858,349494261.9,2021_12
02-028-02859,6240485.9,2021_12
02-029-00069,9003881.0,2021_12
02-031-00058,949281.0,2021_12
02-031-00059,4015431.0,2021_12
02-031-00062,4750377.0,2021_12
02-032-00055,1977769.0,2021_12
02-032-01637,1667730.0,2021_12
02-033-00038,896688.0,2021_12
02-033-00043,42503343.0,2021_12
02-033-00044,4363823.0,2021_12
02-033-00047,130982065.0,2021_12
02-024-02121,12148996.0,2022_01
02-024-02122,1937725.0,2022_01
02-024-02123,52299344.0,2022_01
02-024-02127,2090955.0,2022_01
02-027-00029,810679866.0,2022_01
02-028-02855,1416299.25,2022_01
02-028-02858,7905687.8,2022_01
02-028-02859,3421723.25,2022_01
02-029-00065,1683500.0,2022_01
02-029-00066,14553308.0,2022_01
02-029-00069,11750096.0,2022_01
02-031-00062,8222193.0,2022_01
02-031-00064,1513479.0,2022_01
02-032-00050,4381319.0,2022_01
02-032-00053,2472816.0,2022_01
02-032-01637,1614022.0,2022_01
02-033-00037,638974.0,2022_01
02-033-00047,41215394.0,2022_01
02-023-00003,1774626.0,2022_02
02-023-00005,258532519.0,2022_02
02-024-02116,16643654.2,2022_02
02-024-02118,36697537.7,2022_02
02-024-02122,50239047.0,2022_02
02-024-02123,127917413.0,2022_02
02-024-02124,77723892.0,2022_02
02-024-02126,8914116.25,2022_02
02-024-02128,19015498.98,2022_02
02-028-02854,880951.0,2022_02
02-028-02855,371250.0,2022_02
02-028-02858,2132732.0,2022_02
02-028-02859,1466128.48,2022_02
02-029-00065,3377364.0,2022_02
02-029-00066,8521283.0,2022_02
02-029-00068,762066.0,2022_02
02-029-00069,77531764.0,2022_02
02-030-02104,255541734.9,2022_02
02-031-00058,3367794.0,2022_02
02-031-00062,4121348.0,2022_02
02-031-00064,4136529.0,2022_02
02-032-00048,1826987.0,2022_02
02-032-00050,4683160.0,2022_02
02-032-01637,1942353.0,2022_02
02-033-00037,547746031.0,2022_02
02-033-00038,6036859.0,2022_02
02-033-00047,687958.0,2022_02
02-023-00001,995000.0,2022_03
02-023-00003,40199000.0,2022_03
02-023-00005,97031956.0,2022_03
02-024-02118,673538.4,2022_03
02-024-02123,53379348.0,2022_03
02-024-02128,12619519.0,2022_03
02-027-00025,2985328.0,2022_03
02-027-00027,2015659216.0,2022_03
02-028-02858,9165094.08,2022_03
02-028-02859,1600411.5,2022_03
02-029-00066,4068455.0,2022_03
02-029-00068,1557931.0,2022_03
02-029-00069,69606834.0,2022_03
02-031-00058,2086055.0,2022_03
02-031-00062,49413771.0,2022_03
02-031-00064,1271818.0,2022_03
02-032-00050,471326.0,2022_03
02-032-00055,1351098.0,2022_03
02-032-01637,21468293.0,2022_03
02-032-03318,2177902.0,2022_03
02-033-00035,643773.0,2022_03
02-033-00037,4557681.0,2022_03
02-033-00038,48150973.0,2022_03
02-033-00047,10129166.0,2022_03
02-023-00003,1999883.0,2022_04
02-023-00005,49253180.0,2022_04
02-024-02110,70869781.67,2022_04
02-024-02122,40462876.0,2022_04
02-024-02123,15559823.0,2022_04
02-027-00027,85628436.13,2022_04
02-027-00029,2580873.62,2022_04
02-028-02855,2812677.0,2022_04
02-028-02858,3070402.68,2022_04
02-029-00065,1356649.0,2022_04
02-029-00069,4868355.0,2022_04
02-031-00058,1565128.0,2022_04
02-031-00062,45596651.0,2022_04
02-031-00063,231750.0,2022_04
02-031-00064,449134.0,2022_04
02-032-00048,6741509.0,2022_04
02-032-00050,27630999.0,2022_04
02-032-00051,72738307.56,2022_04
02-032-00053,16076889.0,2022_04
02-032-01637,37016789.0,2022_04
02-032-03318,173250.0,2022_04
02-033-00035,811009.0,2022_04
02-033-00038,710664.0,2022_04
02-033-00043,7112432.0,2022_04
02-033-00044,3809000.0,2022_04
02-033-00047,998129.0,2022_04
02-023-00003,825560.07,2022_05
02-024-02123,7478106.0,2022_05
02-024-02127,975234.0,2022_05
02-024-02128,1588128.0,2022_05
02-026-00014,286449786.0,2022_05
02-027-00027,1000734.0,2022_05
02-027-00029,2300000.0,2022_05
02-028-02856,54540000.0,2022_05
02-028-02857,15730518.35,2022_05
02-028-02858,834132.0,2022_05
02-028-02859,2169388.9,2022_05
02-029-00065,2297221.0,2022_05
02-029-00069,17655190.0,2022_05
02-030-02106,510999.0,2022_05
02-031-00061,252961.0,2022_05
02-031-00062,16560853.0,2022_05
02-031-00063,791594.0,2022_05
02-032-00048,343026.0,2022_05
02-032-00050,203572492.0,2022_05
02-033-00037,10888420.0,2022_05
02-033-00038,647353.0,2022_05
02-033-00043,1112859.0,2022_05
02-033-00047,858303.0,2022_05
02-023-00003,6875449.0,2022_06
02-024-02113,824468.0,2022_06
02-024-02123,4804111.0,2022_06
02-026-00017,122411559.0,2022_06
02-027-00026,7025643.0,2022_06
02-027-00027,2445189.01,2022_06
02-028-02858,7917832.25,2022_06
02-029-00065,961493.0,2022_06
02-029-00069,11130145.0,2022_06
02-031-00058,14799887.2,2022_06
02-031-00062,6113628.0,2022_06
02-031-00064,2943982.0,2022_06
02-032-00053,1824709.0,2022_06
02-032-01637,9431411.0,2022_06
02-033-00038,855350.0,2022_06
02-033-00044,12725825.0,2022_06
02-023-00003,17410306.33,2022_07
02-023-00008,46590729.0,2022_07
02-024-02122,1272130.0,2022_07
02-024-02123,21321491.0,2022_07
02-026-00012,3046166.0,2022_07
02-026-00015,1250952.0,2022_07
02-027-00028,1092627.5,2022_07
02-027-00031,0.0,2022_07
02-028-02854,2486237.75,2022_07
02-028-02856,2397866.2,2022_07
02-028-02858,2444230.9,2022_07
02-028-02859,15418812.0,2022_07
02-029-00065,6698804.0,2022_07
02-029-00069,11982436.0,2022_07
02-031-00058,11242718.0,2022_07
02-031-00061,2260934.4,2022_07
02-031-00062,254000153.0,2022_07
02-032-00048,94440.0,2022_07
02-032-00050,4260820.0,2022_07
02-032-00052,23917992.0,2022_07
02-032-00055,179235.0,2022_07
02-032-01637,4417437.0,2022_07
02-033-00035,335403.0,2022_07
02-033-00037,999833.0,2022_07
02-033-00038,687493.0,2022_07
02-033-00047,3481786.0,2022_07
02-023-00003,74611437.0,2022_08
02-023-00005,1728031.0,2022_08
02-023-00008,1041606.0,2022_08
02-024-02119,3118080.0,2022_08
02-024-02123,6412876.0,2022_08
02-024-02127,6287786.0,2022_08
02-024-02128,4741203.0,2022_08
02-024-02129,1126855.0,2022_08
02-026-00014,10465991.0,2022_08
02-027-00027,13918104.0,2022_08
02-028-02858,2227331.0,2022_08
02-029-00065,5265875.0,2022_08
02-029-00069,5311115.0,2022_08
02-031-00058,3524720.9,2022_08
02-031-00059,493106.0,2022_08
02-031-00062,1177002.0,2022_08
02-032-00048,14323131.0,2022_08
02-032-00050,37356015.0,2022_08
02-032-00055,1050000.0,2022_08
02-033-00038,2606890.0,2022_08
02-023-00003,7380559.0,2022_09
02-023-00005,4709928.609999999,2022_09
02-023-00008,10248357.0,2022_09
02-024-02119,24379191.0,2022_09
02-024-02123,130729709.0,2022_09
02-024-02127,53882480.0,2022_09
02-026-00014,888663.0,2022_09
02-027-00027,33455127.0,2022_09
02-028-02855,1687758.25,2022_09
02-028-02858,3022982.5,2022_09
02-029-00066,4527386.0,2022_09
02-029-00069,7779255.0,2022_09
