object_id,total_tender_awarded_value,timeperiod
02-024-02123,42349345.0,2019_06
02-024-02128,9880846.0,2019_06
02-024-02130,5354333.0,2019_06
02-026-00014,1992587.13,2019_06
02-026-00015,2552687.7,2019_06
02-027-00025,2151371.0,2019_06
02-027-00029,1698756.0,2019_06
02-028-02854,1294650.0,2019_06
02-028-02858,36196154.49,2019_06
02-028-02859,3563940.0,2019_06
02-029-00066,2631694.0,2019_06
02-029-00069,23976735.0,2019_06
02-030-02106,2816088.0,2019_06
02-031-00058,3438063.0,2019_06
02-031-00060,10676558.0,2019_06
02-031-00062,10674931.0,2019_06
02-031-00064,14782639.0,2019_06
02-032-00050,3747908.0,2019_06
02-033-00047,21780009.0,2019_06
02-023-00003,71407734.0,2019_07
02-023-00006,1452728.0,2019_07
02-023-00008,853256.0,2019_07
02-024-02119,906110.0,2019_07
02-024-02123,11638970.0,2019_07
02-028-02854,1046368.0,2019_07
02-029-00066,142065065.0,2019_07
02-029-00069,101031675.0,2019_07
02-031-00058,3265230.0,2019_07
02-031-00060,2686444.0,2019_07
02-031-00061,1995447.0,2019_07
02-031-00062,4023456.0,2019_07
02-032-01637,2650764.0,2019_07
02-033-00037,938225.0,2019_07
02-033-00047,68872647.0,2019_07
02-034-00010,23905750.0,2019_07
02-023-00008,1381685.0,2019_08
02-024-02115,885238.0,2019_08
02-024-02123,23644104.79,2019_08
02-024-02124,2642501.0,2019_08
02-024-02128,2565648.0,2019_08
02-024-02130,11478663.0,2019_08
02-027-00031,1011703.0,2019_08
02-028-02854,843713.0,2019_08
02-029-00069,3940384.0,2019_08
02-030-02106,1246695.0,2019_08
02-031-00064,2144660.0,2019_08
02-033-00044,1029188.0,2019_08
02-023-00001,1262254.0,2019_09
02-023-00003,3925447.0,2019_09
02-023-00008,2817878.0,2019_09
02-024-02116,998136.0,2019_09
02-024-02123,8915824.07,2019_09
02-028-02854,2741492.0,2019_09
02-028-02856,689383.0,2019_09
02-028-02857,1583756.0,2019_09
02-028-02858,867938.0,2019_09
02-028-02859,1911365.0,2019_09
02-029-00066,6930864.0,2019_09
02-029-00068,1951889.0,2019_09
02-029-00069,7700416.0,2019_09
02-030-02109,1271142.0,2019_09
02-031-00062,1799817.0,2019_09
02-032-01637,817349.0,2019_09
02-034-00009,1037728.0,2019_09
02-023-00001,1262254.0,2019_10
02-023-00003,3925447.0,2019_10
02-023-00008,2817878.0,2019_10
02-024-02116,998136.0,2019_10
02-024-02123,8915824.07,2019_10
02-028-02854,2741492.0,2019_10
02-028-02856,689383.0,2019_10
02-028-02857,1583756.0,2019_10
02-028-02858,867938.0,2019_10
02-028-02859,1911365.0,2019_10
02-029-00066,6930864.0,2019_10
02-029-00068,1951889.0,2019_10
02-029-00069,7700416.0,2019_10
02-030-02109,1271142.0,2019_10
02-031-00062,1799817.0,2019_10
02-032-01637,817349.0,2019_10
02-034-00009,1037728.0,2019_10
02-024-02123,38462720.0,2019_11
02-028-02854,2341801.0,2019_11
02-028-02858,575413.0,2019_11
02-029-00069,7562491.0,2019_11
02-031-00059,1547575.0,2019_11
02-032-00048,2462500.0,2019_11
02-032-00052,3884389.0,2019_11
02-032-00053,6273690.0,2019_11
02-032-03318,5857329.0,2019_11
02-024-02123,38462720.0,2019_12
02-028-02854,2341801.0,2019_12
02-028-02858,575413.0,2019_12
02-029-00069,236054926.0,2019_12
02-031-00058,3304075.0,2019_12
02-031-00059,1547575.0,2019_12
02-032-00048,2462500.0,2019_12
02-032-00052,3884389.0,2019_12
02-032-00053,6273690.0,2019_12
02-032-03318,6457748.0,2019_12
02-024-02119,9211470.0,2020_01
02-024-02127,772200.0,2020_01
02-029-00065,4027361.0,2020_01
02-029-00069,18452041.0,2020_01
02-030-02106,0.0,2020_01
02-032-00048,974828.0,2020_01
02-033-00037,6982142.0,2020_01
02-024-02123,2138233.0,2020_02
02-027-00025,7080685.0,2020_02
02-029-00065,520655.0,2020_02
02-029-00069,16487857.0,2020_02
02-031-00064,878871.0,2020_02
02-032-00048,134900000.0,2020_02
02-033-00047,807725.0,2020_02
02-034-01706,6392221.0,2020_02
02-024-02123,1658944.0,2020_03
02-028-02857,2259664.0,2020_03
02-029-00065,6474291.0,2020_03
02-030-02109,3450996.0,2020_03
02-033-00035,1448961.0,2020_03
02-023-00003,5299213.0,2020_04
02-023-00005,6553023.0,2020_04
02-031-00057,160386785.27,2020_04
02-031-00060,4588091.0,2020_04
02-031-00061,963999.0,2020_04
02-033-00035,808102.0,2020_04
02-023-00003,11271018.0,2020_05
02-023-00005,606944.0,2020_05
02-023-00008,2470233.0,2020_05
02-024-02115,597249.0,2020_05
02-024-02122,16505811.0,2020_05
02-024-02123,20551487.6,2020_05
02-027-00025,2615440.0,2020_05
02-027-00028,5227040.0,2020_05
02-027-00031,8533650.0,2020_05
02-028-02856,4481942.0,2020_05
02-028-02857,41365379.0,2020_05
02-028-02858,3800873.0,2020_05
02-028-02859,8728174.0,2020_05
02-029-00065,3616465.0,2020_05
02-029-00068,4923504.0,2020_05
02-029-00069,36761530.0,2020_05
02-031-00058,1154309.0,2020_05
02-023-00003,65621684.0,2020_06
02-023-00008,8184601.0,2020_06
02-024-02110,4338158.0,2020_06
02-024-02122,12785776.0,2020_06
02-024-02123,20306867.0,2020_06
02-024-02130,940501.0,2020_06
02-027-00026,5782744.0,2020_06
02-028-02857,9928963.0,2020_06
02-028-02858,1886273.0,2020_06
02-029-00065,5957976.0,2020_06
02-029-00068,1396308.0,2020_06
02-029-00069,19651797.0,2020_06
02-031-00062,880967.6,2020_06
02-031-00064,508655.0,2020_06
02-032-01637,10053457.0,2020_06
02-033-00035,2307078.0,2020_06
02-033-00043,1195920.0,2020_06
02-034-01706,4843829.0,2020_06
02-023-00003,59560090.0,2020_07
02-024-02110,1090416.0,2020_07
02-024-02113,286680.0,2020_07
02-024-02121,150600.0,2020_07
02-024-02122,1376116.0,2020_07
02-024-02123,6182882.0,2020_07
02-024-02127,6376338.0,2020_07
02-024-02128,9935043.0,2020_07
02-026-00012,2062944.0,2020_07
02-029-00068,17971270.0,2020_07
02-029-00069,3507398.0,2020_07
02-030-02108,1198463.0,2020_07
02-031-00058,1327401.0,2020_07
02-031-00059,15946652.0,2020_07
02-031-00060,6082757.0,2020_07
02-031-00062,715552.0,2020_07
02-031-00064,22182425.0,2020_07
02-032-00048,294799.0,2020_07
02-032-01637,13283621.0,2020_07
02-033-00043,1768590.0,2020_07
02-033-00044,11071730.0,2020_07
02-024-02116,5061021.0,2020_08
02-024-02117,1582147.0,2020_08
02-024-02121,951210.0,2020_08
02-024-02123,1340964.0,2020_08
02-024-02127,21748374.0,2020_08
02-024-02128,16224009.0,2020_08
02-028-02858,9035120.0,2020_08
02-029-00065,61653030.0,2020_08
02-029-00069,7186796.0,2020_08
02-031-00058,1118016.0,2020_08
02-031-00059,1150324.0,2020_08
02-031-00060,1215250.0,2020_08
02-031-00062,2818269.0,2020_08
02-031-00064,5411662.0,2020_08
02-032-01637,745885.0,2020_08
02-033-00047,2374200.0,2020_08
02-024-02110,669975.0,2020_09
02-024-02122,2278501.0,2020_09
02-024-02123,18723750.0,2020_09
02-026-00017,4995448.0,2020_09
02-027-00025,5678471.0,2020_09
02-027-00031,9993622.0,2020_09
02-029-00066,3735098.0,2020_09
02-029-00069,24926614.0,2020_09
02-032-00050,3282432.0,2020_09
02-033-00037,2389029.0,2020_09
02-033-00038,2876840.0,2020_09
02-033-00043,34111989.0,2020_09
02-033-00047,24038038.0,2020_09
02-023-00003,2946384.5,2020_10
02-024-02110,1441096.0,2020_10
02-024-02119,1555325.0,2020_10
02-024-02123,1995222.98,2020_10
02-024-02127,2572207.0,2020_10
02-024-02128,559315.0,2020_10
02-027-00026,66204582.0,2020_10
02-029-00066,2173333.0,2020_10
02-029-00069,2375506.0,2020_10
02-031-00058,4226212.1,2020_10
02-031-00060,882329.2,2020_10
02-031-00062,1570116.0,2020_10
02-031-00064,965052.0,2020_10
02-032-00050,12253549.0,2020_10
02-032-00053,229195.0,2020_10
02-032-01637,791636.0,2020_10
02-033-00038,525017.0,2020_10
02-028-02857,14524305.0,2020_11
02-028-02858,0.0,2020_11
02-029-00066,40465430.0,2020_11
02-029-00068,736382.0,2020_11
02-029-00069,2779955.0,2020_11
02-031-00058,962058560.0,2020_11
02-031-00064,2481930.0,2020_11
02-032-00048,2094963.0,2020_11
02-032-00051,5355465.0,2020_11
02-033-00034,33169658.0,2020_11
02-023-00003,3737914.1,2020_12
02-024-02127,442533.0,2020_12
02-028-02858,2506014.04,2020_12
02-029-00069,2718722.0,2020_12
02-031-00058,1098204.0,2020_12
02-031-00062,4114986.0,2020_12
02-031-00063,263835.0,2020_12
02-031-00064,52613256.0,2020_12
02-032-00048,368487.0,2020_12
02-032-00052,906183.0,2020_12
02-032-00053,8440502.0,2020_12
02-032-01637,7037920.0,2020_12
02-027-00025,28400451.0,2021_01
02-029-00065,715597.0,2021_01
02-029-00069,34812578.0,2021_01
02-030-02106,17103602.0,2021_01
02-030-02107,1193403.0,2021_01
02-030-02108,2733359.0,2021_01
02-031-00058,1896768.0,2021_01
02-031-00060,1169700.0,2021_01
02-032-00050,1856584.0,2021_01
02-032-01637,2596014.0,2021_01
02-033-00035,6939818.0,2021_01
02-033-00038,13003382.0,2021_01
02-034-01706,10153590.0,2021_01
02-024-02116,2181125.0,2021_02
02-024-02122,1141636.0,2021_02
02-024-02123,11021744.0,2021_02
02-024-02128,1832985.0,2021_02
02-027-00030,8054661.0,2021_02
02-027-00031,829894.0,2021_02
02-029-00069,1089970.0,2021_02
02-031-00063,589836.0,2021_02
02-033-00038,74457110.0,2021_02
02-024-02116,2181125.0,2021_03
02-024-02122,1141636.0,2021_03
02-024-02123,12030897.0,2021_03
02-027-00030,8054661.0,2021_03
02-027-00031,829894.0,2021_03
02-029-00069,1089970.0,2021_03
02-031-00063,589836.0,2021_03
02-033-00038,74457110.0,2021_03
02-024-02110,2128310.0,2021_04
02-024-02111,1047566.0,2021_04
02-024-02122,6422076.0,2021_04
02-024-02123,19295723.72,2021_04
02-024-02127,8020051.0,2021_04
02-024-02128,1201647.07,2021_04
02-029-00066,84364387.0,2021_04
02-031-00058,8341858.0,2021_04
02-031-00062,9945553.0,2021_04
02-032-00050,4499644.0,2021_04
02-033-00034,727025.0,2021_04
02-033-00043,1741932.0,2021_04
02-023-00003,1903460.36,2021_05
02-024-02119,834060.0,2021_05
02-024-02121,1228226.0,2021_05
02-024-02123,8105937.0,2021_05
02-027-00018,7753914.0,2021_05
02-027-00026,9740040.0,2021_05
02-027-00029,8623514.0,2021_05
02-028-02858,280539.0,2021_05
02-029-00065,2131965.0,2021_05
02-029-00066,2142724.0,2021_05
02-029-00068,7249794.0,2021_05
02-029-00069,37135315.0,2021_05
02-031-00058,4324875.0,2021_05
02-031-00060,2366720.0,2021_05
02-031-00062,308997.0,2021_05
02-031-00064,4846169.0,2021_05
02-024-02119,1212763.0,2021_06
02-024-02123,15189244.93,2021_06
02-024-02128,4232011.0,2021_06
02-028-02858,38203519.69,2021_06
02-029-00068,6291081.0,2021_06
02-029-00069,12345726.0,2021_06
02-031-00057,3876028.0,2021_06
02-031-00058,7557359.0,2021_06
02-031-00062,10072788.0,2021_06
02-031-00063,1959229.0,2021_06
02-031-00064,1264752.36,2021_06
02-032-00048,1781793.0,2021_06
02-024-02113,1879180.0,2021_07
02-024-02123,9782810.0,2021_07
02-024-02127,842540.0,2021_07
02-024-02128,599092.65,2021_07
02-027-00018,2867725.0,2021_07
02-027-00026,2815313.0,2021_07
02-027-00028,1406576.0,2021_07
02-028-02854,14832067.0,2021_07
02-028-02856,10821308.1,2021_07
02-029-00066,586284.0,2021_07
02-029-00069,6376962.0,2021_07
02-030-02109,2105955.0,2021_07
02-031-00058,9266764.0,2021_07
02-031-00059,4521839.0,2021_07
02-031-00060,1316227.0,2021_07
02-031-00061,385635.0,2021_07
02-031-00062,233174.15,2021_07
02-031-00064,3147278.0,2021_07
02-032-00049,454711.0,2021_07
02-033-00047,2129470.0,2021_07
02-024-02122,2912640.0,2021_08
02-024-02123,133424529.0,2021_08
02-026-00014,3148875.0,2021_08
02-029-00068,9875165.0,2021_08
02-031-00059,9791710.0,2021_08
02-031-00060,1336608.0,2021_08
02-031-00062,14621760.65,2021_08
02-031-00064,21747554.0,2021_08
02-032-00053,1825093.0,2021_08
02-033-00037,381703.0,2021_08
02-033-00043,5254614.0,2021_08
02-033-00044,26204442.0,2021_08
02-033-00047,9443311.0,2021_08
02-024-02113,16483838.0,2021_09
02-024-02123,22365304.0,2021_09
02-024-02127,13277844.0,2021_09
02-027-00025,1253447.3,2021_09
02-027-00029,2286770.0,2021_09
02-028-02855,1145807.3,2021_09
02-029-00066,2763689.0,2021_09
02-029-00069,1850641.0,2021_09
02-031-00060,1346400.0,2021_09
02-033-00037,2155362.0,2021_09
02-033-00038,4774929.0,2021_09
02-033-00044,498185.0,2021_09
02-023-00003,846758.0,2021_10
02-023-00008,1766452.0,2021_10
02-024-02111,2468456.0,2021_10
02-024-02119,904114.7,2021_10
02-024-02123,10074319.0,2021_10
02-027-00031,1024277.0,2021_10
02-028-02855,696517.0,2021_10
02-028-02858,592415.0,2021_10
02-029-00065,594330.0,2021_10
02-029-00069,9937124.0,2021_10
02-030-02109,7464050.0,2021_10
02-031-00058,250000.0,2021_10
02-031-00059,902375.0,2021_10
02-031-00062,1679797.0,2021_10
02-031-00064,141180.0,2021_10
02-032-00050,1298656.0,2021_10
02-033-00037,866469.0,2021_10
02-033-00038,896751.0,2021_10
02-023-00003,3325631.0,2021_11
02-024-02110,1777586.0,2021_11
02-024-02111,1233988.0,2021_11
02-024-02121,10115696.0,2021_11
02-024-02122,5476328.0,2021_11
02-024-02123,3380095.0,2021_11
02-024-02128,4107674.33,2021_11
02-027-00018,3030720.0,2021_11
02-027-00019,0.0,2021_11
02-028-02854,1934690.5,2021_11
02-028-02858,11376512.63,2021_11
02-028-02859,1364442.75,2021_11
02-029-00069,11557720.0,2021_11
02-030-02109,9464000.0,2021_11
02-031-00058,364006.0,2021_11
02-031-00060,1220870.0,2021_11
02-031-00062,1426834.0,2021_11
02-032-00050,5868005.0,2021_11
02-032-01637,5758672.0,2021_11
02-033-00035,843535.0,2021_11
02-033-00037,3559782.0,2021_11
02-033-00038,455731.0,2021_11
02-033-00043,7758931.0,2021_11
02-023-00003,743377.5,2021_12
02-024-02123,49347094.0,2021_12
02-026-00017,924172.0,2021_12
02-027-00033,7150835.99,2021_12
02-028-02855,2221000.32,2021_12
02-028-02858,79576893.6,2021_12
02-028-02859,6836029.9,2021_12
02-029-00069,1011932.0,2021_12
02-031-00059,4015431.0,2021_12
02-031-00062,1660184.0,2021_12
02-031-00063,1251360.0,2021_12
02-032-00055,1977769.0,2021_12
02-032-01637,565712.0,2021_12
02-033-00034,1422765.0,2021_12
02-033-00041,4842384.0,2021_12
02-033-00044,1872256.0,2021_12
02-033-00047,1230689.0,2021_12
02-024-02122,844313.0,2022_01
02-024-02123,8008104.0,2022_01
02-027-00029,810679866.0,2022_01
02-028-02854,2132865.0,2022_01
02-028-02855,1416299.25,2022_01
02-028-02858,3123709.0,2022_01
02-029-00066,2120330.0,2022_01
02-031-00062,2833562.0,2022_01
02-032-00050,2324512.0,2022_01
02-032-01637,2483876.0,2022_01
02-033-00037,3802753.0,2022_01
02-024-02118,5423164.3,2022_02
02-024-02119,1239296.0,2022_02
02-024-02123,25709151.0,2022_02
02-024-02128,5156455.0,2022_02
02-028-02854,880951.0,2022_02
02-028-02855,371250.0,2022_02
02-028-02858,0.0,2022_02
02-028-02859,2311311.54,2022_02
02-029-00066,8521283.0,2022_02
02-029-00069,1379481.0,2022_02
02-030-02106,0.0,2022_02
02-031-00058,14565516.0,2022_02
02-031-00062,5618336.0,2022_02
02-031-00064,1822985.0,2022_02
02-032-00048,3151088.0,2022_02
02-032-00050,3603760.0,2022_02
02-032-01637,416363.0,2022_02
02-033-00037,102501076.0,2022_02
02-023-00001,995000.0,2022_03
02-023-00003,40199000.0,2022_03
02-024-02118,673538.4,2022_03
02-024-02123,42725770.0,2022_03
02-027-00027,2015659216.0,2022_03
02-028-02854,798802.0,2022_03
02-029-00066,836736.0,2022_03
02-029-00069,37866911.0,2022_03
02-032-00055,1351098.0,2022_03
02-032-01637,1210919.0,2022_03
02-033-00035,643773.0,2022_03
02-033-00037,5950619.0,2022_03
02-033-00047,4853181.0,2022_03
02-023-00005,38188493.0,2022_04
02-024-02110,73662492.67,2022_04
02-024-02119,8494497.0,2022_04
02-024-02122,40462876.0,2022_04
02-024-02123,10613385.0,2022_04
02-027-00019,874638.0,2022_04
02-027-00026,12209728.43,2022_04
02-027-00027,85628436.13,2022_04
02-027-00029,2580873.62,2022_04
02-028-02854,525543.0,2022_04
02-028-02858,13135296.78,2022_04
02-031-00058,1021601.0,2022_04
02-031-00062,49187903.0,2022_04
02-031-00063,4791485.0,2022_04
02-031-00064,1010397.0,2022_04
02-032-00050,2800686.0,2022_04
02-032-00051,7761625.0,2022_04
02-032-00053,16076889.0,2022_04
02-032-01637,36009319.0,2022_04
02-033-00035,811009.0,2022_04
02-033-00038,1612302.0,2022_04
02-033-00044,3809000.0,2022_04
02-033-00047,12360641.0,2022_04
02-023-00003,4002557.95,2022_05
02-024-02110,1120931.0,2022_05
02-024-02111,1047270.0,2022_05
02-024-02119,1296000.0,2022_05
02-024-02121,1056878.0,2022_05
02-024-02122,4835480.0,2022_05
02-024-02123,7698472.0,2022_05
02-024-02124,1529763.0,2022_05
02-024-02127,975234.0,2022_05
02-024-02128,15901888.0,2022_05
02-026-00014,12289574.0,2022_05
02-027-00027,1000734.0,2022_05
02-027-00029,2300000.0,2022_05
02-028-02857,15730518.35,2022_05
02-028-02858,834132.0,2022_05
02-028-02859,564700.5,2022_05
02-029-00068,1221588.0,2022_05
02-030-02106,431580.0,2022_05
02-031-00058,1682388.0,2022_05
02-031-00062,3322442.0,2022_05
02-032-00048,343026.0,2022_05
02-032-00050,30047687.0,2022_05
02-032-01637,4655000.0,2022_05
02-033-00047,19595937.0,2022_05
02-024-02113,824468.0,2022_06
02-024-02122,1168682.0,2022_06
02-024-02123,5087011.0,2022_06
02-028-02858,10097358.6,2022_06
02-029-00069,158095.0,2022_06
02-030-02108,3948979.0,2022_06
02-030-02109,3244375.0,2022_06
02-031-00058,11667294.0,2022_06
02-031-00062,13927891.0,2022_06
02-031-00064,1749450.0,2022_06
02-033-00038,5739030.0,2022_06
02-033-00044,17034839.0,2022_06
02-033-00047,5491372.0,2022_06
02-023-00003,9196542.0,2022_07
02-023-00008,2999460.0,2022_07
02-024-02129,3591783.0,2022_07
02-026-00014,1578875.0,2022_07
02-027-00029,1863105.08,2022_07
02-027-00031,0.0,2022_07
02-028-02854,2345668.0,2022_07
02-028-02856,829300.6,2022_07
02-028-02858,440960.0,2022_07
02-029-00065,2809071.0,2022_07
02-029-00068,2339926.0,2022_07
02-029-00069,8221551.0,2022_07
02-031-00058,6616346.0,2022_07
02-031-00062,66624493.0,2022_07
02-032-00048,94440.0,2022_07
02-032-00050,1221152.0,2022_07
02-032-00053,21083396.0,2022_07
02-033-00035,6785128.0,2022_07
02-033-00037,15867473.0,2022_07
02-033-00038,958597.0,2022_07
02-023-00003,61221252.0,2022_08
02-024-02119,6526152.0,2022_08
02-024-02123,2719276.0,2022_08
02-024-02128,9675612.0,2022_08
02-024-02130,5432453.0,2022_08
02-026-00014,0.0,2022_08
02-028-02858,23623137.0,2022_08
02-029-00065,4480715.0,2022_08
02-029-00068,2091920.0,2022_08
02-031-00058,1967985.0,2022_08
02-031-00059,493106.0,2022_08
02-031-00060,5450651.0,2022_08
02-031-00061,3084380.0,2022_08
02-031-00062,640262.72,2022_08
02-031-00063,1798604.0,2022_08
02-032-00048,12235395.0,2022_08
02-032-00050,4992086.0,2022_08
02-032-00055,1050000.0,2022_08
02-033-00035,1614419.0,2022_08
02-033-00038,133036591.0,2022_08
02-033-00047,4571352.0,2022_08
02-023-00003,7380559.0,2022_09
02-023-00005,3504881.61,2022_09
02-024-02116,4468578.0,2022_09
02-024-02119,2362596.0,2022_09
02-024-02122,8160376.0,2022_09
02-024-02123,10941737.0,2022_09
02-024-02127,6835087.0,2022_09
02-028-02858,275755698.0,2022_09
02-029-00069,668260.0,2022_09
02-031-00058,1941530.0,2022_09
02-031-00061,1477889.0,2022_09
02-031-00062,4938935.6,2022_09
02-031-00063,718654.0,2022_09
02-033-00038,40070218.0,2022_09
02-033-00044,17201997.0,2022_09
02-023-00008,7864996.0,2022_10
02-024-02110,2300707.0,2022_10
02-024-02118,75734598.0,2022_10
02-024-02119,2035964.0,2022_10
02-024-02123,8048029.0,2022_10
02-024-02127,9528081.0,2022_10
02-026-00012,1221963.0,2022_10
02-026-00014,1702463.0,2022_10
02-026-00015,1582261.0,2022_10
02-027-00022,2439264.0,2022_10
02-028-02855,40757847.0,2022_10
02-028-02858,1145668.0,2022_10
02-028-02859,4726954.4,2022_10
02-029-00069,20385286.0,2022_10
02-031-00058,3246109.0,2022_10
02-031-00059,1295644.7,2022_10
02-031-00062,5318983.0,2022_10
02-031-00064,3996617.8,2022_10
02-032-00048,2096085.0,2022_10
02-032-00050,5720570.0,2022_10
02-032-01637,10387259.0,2022_10
02-033-00037,970399.0,2022_10
02-023-00003,5176039.71,2022_11
02-024-02123,5079138.0,2022_11
02-024-02124,571003.0,2022_11
02-027-00027,530241697.0,2022_11
02-028-02855,5992631.9,2022_11
02-028-02858,1025543.0,2022_11
02-028-02859,2565208.25,2022_11
02-029-00065,2138796.0,2022_11
02-031-00058,2611501.0,2022_11
02-031-00062,1403697.0,2022_11
02-031-00063,1478034.0,2022_11
02-031-00064,2259041.0,2022_11
02-032-00050,890940.0,2022_11
02-032-00051,5699556.0,2022_11
02-032-00053,162406.0,2022_11
02-033-00035,2707107.0,2022_11
02-033-00038,6475698.0,2022_11
02-033-00044,976301.0,2022_11
02-023-00003,1875400.0,2022_12
02-024-02110,809591.0,2022_12
02-024-02123,9791340.0,2022_12
02-024-02128,1299263.5,2022_12
02-024-02131,5272956.5,2022_12
02-027-00025,1948466.32,2022_12
02-028-02855,6495628.0,2022_12
02-028-02858,651960.0,2022_12
02-028-02859,425295.2,2022_12
02-031-00058,156000.0,2022_12
02-031-00061,350580.0,2022_12
02-031-00063,151616.5,2022_12
02-033-00044,1821507.0,2022_12
02-033-00047,1218924.0,2022_12
02-024-02116,1520240.0,2023_01
02-024-02123,8158686.0,2023_01
02-024-02130,2563893.0,2023_01
02-031-00058,385124.0,2023_01
02-031-00059,6628975.0,2023_01
02-031-00060,10236131.0,2023_01
02-031-00062,540661.0,2023_01
02-031-00064,4592738.0,2023_01
02-032-00053,1134939.0,2023_01
02-033-00035,2123930.0,2023_01
02-033-00038,1161112.0,2023_01
02-033-00044,3772226.0,2023_01
02-034-00009,2911253.0,2023_01
02-023-00001,1747048.0,2023_02
02-023-00003,53517255.0,2023_02
02-023-00008,3687336.0,2023_02
02-024-02119,1651788.0,2023_02
02-026-00014,7164086.0,2023_02
02-026-00017,6682283.0,2023_02
02-027-00025,8703106.35,2023_02
02-027-00027,27078877.0,2023_02
02-027-00029,1943805.5,2023_02
02-028-02856,584907.76,2023_02
02-029-00068,3986285.0,2023_02
02-029-00069,7155433.0,2023_02
02-030-02106,472774.0,2023_02
02-030-02109,29960182.7,2023_02
02-031-00058,105000.0,2023_02
02-031-00059,902372.0,2023_02
02-031-00062,735638.8,2023_02
02-032-00048,2705053.0,2023_02
02-032-00050,2242730.0,2023_02
02-023-00003,15965119.0,2023_03
02-024-02110,1212785.2,2023_03
02-024-02119,2270978.0,2023_03
02-024-02121,1417582.0,2023_03
02-024-02122,3311141.0,2023_03
02-024-02123,67483460.0,2023_03
02-024-02126,63679753.0,2023_03
02-024-02127,7606681.0,2023_03
02-024-02128,9500753.71,2023_03
02-024-02129,7705595.0,2023_03
02-026-00012,14051090.0,2023_03
02-026-00014,4082186.0,2023_03
02-027-00025,138351421.0,2023_03
02-027-00029,477798.0,2023_03
02-028-02858,1516628.53,2023_03
02-028-02859,1596928.8,2023_03
02-029-00066,90555619.0,2023_03
02-029-00068,18824933.0,2023_03
02-029-00069,1380174.0,2023_03
02-031-00058,3339551.0,2023_03
02-031-00060,6782472.0,2023_03
02-031-00062,2425552.0,2023_03
02-031-00063,1637992.0,2023_03
02-031-00064,282456.64,2023_03
02-032-00053,859802.0,2023_03
02-032-01637,396562.0,2023_03
02-033-00035,793880.0,2023_03
02-033-00047,0.0,2023_03
02-034-01706,140357.0,2023_03
02-023-00003,2008759.0,2023_04
02-024-02110,1567603.0,2023_04
02-024-02111,1324075.0,2023_04
02-024-02119,5542020.0,2023_04
02-024-02123,44362866.0,2023_04
02-024-02128,8277756.0,2023_04
02-024-02129,4939959.0,2023_04
02-026-00012,12889630.0,2023_04
02-026-00014,92663230.0,2023_04
02-026-00015,22694582.0,2023_04
02-026-00017,10905081.0,2023_04
02-027-00018,39657298.0,2023_04
02-027-00027,7123158.0,2023_04
02-028-02858,1579185.0,2023_04
02-030-02106,9154309.0,2023_04
02-031-00064,84599480.0,2023_04
02-032-00053,3506140.0,2023_04
