object_id,SDRF_tenders_awarded_value,timeperiod
145.0,23654895.0,2022_05
150.0,8310636.0,2022_05
164.0,8999635.0,2022_05
216.0,8999665.0,2022_05
112.0,8426340.95,2020_09
226.0,18842100.0,2020_09
281.0,934202.0,2020_09
120.0,3844987.0,2023_05
122.0,3948156.0,2023_05
122.0,27542204.0,2018_07
146.0,35286355.0,2018_07
150.0,11896544.07,2018_07
195.0,37859413.44,2018_07
216.0,12283000.0,2018_07
219.0,82322030.0,2018_07
246.0,19361576.81,2018_07
262.0,12179657.63,2018_07
139.0,15999947.15,2020_12
145.0,23900168.14,2020_12
167.0,0.0,2020_12
219.0,26861000.23,2020_12
226.0,15949823.49,2020_12
139.0,15599128.74,2020_11
195.0,23519924.75,2020_11
226.0,11045088.6,2020_11
217.0,8047115.6,2018_04
139.0,25899406.37,2021_03
150.0,15593354.0,2021_03
166.0,55794563.03,2021_03
173.0,14498538.1,2021_03
189.0,13517094.03,2021_03
281.0,27799104.0,2021_03
101.0,7991730.0,2021_08
122.0,25096615.0,2021_08
134.0,34989047.1,2021_08
166.0,13049242.01,2021_08
169.0,7732676.0,2021_08
189.0,10576828.82,2021_08
196.0,9917247.19,2021_08
198.0,32380200.0,2021_08
210.0,11659680.0,2021_08
246.0,36677995.0,2021_08
219.0,17820039.0,2017_03
150.0,0.0,2020_04
276.0,16779268.42,2020_04
121.0,28448872.0,2022_08
134.0,9090000.0,2022_08
139.0,3154000.0,2022_08
160.0,67499654.39,2022_08
162.0,2502300.0,2022_08
190.0,17999778.0,2022_08
198.0,10433864.0,2022_08
199.0,3864000.0,2022_08
200.0,3499021.0,2022_08
202.0,9986507.0,2022_08
207.0,34199952.0,2022_08
239.0,3296670.0,2023_08
104.0,12998583.01,2022_02
145.0,27594617.11,2022_02
159.0,62996256.8,2022_02
195.0,2383999.0,2022_02
198.0,13036500.0,2022_02
273.0,8060280.0,2022_02
104.0,2763395.99,2022_10
121.0,6494926.0,2022_10
122.0,19799983.0,2022_10
190.0,18841982.0,2022_10
112.0,22498239.0,2023_06
122.0,14999900.0,2023_06
198.0,7921400.0,2023_06
245.0,0.0,2023_06
261.0,26997972.0,2023_06
102.0,24097525.0,2021_07
113.0,8020583.0,2021_07
127.0,18869776.0,2021_07
132.0,5103935.0,2021_07
232.0,8291103.0,2021_07
246.0,11450448.0,2021_07
247.0,9982145.0,2021_07
268.0,6981894.0,2021_07
271.0,7794000.0,2021_07
122.0,4002914.86,2018_03
189.0,18652200.0,2018_03
145.0,7623986.0,2020_05
150.0,11773059.11,2020_05
161.0,36564756.42,2020_05
178.0,11855956.29,2020_05
211.0,0.0,2020_05
233.0,8900259.0,2020_05
234.0,5943775.0,2020_05
246.0,7497297.0,2020_05
247.0,5617893.0,2020_05
255.0,7334187.93,2020_05
262.0,4983799.0,2020_05
276.0,3499240.32,2020_05
281.0,9990202.0,2020_05
101.0,5992355.23,2022_06
102.0,15477118.98,2022_06
104.0,22049396.0,2022_06
105.0,10799799.0,2022_06
107.0,7999274.97,2022_06
116.0,22499828.0,2022_06
122.0,13499727.0,2022_06
139.0,58499774.0,2022_06
150.0,75322280.75,2022_06
158.0,17999597.0,2022_06
159.0,44484701.43,2022_06
160.0,25199811.0,2022_06
163.0,23399870.0,2022_06
169.0,19799993.0,2022_06
200.0,11913000.0,2022_06
201.0,8999627.0,2022_06
205.0,17999986.0,2022_06
219.0,16199956.0,2022_06
233.0,8549618.0,2022_06
249.0,13499987.0,2022_06
269.0,5507523.0,2022_06
276.0,0.0,2022_06
246.0,3895618.0,2019_03
262.0,3999792.0,2019_03
279.0,14644690.0,2018_09
153.0,2454418.0,2018_05
139.0,35630908.32,2021_01
171.0,12604005.0,2021_01
219.0,4721400.0,2021_01
145.0,149848627.4,2021_12
166.0,68114332.2,2021_12
103.0,16197344.0,2019_09
104.0,36573314.43,2019_09
113.0,5996054.0,2019_09
116.0,12305561.95,2019_09
122.0,54355202.66,2019_09
128.0,29861969.04,2019_09
134.0,35323851.19,2019_09
139.0,77199980.6,2019_09
145.0,2999368.0,2019_09
150.0,5047460.22,2019_09
158.0,0.0,2019_09
161.0,3927561.0,2019_09
164.0,3489724.0,2019_09
166.0,4709389.0,2019_09
169.0,0.0,2019_09
170.0,2303639.98,2019_09
177.0,9892466.95,2019_09
182.0,5345628.72,2019_09
185.0,113441928.21,2019_09
189.0,190159930.24,2019_09
190.0,24249622.87,2019_09
195.0,51812230.65,2019_09
208.0,10880855.15,2019_09
210.0,7648690.52,2019_09
211.0,7633242.46,2019_09
212.0,4000076.0,2019_09
214.0,3155248.51,2019_09
219.0,65947654.53,2019_09
226.0,28560718.87,2019_09
228.0,2821624.89,2019_09
244.0,18489203.0,2019_09
245.0,8086319.0,2019_09
246.0,6989477.0,2019_09
247.0,8989797.0,2019_09
259.0,7197784.0,2019_09
262.0,15613161.78,2019_09
268.0,4266195.0,2019_09
273.0,5179591.52,2019_09
276.0,6327917.359999999,2019_09
277.0,4460222.9,2019_09
281.0,25023561.4,2019_09
102.0,0.0,2021_05
104.0,13048588.92,2021_05
112.0,50310757.85,2021_05
116.0,98994450.25,2021_05
118.0,13498985.84,2021_05
122.0,48977757.35,2021_05
134.0,71995846.9,2021_05
139.0,23757718.34,2021_05
145.0,13499233.0,2021_05
160.0,57776784.21,2021_05
166.0,57415062.86,2021_05
212.0,7028506.35,2021_05
219.0,68404845.66,2021_05
220.0,12599566.84,2021_05
226.0,56442739.93000001,2021_05
246.0,10113220.0,2021_05
262.0,4856993.0,2021_05
269.0,40497698.51,2021_05
273.0,29698291.74,2021_05
276.0,49497245.02,2021_05
