District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count,timeperiod
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,-0.1162278823236555,4335,2020_06
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,-0.1484905278350546,10336,2020_06
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,-0.1666098808499479,4558,2020_06
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,-0.1057775649251537,3455,2020_06
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,-0.1384105321808764,5237,2020_06
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,-0.0987698808278002,10825,2020_06
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,-0.1203142112823329,1753,2020_06
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,-0.1303393006399134,1603,2020_06
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,-0.1216648708602456,4935,2020_06
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,-0.1479925845969528,7786,2020_06
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,-0.0820252067581779,962,2020_06
MANDI,HIMACHAL PRADESH,SARK>GH>T,63811.1149858,163069333.256,-0.1200387318117571,3134,2020_06
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,-0.0805486459682642,4825,2020_06
MANDI,HIMACHAL PRADESH,THUN>G,103584.856507,307461923.098,-0.228671840276308,5906,2020_06
SHIMLA,HIMACHAL PRADESH,CHAUP>L,98249.8836627,301485874.957,-0.2396664579056828,5785,2020_06
SHIMLA,HIMACHAL PRADESH,CHIRG>ON,127653.524402,631168281.701,-0.269393941028766,12128,2020_06
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,-0.331973558732503,6644,2020_06
SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.871514,302631160.351,-0.2399672371437489,5807,2020_06
SHIMLA,HIMACHAL PRADESH,KOTKH>I,70894.792535,238491135.678,-0.2348901943897637,4572,2020_06
SHIMLA,HIMACHAL PRADESH,KUMH>RSAIN,85459.5944996,215181953.832,-0.1896356987006897,4132,2020_06
SHIMLA,HIMACHAL PRADESH,KUPVI,68869.3430275,172339855.128,-0.1612088101581462,3296,2020_06
SHIMLA,HIMACHAL PRADESH,NANKHARI,66414.4990542,139296483.731,-0.2155771298258828,2676,2020_06
SHIMLA,HIMACHAL PRADESH,NERUA,115952.658588,346849121.16,-0.1301432792505535,6662,2020_06
SHIMLA,HIMACHAL PRADESH,R>MPUR,178819.438228,827431674.133,-0.2021669580899899,15924,2020_06
SHIMLA,HIMACHAL PRADESH,ROHRU,84189.2264768,295446866.188,-0.2209932113849119,5675,2020_06
SHIMLA,HIMACHAL PRADESH,SHIMLA,155178.789862,488257032.257,-0.1733178692712221,9377,2020_06
SHIMLA,HIMACHAL PRADESH,SUNI,112210.79146,235636947.4,-0.1087713926536602,4525,2020_06
SHIMLA,HIMACHAL PRADESH,THEOG,137021.448691,466732347.302,-0.1813875570477982,8970,2020_06
SIRMAUR,HIMACHAL PRADESH,DADAHU,68582.8917859,128608025.082,-0.1117945530858105,2462,2020_06
SIRMAUR,HIMACHAL PRADESH,KAMRAU,136620.96044,171350491.554,-0.0789932694953579,3265,2020_06
SIRMAUR,HIMACHAL PRADESH,N>HAN,261002.064083,283351911.946,-0.0944985193064713,5422,2020_06
SIRMAUR,HIMACHAL PRADESH,NOHRA,79530.5846614,178959204.936,-0.1370769877961115,3418,2020_06
SIRMAUR,HIMACHAL PRADESH,PACHH>D,109219.802142,380926846.822,-0.1251474946582111,7298,2020_06
SIRMAUR,HIMACHAL PRADESH,R >JGARH,98037.471877,178556218.442,-0.1456933387273531,3429,2020_06
SIRMAUR,HIMACHAL PRADESH,RANHOT,86114.7321399,192234215.689,-0.1687154294747992,3673,2020_06
SIRMAUR,HIMACHAL PRADESH,RENUKA,104518.823706,289516350.082,-0.1045761602743655,5556,2020_06
SIRMAUR,HIMACHAL PRADESH,SHAL>I,93720.6680184,237306828.964,-0.0359246346936859,4534,2020_06
SOLAN,HIMACHAL PRADESH,ARKI,121094.81055,376340973.577,-0.0780120182327705,7226,2020_06
SOLAN,HIMACHAL PRADESH,BADDI,103517.758819,254045135.644,-0.0583608102084721,4877,2020_06
SOLAN,HIMACHAL PRADESH,KAND>GH>T,119379.90387,222080196.312,-0.1331595609592474,4239,2020_06
SOLAN,HIMACHAL PRADESH,KASAULI,105340.572049,162100972.317,-0.1243343882065754,3102,2020_06
SOLAN,HIMACHAL PRADESH,KRISHANGARH,66506.2710773,111193936.985,-0.1151069377046305,2138,2020_06
SOLAN,HIMACHAL PRADESH,N>L>GARH,116294.177847,331453478.715,-0.0138665811809631,6357,2020_06
SOLAN,HIMACHAL PRADESH,RAMSHAHR,76077.051426,180009370.191,-0.0675632356389032,3453,2020_06
SOLAN,HIMACHAL PRADESH,SOLAN,140930.496452,252718397.213,-0.1226468937877764,4860,2020_06
UNA,HIMACHAL PRADESH,AMB,142927.753418,325915719.284,-0.1082534899464641,6275,2020_06
UNA,HIMACHAL PRADESH,BANG>NA,128647.900211,408670254.79,-0.0765848643107773,7873,2020_06
UNA,HIMACHAL PRADESH,GHANURI,119270.080686,252238724.434,-0.0946150649097258,4855,2020_06
UNA,HIMACHAL PRADESH,HAROLI,99732.14364,302006527.22,-0.0705413870939626,5804,2020_06
UNA,HIMACHAL PRADESH,UNA,90436.195535,221043454.814,-0.0168505773106227,4245,2020_06
SIRMAUR,HIMACHAL PRADESH,P>ONTA S>HIB,443148.603776,714515939.347,-0.0925265413978605,13689,2020_06
KINNAUR,HIMACHAL PRADESH,HANGRANG,126162.028723,500217415.299,-0.1798540768270999,9649,2020_06
KINNAUR,HIMACHAL PRADESH,MORANG,286156.57041,1751222127.85,-0.3071665287753769,33692,2020_06
KINNAUR,HIMACHAL PRADESH,PUH,212682.456325,1217420153.58,-0.1906905868512718,23469,2020_06
KINNAUR,HIMACHAL PRADESH,SANGLA,280578.80565,1424895966.45,-0.4772235867714458,27383,2020_06
L>HUL & SPITI,HIMACHAL PRADESH,SPITI,616229.261354,7115968753.93,-0.3109895556794047,137488,2020_06
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.1505745395803314,1735,2019_12
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.1312347533100078,3279,2019_12
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.1495232526116315,3663,2019_12
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.200780375383723,6169,2019_12
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.1387721602202062,1985,2019_12
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.2266282634007569,5086,2019_12
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.2323058157256155,2508,2019_12
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.5397133330161846,24962,2019_12
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.2070058655852543,6290,2019_12
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.4390037993131599,7671,2019_12
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.2154890467152507,3081,2019_12
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,,0,2019_12
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.360900610928353,9566,2019_12
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,,0,2019_12
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,-0.1233110562438222,2055,2019_12
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.2192453831484506,2965,2019_12
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.1501148237703886,2483,2019_12
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.1955388051710043,2351,2019_12
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.2189388275146484,1312,2019_12
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.1713696045732973,3010,2019_12
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.1663711374887683,3617,2019_12
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.1222144447333722,3241,2019_12
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.24939119223549,5535,2019_12
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.170529631183185,2093,2019_12
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,,0,2019_12
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.0998465786241505,292,2019_12
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.2425222296463815,3040,2019_12
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.1678235735212053,1540,2019_12
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,,0,2019_12
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,,0,2019_12
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,,0,2019_12
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.1760742793976849,3623,2019_12
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,,0,2019_12
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.1327600520410579,2310,2019_12
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,,0,2019_12
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.2414584882331616,198,2019_12
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.1651372531669957,3609,2019_12
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.732239487899235,18692,2019_12
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.1575397700144775,2029,2019_12
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,,0,2019_12
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,-0.235800504977706,8130,2019_12
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,-0.1911053417174796,1845,2019_12
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,,0,2019_12
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,-0.1643612569548547,1084,2019_12
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,-0.554835146378956,2038,2019_12
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,-0.4648872113115306,10381,2019_12
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,-0.1190764176072697,5522,2019_12
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,-0.3239177544336001,3037,2019_12
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,-0.0773582705833073,4010,2019_12
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,-0.2913957971912133,10772,2019_12
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,-0.5874915027588123,9447,2019_12
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,-0.1327894561997347,7305,2019_12
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,0.0167398050233915,154,2019_12
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,-0.8469981019804034,7833,2019_12
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,-0.1472036705897006,2948,2019_12
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,-0.1463730365086588,1837,2019_12
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,-0.1378708167269661,4336,2019_12
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,-0.1577393235669046,8911,2019_12
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,-0.1965858806035015,4557,2019_12
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,-0.1629812982347276,3456,2019_12
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,-0.2002212372875286,5236,2019_12
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,-0.1264249354972575,10825,2019_12
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,-0.189577649949417,1753,2019_12
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,-0.1882728771797508,1603,2019_12
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,-0.1136812882468832,4933,2019_12
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,-0.1973926220577603,7780,2019_12
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,-0.1536843074307896,964,2019_12
MANDI,HIMACHAL PRADESH,SARK>GH>T,63811.1149858,163069333.256,-0.1726299402665118,3136,2019_12
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,-0.1116083502571776,4824,2019_12
MANDI,HIMACHAL PRADESH,THUN>G,103584.856507,307461923.098,-0.198234707804432,5810,2019_12
SHIMLA,HIMACHAL PRADESH,CHAUP>L,98249.8836627,301485874.957,-0.2091688630738803,5783,2019_12
SHIMLA,HIMACHAL PRADESH,CHIRG>ON,127653.524402,631168281.701,-0.4349374797069555,12127,2019_12
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,-0.5810226663927264,6008,2019_12
SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.871514,302631160.351,-0.1894326362037954,5803,2019_12
SHIMLA,HIMACHAL PRADESH,KOTKH>I,70894.792535,238491135.678,-0.1296488844503568,4572,2019_12
SHIMLA,HIMACHAL PRADESH,KUMH>RSAIN,85459.5944996,215181953.832,-0.1435786080804814,4131,2019_12
SHIMLA,HIMACHAL PRADESH,KUPVI,68869.3430275,172339855.128,-0.1829423748078893,3294,2019_12
SHIMLA,HIMACHAL PRADESH,NANKHARI,66414.4990542,139296483.731,-0.1831313430928738,2675,2019_12
SHIMLA,HIMACHAL PRADESH,NERUA,115952.658588,346849121.16,-0.1295728415577587,6657,2019_12
SHIMLA,HIMACHAL PRADESH,R>MPUR,178819.438228,827431674.133,-0.2337441824054946,12949,2019_12
SHIMLA,HIMACHAL PRADESH,ROHRU,84189.2264768,295446866.188,-0.0935576833017454,5672,2019_12
SHIMLA,HIMACHAL PRADESH,SHIMLA,155178.789862,488257032.257,-0.1567565494791666,9375,2019_12
SHIMLA,HIMACHAL PRADESH,SUNI,112210.79146,235636947.4,-0.140356720415723,4526,2019_12
SHIMLA,HIMACHAL PRADESH,THEOG,137021.448691,466732347.302,-0.0800800442589275,8968,2019_12
SIRMAUR,HIMACHAL PRADESH,DADAHU,68582.8917859,128608025.082,-0.1760194755966515,2461,2019_12
SIRMAUR,HIMACHAL PRADESH,KAMRAU,136620.96044,171350491.554,-0.1414788751041188,3264,2019_12
SIRMAUR,HIMACHAL PRADESH,N>HAN,261002.064083,283351911.946,-0.2054660763360757,5424,2019_12
SIRMAUR,HIMACHAL PRADESH,NOHRA,79530.5846614,178959204.936,-0.1169381257487836,3417,2019_12
SIRMAUR,HIMACHAL PRADESH,PACHH>D,109219.802142,380926846.822,-0.1770326672669419,7297,2019_12
SIRMAUR,HIMACHAL PRADESH,R >JGARH,98037.471877,178556218.442,-0.1460699179875464,3429,2019_12
SIRMAUR,HIMACHAL PRADESH,RANHOT,86114.7321399,192234215.689,-0.1513769777252263,3672,2019_12
SIRMAUR,HIMACHAL PRADESH,RENUKA,104518.823706,289516350.082,-0.1005553045538928,5555,2019_12
SIRMAUR,HIMACHAL PRADESH,SHAL>I,93720.6680184,237306828.964,-0.089568708139629,4534,2019_12
SOLAN,HIMACHAL PRADESH,ARKI,121094.81055,376340973.577,-0.1540090931823096,7225,2019_12
SOLAN,HIMACHAL PRADESH,BADDI,103517.758819,254045135.644,-0.1583910767152556,4874,2019_12
SOLAN,HIMACHAL PRADESH,KAND>GH>T,119379.90387,222080196.312,-0.1544214512391605,4238,2019_12
SOLAN,HIMACHAL PRADESH,KASAULI,105340.572049,162100972.317,-0.2368343566087552,3101,2019_12
SOLAN,HIMACHAL PRADESH,KRISHANGARH,66506.2710773,111193936.985,-0.2253827201193799,2138,2019_12
SOLAN,HIMACHAL PRADESH,N>L>GARH,116294.177847,331453478.715,-0.1421538447598875,6359,2019_12
SOLAN,HIMACHAL PRADESH,RAMSHAHR,76077.051426,180009370.191,-0.2253888367087977,3454,2019_12
SOLAN,HIMACHAL PRADESH,SOLAN,140930.496452,252718397.213,-0.1686336564429012,4860,2019_12
UNA,HIMACHAL PRADESH,AMB,142927.753418,325915719.284,-0.1630955971255689,1071,2019_12
UNA,HIMACHAL PRADESH,BANG>NA,128647.900211,408670254.79,-0.2053639995951867,7874,2019_12
UNA,HIMACHAL PRADESH,GHANURI,119270.080686,252238724.434,,0,2019_12
UNA,HIMACHAL PRADESH,HAROLI,99732.14364,302006527.22,-0.0843600188688375,4924,2019_12
UNA,HIMACHAL PRADESH,UNA,90436.195535,221043454.814,-0.0878417695694203,4247,2019_12
SIRMAUR,HIMACHAL PRADESH,P>ONTA S>HIB,443148.603776,714515939.347,-0.2226655961197764,13688,2019_12
KINNAUR,HIMACHAL PRADESH,HANGRANG,126162.028723,500217415.299,,0,2019_12
KINNAUR,HIMACHAL PRADESH,MORANG,286156.57041,1751222127.85,,0,2019_12
KINNAUR,HIMACHAL PRADESH,PUH,212682.456325,1217420153.58,,0,2019_12
KINNAUR,HIMACHAL PRADESH,SANGLA,280578.80565,1424895966.45,-0.6718307445314462,3983,2019_12
L>HUL & SPITI,HIMACHAL PRADESH,SPITI,616229.261354,7115968753.93,,0,2019_12
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,,0,2024_05
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,,0,2024_05
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,,0,2024_05
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,,0,2024_05
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,,0,2024_05
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,,0,2024_05
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,,0,2024_05
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,,0,2024_05
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,,0,2024_05
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,,0,2024_05
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,,0,2024_05
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,,0,2024_05
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,,0,2024_05
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,,0,2024_05
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,,0,2024_05
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,,0,2024_05
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,,0,2024_05
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,,0,2024_05
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,,0,2024_05
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,,0,2024_05
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,,0,2024_05
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,,0,2024_05
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,,0,2024_05
