object_id,SOPD_tenders_awarded_value,timeperiod
178.0,35999990.0,2023_04
220.0,4511785.0,2023_04
255.0,30367798.0,2023_04
219.0,31066357.6,2023_07
104.0,41330772.53,2019_09
128.0,2912278.66,2019_09
205.0,2545225.0,2019_09
246.0,12099493.02,2023_01
104.0,9997133.0,2021_08
207.0,18684276.0,2021_08
217.0,12836947.0,2021_08
134.0,413324.0,2022_12
175.0,33751069.0,2022_12
206.0,2210582.0,2022_12
207.0,12296516.45,2022_12
219.0,25141467.0,2022_12
112.0,63580973.84,2020_06
122.0,183514096.4,2020_06
130.0,10961711.0,2020_06
134.0,71470422.7,2020_06
139.0,33339054.08,2020_06
145.0,3405385.99,2020_06
146.0,32189640.15,2020_06
159.0,117581899.5,2020_06
185.0,64129982.83,2020_06
189.0,542720311.2,2020_06
190.0,110105283.93,2020_06
195.0,74710241.99,2020_06
219.0,19660231.0,2020_06
226.0,73752954.63,2020_06
228.0,82785301.69,2020_06
238.0,26784679.17,2020_06
249.0,38491149.53,2020_06
276.0,246923252.96,2020_06
281.0,47147160.65,2020_06
101.0,7242724.0,2020_01
104.0,6815487.0,2020_01
122.0,32481056.34,2020_01
212.0,15321480.0,2020_01
219.0,0.0,2020_01
103.0,5793480.28,2022_03
122.0,29647449.0,2022_03
139.0,152759822.0,2022_03
145.0,73645139.0,2022_03
147.0,113200298.0,2022_03
150.0,49569299.0,2022_03
158.0,166525900.0,2022_03
163.0,59148310.0,2022_03
175.0,50874068.0,2022_03
177.0,45587474.0,2022_03
198.0,0.0,2022_03
211.0,39046923.0,2022_03
219.0,119593114.0,2022_03
246.0,9911488.91,2022_03
262.0,5441779.5,2022_03
269.0,98826773.0,2022_03
281.0,31230424.0,2022_03
134.0,4973636.83,2021_01
207.0,3764500.09,2021_01
226.0,15756376.0,2021_01
103.0,13193625.37,2018_07
134.0,1960879.7,2018_07
104.0,75359582.82,2021_05
112.0,15394964.76,2021_05
115.0,13374172.34,2021_05
128.0,0.0,2021_05
157.0,0.0,2021_05
219.0,68303237.72,2021_05
246.0,4247067.0,2021_05
267.0,46583330.76,2021_05
119.0,53761642.0,2022_05
128.0,79098376.01,2022_05
150.0,111289481.0,2022_05
155.0,26518816.0,2022_05
158.0,103351472.0,2022_05
185.0,31447941.0,2022_05
187.0,17888464.0,2022_05
189.0,214214750.47,2022_05
219.0,17987080.0,2022_05
281.0,26820792.0,2022_05
205.0,4098873.0,2019_02
233.0,1980000.0,2019_02
262.0,1980316.0,2019_02
185.0,92982327.06,2020_12
209.0,8114841.0,2020_12
117.0,23821600.0,2022_02
150.0,487487580.0,2022_02
152.0,9111437.0,2022_02
167.0,89251844.0,2022_02
205.0,0.0,2022_02
219.0,31689779.0,2022_02
226.0,5631676.0,2022_02
281.0,42083269.0,2022_02
104.0,10900961.35,2021_09
251.0,19851602.0,2021_09
265.0,29018567.0,2021_09
122.0,45671348.4,2020_11
208.0,197195922.6,2020_11
226.0,12262637.0,2020_11
139.0,42450000.0,2018_11
112.0,0.0,2022_06
124.0,767555915.0,2022_06
134.0,186855227.0,2022_06
145.0,89761247.0,2022_06
150.0,163006515.0,2022_06
164.0,30365591.0,2022_06
219.0,88709800.9,2022_06
122.0,37800091.0,2022_11
134.0,26642973.65,2022_11
104.0,27602100.0,2020_08
111.0,25801051.0,2020_08
112.0,152438012.0,2020_08
113.0,13367642.0,2020_08
114.0,25094549.0,2020_08
122.0,53457600.03,2020_08
128.0,12414971.0,2020_08
132.0,2907192.5,2020_08
136.0,19764000.0,2020_08
145.0,19025834.26,2020_08
165.0,23965187.0,2020_08
175.0,23163651.0,2020_08
178.0,73718712.57,2020_08
184.0,28107000.0,2020_08
188.0,58482813.0,2020_08
226.0,101369418.0,2020_08
249.0,7969995.0,2020_08
251.0,6144826.02,2020_08
256.0,27713207.32,2020_08
257.0,48017876.1,2020_08
279.0,16252000.0,2020_08
281.0,8197200.0,2020_08
139.0,6075902.0,2020_09
185.0,14134122.98,2020_09
190.0,12158337.87,2020_09
195.0,5715463.0,2020_09
216.0,2347198.0,2020_09
101.0,8544502.0,2021_06
104.0,401832619.04,2021_06
219.0,55984300.0,2021_06
226.0,36528208.71,2021_06
262.0,12777482.88,2021_06
104.0,12063924.8,2020_02
115.0,12076121.75,2020_02
122.0,337889454.59000003,2020_02
128.0,16396162.32,2020_02
134.0,297145354.78,2020_02
159.0,7785440.0,2020_02
160.0,26874847.59,2020_02
189.0,33038351.47,2020_02
211.0,98823079.01,2020_02
219.0,375350501.45,2020_02
226.0,213959215.41,2020_02
231.0,5292246.61,2020_02
239.0,132483521.05,2020_02
246.0,24439870.0,2020_02
247.0,5285943.0,2020_02
262.0,112688153.61,2020_02
267.0,14173401.23,2020_02
276.0,154683183.74,2020_02
112.0,0.0,2020_05
150.0,15389515.17,2020_05
189.0,38690736.49,2020_05
103.0,5294101.0,2019_07
181.0,22435229.0,2023_08
203.0,17486448.0,2023_08
219.0,118841566.0,2023_08
268.0,11082330.0,2023_08
279.0,429277.38,2023_08
164.0,14993649.0,2019_12
189.0,11757800.0,2019_12
207.0,0.0,2021_07
216.0,9003000.0,2021_07
226.0,7772400.0,2021_07
104.0,25982273.2,2021_03
162.0,30299000.0,2021_03
170.0,13250753.0,2021_03
175.0,0.0,2021_03
185.0,15971623.0,2021_03
186.0,99944437.0,2021_03
190.0,39646164.99,2021_03
210.0,30585600.0,2021_03
219.0,9493772.0,2021_03
226.0,9604566.0,2021_03
251.0,58876000.0,2021_03
267.0,7388703.0,2021_03
272.0,7895813.0,2021_03
