object_id,Preparedness Measures_tenders_awarded_value,timeperiod
02-034-00009,1037728.0,2019_09
02-023-00003,29410230.0,2024_01
02-024-02123,16603132.0,2024_01
02-031-00058,955883.0,2024_01
02-024-02118,2572327.0,2023_08
02-027-00025,8501684.04,2023_08
02-028-02855,7006977.0,2023_08
02-028-02859,16627226.4,2023_09
02-029-00069,21281390.0,2023_09
02-031-00058,2507912.4,2023_09
02-033-00038,1116738.0,2023_09
02-024-02110,2363598.0,2019_08
02-024-02115,885238.0,2019_08
02-024-02124,924875.0,2019_08
02-024-02128,4289836.0,2019_08
02-024-02130,6435173.0,2019_08
02-024-02131,862094.0,2019_08
02-024-02122,927105.0,2024_02
02-024-02123,5912168.0,2024_02
02-024-02128,929628.0,2024_02
02-028-02858,7136448.92,2024_02
02-030-02108,5002226.0,2024_02
02-034-00009,4382798.0,2024_02
02-024-02113,2002478.0,2024_03
02-024-02119,5385125.0,2024_03
02-024-02121,7154689.0,2024_03
02-024-02122,17506072.0,2024_03
02-024-02123,1517273.0,2024_03
02-024-02124,2377787.0,2024_03
02-024-02127,39222059.0,2024_03
02-024-02128,2209290.0,2024_03
02-024-02130,3068317.0,2024_03
02-028-02858,15487068.67,2024_03
02-029-00069,30010914.63,2024_03
02-030-02109,2281196.0,2024_03
02-033-00044,8325714.0,2024_03
02-028-02856,12927852.0,2021_08
02-029-00066,1923674.0,2021_08
02-029-00068,5080900.0,2021_08
02-029-00069,16966345.0,2021_08
02-023-00003,5506024.0,2021_09
02-024-02122,1106955.0,2021_09
02-024-02123,4424474.0,2021_09
02-024-02127,958775.0,2021_09
02-027-00029,2286770.0,2021_09
02-028-02858,6929982.93,2021_09
02-028-02859,6591529.26,2021_09
02-029-00065,1579897.0,2021_09
02-029-00066,1423034.0,2021_09
02-029-00069,927306.0,2021_09
02-030-02108,3567101.0,2021_09
02-032-00050,4113750.0,2021_09
02-024-02122,10486379.0,2021_04
02-024-02116,5112535.0,2021_10
02-024-02123,4628050.0,2021_10
02-024-02129,333125.0,2021_10
02-027-00030,5982600.0,2021_10
02-028-02854,3465000.0,2021_10
02-028-02857,10311548.9,2021_10
02-028-02859,1478400.0,2021_10
02-030-02109,7464050.0,2021_10
02-024-02116,1520240.0,2023_01
02-024-02128,15599976.0,2023_01
02-024-02130,16125513.0,2023_01
02-028-02854,15278778.15,2023_01
02-033-00035,13498988.0,2023_01
02-034-00009,5249769.0,2023_01
02-024-02116,4835587.0,2021_11
02-024-02122,8825267.0,2021_11
02-024-02123,5969405.0,2021_11
02-024-02127,1657080.0,2021_11
02-027-00018,7483980.0,2021_11
02-028-02858,3311340.0,2021_11
02-028-02859,2978478.0,2021_11
02-030-02109,9464000.0,2021_11
02-031-00057,3681013.0,2021_11
02-032-00050,5868005.0,2021_11
02-024-02123,16850895.0,2021_05
02-027-00018,7753914.0,2021_05
02-027-00029,8623514.0,2021_05
02-029-00065,3206818.0,2021_05
02-029-00066,2142724.0,2021_05
02-029-00068,8324647.0,2021_05
02-029-00069,34116576.0,2021_05
02-031-00058,4324875.0,2021_05
02-031-00060,9698105.0,2021_05
02-031-00064,4209589.0,2021_05
02-024-02110,1805492.0,2021_07
02-024-02113,1879180.0,2021_07
02-024-02115,2516365.0,2021_07
02-024-02116,2713142.0,2021_07
02-024-02122,2930948.0,2021_07
02-024-02123,47234792.0,2021_07
02-024-02127,2547137.0,2021_07
02-024-02131,3217575.0,2021_07
02-027-00018,2867725.0,2021_07
02-028-02854,19226746.8,2021_07
02-028-02856,9988005.8,2021_07
02-028-02859,16012413.1,2021_07
02-030-02109,2105955.0,2021_07
02-031-00060,5504883.0,2021_07
02-034-01706,4296269.0,2021_07
02-023-00003,97248390.52,2023_02
02-024-02119,1651788.0,2023_02
02-029-00066,1243107.0,2023_02
02-029-00068,3986285.0,2023_02
02-029-00069,8532133.0,2023_02
02-023-00003,6448522.0,2023_03
02-024-02110,962806.2,2023_03
02-024-02113,5603640.0,2023_03
02-024-02116,1681050.0,2023_03
02-024-02119,5251378.0,2023_03
02-024-02121,3651309.0,2023_03
02-024-02122,10266587.0,2023_03
02-024-02123,60213957.0,2023_03
02-024-02128,2655018.0,2023_03
02-024-02131,3337781.0,2023_03
02-029-00066,10957651.0,2023_03
02-029-00068,4694090.0,2023_03
02-029-00069,15026961.0,2023_03
02-031-00060,8197653.0,2023_03
02-031-00064,3175279.0,2023_03
02-024-02123,10217390.0,2021_06
02-029-00068,7932709.0,2021_06
02-029-00069,14251560.0,2021_06
02-032-00048,1781793.0,2021_06
02-034-00010,1455264.0,2021_06
02-024-02123,4423993.0,2021_12
02-028-02859,595544.0,2021_12
02-031-00061,5048820.0,2021_12
02-033-00034,1422765.0,2021_12
02-024-02128,1832985.0,2021_02
02-033-00035,16906474.0,2021_02
02-024-02123,2649344.0,2019_12
02-029-00065,999957.8,2019_12
02-029-00069,1714986.0,2019_12
02-023-00003,998239.0,2019_06
02-024-02110,3047635.0,2019_06
02-024-02123,25282835.5,2019_06
02-024-02128,11683804.0,2019_06
02-024-02130,5354333.0,2019_06
02-027-00025,3737423.0,2019_06
02-028-02857,2303035.0,2019_06
02-028-02858,22503335.39,2019_06
02-029-00066,864529.0,2019_06
02-029-00069,33622650.0,2019_06
02-031-00057,8279482.5,2019_06
02-031-00064,3598424.0,2019_06
02-033-00035,34130255.0,2019_06
02-024-02111,4922119.0,2023_07
02-024-02121,7029959.0,2023_07
02-024-02131,2132076.0,2023_07
02-028-02859,17984916.0,2023_07
02-031-00062,243199.0,2023_07
02-024-02131,2703202.0,2023_06
02-026-00014,12888742.0,2023_06
02-027-00029,1587553.0,2023_06
02-027-00031,26807859.0,2023_06
02-031-00062,2670482.0,2023_06
02-024-02123,5587586.0,2023_12
02-026-00014,11281801.0,2023_12
02-028-02859,15357374.0,2023_12
02-030-02106,6074384.0,2023_12
02-023-00006,1452728.0,2019_07
02-024-02119,906110.0,2019_07
02-024-02123,5772629.0,2019_07
02-024-02130,1246840.0,2019_07
02-029-00069,2660643.0,2019_07
02-024-02123,7239980.0,2021_03
02-033-00035,16906474.0,2021_03
02-029-00069,927288.0,2021_01
02-030-02106,21911239.0,2021_01
02-030-02108,2733359.0,2021_01
02-031-00060,2417000.0,2021_01
02-032-01637,2897510.0,2021_01
02-033-00035,6939818.0,2021_01
02-034-01706,10153590.0,2021_01
02-023-00003,16045917.0,2019_05
02-024-02110,2239688.0,2019_05
02-024-02118,22955074.0,2019_05
02-024-02119,3059935.0,2019_05
02-024-02122,1718625.0,2019_05
02-024-02127,12211569.0,2019_05
02-024-02128,11087526.0,2019_05
02-024-02131,1851552.0,2019_05
02-026-00012,3776388.0,2019_05
02-027-00019,1926058.0,2019_05
02-028-02855,2063732.0,2019_05
02-029-00066,3931969.0,2019_05
02-029-00068,7145446.0,2019_05
02-029-00069,8466354.0,2019_05
02-031-00057,20192569.0,2019_05
02-032-00048,10584138.0,2019_05
02-033-00037,10721058.0,2019_05
02-034-00010,2425665.0,2019_05
02-034-01706,4623190.0,2019_05
02-024-02123,2649344.0,2019_11
02-029-00065,999957.8,2019_11
02-029-00069,1714986.0,2019_11
02-024-02110,4696647.0,2023_04
02-024-02111,1324075.0,2023_04
02-024-02115,8060900.0,2023_04
02-024-02116,1328292.0,2023_04
02-024-02119,5269720.0,2023_04
02-024-02123,46324762.0,2023_04
02-024-02128,14395070.0,2023_04
02-024-02129,4939959.0,2023_04
02-024-02131,2982200.0,2023_04
02-027-00025,9290998.59,2023_04
02-027-00027,9570736.0,2023_04
02-027-00028,4933781.98,2023_04
02-027-00029,9223205.34,2023_04
02-030-02106,6503229.0,2023_04
02-030-02108,5870845.0,2023_04
02-030-02109,8247616.0,2023_04
02-032-00048,1354465.0,2023_04
02-032-00053,5540177.0,2023_04
02-032-01637,2848882.0,2023_04
02-033-00043,2881230.0,2023_04
02-033-00044,6612320.0,2023_04
02-033-00047,4523145.0,2023_04
02-024-02123,9689065.0,2023_10
02-024-02126,795275.0,2023_10
02-024-02123,705452.0,2023_11
02-029-00066,2522308.0,2023_11
02-029-00069,3026859.0,2023_11
02-033-00037,9589949.0,2023_11
02-024-02110,3610420.0,2023_05
02-024-02119,1269385.0,2023_05
02-027-00026,1345050.0,2023_05
02-028-02854,7642766.0,2023_05
02-028-02856,7642766.0,2023_05
02-028-02858,25486761.6,2023_05
02-029-00069,647038.0,2023_05
02-030-02104,2382660.0,2023_05
02-031-00061,3733448.0,2023_05
02-031-00062,948498.15,2023_05
02-023-00003,5490677.0,2019_10
02-024-02119,1629624.0,2019_10
02-028-02854,2741492.0,2019_10
02-029-00068,1951889.0,2019_10
02-029-00069,952376.0,2019_10
02-034-00009,1037728.0,2019_10
02-023-00003,15137289.0,2019_04
02-024-02111,1662250.0,2019_04
02-024-02118,2022051.0,2019_04
02-024-02119,5606678.0,2019_04
02-024-02123,4435726.0,2019_04
02-024-02128,2394543.0,2019_04
02-024-02130,1672800.0,2019_04
02-027-00026,6704816.0,2019_04
02-027-00027,13219830.0,2019_04
02-027-00029,8419073.0,2019_04
02-027-00031,31717881.0,2019_04
02-028-02854,1152524.0,2019_04
02-028-02856,14181142.0,2019_04
02-028-02857,13555361.0,2019_04
02-028-02858,2447181.0,2019_04
02-028-02859,2837828.0,2019_04
02-029-00068,11647551.0,2019_04
02-029-00069,3962605.0,2019_04
02-033-00035,5502256.0,2019_04
02-033-00037,18610108.0,2019_04
02-033-00038,2133780.0,2019_04
02-033-00044,3981714.0,2019_04
02-034-00010,9773788.0,2019_04
02-034-01706,4861200.0,2019_04
02-024-02116,4468578.0,2022_09
02-024-02123,4242014.0,2022_09
02-028-02854,4140900.0,2022_09
02-029-00069,8800554.0,2022_09
02-033-00044,14504555.0,2022_09
02-024-02123,8395862.0,2022_08
02-024-02128,9198887.0,2022_08
02-024-02130,5432453.0,2022_08
02-026-00014,9841396.0,2022_08
02-029-00068,2091920.0,2022_08
02-032-00048,7344838.0,2022_08
02-032-00050,13424896.0,2022_08
02-032-01637,4927213.0,2022_08
02-024-02113,1833970.0,2020_09
02-024-02115,1003747.0,2020_09
02-024-02116,3928711.0,2020_09
02-024-02122,2278501.0,2020_09
02-024-02123,25935846.0,2020_09
02-024-02127,2813946.0,2020_09
02-024-02110,877486.0,2020_08
02-024-02123,1613975.0,2020_08
02-024-02128,15039859.0,2020_08
02-027-00029,2151932.1,2020_08
02-031-00060,7449449.0,2020_08
