block_id,District_id,Dept_id,block_name,block_name_hind,status,entry_date
45,18.0,"24,41,5,10,3",Kangra,,Active,2019-11-05 13:28:49.617
46,18.0,"5,",Kotla,,Active,2019-11-05 13:29:01.710
47,19.0,"41,5,10,24",Kalpa,,Active,2019-11-05 13:29:06.553
48,19.0,"41,5,10,24",Nichar,,Active,2019-11-05 13:29:13.570
49,19.0,"41,5,10,24",Pooh,,Active,2019-11-05 13:29:20.713
50,20.0,"24,41,5,10,3",Kullu,,Active,2019-11-05 13:29:34.103
51,20.0,"5,",Kullu-II,,Active,2019-11-05 14:42:06.373
52,20.0,"24,41,5,10,3",Nager-Katrain,,Active,2019-11-05 14:42:10.937
53,20.0,"24,41,5,10,3",Banjar,,Active,2019-11-05 14:42:19.250
54,20.0,"24,41,5,10,3",Ani,,Active,2019-11-05 14:42:30.250
55,20.0,"24,41,5,10,3",Nirmand,,Active,2019-11-05 14:42:48.000
56,21.0,"5,",Keylong-1,,Active,2019-11-05 14:42:58.253
57,21.0,"5,",Keylong-11,,Active,2019-11-05 14:43:10.457
58,21.0,"5,",Udaipur,,Active,2019-11-05 14:43:20.163
59,21.0,"5,",Kaza,,Active,2019-11-05 14:43:28.820
60,22.0,"41,5,10",Sunder Nagar,,Active,2019-11-05 14:44:06.563
61,22.0,"5,10",Sunder Nagar-II,,Active,2019-11-05 14:44:15.423
62,22.0,"41,5,10",Gohar,,Active,2019-11-05 14:44:25.220
63,22.0,"5,10",Chachiot-11,,Active,2019-11-05 14:44:34.953
64,22.0,"41,5,10",Drang,,Active,2019-11-05 14:44:43.330
65,22.0,"5,10",Drang-11,,Active,2019-11-05 14:44:52.350
66,22.0,"41,5,10",Dharampur,,Active,2019-11-05 14:45:01.257
67,22.0,"5,10",Dharampur-11,,Active,2019-11-05 14:45:10.150
68,22.0,"5,10,41",Gopalpur,,Deleted ,2019-11-05 14:45:19.807
69,22.0,"5,10",Gopalpur-11,,Active,2019-11-05 14:45:27.993
70,22.0,"24,41,5,10,3",Chauntra,,Active,2019-11-05 14:45:39.573
71,22.0,"5,10",Chauntra-11,,Active,2019-11-05 14:45:49.420
72,22.0,"24,41,5,10,3",Karsog ,,Active,2019-11-05 14:45:53.573
73,22.0,"5,10",Karsog-11,,Active,2019-11-05 14:46:05.763
74,22.0,"24,41,5,10,3",Seraj,,Active,2019-11-05 14:46:16.607
75,22.0,"5,10",Seraj-11,,Active,2019-11-05 14:46:20.437
76,22.0,"41,5,10",Sadar,,Active,2019-11-05 14:46:31.157
77,22.0,"5,10",Sadar-II(K),,Active,2019-11-05 14:46:41.550
78,22.0,"24,41,5,10,3",Balh,,Active,2019-11-05 14:46:55.493
79,22.0,"5,10",Saigloo,,Active,2019-11-05 14:47:04.023
80,22.0,"5,10",Aut,,Active,2019-11-05 14:47:14.947
81,22.0,"5,10",Rewalser,,Active,2019-11-05 14:47:19.103
82,23.0,"24,41,5,10,3",Chhohara,,Active,2019-11-05 14:47:28.307
83,23.0,"24,41,5,10,3",Chopal,,Active,2019-11-05 14:47:35.073
84,23.0,"5,",Deha,,Active,2019-11-05 14:47:42.213
85,23.0,"5,",Dodra-Kawar,,Active,2019-11-05 14:47:49.780
86,23.0,"24,41,5,10,3",Jubbal,,Active,2019-11-05 14:47:56.547
87,23.0,"5,",Kasumpti,,Active,2019-11-05 14:48:03.820
88,23.0,"5,",Kotkhai,,Active,2019-11-05 14:48:11.037
89,23.0,"5,",Kumarsian,,Active,2019-11-05 14:48:18.540
90,23.0,"24,41,5,10,3",Kupvi,,Active,2019-11-05 14:48:42.540
91,23.0,"24,41,5,10,3",Mashobra,,Active,2019-11-05 14:48:46.243
92,23.0,"5,",Matiana,,Active,2019-11-05 14:48:53.820
93,23.0,"24,41,5,10,3",Nankhari,,Active,2019-11-05 14:49:04.417
94,23.0,"5,",Nerwa,,Active,2019-11-05 14:49:12.900
95,23.0,"24,41,5,10,3",Rampur,,Active,2019-11-05 14:49:23.730
96,23.0,"24,41,5,10,3",Rohroo,,Active,2019-11-05 14:49:31.277
97,23.0,"5,",Sarahan,,Active,2019-11-05 14:49:38.917
98,23.0,"5,",Shimla,,Active,2019-11-05 14:49:45.387
99,23.0,"5,",Sunni,,Active,2019-11-05 14:49:52.263
100,23.0,"24,41,5,10,3",Theog,,Active,2019-11-05 14:49:58.980
101,23.0,"5,",Tikker,,Active,2019-11-05 14:50:04.887
102,23.0,"5,",Jangla (Ransar),,Active,2019-11-05 14:50:13.090
103,24.0,"24,41,5,10,3",Ponta ,,Active,2019-11-05 14:51:27.003
104,24.0,"5,",Majra,,Active,2019-11-05 14:53:08.110
105,24.0,"24,41,5,10,3",Nahan,,Active,2019-11-05 14:53:15.470
106,24.0,"5,",Nohradhar,,Active,2019-11-05 14:53:23.237
107,24.0,"5,",Dadahu,,Active,2019-11-05 14:53:31.987
108,24.0,24,Barsar,,Active,2019-11-05 14:53:35.767
109,24.0,"24,41,5,10,3",Shillai,,Active,2019-11-05 14:53:40.360
110,24.0,"24,41,5,10,3",Rajgarh,,Active,2019-11-05 14:54:49.887
111,24.0,"5,",Sangrah,,Active,2019-11-05 14:54:58.933
112,24.0,"5,",Kaffota,,Active,2019-11-05 14:55:06.963
113,24.0,"5,",Narag,,Active,2019-11-05 14:55:15.497
114,24.0,"5,",Sataun,,Active,2019-11-05 14:55:23.933
115,24.0,"5,",Surla,,Active,2019-11-05 14:55:30.340
116,24.0,"24,41,5,10,3",Sangrah,,Active,2019-11-05 14:55:37.433
117,25.0,"5,",Arki,,Active,2019-11-05 14:56:03.230
118,25.0,"5,",Dhundan,,Active,2019-11-05 14:56:12.980
119,25.0,"24,41,5,10,3",Dharampur,,Active,2019-11-05 14:56:24.497
120,25.0,"24,41,5,10,3",Kandaghat,,Active,2019-11-05 14:56:42.200
121,25.0,"5,",Kuthar,,Active,2019-11-05 14:56:50.403
122,25.0,"41,5,",Nalagarh,,Deleted ,2019-11-05 14:56:53.980
123,25.0,"5,",Patta Mehlog,,Active,2019-11-05 14:57:01.327
124,25.0,"5,",Ramshehar,,Active,2019-11-05 14:57:13.707
125,26.0,"41,5,10,24,3",Amb,,Active,2019-11-05 14:57:25.960
126,26.0,"41,5,10,3,24",Bangana,,Active,2019-11-05 14:57:30.680
127,26.0,"41,5,10,24,3",Garget ,,Active,2019-11-05 14:57:39.573
128,26.0,"5,10",Garget-11,,Active,2019-11-05 14:57:52.683
129,26.0,"41,5,10,3",Haroli,,Active,2019-11-05 14:58:00.620
130,26.0,"41,5,10,3",Una ,,Active,2019-11-05 14:58:10.057
131,26.0,"5,10",Jol,,Active,2019-11-05 14:58:16.510
132,15.0,"24,41,5,10,3",Bilaspur,,Active,2019-11-09 13:12:36.773
133,16.0,"24,10,41,3,5",Bhattiyat,,Active,2019-11-11 10:51:56.220
134,17.0,"24,10,41,3,",Bamsan,,Active,2019-11-11 10:55:24.380
135,18.0,"24,41,5,10,3",Pragpur,,Active,2019-11-11 11:04:57.207
136,18.0,"24,41,5,10,3",Sullah,,Active,2019-11-11 11:07:17.983
137,18.0,"24,41,5,10,3",Dharamshala,,Active,2019-11-11 11:07:46.393
138,21.0,"24,10,41,",Lahul,,Active,2019-11-11 11:21:08.853
139,21.0,"24,10,41,",Spiti,,Active,2019-11-11 11:21:55.963
140,22.0,"24,41,5,10,3",Gohar,,Active,2019-11-11 11:32:09.190
141,23.0,"24,41,5,10,3",Basantpur,,Active,2019-11-11 11:36:11.577
142,24.0,"24,41,5,10,3",Pachchad,,Active,2019-11-11 11:37:58.693
143,25.0,"24,41,5,10,3",Solan,,Active,2019-11-11 11:41:06.037
144,25.0,"24,41,5,10,3",Nalagarh,,Active,2019-11-11 11:41:39.913
1132,22.0,"24,41,5,10,3",Balichowki,,Active,2019-11-15 14:18:32.567
1133,22.0,"24,41,5,10,3",Narkanda,,Active,2019-11-15 15:14:46.380
1134,20.0,,Kullu -d,,Deleted,2019-11-19 16:13:08.350
1135,15.0,"24,41,5,10,3",Nainadevi,,Active,2019-11-20 09:40:45.327
1136,15.0,"24,41,5,10,3",Ghumarwin,,Active,2019-11-20 09:45:20.213
1137,22.0,41,Chauntra,,Active,2019-11-20 12:07:37.293
1138,22.0,41,Dharampur,,Active,2019-11-20 12:10:38.117
1139,22.0,"24,41,5,10,3",Drang,,Active,2019-11-20 12:18:16.587
1140,22.0,"24,41,5,10,3",Gopalpur,,Active,2019-11-20 12:22:31.840
1141,22.0,"10,41",Seraj,,Active,2019-11-20 12:31:53.280
1142,22.0,"24,41,5,10,3",Sundernagar,,Active,2019-11-20 12:36:01.250
1143,22.0,41,Balichowki,,Active,2019-11-20 12:38:44.947
1144,23.0,"24,41,5,10,3",Narkanda,,Active,2019-11-20 12:54:21.997
1145,25.0,"24,41,5,10,3",kunihar,,Active,2019-11-20 14:42:31.013
1146,15.0,"24,41,5,10,3",Shri Naina Devi,,Active,2019-11-05 13:05:24.587
1147,23.0,"24,41,5,10,3",Tutu,,Active,2021-08-09 11:07:49.390
1148,,,,,,
1149,20.0,"24,41,5,10,3",Bhunter,NULL,Active,2022-08-25 16:28:07.330
1150,22.0,3,Chauntra,,Active,2022-09-02 16:40:50.090
1151,22.0,3,Dharampur,,Active,2022-09-02 16:40:50.090
1152,22.0,3,Churag,,Active,2022-09-02 16:40:50.090
1153,22.0,3,Sadar,,Active,2022-09-02 16:40:50.090
1154,22.0,3,Seraj,,Active,2022-09-02 16:40:50.107
1156,22.0,5,Nihari,,Active,2022-09-05 19:05:47.847
1157,22.0,5,Dhanotu,,Active,2022-09-05 19:19:55.263
