pg_temp_id,photo_cat_id,photo_name,Photo_description,photo_file_id,url_video,image_link,transcript,created_by,created_date,approved_date,approved_by,status,type_of_media,main_pg_id,rejected_by,rejected_date,OnHomePage,current_status,Reject_reason,langid
194,30,19,19,199,,,,1,2019-03-13 10:56:27,2019-03-13 11:04:51,1.0,Active,3,0,,,,Published,,2
195,30,20,20,200,,,,1,2019-03-13 10:56:57,2019-03-13 11:04:44,1.0,Active,3,0,,,,Published,,2
196,30,21,21,201,,,,1,2019-03-13 10:57:35,2019-03-13 11:04:37,1.0,Active,3,0,,,,Published,,2
197,30,22,22,202,,,,1,2019-03-13 10:58:02,2019-03-13 11:04:32,1.0,Active,3,0,,,,Published,,2
198,30,23,23,203,,,,1,2019-03-13 10:58:24,2019-03-13 11:04:27,1.0,Active,3,0,,,,Published,,2
199,30,24,24,204,,,,1,2019-03-13 10:58:50,2019-03-13 11:04:23,1.0,Active,3,0,,,,Published,,2
200,30,25,25,205,,,,1,2019-03-13 10:59:11,2019-03-13 11:04:19,1.0,Active,3,0,,,,Published,,2
201,30,26,26,206,,,,1,2019-03-13 10:59:46,2019-03-13 11:04:08,1.0,Active,3,0,,,,Published,,2
202,30,27,27,207,,,,1,2019-03-13 11:00:08,2019-03-13 11:04:06,1.0,Active,3,0,,,,Published,,2
203,30,28,28,208,,,,1,2019-03-13 11:00:39,2019-03-13 11:04:03,1.0,Active,3,0,,,,Published,,2
204,30,29,29,209,,,,1,2019-03-13 11:01:09,2019-03-13 11:03:58,1.0,Active,3,0,,,,Published,,2
205,30,30,30,210,,,,1,2019-03-13 11:01:36,2019-03-13 11:03:55,1.0,Active,3,0,,,,Published,,2
206,30,31,31,211,,,,1,2019-03-13 11:02:06,2019-03-13 11:03:52,1.0,Active,3,0,,,,Published,,2
207,30,32,32,212,,,,1,2019-03-13 11:02:33,2019-03-13 11:03:49,1.0,Active,3,0,,,,Published,,2
208,30,33,33,213,,,,1,2019-03-13 11:02:54,2019-03-13 11:03:46,1.0,Active,3,0,,,,Published,,2
209,30,34,34,214,,,,1,2019-03-13 11:03:15,2019-03-13 11:03:44,1.0,Active,3,0,,,,Published,,2
210,30,35,35,215,,,,1,2019-03-13 11:03:34,2019-03-13 11:03:41,1.0,Active,3,0,,,,Published,,2
211,29,14,14,216,,,,1,2019-03-13 11:13:20,2019-03-13 11:20:42,1.0,Active,3,48,,,,Published,,1
212,29,13,13,217,,,,1,2019-03-13 11:13:44,2019-03-13 11:20:38,1.0,Active,3,49,,,,Published,,1
213,29,12,12,218,,,,1,2019-03-13 11:14:12,2019-03-13 11:20:34,1.0,Active,3,50,,,,Published,,1
214,29,11,11,219,,,,1,2019-03-13 11:14:37,2019-03-13 11:20:30,1.0,Active,3,51,,,,Published,,1
215,29,10,10,220,,,,1,2019-03-13 11:15:02,2019-03-13 11:20:26,1.0,Active,3,52,,,,Published,,1
216,29,9,9,221,,,,1,2019-03-13 11:15:27,2019-03-13 11:20:16,1.0,Active,3,53,,,,Published,,1
217,29,8,8,222,,,,1,2019-03-13 11:15:49,2019-03-13 11:20:06,1.0,Active,3,54,,,,Published,,1
218,29,7,7,223,,,,1,2019-03-13 11:16:21,2019-03-13 11:20:01,1.0,Active,3,55,,,,Published,,1
219,29,6,6,224,,,,1,2019-03-13 11:16:47,2019-03-13 11:19:58,1.0,Active,3,56,,,,Published,,1
220,29,5,5,225,,,,1,2019-03-13 11:17:06,2019-03-13 11:19:51,1.0,Active,3,57,,,,Published,,1
221,29,4,4,226,,,,1,2019-03-13 11:17:41,2019-03-13 11:19:45,1.0,Active,3,58,,,,Published,,1
222,29,3,3,227,,,,1,2019-03-13 11:18:04,2019-03-13 11:19:39,1.0,Active,3,59,,,,Published,,1
223,29,2,2,228,,,,1,2019-03-13 11:18:30,2019-03-13 11:19:36,1.0,Active,3,60,,,,Published,,1
224,29,Kangra Earthquake,Kangra Earthquake,229,,,,1,2019-03-13 11:19:00,2019-03-13 11:19:24,1.0,Active,3,47,,,,Published,,1
225,29,Kangra Earthquake,Kangra Earthquake,230,,,,1,2019-03-13 11:28:51,2019-03-13 11:30:07,1.0,Active,3,47,,,,Published,,1
226,29,14,14,231,,,,1,2019-03-13 11:29:27,2019-03-13 11:30:04,1.0,Active,3,48,,,,Published,,1
227,29,1,1,232,,,,1,2019-03-16 10:51:42,2019-03-16 11:09:08,1.0,Active,3,47,,,,Published,,1
228,29,2,2,233,,,,1,2019-03-16 10:53:42,2019-03-16 11:09:04,1.0,Active,3,60,,,,Published,,1
229,29,3,3,234,,,,1,2019-03-16 10:54:05,2019-03-16 11:08:59,1.0,Active,3,59,,,,Published,,1
230,29,4,4,235,,,,1,2019-03-16 10:54:24,2019-03-16 11:08:54,1.0,Active,3,58,,,,Published,,1
231,29,5,5,236,,,,1,2019-03-16 10:54:44,2019-03-16 11:08:49,1.0,Active,3,57,,,,Published,,1
232,29,6,6,237,,,,1,2019-03-16 10:55:06,2019-03-16 11:08:43,1.0,Active,3,56,,,,Published,,1
233,29,7,7,238,,,,1,2019-03-16 10:55:26,2019-03-16 11:08:38,1.0,Active,3,55,,,,Published,,1
234,29,8,8,239,,,,1,2019-03-16 10:55:43,2019-03-16 11:08:32,1.0,Active,3,54,,,,Published,,1
235,29,9,9,240,,,,1,2019-03-16 10:56:00,2019-03-16 11:08:28,1.0,Active,3,53,,,,Published,,1
236,29,10,10,241,,,,1,2019-03-16 10:56:21,2019-03-16 11:08:24,1.0,Active,3,52,,,,Published,,1
237,29,11,11,242,,,,1,2019-03-16 10:56:38,2019-03-16 11:08:20,1.0,Active,3,51,,,,Published,,1
238,29,12,12,243,,,,1,2019-03-16 10:57:01,2019-03-16 11:08:16,1.0,Active,3,50,,,,Published,,1
239,29,13,13,244,,,,1,2019-03-16 10:57:23,2019-03-16 11:08:11,1.0,Active,3,49,,,,Published,,1
240,29,14,14,245,,,,1,2019-03-16 10:57:52,2019-03-16 11:08:07,1.0,Active,3,48,,,,Published,,1
241,29,15,15,246,,,,1,2019-03-16 10:58:12,2019-03-16 11:08:02,1.0,Active,3,79,,,,Published,,1
242,29,16,16,247,,,,1,2019-03-16 10:58:36,2019-03-16 11:07:58,1.0,Active,3,89,,,,Published,,1
243,29,17,17,248,,,,1,2019-03-16 10:58:54,2019-03-16 11:07:54,1.0,Active,3,88,,,,Published,,1
244,29,18,18,249,,,,1,2019-03-16 10:59:15,2019-03-16 11:07:50,1.0,Active,3,87,,,,Published,,1
245,29,19,19,250,,,,1,2019-03-16 10:59:44,2019-03-16 11:07:45,1.0,Active,3,86,,,,Published,,1
246,29,20,20,251,,,,1,2019-03-16 11:00:11,2019-03-16 11:07:41,1.0,Active,3,85,,,,Published,,1
247,29,21,21,252,,,,1,2019-03-16 11:00:32,2019-03-16 11:07:37,1.0,Active,3,84,,,,Published,,1
248,29,22,22,253,,,,1,2019-03-16 11:00:53,2019-03-16 11:07:32,1.0,Active,3,83,,,,Published,,1
249,29,23,23,254,,,,1,2019-03-16 11:01:13,2019-03-16 11:07:28,1.0,Active,3,82,,,,Published,,1
250,29,24,24,255,,,,1,2019-03-16 11:01:36,2019-03-16 11:07:23,1.0,Active,3,81,,,,Published,,1
251,29,25,25,256,,,,1,2019-03-16 11:02:15,2019-03-16 11:07:15,1.0,Active,3,80,,,,Published,,1
252,29,26,26,257,,,,1,2019-03-16 11:02:36,2019-03-16 11:07:08,1.0,Active,3,99,,,,Published,,1
253,29,27,27,258,,,,1,2019-03-16 11:03:00,2019-03-16 11:07:04,1.0,Active,3,98,,,,Published,,1
254,29,28,28,259,,,,1,2019-03-16 11:03:28,2019-03-16 11:07:01,1.0,Active,3,97,,,,Published,,1
255,29,29,29,260,,,,1,2019-03-16 11:03:52,2019-03-16 11:06:58,1.0,Active,3,96,,,,Published,,1
256,29,30,30,261,,,,1,2019-03-16 11:04:11,2019-03-16 11:06:55,1.0,Active,3,95,,,,Published,,1
257,29,31,32,262,,,,1,2019-03-16 11:04:45,2019-03-16 11:06:52,1.0,Active,3,94,,,,Published,,1
258,29,32,32,263,,,,1,2019-03-16 11:05:04,2019-03-16 11:06:48,1.0,Active,3,93,,,,Published,,1
259,29,33,33,264,,,,1,2019-03-16 11:05:28,2019-03-16 11:06:45,1.0,Active,3,92,,,,Published,,1
260,29,34,34,265,,,,1,2019-03-16 11:05:49,2019-03-16 11:06:41,1.0,Active,3,91,,,,Published,,1
261,29,35,35,266,,,,1,2019-03-16 11:06:12,2019-03-16 11:06:25,1.0,Active,3,90,,,,Published,,1
262,29,2,2,267,,,,1,2019-03-16 11:22:06,2019-03-16 11:23:00,1.0,Active,3,60,,,,Published,,1
263,29,35,35,268,,,,1,2019-03-16 11:22:49,2019-03-16 11:22:57,1.0,Active,3,90,,,,Published,,1
264,30,1,1,269,,,,1,2019-03-16 11:28:37,2019-03-16 11:58:03,1.0,Active,3,74,,,,Published,,2
265,30,2,2,270,,,,1,2019-03-16 11:28:59,2019-03-16 11:57:59,1.0,Active,3,73,,,,Published,,2
266,30,3,3,271,,,,1,2019-03-16 11:29:16,2019-03-16 11:57:54,1.0,Active,3,72,,,,Published,,2
267,30,4,4,272,,,,1,2019-03-16 11:29:39,2019-03-16 11:57:51,1.0,Active,3,71,,,,Published,,2
268,30,5,5,273,,,,1,2019-03-16 11:30:14,2019-03-16 11:57:47,1.0,Active,3,70,,,,Published,,2
269,30,6,6,274,,,,1,2019-03-16 11:30:35,2019-03-16 11:57:43,1.0,Active,3,69,,,,Published,,2
270,30,7,7,275,,,,1,2019-03-16 11:31:14,2019-03-16 11:57:40,1.0,Active,3,68,,,,Published,,2
271,30,8,8,276,,,,1,2019-03-16 11:31:42,2019-03-16 11:57:37,1.0,Active,3,67,,,,Published,,2
272,30,9,9,277,,,,1,2019-03-16 11:32:03,2019-03-16 11:57:34,1.0,Active,3,66,,,,Published,,2
273,30,10,10,278,,,,1,2019-03-16 11:32:29,2019-03-16 11:57:31,1.0,Active,3,65,,,,Published,,2
274,30,11,11,279,,,,1,2019-03-16 11:32:50,2019-03-16 11:57:26,1.0,Active,3,64,,,,Published,,2
275,30,12,12,280,,,,1,2019-03-16 11:33:10,2019-03-16 11:51:36,1.0,Active,3,63,,,,Published,,2
276,30,13,13,281,,,,1,2019-03-16 11:33:27,2019-03-16 11:51:34,1.0,Active,3,62,,,,Published,,2
277,30,14,14,282,,,,1,2019-03-16 11:33:42,2019-03-16 11:49:27,1.0,Active,3,61,,,,Published,,2
278,30,15,15,283,,,,1,2019-03-16 11:34:00,2019-03-16 11:49:23,1.0,Active,3,120,,,,Published,,2
279,30,16,16,284,,,,1,2019-03-16 11:34:13,2019-03-16 11:49:16,1.0,Active,3,119,,,,Published,,2
280,30,17,17,285,,,,1,2019-03-16 11:34:44,2019-03-16 11:49:04,1.0,Active,3,118,,,,Published,,2
281,30,18,18,286,,,,1,2019-03-16 11:35:06,2019-03-16 11:49:01,1.0,Active,3,117,,,,Published,,2
282,30,19,19,287,,,,1,2019-03-16 11:35:30,2019-03-16 11:48:55,1.0,Active,3,116,,,,Published,,2
283,30,20,20,288,,,,1,2019-03-16 11:35:49,2019-03-16 11:48:51,1.0,Active,3,115,,,,Published,,2
284,30,21,21,289,,,,1,2019-03-16 11:36:05,2019-03-16 11:48:48,1.0,Active,3,114,,,,Published,,2
285,30,22,22,290,,,,1,2019-03-16 11:36:21,2019-03-16 11:48:44,1.0,Active,3,113,,,,Published,,2
286,30,23,23,291,,,,1,2019-03-16 11:36:36,2019-03-16 11:48:41,1.0,Active,3,112,,,,Published,,2
287,30,24,24,292,,,,1,2019-03-16 11:36:54,2019-03-16 11:48:38,1.0,Active,3,111,,,,Published,,2
288,30,25,25,293,,,,1,2019-03-16 11:37:11,2019-03-16 11:42:25,1.0,Active,3,110,,,,Published,,2
289,30,26,26,294,,,,1,2019-03-16 11:37:33,2019-03-16 11:42:22,1.0,Active,3,109,,,,Published,,2
290,30,27,27,295,,,,1,2019-03-16 11:37:55,2019-03-16 11:42:19,1.0,Active,3,108,,,,Published,,2
291,30,28,28,296,,,,1,2019-03-16 11:38:10,2019-03-16 11:42:16,1.0,Active,3,107,,,,Published,,2
292,30,29,29,297,,,,1,2019-03-16 11:38:52,2019-03-16 11:42:13,1.0,Active,3,106,,,,Published,,2
293,30,30,30,298,,,,1,2019-03-16 11:39:09,2019-03-16 11:42:10,1.0,Active,3,105,,,,Published,,2
294,30,31,31,299,,,,1,2019-03-16 11:39:28,2019-03-16 11:42:07,1.0,Active,3,104,,,,Published,,2
295,30,32,32,300,,,,1,2019-03-16 11:39:47,2019-03-16 11:42:05,1.0,Active,3,103,,,,Published,,2
296,30,33,33,301,,,,1,2019-03-16 11:40:06,2019-03-16 11:42:02,1.0,Active,3,102,,,,Published,,2
297,30,34,34,302,,,,1,2019-03-16 11:40:22,2019-03-16 11:41:59,1.0,Active,3,101,,,,Published,,2
298,30,35,35,303,,,,1,2019-03-16 11:40:45,2019-03-16 11:41:56,1.0,Active,3,100,,,,Published,,2
299,25,9th Meeting of State Executive Committee under the Chairmanship of Chief Secretary ,9th Meeting of State Executive Committee under the Chairmanship of Chief Secretary,304,,,,1,2019-05-30 12:05:04,2019-05-30 12:11:46,1.0,Active,1,0,,,,Published,,1
300,28,मुख्य सचिव की अध्यक्षता में राज्य कार्यकारी समिति की 9 वीं बैठक,मुख्य सचिव की अध्यक्षता में राज्य कार्यकारी समिति की 9 वीं बैठक,305,,,,1,2019-05-30 12:39:45,2019-05-30 12:39:59,1.0,Active,1,0,,,,Published,,2
301,25,"National Workshop at Central University of Himachal Pradesh on 3rd and 4th April, 2019","National Workshop at Central University of Himachal Pradesh on 3rd and 4th April, 2019",306,,,,1,2019-05-30 02:17:47,2019-05-30 02:19:34,1.0,Active,1,0,,,,Published,,1
302,25,"3 और 4 अप्रैल, 2019 को हिमाचल प्रदेश के केंद्रीय विश्वविद्यालय में राष्ट्रीय कार्यशाला","3 और 4 अप्रैल, 2019 को हिमाचल प्रदेश के केंद्रीय विश्वविद्यालय में राष्ट्रीय कार्यशाला",307,,,,1,2019-05-30 02:22:19,2019-05-30 02:22:29,1.0,Active,1,0,,,,Published,,2
303,25,Table Top Exercise for 5th Mega Mock Exercise ,Table Top Exercise for 5th Mega Mock Exercise ,308,,,,1,2019-07-29 02:11:02,2019-07-29 02:14:37,1.0,Active,3,19,,,,Published,,1
304,25,5th Mega Mock Exercise on Earthquake,5th Mega Mock Exercise on Earthquake,309,,,,1,2019-07-29 02:20:50,2019-07-29 02:23:23,1.0,Active,3,23,,,,Published,,1
305,25,Scheme on School Safety Project has been launched by the Honble Chief Minister,Scheme on School Safety Project has been launched by the Honble Chief Minister,310,,,,1,2019-10-24 05:23:13,2019-10-24 05:23:27,1.0,Active,3,18,,,,Published,,1
306,25,"National Workshop at Central University of Himachal Pradesh on 3rd and 4th April, 2019","National Workshop at Central University of Himachal Pradesh on 3rd and 4th April, 2019",311,,,,1,2021-08-17 03:07:07,2021-08-17 03:14:49,1.0,Active,1,123,,,,Published,,1
307,25,Table Top Exercise for 5th Mega Mock Exercise ,Table Top Exercise for 5th Mega Mock Exercise ,312,,,,1,2021-08-17 03:14:31,2021-08-17 03:14:45,1.0,Deleted,3,19,,,,Published,,1
308,25,9th Meeting of State Executive Committee under the Chairmanship of Chief Secretary ,9th Meeting of State Executive Committee under the Chairmanship of Chief Secretary,313,,,,1,2021-08-17 03:22:30,2021-08-17 03:23:42,1.0,Active,1,121,,,,Published,,1
309,25,5th Mega Mock Exercise on Earthquake,5th Mega Mock Exercise on Earthquake,314,,,,1,2021-08-17 03:23:24,2021-08-17 03:23:38,1.0,Active,3,23,,,,Published,,1
310,25,"Mr. Amit Negi,( Everester from Kinnaur) climbed Kanchenjunga peak successfully on 07 May 2022 ","Mr. Amit Negi,( Everester from Kinnaur) climbed Kanchenjunga peak successfully on 07 May 2022 ",315,,,,1,2022-05-23 11:22:30,2022-05-23 11:23:12,1.0,Active,1,121,,,,Published,,1
311,25,Exhibition Stall in NPDRR Event at Vigyan Bhawan New Delhi,Exhibition Stall in NPDRR Event at Vigyan Bhawan New Delhi,316,,,,1,2023-04-03 01:33:33,2023-04-03 01:34:30,1.0,Active,3,20,,,,Published,,1
312,25,Exhibition Stall in NPDRR Event at Vigyan Bhawan New Delhi,Exhibition Stall in NPDRR Event at Vigyan Bhawan New Delhi,317,,,,1,2023-04-03 01:43:50,2023-04-03 01:43:57,1.0,Active,3,20,,,,Published,,1
313,25,Glimpses of NPDRR New Delhi,Glimpses of NPDRR New Delhi,318,,,,1,2023-04-03 02:08:47,2023-04-03 02:08:55,1.0,Active,1,123,,,,Published,,1
314,25,Fire Safety Meeting at Vidhan Sabha,Fire Safety Meeting at Vidhan Sabha,319,,,,1,2023-04-03 02:15:30,2023-04-03 02:15:39,1.0,Active,3,23,,,,Published,,1
315,25,Scheme,Scheme for promoting Amateur (HAM) and community radios has been launched by the Honble Chief Minister,320,,,,1,2023-10-21 03:06:08,2023-10-21 03:16:59,1.0,Active,3,21,,,,Published,,1
316,25,Honble CM in Samarth Festival 2023,Honble CM in Samarth Festival 2023,321,,,,1,2023-10-21 03:22:58,2023-10-21 03:23:06,1.0,Active,1,121,,,,Published,,1
317,25,Honble CM visit on Exhibition on Samarth Festival ,Honble CM visit on Exhibition on Samarth Festival,322,,,,1,2023-10-21 03:26:33,2023-10-21 03:26:44,1.0,Active,3,22,,,,Published,,1
318,25,Launch of Report on Bathymetry Survey of Glacial Lakes in Himachal Pradesh.,Launch of Report on Bathymetry Survey of Glacial Lakes in Himachal Pradesh.,323,,,,1,2025-02-22 11:35:22,2025-02-22 11:36:23,1.0,Active,3,0,,,,Published,,1
319,25,25th Meeting of State Executive Committee,25th Meeting of State Executive Committee,324,,,,1,2025-02-22 11:39:42,2025-02-22 11:39:50,1.0,Active,3,0,,,,Published,,1
320,1,Samej Bagipul Tikkan,Cloudburst at Samej Bagipul Tikkan,326,,,,1,2025-03-26 09:56:37,2025-03-26 09:56:48,1.0,Active,3,0,,,,Published,,1
