allot_id,distid,dept_id,dated,amtpaid,payhead,paymentdetail,otherdetail,status,entry_by,entry_date,ip_addr,RecordStatus,sub_district
52,16,15,2021-03-29,0.4,1,"40,000/-","40,000/-",Active,2050,2021-03-29 16:17:42.827,117.206.198.0,,84
53,16,40,2021-03-29,0.1,3,"10,000/-","10,000/-",Active,2050,2021-03-29 16:18:24.583,117.206.198.0,,84
54,16,15,2021-03-30,0.15,1,"15,000/-","As per information received from SDM  Salooni, A pickup accident occurred at place Fangei on Kandi Athed road on 30-12-2021 at 2:00PM in which 1 Person namely Akash Kumar (age 18) S/O Balam Ram R/O Village Sadhwara PO Pantah Teshil Salooni Distt. Chamba is died and 1 Person namely Vipin Kumar (age 36)S/O Bheem Singh R/O Village Sapiyada PO Athed Tehsil Salooni District Chamba is Major injured. Amount of Rs. 10,000/- given to the family to the deceased person and Rs. 5000/- to the injured person.",Active,2050,2021-03-31 14:49:11.817,117.206.200.65,,84
55,16,15,2021-04-04,0.67,1,67000/-,67000/-,Active,2050,2021-04-05 17:46:13.510,117.206.203.71,,85
56,16,15,2021-04-29,0.2,1,20000/-,"20000/-
  ",Active,2050,2021-04-29 15:21:27.547,117.206.199.147,,84
57,16,15,2021-06-08,0.15,1,15000/-,15000/-,Active,2050,2021-06-09 17:10:37.627,117.206.196.228,,85
58,16,15,2021-06-23,0.15,1,15000/-,15000/-,Active,2050,2021-06-23 18:27:09.890,117.206.195.119,,85
59,16,15,2021-06-26,0.2,1,20000/-,20000/-,Active,2050,2021-06-27 19:07:46.993,117.206.192.44,,83
60,16,15,2021-06-26,0.05,1,5000/-,5000/-,Active,2050,2021-06-27 19:08:12.063,117.206.192.44,,84
61,16,40,2021-07-03,0.05,3,5000/-,5000/-,Active,2050,2021-07-04 16:01:33.423,117.206.196.19,,84
62,16,15,2021-07-10,0.02,1,2000/-,2000/-,Active,2050,2021-07-12 17:19:48.380,117.206.193.115,,85
63,16,15,2021-07-12,0.1,1,"10,000/-","10,000/-",Active,2050,2021-07-14 18:00:17.937,117.206.200.21,,84
64,16,15,2021-07-13,0.07,1,7000/-,7000/-,Active,2050,2021-07-14 18:00:47.483,117.206.200.21,,89
65,16,15,2021-07-18,0.1,1,10000/-,10000/-,Active,2050,2021-07-19 19:21:25.457,117.206.193.92,,89
66,16,15,2021-07-19,0.1,1,10000/-,10000/-,Active,2050,2021-07-19 19:21:51.530,117.206.193.92,,84
67,16,15,2021-07-28,0.1,1,"10,000/-","10,000/-",Active,2050,2021-07-29 18:11:43.110,117.206.193.25,,83
68,16,40,2021-07-28,0.1,3,"10,000/-","10,000/-",Active,2050,2021-07-29 18:12:49.157,117.206.193.25,,87
69,16,40,2021-08-09,0.1,1,"10,000/-","As per information received from SDM Tissa, 1 Lady namely Smt. Basanti w/o Sh. Jai Dhyal R/o Devikhoti  Tehsil Tissa Distt Chamba is died due to fall from cliff on 09-08-2021.
   Immediate relief of Rs. 10,000/- given to the family. 
",Active,2050,2021-08-14 16:10:41.390,117.206.200.91,,86
70,16,40,2021-08-13,0.1,1,"10,000/-","10,000/-",Active,2050,2021-08-19 15:23:48.120,117.206.194.76,,89
71,16,40,2021-09-06,0.1,1,"10,000/-","10,000/-",Active,2050,2021-09-08 15:00:26.327,117.206.198.62,,83
72,16,40,2021-09-14,0.1,1,"10,000/-","10,000/-",Active,2050,2021-09-15 16:46:52.430,117.206.196.148,,85
73,16,40,2021-09-13,0.4,1,40000/-,"40,000/-",Active,2050,2021-09-16 16:17:22.183,117.206.194.60,,83
74,16,40,2021-09-15,0.1,1,10000/-,10000/-,Active,2050,2021-09-16 16:18:42.527,117.206.194.60,,86
75,16,40,2021-09-20,0.05,1,5000/-,5000/-,Active,2050,2021-09-20 15:09:34.537,106.192.33.165,,84
76,16,40,2021-09-22,0.3,1,"30,000/-","30,000/-",Active,2050,2021-09-22 15:16:12.113,223.187.107.177,,89
77,16,40,2021-09-20,0.05,3,5000/-,5000/-,Active,2050,2021-09-22 15:17:56.333,223.187.107.177,,85
78,16,40,2021-09-23,0.1,1,"10,000/-","10,000/-",Active,2050,2021-09-23 15:32:49.167,223.187.110.82,,83
79,16,40,2021-10-03,0.1,1,"10,000/-","10,000/-",Active,2050,2021-10-04 14:41:29.580,117.206.193.50,,86
80,16,40,2021-10-05,0.05,1,5000/-,5000/-,Active,2050,2021-10-06 15:26:39.360,117.206.195.182,,85
81,16,40,2021-10-10,1.05,1,"1,05,000/-","1,05,000/-",Active,2050,2021-10-10 16:24:41.933,117.206.195.112,,84
82,16,40,2021-10-09,0.2,1,"20,000/-","20,000/-",Active,2050,2021-10-11 15:43:09.233,117.206.200.196,,84
83,16,40,2021-10-10,0.05,1,"5,000/-","5,000/-",Active,2050,2021-10-11 15:43:59.997,117.206.200.196,,84
84,16,40,2021-11-10,0.1,1,10000/-,10000/-,Active,2050,2021-11-11 15:42:33.677,117.206.200.190,,83
85,16,40,2021-12-04,0.1,1,"10,000/-","10,000/-",Active,2050,2021-12-06 15:06:13.780,117.206.198.31,,87
86,16,40,2021-12-10,0.05,3,5000/-,5000/-,Active,2050,2021-12-10 16:17:32.520,117.206.195.236,,84
87,16,40,2021-12-11,0.1,1,"10,000/-","10,000/-",Active,2050,2021-12-12 14:46:17.390,117.206.192.118,,89
88,16,40,2021-12-29,0.2,1,"20,000/-","20,000/-",Active,2050,2021-12-30 14:57:08.590,117.206.201.84,,86
89,16,40,2022-01-02,0.1,1,"10,000/-","10,000/-",Active,2050,2022-01-03 14:36:55.413,117.206.194.87,,86
1089,16,40,2022-01-06,0.1,3,"10,000/-","10,000/-",Active,2050,2022-01-06 16:54:38.483,117.206.199.250,,86
1090,16,40,2022-01-11,0.65,1,65000/-,65000/-,Active,2050,2022-01-12 16:53:59.233,117.206.201.85,,89
1091,16,40,2022-01-16,0.3,1,"30,000/-","30,000/-",Active,2050,2022-01-16 14:40:17.387,117.206.195.247,,89
1092,16,40,2022-02-05,0.2,3,"20,000/-","20,000/-",Active,2050,2022-02-07 17:27:53.473,117.206.198.114,,88
1093,16,40,2022-02-15,0.05,3,5000/-,5000/-,Active,2050,2022-02-17 15:12:54.707,117.206.195.234,,85
1094,16,40,2022-02-18,0.2,1,"20,000/-","20,000/-",Active,2050,2022-02-19 14:47:46.190,117.206.192.150,,84
1095,16,40,2022-02-20,0.05,1,5000/-,5000/-,Active,2050,2022-02-21 14:36:35.460,117.206.199.180,,85
1096,16,40,2022-03-28,0.6,1,"60,000/-","60,000/-",Active,2050,2022-03-28 16:25:13.543,117.206.192.142,,84
1097,16,40,2022-04-01,0.1,1,"10,000/-","10,000/-",Active,2050,2022-04-02 14:44:43.363,117.206.192.119,,84
1098,16,40,2022-04-04,0.5,1,"50,000/-","50,000/-",Active,2050,2022-04-06 18:31:59.567,117.206.192.46,,84
1099,16,40,2022-04-10,0.25,1,"25,000/-","25,000/-",Active,2050,2022-04-10 15:52:45.783,117.206.196.200,,84
1100,16,40,2022-04-11,0.1,1,"10,000/-","10,000/-",Active,2050,2022-04-12 15:07:57.587,117.206.195.135,,84
1101,16,40,2022-04-15,0.1,1,"10,000/-","10,000/-",Active,2050,2022-04-16 14:51:07.350,117.206.195.130,,84
1102,16,40,2022-04-16,0.3,1,"30,000/-","30,000/-",Active,2050,2022-04-17 14:53:06.037,117.206.196.110,,83
1103,16,40,2022-04-20,0.05,1,5000/-,5000/-,Active,2050,2022-04-21 16:30:49.267,117.206.192.131,,85
1104,16,40,2022-04-17,0.1,1,"10,000/-","10,000/-",Active,2050,2022-04-21 16:31:19.037,117.206.192.131,,83
1105,16,40,2022-04-24,0.05,3,5000/-,5000/-,Active,2050,2022-04-25 14:46:08.873,117.206.193.50,,84
1106,16,40,2022-04-28,0.24,1,"0.24
","24,000/-",Active,2050,2022-04-28 14:44:04.643,117.206.195.8,,84
1107,16,40,2022-05-07,0.2,1,"20,000/-","20,000/-",Active,2050,2022-05-08 15:04:10.800,117.206.195.98,,88
1108,16,40,2022-05-08,0.3,1,30000/-,30000/-,Active,2050,2022-05-08 15:05:17.383,117.206.195.98,,88
1109,16,40,2022-05-16,0.1,1,10000/-,10000/-,Active,2050,2022-05-16 17:19:24.617,117.206.193.113,,83
1110,16,40,2022-05-23,0.1,1,"10,000/-","10,000/-",Active,2050,2022-05-23 15:26:23.427,117.206.196.83,,84
1111,16,40,2022-05-23,0.1,1,"10,000/-","10,000/-",Active,2050,2022-05-26 15:25:29.577,117.206.193.196,,84
1112,16,40,2022-06-04,0.1,1,"10,000/-","10,000/-",Active,2050,2022-06-05 15:12:49.310,117.206.193.167,,86
1113,16,40,2022-06-08,0.1,1,"10,000/-","10,000/-",Active,2050,2022-06-09 18:38:04.493,117.206.193.95,,84
1114,16,40,2022-07-02,0.2,1,.20,"20,000/-",Active,2050,2022-07-03 16:17:39.310,117.206.196.169,,85
1115,16,40,2022-07-02,0.05,1,5000/-,5000/-,Active,2050,2022-07-03 16:18:31.170,117.206.196.169,,87
1116,16,40,2022-07-14,0.05,1,5000/-,5000/-,Active,2050,2022-07-14 16:07:52.183,117.206.193.125,,85
1117,16,40,2022-07-13,0.1,1,"10,000/-","10,000/-",Active,2050,2022-07-17 18:36:32.670,106.192.164.254,,85
1118,16,40,2022-07-24,0.3,1,30000/-,.30,Active,2050,2022-07-25 14:56:51.853,117.207.48.235,,86
1119,16,40,2022-07-24,0.1,1,"10,000/-","10,000/-",Active,2050,2022-07-25 14:57:30.420,117.207.48.235,,89
1120,16,40,2022-07-30,0.6,1,"60,000/-","60,000/-",Active,2050,2022-07-31 15:13:50.467,117.212.74.144,,85
1121,16,40,2022-08-14,0.25,1,"25,000/-","25,000/-",Active,2050,2022-08-15 15:23:41.007,59.89.183.162,,85
1122,16,40,2022-08-17,0.5,1,"50,000/-","50,000/-",Active,2050,2022-08-18 17:21:35.017,117.212.77.30,,83
1123,16,40,2022-09-23,0.25,1,25000/-,25000/-,Active,2050,2022-09-24 15:17:53.090,117.207.54.238,,86
1124,16,40,2022-10-01,0.1,1,"10,000/-","10,000/-",Active,2050,2022-10-01 14:36:36.573,106.205.140.13,,84
1125,16,40,2022-11-05,0.1,1,"10,000/-","10,000/-",Active,2050,2022-11-06 15:56:51.043,59.89.179.44,,83
1126,16,40,2022-11-20,0.1,1,"10,000/-","10,000/-",Active,2050,2022-11-21 15:03:00.380,106.192.56.198,,86
1127,16,40,2022-12-03,0.1,1,"10,000/-","10,000/-",Active,2050,2022-12-05 15:07:46.797,59.89.187.124,,86
1128,16,40,2022-12-07,0.1,1,"10,000/-","10,000/-",Active,2050,2022-12-07 14:40:43.883,117.212.77.162,,83
1129,16,40,2022-12-06,0.1,1,"10,000/-","10,000/-",Active,2050,2022-12-07 14:41:41.573,117.212.77.162,,86
1130,16,40,2022-12-08,0.1,1,"10,000/-","10,000/-",Active,2050,2022-12-08 16:19:47.693,117.207.61.8,,86
1131,16,40,2022-12-14,0.1,1,"10,000/-","10,000/-",Active,2050,2022-12-15 16:30:43.693,117.212.76.218,,83
1132,16,40,2022-12-24,0.2,1,"20,000/-","20,000/-",Active,2050,2022-12-25 15:04:00.717,61.0.6.211,,84
1133,16,40,2022-12-24,0.2,1,"20,000/-","20,000/-",Active,2050,2022-12-25 15:05:30.723,61.0.6.211,,85
1134,16,40,2023-01-17,0.25,1,"25,000","25,000",Active,2050,2023-01-18 15:15:18.590,59.89.177.16,,83
1135,16,15,2023-02-21,0.25,1,"25,000/-","25,000/-",Active,2050,2023-02-23 14:45:29.557,59.89.184.39,,83
1136,16,40,2023-03-02,0.3,1,"30,000/-","30,000/-",Active,2050,2023-03-02 17:29:44.347,117.212.73.138,,85
1137,16,40,2023-03-16,0.25,1,0.25,"25,000/-",Active,2050,2023-03-17 15:06:33.913,117.212.73.0,,84
1138,16,40,2023-03-15,0.2,1,.20,"20,000/-",Active,2050,2023-03-17 15:07:12.320,117.212.73.0,,84
1139,16,40,2023-03-31,0.25,1,0.25,"25,000/-",Active,2050,2023-04-01 14:48:08.757,117.207.62.136,,87
1140,16,40,2023-04-01,0.25,1,"25,000/-","25,000/-",Active,2050,2023-04-02 15:02:11.700,117.207.58.76,,89
1141,16,40,2023-04-12,0.2,1,"20,000/-","20,000/-",Active,2050,2023-04-13 14:45:29.417,117.207.60.73,,84
1142,16,40,2023-05-29,0.09,1,"9,000/-","9,000/-",Active,2050,2023-05-01 14:43:15.027,117.207.54.150,,84
1143,16,40,2023-05-28,0.25,1,"25,000/-","25,000/-",Active,2050,2023-05-01 14:43:51.557,117.207.54.150,,86
1144,16,40,2023-05-06,0.35,1,"35,000/-","35,000/-",Active,2050,2023-05-08 15:14:57.600,117.207.62.245,,85
1145,16,40,2023-05-11,0.25,1,"25,000/-","25,000/-",Active,2050,2023-05-13 16:16:23.230,117.207.48.75,,89
1146,16,40,2023-05-24,0.1,1,"10,000/-","10,000/-",Active,2050,2023-05-24 14:46:41.477,117.207.60.180,,83
1147,16,40,2023-05-24,0.25,1,"25,000/-","25,000/-",Active,2050,2023-05-25 16:42:38.070,117.207.57.33,,85
1148,16,40,2023-05-30,0.25,1,"25,000/-","25,000/-",Active,2050,2023-05-31 15:19:36.233,59.89.184.93,,88
1149,16,40,2023-06-23,0.25,1,"25,000/-","25,000/-",Active,2050,2023-06-24 17:47:07.277,117.207.61.14,,86
1150,16,40,2023-06-29,0.1,1,"10,000/-","10,000/-",Active,2050,2023-06-30 16:05:46.320,117.212.73.154,,84
1151,16,40,2023-07-02,0.1,1,"10,000/-","10,000/-",Active,2050,2023-07-03 14:29:09.047,59.89.187.50,,84
1152,16,40,2023-07-04,0.25,1,"25,000/-","25,000/-",Active,2050,2023-07-05 15:36:25.607,117.212.74.112,,86
1153,16,40,2023-07-29,0.25,1,"25,000/-","25,000/-",Active,2050,2023-07-29 18:56:59.370,61.0.5.105,,83
1154,16,40,2023-08-02,0.1,1,"10,000/-","10,000/-",Active,2050,2023-08-03 13:25:17.423,117.207.58.159,,84
1155,16,40,2023-08-08,0.25,1,25000/-,25000/-,Active,2050,2023-08-10 13:16:07.637,117.207.54.230,,86
1156,16,40,2023-08-07,0.05,1,5000/-,5000/-,Active,2050,2023-08-10 13:28:26.733,117.207.54.230,,85
1157,16,40,2023-08-11,2.2,1,"2,20,000/-","2,20,000/-",Active,2050,2023-08-12 17:21:46.260,59.89.190.25,,86
1158,16,40,2023-08-17,1.0,1,"1,00,000/-","1,00,000/-",Active,2050,2023-08-17 15:45:59.643,61.0.4.3,,85
1159,16,40,2023-08-20,0.05,1,.05,"5,000/- ",Active,2050,2023-08-21 15:12:47.430,61.0.5.209,,84
1160,16,40,2023-08-21,0.25,1,"25,000/-","25,000/-",Active,2050,2023-08-22 14:41:36.653,61.0.4.197,,89
1161,16,40,2023-08-22,0.25,1,"25,000/-","25,000/-",Active,2050,2023-08-23 15:10:14.873,117.207.51.214,,89
1162,16,40,2023-09-03,0.12,1,"12,000/-","12,000/-",Active,2050,2023-09-04 15:09:02.567,117.207.49.209,,84
1163,16,40,2023-09-07,1.2,1,"1,20,000/-","1,20,000/-",Active,2050,2023-09-09 17:01:47.343,59.89.176.242,,84
1164,16,40,2023-09-15,0.05,1,0.05,"5,000/-",Active,2050,2023-09-15 14:50:46.143,117.212.77.155,,84
1165,16,40,2023-09-21,0.2,1,"20,000/-","20,000/-",Active,2050,2023-09-24 14:35:25.967,59.89.182.251,,84
