lid,link_temp_id,publish_date,expiry_date,show_content,feedback_required,next_review_date,status,entry_by
52,54,2018-09-21 00:00:00,1900-01-01,,,2018-09-21,Active,1
53,53,2018-09-21 00:00:00,1900-01-01,,,2018-09-21,Active,1
54,8466,2025-07-04 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
55,4985,2018-05-06 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
56,64,2018-09-21 00:00:00,1900-01-01,1,0,2018-09-21,Active,1
57,4981,2018-06-06 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
58,4986,2018-01-06 00:00:00,1900-01-01,0,0,1900-01-01,Active,1
59,4965,2018-10-08 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
60,1248,2018-10-04 00:00:00,1900-01-01,1,0,2018-10-04,Active,1
61,4982,2018-06-06 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
62,5779,2018-12-15 00:00:00,1900-01-01,1,0,1900-01-01,Active,2
63,50,2018-09-21 00:00:00,1900-01-01,,,2018-09-21,Active,1
64,5776,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
65,8292,2023-10-19 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
66,1239,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
67,5531,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
68,5130,2018-12-01 00:00:00,1900-01-01,1,0,2018-12-01,Active,1
69,98,2018-09-01 00:00:00,1900-01-01,,,2099-09-01,Active,2
70,5715,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
71,96,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
72,95,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
73,92,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
74,90,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
75,89,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
76,5678,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
77,93,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
78,87,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
79,91,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
80,88,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
81,86,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
82,84,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
83,102,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
84,5723,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
85,1235,2018-09-25 00:00:00,1900-01-01,1,0,2018-09-25,Active,1
86,111,2018-09-24 00:00:00,1900-01-01,1,0,2018-09-24,Active,1
87,8222,2022-10-17 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
88,5036,2018-12-01 00:00:00,1900-01-01,1,0,2018-12-01,Active,2
89,7687,2019-12-19 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
90,5707,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
91,8311,2023-12-27 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
92,1714,2018-11-01 00:00:00,1900-01-01,0,0,2018-11-01,Active,1
93,135,2018-09-24 00:00:00,1900-01-01,1,0,2018-09-24,Active,1
94,133,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
95,8212,2022-07-18 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
96,5866,2018-12-24 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
97,5865,2018-12-24 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
98,5834,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
99,5836,2018-12-19 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
100,6009,2018-12-10 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
101,5902,2018-12-27 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
102,5859,2018-12-24 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
103,5883,2018-12-26 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
104,5835,2018-12-19 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
105,5846,2018-12-21 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
106,6008,2018-12-10 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
107,5875,2018-12-26 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
108,8458,2025-06-25 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
109,159,2018-09-24 00:00:00,1900-01-01,1,0,2018-09-24,Active,1
110,5574,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
111,1505,2018-10-01 00:00:00,1900-01-01,1,0,2018-10-01,Active,2
112,147,2018-09-01 00:00:00,1900-01-01,,,2099-09-01,Active,2
113,1441,2018-10-26 00:00:00,1900-01-01,1,0,2018-10-26,Active,1
114,5909,2018-12-28 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
115,7926,2020-08-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
116,5323,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,2
117,183,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
118,182,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
119,181,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
120,180,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
121,179,2018-09-24 00:00:00,1900-01-01,1,0,2018-09-24,Active,1
122,178,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
123,177,2018-09-24 00:00:00,1900-01-01,1,0,2018-09-24,Active,1
124,175,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
125,174,2018-09-24 00:00:00,1900-01-01,1,0,2018-09-24,Active,1
126,205,2018-09-24 00:00:00,1900-01-01,1,0,2018-09-24,Active,1
127,172,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
128,171,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
129,5939,2018-12-29 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
130,1200,2018-09-25 00:00:00,1900-01-01,1,0,2018-09-25,Active,1
131,168,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
132,5746,2018-12-01 00:00:00,1900-01-01,,,1900-01-01,Active,2
133,166,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
134,164,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
135,191,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
136,195,2018-09-01 00:00:00,1900-01-01,1,0,2018-09-01,Active,2
137,1243,2018-10-03 00:00:00,1900-01-01,1,0,2018-10-03,Active,1
138,206,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
139,188,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
140,187,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
141,1712,2018-11-01 00:00:00,1900-01-01,0,0,2018-11-01,Active,1
142,1711,2018-11-01 00:00:00,1900-01-01,0,0,2018-11-01,Active,1
143,193,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
144,204,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
145,203,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
146,202,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
147,201,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
148,200,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
149,199,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
150,198,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
151,197,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
152,196,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
153,194,2018-09-24 00:00:00,1900-01-01,,,2018-09-24,Active,1
154,208,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
155,1242,2018-10-03 00:00:00,1900-01-01,1,0,2018-10-03,Active,1
156,214,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
157,213,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
158,212,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
159,211,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
160,6090,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
161,6018,2019-01-04 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
162,215,2018-09-01 00:00:00,1900-01-01,,,2099-09-01,Active,2
163,5602,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
164,5603,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
165,1408,2018-10-23 00:00:00,1900-01-01,0,0,2018-10-23,Active,3
166,233,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
167,5571,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
168,8395,2024-10-19 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
169,7977,2020-11-24 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
170,235,2018-09-01 00:00:00,1900-01-01,1,0,2099-09-01,Active,2
1144,1198,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1145,1197,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1146,1196,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1147,1203,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1148,1194,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1149,240,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1150,239,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1151,238,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1152,237,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1153,236,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1154,234,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1155,230,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1156,1204,2018-09-25 00:00:00,1900-01-01,0,0,2018-09-25,Active,1
1157,1202,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1158,1241,2018-10-03 00:00:00,1900-01-01,1,0,2018-10-03,Active,1
1159,1216,2018-09-25 00:00:00,1900-01-01,1,0,2018-09-25,Active,1
1160,1213,2018-09-25 00:00:00,1900-01-01,1,0,2018-09-25,Active,1
1161,1214,2018-09-25 00:00:00,1900-01-01,1,0,2018-09-25,Active,1
1162,1221,2018-09-25 00:00:00,1900-01-01,1,0,2018-09-25,Active,3
1163,5045,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1164,5047,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1165,5046,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1166,5506,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1167,5048,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1168,1227,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1169,1226,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1170,1225,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1171,1224,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1172,1223,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1173,1222,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1174,1228,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1175,1231,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1176,1230,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1177,1229,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1178,1233,2018-09-25 00:00:00,1900-01-01,,,2018-09-25,Active,1
1179,1658,2018-10-31 00:00:00,1900-01-01,1,0,2018-10-31,Active,1
1180,5718,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1181,1710,2018-11-01 00:00:00,1900-01-01,0,0,2018-11-01,Active,1
1182,1240,2018-09-01 00:00:00,1900-01-01,,,2099-09-01,Active,1
1183,5433,2018-12-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1184,5434,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1185,5436,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1186,5435,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1187,5437,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1188,1511,2018-10-26 00:00:00,1900-01-01,1,0,2018-10-26,Active,2
1189,5431,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1190,5430,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1191,5429,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1192,5428,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1193,5427,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1194,5426,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1195,5425,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1196,5423,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1197,6460,2019-01-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,2
1198,1287,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1199,1286,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1200,5499,2018-12-01 00:00:00,1900-01-01,1,0,1900-01-01,Active,2
1201,6119,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1202,6114,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1203,6113,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1204,6109,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1205,6108,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1206,6102,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1207,6095,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1208,6091,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1209,6087,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1210,6069,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1211,5991,2019-01-01 00:00:00,1900-01-01,0,0,1900-01-01,Active,1
1212,8459,2025-06-25 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1213,8230,2022-12-16 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1214,6067,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1215,6061,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1216,6053,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1217,6037,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1218,6033,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1219,1822,2018-11-01 00:00:00,1900-01-01,1,0,2099-11-01,Active,1
1220,6020,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1221,6081,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1222,6160,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1223,6155,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1224,1300,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1225,6159,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1226,6157,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1227,6156,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1228,1296,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1229,1295,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1230,1861,2018-11-01 00:00:00,1900-01-01,1,0,2018-11-01,Active,1
1231,1293,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1232,6153,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1233,6154,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1234,6127,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1235,6027,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1236,6026,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1237,6025,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1238,6023,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1239,6022,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1240,6021,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1241,1313,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1242,1312,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1243,1311,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1244,6028,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1245,6036,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1246,6035,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1247,6034,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1248,6038,2019-01-05 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1249,1334,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1250,1333,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1251,1332,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1252,1331,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1253,1330,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1254,1329,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1255,1328,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1256,1327,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1257,1326,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1258,1325,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1259,1324,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1260,1323,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1261,1322,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1262,1321,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1263,1320,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1264,6060,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1265,6059,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1266,6058,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1267,6057,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1268,6056,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1269,6055,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1270,6054,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1271,6070,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1272,6071,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1273,6072,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1274,6073,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1275,6074,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1276,6077,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1277,6078,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1278,6079,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1279,1365,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1280,1364,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1281,1363,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1282,1362,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1283,1361,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1284,1373,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1285,6115,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1286,6116,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1287,1374,2018-10-20 00:00:00,1900-01-01,1,0,2018-10-20,Active,3
1288,6065,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1289,6125,2019-01-07 00:00:00,1900-01-01,1,0,1900-01-01,Active,1
1290,1407,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1291,1406,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1292,1405,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1293,1404,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1294,1403,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1295,1402,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1296,1401,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1297,1400,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1298,1399,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1299,1398,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1300,1397,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1301,1396,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1302,1395,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1303,1394,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1304,1393,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1305,1392,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1306,1391,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1307,1390,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1308,1389,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1309,1388,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1310,1387,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1311,1386,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1312,1385,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1313,1384,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
1314,1383,2018-10-23 00:00:00,1900-01-01,,,2018-10-23,Active,3
