sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
3373,3373.0,2.0,Konta ,à¤•à¥‹à¤‚à¤Ÿà¤¾ ,642,4.0,3373.0,Active,0.0,,117.239.89.162
3374,3374.0,2.0,Chhindgarh ,à¤›à¤¿à¤‚à¤¦à¤—à¥ ,642,4.0,3374.0,Active,0.0,,117.239.89.162
3375,3375.0,2.0,Sukma ,à¤¸à¥à¤•à¤®à¤¾ ,642,4.0,3375.0,Active,0.0,,117.239.89.162
3376,3376.0,1.0,Bhopalpattnam ,à¤­à¥‹à¤ªà¤¾à¤²à¤ªà¤Ÿà¥à¤¨à¤® ,636,0.0,3376.0,Active,0.0,,117.239.89.162
3377,3377.0,1.0,Usur ,à¤‰à¤¸à¥‚à¤° ,636,1.0,3377.0,Active,0.0,,117.239.89.162
3378,3378.0,1.0,Bijapur ,à¤¬à¥€à¤œà¤¾à¤ªà¥à¤° ,636,2.0,3378.0,Active,0.0,,117.239.89.162
3379,3379.0,1.0,Bhairamgarh ,à¤­à¥ˆà¤°à¤®à¤—à¥ ,636,2.0,3379.0,Active,0.0,,117.239.89.162
3380,3380.0,1.0,Vijaypur ,à¤µà¤¿à¤œà¤¯à¤ªà¥à¤° ,431,1.0,3380.0,Active,0.0,,10.21.120.30
3381,3381.0,1.0,Birpur ,à¤¬à¥€à¤°à¤ªà¥à¤° ,431,0.0,3381.0,Active,0.0,,10.21.120.30
3382,3382.0,1.0,Sheopur ,à¤¶à¥à¤¯à¥‹à¤ªà¥à¤° ,431,2.0,3382.0,Active,0.0,,10.21.120.30
3383,3383.0,1.0,Badoda ,à¤¬à¥œà¥‹à¤¦à¤¾ ,431,0.0,3383.0,Active,0.0,,10.21.120.30
3384,3384.0,1.0,Karahal ,à¤•à¤°à¤¹à¤¾à¤² ,431,3.0,3384.0,Active,0.0,,10.21.120.30
3385,3385.0,1.0,Ambah ,à¤…à¤®à¥à¤¬à¤¾à¤¹ ,417,1.0,3385.0,Active,0.0,,10.21.120.30
3386,3386.0,1.0,Porsa ,à¤ªà¥‹à¤°à¤¸à¤¾ ,417,2.0,3386.0,Active,0.0,,10.21.120.30
3387,3387.0,1.0,Morena ,à¤®à¥à¤°à¥ˆà¤¨à¤¾ ,417,3.0,3387.0,Active,0.0,,10.21.120.30
3388,3388.0,1.0,Joura,,417,4.0,3388.0,Active,,,
3389,3389.0,1.0,Kailaras,,417,5.0,3389.0,Active,,,
3390,3390.0,1.0,Sabalgarh ,à¤¸à¤¬à¤²à¤—à¥ ,417,6.0,3390.0,Active,31362.0,,10.21.120.30
3391,3391.0,1.0,Ater ,à¤…à¤Ÿà¥‡à¤° ,395,1.0,3391.0,Active,0.0,,10.21.120.30
3392,3392.0,1.0,Bhind ,à¤­à¤¿à¤£à¥à¤¡ ,395,2.0,3392.0,Active,0.0,,10.21.120.30
3393,3393.0,1.0,Mehgaon,,395,3.0,3393.0,Active,,,
3394,3394.0,1.0,Gormi,,395,0.0,3394.0,Active,,,
3395,3395.0,1.0,Gohad,,395,4.0,3395.0,Active,,,
3396,3396.0,1.0,Ron,,395,5.0,3396.0,Active,,,
3397,3397.0,1.0,Mihona ,à¤®à¤¿à¤¹à¥‹à¤¨à¤¾ ,395,6.0,3397.0,Active,0.0,,10.21.120.30
3398,3398.0,1.0,Lahar ,à¤²à¤¹à¤¾à¤° ,395,7.0,3398.0,Active,0.0,,10.21.120.30
3399,3399.0,1.0,Gird,,407,1.0,3399.0,Active,,,
3400,3400.0,1.0,Pichhore,,407,2.0,3400.0,Active,,,
3401,3401.0,1.0,Bhitarwar,,407,3.0,3401.0,Active,,,
3402,3402.0,1.0,Chinour,,407,0.0,3402.0,Active,,,
3403,3403.0,1.0,Seondha,,401,1.0,3403.0,Active,,,
3404,3404.0,1.0,Indergarh,,401,0.0,3404.0,Active,,,
3405,3405.0,1.0,Datia  ,à¤¦à¤¤à¤¿à¤¯à¤¾,401,2.0,3405.0,Active,0.0,,10.21.120.30
3406,3406.0,1.0,Bhander ,à¤­à¤¾à¤‚à¤¡à¥‡à¤° ,401,3.0,3406.0,Active,0.0,,10.21.120.30
3407,3407.0,1.0,Pohri,,432,0.0,3407.0,Active,,,
3408,3408.0,1.0,Shivpuri ,à¤¶à¤¿à¤µà¤ªà¥à¤°à¥€ ,432,2.0,3408.0,Active,0.0,,103.102.84.140
3409,3409.0,1.0,Narwar,,432,3.0,3409.0,Active,,,
3410,3410.0,1.0,Karera,,432,4.0,3410.0,Active,,,
3411,3411.0,1.0,Kolaras,,432,5.0,3411.0,Active,,,
3412,3412.0,1.0,Badarwas ,à¤¬à¤¦à¤°à¤µà¤¾à¤¸ ,432,0.0,3412.0,Active,0.0,,10.21.120.30
3413,3413.0,1.0,Pichhore,,432,2.0,3413.0,Active,,,
3414,3414.0,1.0,Khaniyadhana,,432,7.0,3414.0,Active,,,
3415,3415.0,1.0,Niwari  ,à¤¨à¤¿à¤µà¤¾à¥œà¥€,434,1.0,3415.0,Active,0.0,,122.160.22.108
3416,3416.0,1.0,Orchha,à¤“à¤°à¤›à¤¾,434,0.0,3416.0,Active,0.0,,10.21.120.30
3417,3417.0,1.0,Prithvipur ,à¤ªà¥ƒà¤¥à¥à¤µà¥€à¤ªà¥à¤° ,434,2.0,3417.0,Active,0.0,,10.21.120.30
3418,3418.0,1.0,Jatara ,à¤œà¤¤à¤°à¤¾ ,434,3.0,3418.0,Active,0.0,,122.160.22.108
3419,3419.0,1.0,Mohangarh ,à¤®à¥‹à¤¹à¤¨à¤—à¥ ,434,0.0,3419.0,Active,0.0,,122.160.22.108
3420,3420.0,1.0,Palera ,à¤ªà¤²à¥‡à¤°à¤¾ ,434,4.0,3420.0,Active,0.0,,122.160.22.108
3421,3421.0,1.0,Baldeogarh    ,à¤¬à¤²à¥à¤¦à¥‡à¤µà¤—à¥ ,434,5.0,3421.0,Active,0.0,,10.21.120.30
3422,3422.0,1.0,Khargapur ,à¤–à¤°à¤—à¤¾à¤ªà¥à¤° ,434,0.0,3422.0,Active,0.0,,122.160.22.108
3423,3423.0,1.0,Tikamgarh ,à¤Ÿà¥€à¤•à¤®à¤—à¥ ,434,6.0,3423.0,Active,0.0,,10.21.120.30
3424,3424.0,1.0,Gaurihar  ,à¤—à¥Œà¤°à¤¿à¤¹à¤¾à¤° ,398,1.0,3424.0,Active,0.0,,112.110.108.169
3425,3425.0,1.0,Laundi  ,à¤²à¥Œà¤‚à¤¡à¥€ ,398,2.0,3425.0,Active,0.0,,112.110.108.169
3426,3426.0,1.0,Chandla  ,à¤šà¤‚à¤¦à¤²à¤¾ ,398,0.0,3426.0,Active,0.0,,112.110.108.169
3427,3427.0,1.0,Nowgaon   ,à¤¨à¥Œà¤—à¤¾à¤‚à¤— ,398,3.0,3427.0,Active,0.0,,164.100.151.60
3428,3428.0,1.0,Maharajapur,à¤®à¤¹à¤¾à¤°à¤¾à¤œà¤ªà¥à¤°Â  ,398,0.0,3428.0,Active,0.0,,164.100.151.60
3429,3429.0,1.0,Chhatarpur   ,à¤›à¤¤à¤°à¤ªà¥à¤°Â ,398,4.0,3429.0,Active,0.0,,112.110.108.169
3430,3430.0,1.0,Rajnagar  ,à¤°à¤¾à¤œà¤¨à¤—à¤° ,398,5.0,3430.0,Active,0.0,,112.110.108.169
3431,3431.0,1.0,Bada Malehra,à¤¬à¤¡à¤¼à¤¾ à¤®à¤²à¤¹à¤°à¤¾Â ,398,0.0,3431.0,Active,0.0,,164.100.151.60
3432,3432.0,1.0,Ghuwara  ,à¤˜à¥à¤µà¤¾à¤°à¤¾ ,398,0.0,3432.0,Active,0.0,,112.110.108.169
3433,3433.0,1.0,Bijavar,à¤¬à¤¿à¤œà¤¾à¤µà¤° ,398,7.0,3433.0,Active,0.0,,164.100.151.60
3434,3434.0,1.0,Buxwaha   ,à¤¬à¤•à¥à¤¸à¤µà¤¾à¤¹à¤¾,398,0.0,3434.0,Active,0.0,,112.110.108.169
3435,3435.0,1.0,Ajaigarh,,420,1.0,3435.0,Active,,,
3436,3436.0,1.0,Panna,,420,2.0,3436.0,Active,,,
3437,3437.0,1.0,Devendranagar,,420,0.0,3437.0,Active,,,
3438,3438.0,1.0,Gunnor,,420,3.0,3438.0,Active,,,
3439,3439.0,1.0,Amanganj,,420,0.0,3439.0,Active,,,
3440,3440.0,1.0,Pawai,,420,4.0,3440.0,Active,,,
3441,3441.0,1.0,Shahnagar,,420,5.0,3441.0,Active,,,
3442,3442.0,1.0,Raipura,,420,0.0,3442.0,Active,,,
3443,3443.0,1.0,Bina   ,à¤¬à¤¿à¤¨à¤¾ ,425,1.0,3443.0,Active,0.0,,112.110.108.169
3444,3444.0,1.0,Khurai  ,à¤–à¥à¤°à¤ˆ ,425,2.0,3444.0,Active,0.0,,112.110.108.169
3445,3445.0,1.0,Malthon  ,à¤®à¤¾à¤²à¤¥à¥‹à¤¨ ,425,0.0,3445.0,Active,0.0,,112.110.108.169
3446,3446.0,1.0,Banda  ,à¤¬à¤£à¥à¤¡à¤¾,425,3.0,3446.0,Active,0.0,,112.110.108.169
3447,3447.0,1.0,Shahgarh  ,à¤¶à¤¾à¤¹à¤—à¥Â ,425,0.0,3447.0,Active,0.0,,112.110.108.169
3448,3448.0,1.0,Rahatgarh  ,à¤°à¤¾à¤¹à¤¤à¤—à¥ ,425,4.0,3448.0,Active,0.0,,112.110.108.169
3449,3449.0,1.0,Sagar , à¤¸à¤¾à¤—à¤° ,425,5.0,3449.0,Active,0.0,,117.239.89.162
3450,3450.0,1.0,Garhakota  ,à¤—à¥à¤¾à¤•à¥‹à¤Ÿà¤¾ ,425,6.0,3450.0,Active,0.0,,112.110.108.169
3451,3451.0,1.0,Rehli  ,à¤°à¥‡à¤¹à¤²à¥€ ,425,7.0,3451.0,Active,0.0,,112.110.108.169
3452,3452.0,1.0,Kesli  ,à¤•à¥‡à¤¸à¤²à¥€ ,425,8.0,3452.0,Active,0.0,,112.110.108.169
3453,3453.0,1.0,Deori  ,à¤¡à¥‹à¤°à¥€ ,425,9.0,3453.0,Active,0.0,,112.110.108.169
3454,3454.0,1.0,Hatta,हटा,400,1.0,3454.0,Active,,,
3455,3455.0,1.0,Patera,पटेरा,400,2.0,3455.0,Active,,,
3456,3456.0,1.0,Batiyagarh,बटियागढ़,400,3.0,3456.0,Active,,,
3457,3457.0,1.0,Patharia,पथरिया,400,4.0,3457.0,Active,,,
3458,3458.0,1.0,Damoh,दमोह,400,5.0,3458.0,Active,,,
3459,3459.0,1.0,Jabera,जबेरा,400,6.0,3459.0,Active,,,
3460,3460.0,1.0,Tendukheda,तेंदूखेड़ा,400,7.0,3460.0,Active,,,
3461,3461.0,1.0,Raghurajnagar ,à¤°à¤˜à¥à¤°à¤¾à¤œà¤¨à¤—à¤° ,426,1.0,3461.0,Active,3080.0,,164.100.151.60
3462,3462.0,1.0,Majhgawan ,à¤®à¤à¤—à¤µà¤¾à¤‚ ,426,0.0,3462.0,Active,3080.0,,164.100.151.60
3463,3463.0,1.0,Birsinghpur ,à¤¬à¤¿à¤°à¤¸à¤¿à¤‚à¤—à¤ªà¥à¤° ,426,0.0,3463.0,Active,3080.0,,164.100.151.60
3464,3464.0,1.0,Nagod ,à¤¨à¤¾à¤—à¥‹à¤¦ ,426,2.0,3464.0,Active,3080.0,,164.100.151.60
3465,3465.0,1.0,Unchahara ,à¤‰à¤‚à¤šà¥‡à¤¹à¤°à¤¾ ,426,0.0,3465.0,Active,3080.0,,164.100.151.60
3466,3466.0,1.0,Rampur Baghelan ,à¤°à¤¾à¤®à¤ªà¥à¤° à¤¬à¤˜à¥‡à¤²à¤¾à¤¨ ,426,0.0,3466.0,Active,3080.0,,164.100.151.60
3467,3467.0,1.0,Kotar ,à¤•à¥‹à¤Ÿà¤° ,426,0.0,3467.0,Active,3080.0,,164.100.151.60
3468,3468.0,1.0,Amarpatan ,à¤…à¤®à¤°à¤ªà¤¾à¤Ÿà¤¨ ,426,5.0,3468.0,Active,3080.0,,164.100.151.60
3469,3469.0,1.0,Ramnagar ,à¤°à¤¾à¤®à¤¨à¤—à¤° ,426,6.0,3469.0,Active,3080.0,,164.100.151.60
3470,3470.0,1.0,Maihar ,à¤®à¥ˆà¤¹à¤° ,426,7.0,3470.0,Active,3080.0,,164.100.151.60
3471,3471.0,1.0,Teonthar ,à¤¤à¥à¤¯à¥‹à¤‚à¤¥à¤° ,424,1.0,3471.0,Active,3080.0,,164.100.151.60
3472,3472.0,1.0,Jawa ,à¤œà¤¾à¤µà¤¾ ,424,0.0,3472.0,Active,3080.0,,164.100.151.60
3473,3473.0,1.0,Sirmour ,à¤¸à¤¿à¤°à¤®à¥Œà¤° ,424,2.0,3473.0,Active,3080.0,,164.100.151.60
3474,3474.0,1.0,Mangawan ,à¤®à¤à¤—à¤µà¤¾à¤¨ ,424,0.0,3474.0,Active,3080.0,,164.100.151.60
3475,3475.0,1.0,Semaria ,à¤¸à¥‡à¤®à¤°à¤¿à¤… ,424,0.0,3475.0,Active,3080.0,,164.100.151.60
3476,3476.0,1.0,Hanumana ,à¤¹à¤¨à¥à¤®à¤¾à¤¨à¤¾ ,424,3.0,3476.0,Active,3080.0,,164.100.151.60
3477,3477.0,1.0,Mauganj ,à¤®à¤Šà¤—à¤‚à¤œ ,424,4.0,3477.0,Active,3080.0,,164.100.151.60
3478,3478.0,1.0,Naigarhi ,à¤¨à¤ˆà¤—à¥à¥€ ,424,0.0,3478.0,Active,3080.0,,164.100.151.60
3479,3479.0,1.0,Huzur  ,à¤¹à¥à¥›à¥‚à¤°  ,424,5.0,3479.0,Active,3080.0,,164.100.151.60
3480,3480.0,1.0,Raipur - Karchuliyan,à¤°à¤¾à¤¯à¤ªà¥à¤° - à¤•à¤°à¥à¤šà¥à¤²à¤¿à¤¯à¤¾à¤¨ ,424,6.0,3480.0,Active,3080.0,,164.100.151.60
3481,3481.0,1.0,Gurh ,à¤—à¥‚à¥ ,424,7.0,3481.0,Active,3080.0,,164.100.151.60
3482,3482.0,1.0,Bandhogarh ,à¤¬à¤¾à¤à¤§à¥‹à¤—à¥ ,436,1.0,3482.0,Active,3080.0,,164.100.151.60
3483,3483.0,1.0,Chandia ,à¤›à¤¾à¤‚à¥œà¤¿à¤ ,436,0.0,3483.0,Active,3080.0,,164.100.151.60
3484,3484.0,1.0,Manpur ,à¤®à¤¾à¤¨à¤ªà¥à¤° ,436,0.0,3484.0,Active,3080.0,,164.100.151.60
3485,3485.0,1.0,Pali ,à¤ªà¤¾à¤²à¥€ ,436,0.0,3485.0,Active,3080.0,,164.100.151.60
3486,3486.0,1.0,Nowrozabad ,à¤¨à¥Œà¤°à¥‹à¤œà¤¾à¤¬à¤¾à¤¦ ,436,0.0,3486.0,Active,3080.0,,164.100.151.60
3487,3487.0,1.0,Jawad,,419,1.0,3487.0,Active,,,
3488,3488.0,1.0,Singoli,,419,0.0,3488.0,Active,,,
3489,3489.0,1.0,Neemuch,,419,2.0,3489.0,Active,,,
3490,3490.0,1.0,Jiran,,419,0.0,3490.0,Active,,,
3491,3491.0,1.0,Manasa,,419,3.0,3491.0,Active,,,
3492,3492.0,1.0,Bhanpura  ,à¤­à¤¾à¤¨à¤ªà¥à¤°à¤¾,416,1.0,3492.0,Active,0.0,,10.21.120.30
3493,3493.0,1.0,Malhargarh,,416,2.0,3493.0,Active,,,
3494,3494.0,1.0,Garoth ,à¤—à¤°à¥‹à¤ ,416,3.0,3494.0,Active,0.0,,10.21.120.30
3495,3495.0,1.0,Shamgarh ,à¤¶à¤¾à¤®à¤—à¥,416,0.0,3495.0,Active,0.0,,10.21.120.30
3496,3496.0,1.0,Mandsaur  ,à¤®à¤¨à¥à¤¦à¤¸à¥Œà¤°,416,4.0,3496.0,Active,0.0,,10.21.120.30
3497,3497.0,1.0,Daloda,,416,0.0,3497.0,Active,,,
3498,3498.0,1.0,Sitamau  ,à¤¸à¥€à¤¤à¤¾à¤®à¤Š,416,5.0,3498.0,Active,0.0,,10.21.120.30
3499,3499.0,1.0,Suwasara ,à¤¸à¥à¤µà¤¾à¤¸à¤°à¤¾,416,0.0,3499.0,Active,,,10.21.120.30
3500,3500.0,1.0,Piploda  ,à¤ªà¤¿à¤ªà¤²à¥‹à¤¦à¤¾,423,1.0,3500.0,Active,0.0,,10.21.120.30
3501,3501.0,1.0,Jaora ,à¤œà¤¾à¤µà¤°à¤¾,423,2.0,3501.0,Active,0.0,,10.21.120.30
3502,3502.0,1.0,Alot,,423,3.0,3502.0,Active,,,
3503,3503.0,1.0,Tal,,423,0.0,3503.0,Active,,,
3504,3504.0,1.0,Sailana ,à¤¸à¥ˆà¤²à¤¾à¤¨à¤¾,423,4.0,3504.0,Active,0.0,,10.21.120.30
3505,3505.0,1.0,Bajna,,423,5.0,3505.0,Active,,,
3506,3506.0,1.0,Raoti ,à¤°à¤¾à¤µà¤Ÿà¥€,423,0.0,3506.0,Active,0.0,,10.21.121.106
3507,3507.0,1.0,Ratlam ,à¤°à¤¤à¤²à¤¾à¤®,423,6.0,3507.0,Active,0.0,,10.21.120.30
3508,3508.0,1.0,Khacharod ,à¤–à¤¾à¤šà¤°à¥‹à¤¦ ,435,1.0,3508.0,Active,0.0,,164.100.151.60
3509,3509.0,1.0,Nagda ,à¤¨à¤¾à¤—à¤¦à¤¾ ,435,2.0,3509.0,Active,0.0,,164.100.151.60
3510,3510.0,1.0,Mahidpur ,à¤®à¤¹à¤¿à¤¦à¤ªà¥à¤° ,435,3.0,3510.0,Active,0.0,,164.100.151.60
3511,3511.0,1.0,Ghatiya ,à¤˜à¤Ÿà¤¿à¤¯à¤¾ ,435,4.0,3511.0,Active,0.0,,164.100.151.60
3512,3512.0,1.0,Tarana ,à¤¤à¤°à¤¾à¤¨à¤¾ ,435,5.0,3512.0,Active,0.0,,164.100.151.60
3513,3513.0,1.0,Ujjain ,à¤‰à¤œà¥à¤œà¥ˆà¤¨ ,435,6.0,3513.0,Active,0.0,,164.100.151.60
3514,3514.0,1.0,Badnagar ,à¤¬à¥œà¤¨à¤—à¤° ,435,7.0,3514.0,Active,0.0,,164.100.151.60
3515,3515.0,2.0,Susner ,à¤¸à¥à¤¸à¤¨à¥‡à¤° ,667,1.0,3515.0,Active,0.0,,103.102.84.140
3516,3516.0,2.0,Nalkheda ,à¤¨à¤²à¤–à¥‡à¥œà¤¾ ,667,2.0,3516.0,Active,0.0,,103.102.84.140
3517,3517.0,2.0,Badod ,à¤¬à¥œà¥‹à¤¦ ,667,3.0,3517.0,Active,0.0,,103.102.84.140
3518,3518.0,2.0,Agar ,à¤…à¤—à¤° ,667,4.0,3518.0,Active,0.0,,103.102.84.140
3519,3519.0,1.0,Shajapur ,à¤¶à¤¾à¤œà¤¾à¤ªà¥à¤° ,430,5.0,3519.0,Active,0.0,,10.21.120.30
3520,3520.0,1.0,Gulana,,430,0.0,3520.0,Active,,,
3521,3521.0,1.0,Mohan Badodiya ,à¤®à¥‹à¤¹à¤¨ à¤¬à¥œà¥‹à¤¦à¤¿à¤¯à¤¾ ,430,6.0,3521.0,Active,0.0,,164.100.25.42
3522,3522.0,1.0,Shujalpur ,à¤¶à¥à¤œà¤¾à¤²à¤ªà¥à¤° ,430,7.0,3522.0,Active,0.0,,10.21.120.30
3523,3523.0,1.0,Kalapipal,,430,8.0,3523.0,Active,,,
3524,3524.0,1.0,Tonk Khurd  ,à¤Ÿà¥‹à¤‚à¤• à¤–à¥à¤°à¥à¤¦ ,402,1.0,3524.0,Active,0.0,,164.100.151.60
3525,3525.0,1.0,Sonkatch ,à¤¸à¤‚à¤•à¤Ÿà¤š ,402,2.0,3525.0,Active,0.0,,164.100.151.60
3526,3526.0,1.0,Dewas ,à¤¦à¥‡à¤µà¤¾à¤¸ ,402,3.0,3526.0,Active,0.0,,164.100.151.60
3527,3527.0,1.0,Kannod , à¤•à¤¨à¥à¤¨à¥‹à¤¦ ,402,4.0,3527.0,Active,0.0,,164.100.151.60
3528,3528.0,1.0,Satwas ,à¤¸à¤¤à¤µà¤¾à¤¸ ,402,0.0,3528.0,Active,0.0,,164.100.151.60
3529,3529.0,1.0,Bagli ,à¤¬à¤¾à¤—à¤²à¥€ ,402,5.0,3529.0,Active,0.0,,164.100.151.60
3530,3530.0,1.0,Hatpiplya ,à¤¹à¤¾à¤Ÿà¤ªà¤¿à¤ªà¤²à¥à¤¯à¤¾ ,402,0.0,3530.0,Active,0.0,,164.100.151.60
3531,3531.0,1.0,Khategaon ,à¤–à¤¾à¤¤à¥‡à¤—à¤¾à¤‚à¤µ ,402,6.0,3531.0,Active,0.0,,164.100.151.60
3532,3532.0,1.0,Badnawar ,à¤¬à¤¦à¤¨à¤¾à¤µà¤° ,403,1.0,3532.0,Active,3080.0,,164.100.151.60
3533,3533.0,1.0,Sardarpur ,à¤¸à¤°à¤¦à¤¾à¤°à¤ªà¥à¤° ,403,2.0,3533.0,Active,0.0,,164.100.151.60
3534,3534.0,1.0,Dhar ,à¤§à¤¾à¤° ,403,3.0,3534.0,Active,0.0,,164.100.151.60
3535,3535.0,1.0,Gandhwani ,à¤—à¤‚à¤§à¤µà¤¾à¤¨à¥€ ,403,4.0,3535.0,Active,3080.0,,164.100.151.60
3536,3536.0,1.0,Kukshi ,à¤•à¥à¤•à¥à¤·à¤¿ ,403,5.0,3536.0,Active,0.0,,164.100.151.60
3537,3537.0,1.0,Dahi ,à¤¦à¤¹à¥€ ,403,0.0,3537.0,Active,0.0,,164.100.151.60
3538,3538.0,1.0,Manawar ,à¤®à¤¨à¤¾à¤µà¤° ,403,6.0,3538.0,Active,0.0,,164.100.151.60
3539,3539.0,1.0,Dharampuri ,à¤§à¤°à¤®à¤ªà¥à¤°à¥€ ,403,7.0,3539.0,Active,0.0,,164.100.151.60
3540,3540.0,1.0,Depalpur,देपालपूर,410,1.0,3540.0,Active,,,
3541,3541.0,1.0,Hatod,हतोद,410,0.0,3541.0,Active,,,
3542,3542.0,1.0,Sawer,सांवेर,410,2.0,3542.0,Active,,,
3543,3543.0,1.0,Indore,इन्दौर,410,3.0,3543.0,Active,,,
3544,3544.0,1.0,Mhow,महू,410,0.0,3544.0,Active,,,
3545,3545.0,1.0,Barwaha,à¤¬à¤¡à¤µà¤¾à¤¹,414,1.0,3545.0,Active,0.0,,10.21.120.30
3546,3546.0,1.0,Maheshwar  ,à¤®à¤¹à¥‡à¤¶à¥à¤µà¤° ,414,2.0,3546.0,Active,0.0,,164.100.151.60
3547,3547.0,1.0,Kasrawad  ,à¤•à¤¸à¤°à¤¾à¤µà¤¦ ,414,3.0,3547.0,Active,0.0,,164.100.151.60
3548,3548.0,1.0,Segaon  ,à¤¸à¤—à¤¾à¤“à¤‚ ,414,4.0,3548.0,Active,0.0,,164.100.151.60
3549,3549.0,1.0,Bhikangaon  ,à¤­à¥€à¤•à¤¨à¤—à¤¾à¤‚à¤µ ,414,5.0,3549.0,Active,0.0,,164.100.151.60
3550,3550.0,1.0,Khargone  ,à¤–à¤°à¤—à¥‹à¤¨ ,414,6.0,3550.0,Active,0.0,,164.100.151.60
3551,3551.0,1.0,Gogaon  ,à¤—à¥‹à¤—à¤¾à¤“à¤‚ ,414,0.0,3551.0,Active,0.0,,164.100.151.60
3552,3552.0,1.0,Bhagwanpura  ,à¤­à¤—à¤µà¤¾à¤¨à¤ªà¥à¤°à¤¾ ,414,7.0,3552.0,Active,0.0,,164.100.151.60
3553,3553.0,1.0,Jhiranya  ,à¤à¤¿à¤°à¤¨à¥à¤¯à¤¾ ,414,8.0,3553.0,Active,0.0,,164.100.151.60
3554,3554.0,1.0,Barwani ,à¤¬à¥œà¤µà¤¾à¤¨à¥€ ,393,1.0,3554.0,Active,0.0,,10.21.120.63
3555,3555.0,1.0,Pati,,393,0.0,3555.0,Active,,,
3556,3556.0,1.0,Thikri ,à¤ à¥€à¤•à¤°à¥€,393,2.0,3556.0,Active,0.0,,10.21.120.63
3557,3557.0,1.0,Anjad ,à¤…à¤‚à¤œà¤¡à¤¼,393,0.0,3557.0,Active,0.0,,10.21.120.63
3558,3558.0,1.0,Rajpur,,393,3.0,3558.0,Active,,,
3559,3559.0,1.0,Pansemal,,393,4.0,3559.0,Active,,,
3560,3560.0,1.0,Niwali,,393,5.0,3560.0,Active,,,
3561,3561.0,1.0,Sendhwa,,393,6.0,3561.0,Active,,,
3562,3562.0,1.0,Varla,,393,0.0,3562.0,Active,,,
3563,3563.0,1.0,Jirapur  ,à¤œà¥€à¤°à¤¾à¤ªà¥à¤°  ,422,1.0,3563.0,Active,0.0,,10.21.120.30
3564,3564.0,1.0,Khilchipur ,à¤–à¤¿à¤²à¤šà¥€à¤ªà¥à¤° ,422,2.0,3564.0,Active,0.0,,10.21.120.30
3565,3565.0,1.0,Rajgarh ,à¤°à¤¾à¤œà¤—à¥ ,422,3.0,3565.0,Active,0.0,,10.21.120.30
3566,3566.0,1.0,Biaora   ,à¤¬à¥à¤¯à¤¾à¤µà¤°à¤¾,422,4.0,3566.0,Active,0.0,,10.21.120.30
3567,3567.0,1.0,Sarangpur ,à¤¸à¤¾à¤°à¤‚à¤—à¤ªà¥à¤° ,422,5.0,3567.0,Active,0.0,,10.21.120.30
3568,3568.0,1.0,Narsinghgarh    ,à¤¨à¤°à¤¸à¤¿à¤‚à¤¹à¤—à¥ ,422,6.0,3568.0,Active,0.0,,10.21.120.30
3569,3569.0,1.0,Pachore ,à¤ªà¤šà¥‹à¤° ,422,0.0,3569.0,Active,0.0,,10.21.120.30
3570,3570.0,1.0,Lateri ,à¤²à¤Ÿà¥‡à¤°à¥€ ,437,1.0,3570.0,Active,0.0,,164.100.25.41
3571,3571.0,1.0,Sironj ,à¤¸à¤¿à¤°à¥‹à¤‚à¤œ ,437,2.0,3571.0,Active,0.0,,164.100.25.41
3572,3572.0,1.0,Kurwai ,à¤•à¥à¤°à¤µà¤¾à¤ˆ ,437,3.0,3572.0,Active,0.0,,164.100.25.41
3573,3573.0,1.0,Basoda ,à¤¬à¤¾à¤¸à¥Œà¤¦à¤¾ ,437,4.0,3573.0,Active,0.0,,164.100.151.60
3574,3574.0,1.0,Tyonda ,à¤¤à¥à¤¯à¥‹à¤‚à¤¦à¤¾ ,437,0.0,3574.0,Active,0.0,,164.100.25.41
3575,3575.0,1.0,Nateran ,à¤¨à¤Ÿà¥‡à¤°à¤¨ ,437,5.0,3575.0,Active,0.0,,164.100.25.41
3576,3576.0,1.0,Shamshabad ,à¤¶à¤®à¤¶à¤¾à¤¬à¤¾à¤¦ ,437,0.0,3576.0,Active,0.0,,164.100.25.41
3577,3577.0,1.0,Gyaraspur ,à¤—à¥à¤¯à¤¾à¤°à¤¸à¤ªà¥à¤° ,437,6.0,3577.0,Active,0.0,,164.100.25.41
3578,3578.0,1.0,Gulabganj ,à¤—à¥à¤²à¤¾à¤¬à¤—à¤‚à¤œ ,437,0.0,3578.0,Active,0.0,,164.100.25.41
3579,3579.0,1.0,Vidisha ,à¤µà¤¿à¤¦à¤¿à¤¶à¤¾ ,437,7.0,3579.0,Active,0.0,,164.100.25.41
3580,3580.0,1.0,Berasia,,396,1.0,3580.0,Active,,,
3581,3581.0,1.0,Huzur ,à¤¹à¥à¥›à¥‚à¤° ,396,5.0,3581.0,Active,0.0,,10.21.120.30
3582,3582.0,1.0,Sehore ,à¤¸à¥€à¤¹à¥‹à¤° ,427,1.0,3582.0,Active,0.0,,10.21.120.30
3583,3583.0,1.0,Shyampur ,à¤¶à¥à¤¯à¤¾à¤®à¤ªà¥à¤° ,427,0.0,3583.0,Active,0.0,,164.100.151.60
