0,1,2,3,4,5,6,7,8,9,10
,Baksa,"Baganpara - Jartaluk | As per SDO WR department the erosion took place at Jartaluk approx 400 meter on 
R/B embankment of river Pagladia cause breach like situation on 23/06/2023 .The report received from 
concerned authority on 27/06/2023. | 500 | (Long - 91.499407, Lat - 26.593903),  
Baska - Dihira (Dhansripur) | Erosion at the bank of rivulet Sukia Boga near Dihira LP School (B) at village 
Dihira. Date: 27/06/2023 | 0 | (Long - 26.741937, Lat - 91.341354),  
Jalah - 1. Pub Khagrabari, Jyoti Nagar, 2.Pokalagi, 3. Samuaghati | 1. Msg received from Water Resources 
division Baksa on 28-06-2023 date of incident 28-06-2023 approaches 700.00m Kaldia River, Long-
91.233283, Lat-26.637323 2. Msg received from Water Resources division Baksa on 28-06-2023 date of 
incident 28-06-2023 Pahumara River approaches 800.00 m Long-91.068774, Lat- 26.657606. 3. Msg received 
from Water Resources division Baksa on 28-06-2023 date of incident 28-06-2023 Digjiri River approaches 
200.00 m Long-0, Lat- 0. | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Majuli,"Majuli - Kartik Chapori | Erosion occurred on 27th June, 2023 and 11 nos. of families have been shifted to a 
nearby safe place. Approximately 3 Bigha of land area has been eroded. | 40 | (Long - 94.154450, Lat -",,,,,,,,
,,26.843128),,,,,,,,
,Nalbari,"Barkhetri - Bangnaputa, Kalarchar | River Bank erosion of Brahmaputra occurring, 18 Nos of families 
affected due to erosion. dated: 28/06/2023 | 70 | (Long - 0.000000, Lat - 0.000000),  
Nalbari - erosion at Goroimara due to pagaldia river R/B and Katara L/B at pagaldia river | as per the report 
received from WR dept erosion takes place on 27.06.2023 | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Sonitpur,"Thelamara - Village- Baligaon Bongaligaon | Date-28/06/2023, As reported by Tezpur Water Resource 
Tezpur Division on 28/06/2023 Bank erosion is observed at Baligaon Bongaligaon area on the left bank area of 
river Belsiri,Length = 200.00m, Latitude : 26.736022, Longitude: 92.558699 | 0 | (Long - 92.558699, Lat - 
26.736022),  
Tezpur - Kholaguti Kachari | Dated: 28/06/2023. Erosion is observed on the R/B of Dipota river at Kholaguti 
Kachari village near Burhadangoria Than under Haleswar Mouza. Length: 15 ft (approx) | 0 | (Long - 
92.725833, Lat - 26.696110)",,,,,,,,
,"South 
Salmara","South Salmara - Salmara Pt-II | As per report received from BDO, South Salmara and field visit by Field 
Officer, DM 2 nos Platform at South Salmara Pt-II has been damaged and eroded approx. 50 % due to erosion 
by the river Zinjiram. as on 26.06.23 area approx. length 25 m and breadth 15 m. | 0 | (Long - 90.017900, Lat - 
25.891700)",,,,,,,,
,Tamulpur,"Goreswar - 1. Village: Bihapara, 2. Lahapara (Paschim Suba), 3. Barghuli (Mowamari Suba) | As per report of 
EE, Tamulpur WR Division received on 27/06/2023, erosion occured on 3 (Three) points namely- 1. L/B of 
River Borolia, at village- Bihapara approx length of erosion 200m. Coordinates Lat- 26.471046 Lon- 
91.608552 2. L/B of River Borolia, at village- Lahapara (Paschim Lahapara) approx length of erosion 200m. 
Coordinates- Lat- 26.487085, Lon- 91.61583 3. L/B of River Borolia, at village- Barghuli (Mowamari Suba) 
approx length of erosion 350m Coordinates- Lat- 26.3101 Lon- 91.3717 | 0 | (Long - 91.608552, Lat - 
26.471046)",,,,,,,,
,Tinsukia,"Doomdooma - Hatighuli | A fresh River Bank Erosion is being observed at Hatighuli on the left bank of river 
Brahmaputra since 26/06/2023 till 28/06/2023. As per information received from WR department official. The 
affected stretch is about 200 m in length. | 0 | (Long - 95.537916, Lat - 27.755222)",,,,,,,,
Landslide,"District/Sub
-division*",Details,,,,,,,,
,Dima-Hasao,"Haflong - Saron | Landslide at Rodinglien Changsan residence on 27/08/2023 Village:- Saron | 0 | (Long - 
25.182032, Lat - 93.114447)",,,,,,,,
Urban Flood,Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
