0,1,2,3,4,5,6,7,8,9,10
- Wildlife,,,,,,,,,,
"Infrastructur
e Damaged 
- Others","District/Sub
-division*",Other Details,,,,,,,,
,Bajali,"Sarupeta - Anganwadi Centres Affected | 113 No. Ulubari, Chauliabori Anganwadi Centre completely 
damaged. Lat-26.537554, Long-91.108486. As per the report received from DSW i/c dated 25/06/2023,  
Anganwadi Centres Affected | 54 No. Barkur Kotabari, Hathinapur Anganwadi centre completely damaged. 
Lat-26.544724, long- 91.142924. As per the report received from DSW i/c dated 25/06/2023,  
Anganwadi Centres Affected | 133 No. Hathinapur Kheluapara, Hathinapur Anganwadi centre completely 
damaged. Lat-26.544781, long- 91.142967. As per the report received from DSW i/c dated 25/06/2023,  
Anganwadi Centres Affected | 327 No. Tangla Mullahpara-4, Datirbori Anganwadi centre completely 
damaged. Lat-26.456353, long- 91.119284. As per the report received from DSW i/c dated 25/06/2023",,,,,,,,
,Baksa,"Baganpara - Gully Control Damaged | As per soil conservation range officer on dated 23/06/2023 earthen 
guide bandh 275.00 RM ,earth filling around the structure 580 cuM and Boulder work 80 cuM has been 
washed way at village Garbhitor (lat-26.622341,long-91.685183),  
Irrigation Canal/Scheme Damaged | As per AEE irrigation Barama on dated 21/06/2023 huge tree log are stuck 
against the headworks of the khoirani FIS at subankhata affected the FIS (lat-26.8316427,long-91.4107578),  
Baska - Agri Bundh Damaged | Athiabari Garaimari agribund damage at village Athiabari, Date: 23/06/2023 
Coordinate: 26.610331, 91.241731,  
Agri Bundh Damaged | Khagajan Dong agibung at village Saru Manikpur, Date: 23/06/2023, Coordinate: 
26.612818, 91.246839,  
Culvert Approach Road Damaged | Culvert Approach road damage at Naoshali Kaibarta supa, Date: 
23/06/2023, Coordinate: 26.620612, 91.238999,  
Culvert Approach Road Damaged | Bhalukdonga to Ulubari Road Slab culvert damaged at village 
Bhalukdonga on 23/06/2023, Coordinate: 26.589341, 91.322371 ,  
Washed away Culverts | Quarry Chawk to Dighaldonga road HPC Culvert damaged and road eroded at villlage 
B. Block Date 23/06/2023 Coordinate: 26.128470, 91.381220",,,,,,,,
,Barpeta,"Sarthebari - Fisheries/Pond | 5 nos of fish pond (Total 0.50Hect) submerged in Fulbari village, report Submit 
by fishery deptt on 24-06-2023,  
Fisheries/Pond | 4nos of fish pond (Total 0.40Hect) submerged in Nasatra village, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 2 nos of fish pond (Total 0.50Hect) submerged in jabrikuchi village, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 3 nos of fish pond (Total 0.30Hect) submerged in Bamunpaka village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 3 nos of fish pond (Total 0.30Hect) submerged in Satrapaka village, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 5nos of fish pond (Total 0.60Hect) submerged in Bamundi village, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 3 nos of fish pond (Total 0.40Hect) submerged in Kuriharpam village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 1.50 Hect) submerged in Neularbhitha village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 3 nos of fish pond (Total 0.40Hect) submerged in 6no kawaimari Block village, report Submit 
by fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 2.00 Hect) submerged in Erartari village, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 5 nos of fish pond (Total 1.00Hect) submerged in Era-kachari Para village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 6 nos of fish pond (Total 1.50Hect) submerged in Kawaimari 7 No Block , report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 6 nos of fish pond (Total 1.50 Hect) submerged in Kawaimari 8 No Block , report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 12 nos of fish pond (Total 3.00Hect) submerged in Kawaimari 10 No Block , report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 8 nos of fish pond (Total 2.00Hect) submerged in Kawaimari 11 No Block, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 3.00Hect) submerged in Nalir Pathar village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 12 nos of fish pond (Total 4.00Hect) submerged in Nali Gaon village, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 7 nos of fish pond (Total 2.80Hect) submerged in Kayakuchi Pam village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 10.3Hect) submerged in Pithadi Gaon village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 12 nos of fish pond (Total 3.50 Hect) submerged in Pithadi pam village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 20 nos of fish pond (Total 14.00 Hect) submerged in kayakuchi pathar village, report Submit 
by fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 2.00 Hect) submerged in teleria village, report Submit by fishery",,,,,,,,
,,"deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 2.00 Hect) submerged in gumir pathar village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 3.00 Hect) submerged in kapahartari village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 2.50 Hect) submerged in pani maricha village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 5 nos of fish pond (Total 1.00 Hect) submerged in thekar pathar village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 5 nos of fish pond (Total 1.00 Hect) submerged in bhera gaon village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 3 nos of fish pond (Total 0.30 Hect) submerged in maricha pathar, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 2.00 Hect) submerged in jalkara village, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 7 nos of fish pond (Total 1.50 Hect) submerged in thekar gaon village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 40 nos of fish pond (Total 35.00 Hect) submerged in kayakuchi gaon village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 7.00 Hect) submerged in nalir pam village, report Submit by fishery 
deptt on 24-06-2023,  
Fisheries/Pond | 20 nos of fish pond (Total 4.00 Hect) submerged in helochar pam village, report Submit by 
fishery deptt on 24-06-2023,  
Fisheries/Pond | 10 nos of fish pond (Total 2.00 Hect) submerged in karagari kawaimari excess area village, 
report Submit by fishery deptt on 24-06-2023",,,,,,,,
,Bongaigaon,"Manikpur - Culvert Approach Road Damaged | Name of road : Manikpur Dompara to Salabila Road Nature 
of damage : Existing HP culvert with approaches damaged at Ch. 5th Km. Latitude : 26.441414 Longitude : 
90.770628, as per report received from PWRD, Bongaigaon,dated-24.06.2023",,,,,,,,
,Kamrup,"North Ghy - Irrigation Canal/Scheme Damaged | 2 Nos. of solar pump(PMKSY-HKKP) of beneficiary 
belonging to village Athiaboi and Bonmaja were affected on 24.06.2023 as per report received from AEE, 
Jalukbari Sub-Div (Irrigation), Amingaon ,  
Hajo - Irrigation Canal/Scheme Damaged | As per report submitted by AEE Jalukbari Sub-Division 
(Irrigation) 8 nos Pump Electrical/Solar of PMKSY-HKKP has been affected on 24.06.2023 under Hajo 
Revenue Circle,  
Damaged RCC Bridge | As per report submitted by PWD roads a 6m Span RCC Slab Culvert was damaged on 
25/06/2023 at Saniadi Sorabori Road under Hajo Revenue Circle",,,,,,,,
,Karimganj,"Patherkandi - Bridge Approach Road Damaged | On 18/06/2023 due to heavy rainfall Adamtilla road to 
Mohangool BSF Camp road at Adamtilla bridge approach road has been damaged . approx stretch is 12 
sq/meter,  
Washed away Culverts | On 16/06/2023 due to heavy rainfall, at Narainpur of T02 to Narainpur road, a slave 
culvert has been washed away . approx stretch is 5 meter",,,,,,,,
,Nalbari,"Banekuchi - Fisheries/Pond | Ponds and tanks submerged .Total affected area :35.14 Ha ,Affected farmer : 350 
.May have increased the flood affected area and farmers during post flood assessment.Report from FDO 
,Department of Fishery. Dated : 25/06/2023,  
Irrigation Canal/Scheme Damaged | On 20/06/2023 1) Banekuchi E.L.I.S(Point no-2), 2) Banekuchi E.L.I.S 
(Point no -3),3) Banekuchi D.T.W.I.S (point no -1), 4) Kashimpur M.D.T.W(Point no -1),5)Niz Banekuchi 
M.D.T.W ,6) Barkhetri Banekuchi M.D.T.W (Point no -1) 7) Buradia E.L.I.S (Point no - 1) 8)Kashimpur 
M.D.T.W (point no -2), 9. Burhadia E.L.I.S (point no -3), 10) Burinagar E.L.I.S (Point no -1),11) Burinagar 
E.LI.S. (Point no -2)submerged report from Assistant Executive Engineer Dharmapur Sub Division ,Irrigation 
department ,  
Power Dept. Poles | Conductor LT:13.8 metr. , LT Pole : 11 damaged on 20.6.2023 report from Department ,  
Barbhag - Anganwadi Centres Affected | 3 Nos of AWC under Borigog Banbhag affected due to flood. on 
25/06/2023,  
Nalbari - Anganwadi Centres Affected | As per the report of CDPO, Nalbari ICDS Project vide letter no 
CDPO(NLB) 123/flood/2022-23/30 dated 23.06.2023 15 nos of AWC affected by flood,  
Paschim Nalbari - PWSS Damaged | 2 nos. of PWSS partially submerged by flood and rain water namely 
Barbila PWSS and Mahkholi PWSS. Information received from PHE Department on 24/06/2023",,,,,,,,
,Tamulpur,"Tamulpur - Irrigation Canal/Scheme Damaged | Head workof darranga I.S (at vuillage Hatiduba)got damaged 
due to falsh flood dated 23 June 2023,  
Irrigation Canal/Scheme Damaged | Breach at Ch 100 m (R/B) at village Jhargaon and damaged of lined 
embankment and cross drainage at ch 2166.00 m (vill- Borkata)of branch canal B7 of Borolia I.S. dated 23 
June 2023,  
Irrigation Canal/Scheme Damaged | Breach of main canal and also damage of cross drainage (at village- 
Chokamari) of Borolia I.S. dated 23 June 2023,  
Irrigation Canal/Scheme Damaged | Eroded main canal embankments at CH. 9985 m at village - Chokamari of 
Borolia I.S dated 23 June 2023,  
Irrigation Canal/Scheme Damaged | Breach of main canal of Akaldonga F.I.S ( at village - Guwabari) of 
Borolia I.S dated 23 June 2023,  
Irrigation Canal/Scheme Damaged | Left embankment of Harichara balti FIS at village - Pub - Swargapur,",,,,,,,,
,,block- nagrijuli is damaged dated 23 June 2023,,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Biswanath,"Halem - Paken | River Brahmaputra: 1) Mild bank erosion is observed at Paken area of B/Dyke from Jamuguri 
to Kharoi outfall. Length 10.00m, on 25/06/2023 | 0 | (Long - 93.625660, Lat - 26.798990)",,,,,,,,
,Chirang,"Bijni - (1) At D/S of Alengmari Village (2) At D/S of West Koliagaon (3) Simlaguri (4) East Bhabanipur (5) 
At No 1 Khujurapguri Village (6) At Bagargaon Village. | (1)As reported by EE, Chirang Water Resource 
Division, Kajalgaon, bank erosion on L/B of river Nangalbhanga occurred at D/S of Alengmari village on 23-
06-2023. Length=300 mtr, Breadth=4.00 mtr, Depth=2.00 mtr. Latitude=26.6359 Longitude=90.5505 (2)As 
reported by EE, Chirang Water Resource Division, Kajalgaon, bank erosion on L/B of river Nangalbhanga 
occurred at D/S of west Koliagaon on 23-06-2023. Length=350 mtr, Breadth=4.50 mtr, Depth=1.00 mtr. 
Latitude=26.6013 Longitude=90.5517 (3) As reported by EE, Chirang Water Resource Division, Kajalgaon, 
bank erosion on L/B of river Nangalbhanga occurred at Simlaguri on 23-06-2023. Length=350 mtr, 
Breadth=3.00 mtr, Depth=2.10 mtr. Latitude=26.3640 Longitude=90.5508 (4) As reported by EE, Chirang 
Water Resource Division, Kajalgaon, bank erosion on R/B of river Khanamakra at East Bhabanipur on 23-06-
2023. Length=500 mtr, Breadth=5.00 mtr, Depth=1.30 mtr. Latitude=26.5675 Longitude=90.5675 (5) As 
reported by EE, Chirang Water Resource Division, Kajalgaon, bank erosion near DRDA embankment on L/B 
of river Aie occurred at No 1 Khujurapguri village on 23-06-2023. Length=700 mtr, Breadth=15 mtr, 
Depth=2.50 mtr. Latitude=26.4896 Longitude=90.5699 (6) As reported by EE, Chirang Water Resource 
Division, Kajalgaon, severe bank erosion on R/B of river Daranga occurred at Bagargaon village on 23-06-
2023. Length=200 mtr, Breadth=10 mtr, Depth=3.00 mtr. Latitude=26.4618 Longitude=90.4451 | 0 | (Long - 
0.000000, Lat - 0.000000)",,,,,,,,
,Dhubri,"Athani - Salmara Pt-III | Erosion occurred at village Salmara Pt-III by River Brahmaputra from dated 
23/06/2023 to 25/06/2023. Total 3(Three) Nos. of dwelling houses of three families were eroded and the 
families were shifted to their another places. No people become landless due to the erosion. Residential land 
measuring about 2B-0K-0L have been eroded.(Lat-26.128782, Long- 90.139197) | 18 | (Long - 90.139197, Lat 
- 26.128782)",,,,,,,,
,Dibrugarh,"Chabua - Pukhurijan | As informed by Water Resources Dept. severe infrastructure damage have been 
observed at Pukhurijan area due to river Brahmaputra already restored and completed. Reach length -20m as 
on 25.06.2023 | 0 | (Long - 27.558624, Lat - 95.205012)",,,,,,,,
,Majuli,"Majuli - Kartik Chapori NC | Erosion occured on 24th June and five families have been shifted to a nearby 
place. Approximately 1 bigha of land area has been eroded. | 30 | (Long - 94.154450, Lat - 26.843128)",,,,,,,,
,Sonitpur,"Thelamara - 1. Baligaon Bangaligaon 2. Kalakuchi | Date-25/06/2023, As reported by Tezpur Water Resource 
Tezpur Division on 25/06/2023- 1) Bank erosion is observed at Baligaon Bongaligaon area on the left bank 
area of river Belsiri,Length = 200.00m, Latitude : 26.736022, Longitude: 92.558699 2) Bank erosion is 
observed at Kalakuchi(Ch 200m to 350m) on the R/Bank of river Gabharu since 22.6.2023. Latitude-
26.746466 and Longitude-92.616082 | 0 | (Long - 92.616082, Lat - 26.746466)",,,,,,,,
,Tamulpur,"Goreswar - No. 3 Suagpur | As per information received from Water Resource Department, on 24/06/2023, 
severe erosion is taking place at village No.3 Suagpur, R/B of river Suklai approximate length of erosion 100 
m. | 0 | (Long - 91.722031, Lat - 26.677453)",,,,,,,,
Landslide,Nil,,,,,,,,,
"Urban 
Flood","District/Sub
Details 
-division*",,,,,,,,,
,"Dotma - Fakiragram MB | Dated: 25/06/2023 Waterlogging at ward no.1 and ward no.3 under Fakiragram MB 
Kokrajhar 
due to inccesent rainfall. | 520 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
