0,1,2,3,4,5,6,7,8,9,10
,Jorhat,2,"Teok - Teok river right ring bund | Khanikar TE under Halua Pathar Rev Village, Lahing Mouza | 
Approx. Length= 50 Feets, Date= 26-06-2023 | (Long - 94.457179, Lat - 26.771686, Dept - 
P&RD),  
Teok river left ring bund | Khanikar TE under Boloma Pathar Rev Village, Gakhirkhowa Mouza | 
Approx. Length= 40 Feets, Date= 26-06-2023 | (Long - 94.454895, Lat - 26.776590, Dept - P&RD)",,,,,,,
,Total,2,,,,,,,,
"Infrastructur
e Damaged - 
Embankmen
ts Affected",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Bajali,1,"Bajali - Ratanpur Bamakhata Road | near office of the Bajali Dev. Block | This report is received 
from EE,PWD Roads,Bhawanipur,patacharkuchi and sarukhetri Territorial Road Division,Pathsala 
on 27/06/2023 | (Long - 91.188258, Lat - 26.531177, Dept - PWD (Roads))",,,,,,,
,Barpeta,47,"Chenga - Chenga Akyasanmilan to Sankardev Bharidhuwa Ghat Road. | Chenga | Road submerged 
and 3 nos. breach occurred. Damage length approx. 1045.00 M Received from PWRD on 
26.06.2023 | (Long - 91.152643, Lat - 26.289250, Dept - PWD (Roads)),  
Rowmari Pathar to Nodirpar Road | Rowmari Gaon | Eroded due to flood water. Damage length 
approx. 60.00 M Received from PWRD on 26.06.2023 | (Long - 91.263519, Lat - 26.263519, Dept 
- PWD (Roads)),  
Malipara to Malipara Idgah Road | Malipara | Eroded due to flood water. Damage length approx. 
300.00 m Received from PWRD on 26.06.2023 | (Long - 91.184355, Lat - 26.264914, Dept - PWD 
(Roads)),  
Rowmari Pathar to Khongra Paschim Supa via sonettari | Sonettari | Eroded due to flood water. 
Damage length approx. 150.00 m Received from PWRD on 26.06.2023 | (Long - 91.203509, Lat - 
26.267479, Dept - PWD (Roads)),  
Niz Chenga to Bampara (Ganakpara) Road . | Hirapara | Breach occurred.Breach length 14.00 M.",,,,,,,
,,,"Received from PWRD on 26.06.2023 | (Long - 91.140489, Lat - 26.276502, Dept - PWD (Roads)),  
Chenga Block Boundary to BD via Musalmangan. | Kukarpar | Road Submerged. Damage length 
300.00 M Received from PWRD on 26.06.2023 | (Long - 91.181353, Lat - 26.273795, Dept - PWD 
(Roads)),  
Chenga to Nagaon Sarthebari Road | Chernga | Road submerged. Damage length 200.00 M 
Received from PWRD on 26.06.2023 | (Long - 91.147545, Lat - 26.293385, Dept - PWD (Roads)),  
Khongra Rowmari Pathar to Balartari | Sonertari | ""Approaches damaged of RCC br. No. 
1/1.Damage length approx. 200.00 M"" Received from PWRD on 26.06.2023 | (Long - 91.204097, 
Lat - 26.264372, Dept - PWD (Roads)),  
Mazdia to Sonertari Road. | Mazdia | Side berm and hard crust damage. Damage length approx. 
10.00 Received from PWRD on 26.06.2023 | (Long - 91.205956, Lat - 26.274458, Dept - PWD 
(Roads)),  
Barpeta - Suhabil Dolony to Damaljhar Road | Suhabil Doloni | As per report received from PWD 
Roads Dept on 25/06/2023 Road submerged and side berm eroded | (Long - 91.070093, Lat - 
26.266988, Dept - PWD (Roads)),  
Bhella Tarabari Road | Bhella Tarabari | As per report received from PWD Roads Dept on 
25/06/2023 Road submerged & breach occurred | (Long - 91.101042, Lat - 26.277259, Dept - PWD 
(Roads)),  
Howly Jania Road | Howly to Jania | As per report received from PWD Roads Dept on 25/06/2023 
Road submerged and side berm damage at several stretches | (Long - 90.975359, Lat - 26.405839, 
Dept - PWD (Roads)),  
Howly Jaipur Road | Howly Joypur | As per report received from PWD Roads Dept on 25/06/2023 
Side berm and hard crust damage at several stretches | (Long - 90.945180, Lat - 26.445530, Dept - 
PWD (Roads)),  
Howly Ambari Fulkipara Road | Howly to Fulkipara | As per report received from PWD Roads 
Dept on 25/06/2023 Road submerged | (Long - 90.968557, Lat - 26.427413, Dept - PWD (Roads)),  
Barpeta Patbaushi Keotkuchi Road | Patbaushi | As per report received from PWD Roads Dept on 
25/06/2023 Road submerged at several stretches | (Long - 91.032534, Lat - 26.298922, Dept - PWD 
(Roads)),  
Mairamara Fulkipara Road | MAiramara Fulkipara | As per report received from PWD Roads Dept 
on 26/06/2023 Road submerged, Hard crust damage in several stretches and 3nos. breach occurred | 
(Long - 90.951057, Lat - 26.413197, Dept - PWD (Roads)),  
Howly Joypur Road | Howly Joypur | As per report received from PWD Roads Dept on 26/06/2023 
Side berm and hard crust damage on several stretches | (Long - 90.945131, Lat - 26.445544, Dept - 
PWD (Roads)),  
Howly Ambari Fulipara Road (Fulkipara to Join Bazar) | Fulkipara | As per report received from 
PWD Roads Dept on 26/06/2023 Road submerged, Side berm and hard crust damage on several 
stretches | (Long - 90.946426, Lat - 26.418627, Dept - PWD (Roads)),  
Mairamara to Basaliapara Khandakarpara Road | Khandakarpara | As per report received from 
PWD Roads Dept on 26/06/2023 Road submerged, side berm eroded at several stretches & 2 nos. 
breach occurred | (Long - 90.952869, Lat - 26.408912, Dept - PWD (Roads)),  
Joypur Kawaimari road via Sadhu Bazar | Joypur | As per report received from PWD Roads Dept 
on 26/06/2023 Road submerged, Side berm and hard crust damage on several stretches | (Long - 
90.953120, Lat - 26.427292, Dept - PWD (Roads)),  
Azad HS to Uttar Ghilazary GPSS | Howly | As per report received from PWD Roads Dept on 
26/06/2023 Road submerged at several stretches & 2 nos . breach occurred | (Long - 90.963997, Lat 
- 26.422981, Dept - PWD (Roads)),  
Howly Jania road to Bogaijanpara towards DDP Centre | Bagaijanpara | As per report received from 
PWD Roads Dept on 26/06/2023 Road fully submerged | (Long - 90.966328, Lat - 26.401197, Dept 
- PWD (Roads)),  
Bogaijanpara towards Dolagaon Adom Bazar Road | Bagaijanpara | As per report received from 
PWD Roads Dept on 26/06/2023 Road surface damage | (Long - 90.975058, Lat - 26.410572, Dept 
- PWD (Roads)),  
Sonahara to Barpeta Doulashal Road | Barpeta to Doulahal | As per report received from PWD 
Roads Dept on 26/06/2023 Road submerged & Side berm eroded & Hard Crust damaged at several 
stretches | (Long - 91.105039, Lat - 26.307895, Dept - PWD (Roads)),  
Bara to PPT Road via 2 No. Uttarhati | BAra | As per report received from PWD Roads Dept on 
25/06/2023 Road submerged | (Long - 91.079539, Lat - 26.288668, Dept - PWD (Roads)),  
Nagaon Batikuriha Road | Nagaon Batikuriha | As per report received from PWD Roads Dept on 
25/06/2023 Road submerged | (Long - 91.099328, Lat - 26.294666, Dept - PWD (Roads)),  
Suha Sila Bhella Road | Suha to Bhella | As per report received from PWD Roads Dept on 
25/06/2023 Road submerged | (Long - 91.080155, Lat - 26.296486, Dept - PWD (Roads)),  
Barbila Batikuriha to Bhella Bamunkuchi Road | BArbila to Bamunkuchi | As per report received 
from PWD Roads Dept on 25/06/2023 Road submerged | (Long - 91.095711, Lat - 26.294355, Dept 
- PWD (Roads)),  
Palhaji Belortari to Dakreswar Road | Palhaji to Dakreswar | As per report received from PWD 
Roads Dept on 25/06/2023 Road submerged | (Long - 91.068950, Lat - 26.254513, Dept - PWD 
(Roads)),  
Sila to Palhaji Road | Sila | As per report received from PWD Roads Dept on 25/06/2023 Road",,,,,,,
,,,"submerged | (Long - 91.072158, Lat - 26.280526, Dept - PWD (Roads)),  
Sila Suha Road to Balapara Village | Sila Suha | As per report received from PWD Roads Dept on 
25/06/2023 Road submerged | (Long - -91.087258, Lat - 26.270271, Dept - PWD (Roads)),  
Baghbar - Mandia GP office to 2 No Bordoloni road, Pkg. No. AS-01-281 | 2 No Bordoloni area | 
As report received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged 
and breach occurred at ch (0.00m to 40.00m, 350.00m, 550m,600m)= 450m in length. Damage 
occurred on- 25/06/23 | (Long - 90.942205, Lat - 26.266328, Dept - PWD (Roads)),  
Agmandia chariali to Mandia Gaon via E&D, Pkg No.As-01-241 | Mandia Gaon area | As report 
received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged ch 
(550m, 600m, 850m, 1050m, 1160m) and breach occurred = 25.00m Damage occurred on- 
25/06/23 | (Long - 90.980964, Lat - 26.270418, Dept - PWD (Roads)),  
Agmandia chariali PMGSY road to Mandia Gaon under MPNA. | Agmandia | As report received 
from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged and breach 
occurred at ch (0.00m to 700.00m) Damage occurred on- 25/06/23. | (Long - 90.980964, Lat - 
26.270418, Dept - PWD (Roads)),  
Agmandia chariali PMGSY road to Agmandia uttarsuba 1737 No LPS road under MPNA | 
Agmandia | As report received from PWD roads department on 26/06/23 the said road submerged 
at ch (0.00m to 1400.00m)= 1400m in length. occurred on- 25/06/23 | (Long - 90.984307, Lat - 
26.285975, Dept - PWD (Roads)),  
Agarjan beel to Agmandia para road Pkg No.As-01-242 | Agmandia | As report received from PWD 
roads department on 26/06/23 the said road submerged at ch (400m to 1250m) occurred on- 
25/06/23 | (Long - 90.990880, Lat - 26.268955, Dept - PWD (Roads)),  
Mandia (33/11 Kv) substation to 2 No Bordoloni road pkg No.As-01-311 | 2 No Bordoloni area | As 
report received from PWD roads department on 26/06/23 the said road submerged at ch (150.00m 
to 960.00m) occurred on- 25/06/23 | (Long - 90.946481, Lat - 26.266322, Dept - PWD (Roads)),  
4 No Bordoloni to Kapoha via Dapnashing Pkg No.As-01-267. | Dapnashing area | As report 
received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged and 
breach occurred at ch (150.00m to 960.00m, 1050m to 2500.00m) occurred on- 25/06/23 | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
Mandia Rowmari road to Bhellengi par Ghat Pkg No.AS-01-351 | Rowmari area | As report 
received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged and 
breach occurred at ch (120.00m to 650.00m, 750.00m, 860m,980m). Damage occurred on- 
25/06/23 | (Long - 90.925967, Lat - 26.253886, Dept - PWD (Roads)),  
3 No Bordoloni to Bhellengi E&D | Tedherapathar | As report received from PWD roads 
department on 26/06/23 the said road's shoulder, H/C damaged at ch (350m, 450m, 
600m,730m,860m,1050m,1250m)= 800m in length Damage occurred on- 25/06/23 | (Long - 
90.909326, Lat - 26.259386, Dept - PWD (Roads)),  
1653 No Satrakanara Barakata LPS to new E&D Pkg No.247 | Satrakanara 5 No seat | As report 
received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged at ch 
(300.00m to 700.00m)= 400m in length. Damage occurred on- 25/06/23 | (Long - 90.998764, Lat - 
26.257698, Dept - PWD (Roads)),  
Milijuli Bazar to Rajiv Nagar via Social forest Pkg No.As-01-200 | Rajiv Nagar area | As report 
received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged at ch 
(400m, 600m, 780m, 1120m, 1390m, 1550m, 1700m)= 675m in length. Damage occurred on- 
25/06/23 | (Long - 90.996787, Lat - 26.259689, Dept - PWD (Roads)),  
4 No Baghmara to Showkharjhar Bazar Pkg No.As-01-208 | 4 No Baghmara area | As report 
received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged at ch 
(850.00m to 5050.00m) Damage occurred on- 25/06/23 | (Long - 90.916389, Lat - 26.108256, Dept 
- PWD (Roads)),  
Satrakanara HS to 3 No Bordoloni road Pkg No. AS-01-248 | 3 No Bordoloni area | As report 
received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged and 
breach occurred at ch (50.00m to 750.00m) Damage occurred on- 25/06/23 | (Long - 90.920872, 
Lat - 26.245170, Dept - PWD (Roads)),  
Satrakanara 5 No seat to 12 No seat road PKg No.AS-01-247 | Satrakanara 12 seat area | As report 
received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged and 4 
nos. breach occurred at ch (350.00m to 6500.00m)= 1830m in length. Damage occurred on- 
25/06/23 | (Long - 90.911090, Lat - 26.250884, Dept - PWD (Roads)),  
Bordoloni Chasra Sr. Madrassa to Tedherapathar road Pkg No.AS-01-247 | Tedherapathar | As 
report received from PWD roads department on 26/06/23 the said road's shoulder, H/C damaged at 
ch (100.00m to 1350.00m). Damage occurred on- 25/06/23 | (Long - 90.896402, Lat - 26.251488, 
Dept - PWD (Roads)),  
Satrakanara 5 No seat to Bhuyapara LPS road Pkg No.AS-01-310 | Bhuyapara area | As report 
received from PWD roads department on 26/06/23 the said road submerged & shoulder, H/C 
damaged at ch (50.00m to 750.00m) Damage occurred on- 25/06/23 | (Long - 90.893290, Lat - 
26.247448, Dept - PWD (Roads))",,,,,,,
,Biswanath,2,"Gohpur - Road from Borigaon to Deonabori (A construction ongoing Road under MMPPNA-
2022-23) | Deonabori | Road is once again over topped on 27th. June’2023 by flood water of river 
Solengi from Ch.300.00 m to 900.00m and sporadic erosion in the road embankment as well as 
washing away of construction materials from affected road surface have been noticed. | (Long -",,,,,,,
,,,"93.630852, Lat - 26.906903, Dept - PWD (Roads)),  
Halem - Road- Road from Tinikunia to Kawripathar Road via Possagula (A construction ongoing 
Road under MMPPNA-2022- 23) (from Ch.1060.00 m to 1360.00 m) | Tinikunia to kawripathar | 
At Ch.1160.00 m and at Ch.1250.00 m the road has been breached due to high velocity flood water 
of Brahmajan river. Also sporadic erosion in the road embankment has been noticed at Ch.1060.00 
m to 1360.00 m. On 27th. June'2023 from early morning report. | (Long - 93.477218, Lat - 
26.908187, Dept - PWD (Roads))",,,,,,,
,Dhubri,2,"Golakganj - SIDE BERM SIDE SLOPE AND HARD CRUST DAMAGED ON OLD NH AT 
GOLAKGANJ FROM 1ST TO 4TH KM ON DATED 26-06-2023 | NH AT GOLAKGANJ | | 
(Long - 26.108401, Lat - 89.108401, Dept - PWD (Roads)),  
BRIDGE APPROACHES DAMAGED ON RCC BR. NO. 6/1 ON GK ROAD AT 6TH KM ON 
DATED 26-06-2023 | RCC BR. NO. 6/1 ON GK ROAD AT 6TH KM | | (Long - 26.154451, Lat - 
89.834873, Dept - PWD (Roads))",,,,,,,
,Karimganj,2,"Patherkandi - AS13-163 PMGSY road | Madhurbond | On 19/06/2023 due to heavy rainfall due to 
landslide the road has been damaged . approx stretch is 140 meter | (Long - 24.344500, Lat - 
92.211300, Dept - PWD (Roads)),  
AS13-171 PMGSY road | Duhalia 5 | On 20/06/2023 due to heavy rainfall at Duhalia due to 
landslide the road has been damaged . approx stretch is 190 meter | (Long - 24.345100, Lat - 
92.214100, Dept - PWD (Roads))",,,,,,,
,Nalbari,6,"Paschim Nalbari - Sahpur Haribhanga Road | Sahpur | Surface damage due to flood water. 
Information received from PWD (R) via WT message on 20/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
Sahpur Haribhanga road (Sonora & Gamarimuri) | Sahpur | Submerged due to flood water. 
Information received from PWD (R) via WT message on 22/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
Purni Barpit road | Nadala | Submerged due to flood water. Information received from PWD (R) via 
WT message on 22/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
Bhomoratal to Circle office | Khatarupiabathan | Submerged due to flood water. Information 
received from PWD (R) via WT message on 22/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Sanimndal Road | Paschim Nalbari | Submerged 7th to 9th Km due to flood water. Information 
received from PWD (R) via WT message on 22/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Ghograpar - Nankarbhoira deuritola dihjari Road | Nankarbhoira -Dihjari | as per report received 
from PWD Roads dtd 26/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Total,60,,,,,,,,
"Infrastructur
e Damaged - 
Bridge","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Barpeta,1,"Baghbar - Mandia Palhaji road RCC Br No.3/1 | Agmandia | As report received from PWD roads 
department on 26/06/23, both side app damaged. Damage occurred on- 25/06/23 | (Long - 
90.997754, Lat - 26.268578, Dept - PWD (Roads))",,,,,,,
,Total,1,,,,,,,,
"Infrastructur
e Damaged - 
Wildlife",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Others","District/Sub
-division*",Other Details,,,,,,,,
,Bajali,"Sarupeta - Fisheries/Pond | As per the report received from SDFDO Bajali , Pathsala on 26/6/2023, number of 
fish farmer affected : 1320 nos and water area affected : 252 Ha.,  
Bajali - Damaged RCC Bridge | Madhuri Chowk to Bhogeswari Mandir Road, RCC Br1/1. Lat 26.579341 
Long 91.226821.This report is received from EE,PWD Roads,Bhawanipur,patacharkuchi and sarukhetri 
Territorial Road Division,Pathsala on 27/06/2023,  
Road Breaches | Madhuri Chowk to Bhogeswari Mandir Road breached at a point with 30mtr length. Lat 
26.579341 Long 91.226821.This report is received from EE,PWD Roads, Bhawanipur, patacharkuchi and 
sarukhetri Territorial Road Division,Pathsala on 27/06/2023,  
Road Breaches | PWD Roads to Gauripur village via Sitpur LP School breached a point with length 60 mtr.Lat 
26.477685 Long 91.212104.This report is received from EE,PWD Roads,Bhawanipur,patacharkuchi and 
sarukhetri Territorial Road Division,Pathsala on 27/06/2023,  
Road Breaches | Anandapur Ghelengpara Road to Gomura Chamatiapara & breached at Gomura with length 
100mtr.Lat 26.583046 Long 91.231303. This report is received from EE,PWD 
Roads,Bhawanipur,patacharkuchi and sarukhetri Territorial Road Division,Pathsala on 27/06/2023,  
Road Breaches | Hudhukhata Naosali Road to Charaparachupa breached at a point with length 25mtr.Lat 
26.617036 Long 91.220457.This report is received from EE,PWD Roads,Bhawanipur,patacharkuchi and 
sarukhetri Territorial Road Division,Pathsala on 27/06/2023,  
Fisheries/Pond | Total numbers of ponds affected 1266, Total water area 190 Ha.This report is received from 
Sub Divisional Fishery Developement Officer,Bajali on 27/06/2023",,,,,,,,
,Baksa,"Baska - Bridge Approach Road Damaged | Bhutankhuti to Arnibil road RCC Br. No. 3/1 Approach damage on 
Date. 26/06/2023, Coordinate: 26.749800, 91.359757,",,,,,,,,
,,"Bridge Approach Road Damaged | No. 18 Dekadong to Doomni road RCC bridge approach side erosion on 
Date.26/06/2023, Coordinate: 26.64472, 91.347040,  
Baganpara - Irrigation Canal/Scheme Damaged | As per reported AEE irrigation on dated 22/06/2023 
Mundabasti FIS at village jopadong right side down stream guide bund flash away along with boulder 
sausages and pitching (lat-26.735127,long- 91.424043). ,  
Irrigation Canal/Scheme Damaged | As per AEE irrigation Barama on dated 21/06/2023 Dakhinkuchi 
Maithabari FIS at village Dakhinkuchi(lat-26.785784,long-91.436354) canal damaged at main canal portion",,,,,,,,
