0,1,2,3,4,5,6,7,8,9,10
"Rescue 
Operation","District/Su
b-division*",Agency,,,"Boats 
Deploye
d","Person 
Evacuat
ed By 
Boats","Animal 
Evacuat
ed By 
Boats","Helicopt
ers 
Deployed","Person 
Evacuate
d By 
Helicopt
ers","Medica
l Team 
Deploy
ed"
,Bajali,Local People,,,1,0,0,0,0,5
,Kamrup,,,,0,0,0,0,0,1
,Lakhimpur,,,,0,0,0,0,0,4
,Total,,,,1,0,0,0,0,10
"Relief 
Distribute
d","District/Su
b-division*","Rice 
(in Q)","Dal 
(in Q)","Salt (in 
Q)","M. Oil 
(in L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Bajali,72.90,12.66,1.40,139.68,0.00,1229.01,0.00,,
,Barpeta,0.00,0.00,0.00,0.00,0.00,370.00,0.00,,
,Darrang,0.00,0.00,0.00,0.00,0.00,0.00,75.50,,
,Kamrup,0.06,0.01,0.01,0.36,0.00,372.80,0.00,,
,Nalbari,3.50,0.62,0.19,18.60,0.00,725.58,0.00,,
,Tamulpur,190.71,34.35,10.60,1060.11,0.00,687.35,0.00,,
,Total,267.17,47.64,12.20,1218.75,0.00,3384.74,75.50,,
"Relief 
Distribute
d Others","District/Su
b-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Bajali,0.00-Q,,0.00-Q,,,,,,
,Barpeta,0.00-Q,,0.00-Q,,water pouch-13000.00-Pkt; Hand Tube Well -17.00-,,,,
,,,,,Pieces,,,,,
,Darrang,0.00-Q,,0.00-Q,,,,,,
,Dibrugarh,68.40-L,,1.71-Q,,,,,,
,Kamrup,500.00-ml,,2.00-Pkt,,,,,,
,Nalbari,"0.00-Pkt, 0.00-
Q",,"1908.00-Pkt, 0.00-Q","Sandah Guri-38.00-Pkt; Sandah Guri -284.00-Pkt; 
Sandah Guri-155.00-Pkt",,,,,
,Tamulpur,0.00-Q,,0.00-Q,Chira-145.12-Q,,,,,
"Infrastruct
ure 
Damaged - 
Embankm
ent 
Breached","District/Su
b-division*","Numb
er",Details,,,,,,,
,Darrang,2,"Mangaldoi - CM Dutta | At Village Kanaichuba | As reported by the Dept. breach 
occurred in embankment of Main Canal at CH 8680M of CM Dutta Bund FIS. Approx 
length of damage is 5-6m. Dated 26/06/2023. | (Long - 91.994520, Lat - 26.444710, Dept 
- Irrigation),  
CM Dutta | At Village Kanaichuba | As reported by the Dept. breach occurred in 
embankment of Main Canal at CH 8400M of CM Dutta Bund FIS. Approx length of 
damage is 3-4m. Dated 26/06/2023. | (Long - 91.994520, Lat - 26.444710, Dept - 
Irrigation)",,,,,,,
,Total,2,,,,,,,,
"Infrastruct
ure 
Damaged - 
Embankm
ent 
Affected","District/Su
b-division*","Numb
er",Details,,,,,,,
,Nalbari,3,"Nalbari - Pagladia LB at Katahkuchi | Katahkuchi | as per the report received from WR 
department , i this Embankment is damaged due to heavy rainfall dtd 25/06/2023 | (Long - 
0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  
Pagladia LB at Kotora | Kotora | as per the report received from WR department , this 
Embankment is affected due to Flood dtd 25/06/2023 | (Long - 0.000000, Lat - 0.000000, 
Dept - Water Resource Deptt.),  
Barbhag - L/B of river Pagladia from Sonkuriha to Dusutimukh | Kamarkuchi | L/B of 
river Pagladia from Sonkuriha to Dusutimukh from CH 28.20 km to 35.50 km. Slump 
down of embankment and erosion as per report submitted by Asst. Executive Engineers, 
Mukalmua W.R. Sub- Division dtd 26/06/2023 , Mukalmua | (Long - 91.477900, Lat - 
26.351100, Dept - Water Resource Deptt.)",,,,,,,
,Total,3,,,,,,,,
"Infrastruct
ure 
Damaged - 
Road","District/Su
b-division*","Numb
er",Details,,,,,,,
,Barpeta,1,"Chenga - Gelabil to Bhella road | Gelabil | Received Information through LM and Gaon 
Pradhans on 25.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Chirang,1,"Sidli - NH 31 C Dologaon to Mozabari road | Mojabari Village | As reported by 
AE,PWD,Chirang (R&B) Division Kajalgaon, NH 31 C Dologaon to Mozabari road 
embankment erosion Damage details- Length-30.00m, Breadth-4.00m, Depth-7.00m, date 
of occurrence-21-6-2023 | (Long - 90.393412, Lat - 26.532938, Dept - PWD (Roads))",,,,,,,
,Darrang,1,"Sipajhar - Agri Bund from Sabar ali House to No.2 Suktaguri L.P. School | Baznapathar | 
As submitted by BDO, Sipajhar dated 25-06-2023. | (Long - 91.790000, Lat - 26.280000, 
Dept - P&RD)",,,,,,,
,Karimganj,3,"Patherkandi - Longai CM package road | Longai | On 20/06/2023 due to heavy rainfall 
Longai CM package road at Longai due to landslide the road has been damaged . approx 
stretch is 100 meter | (Long - 24.573198, Lat - 92.286637, Dept - PWD (Roads)),  
Lakhipur bazar to Mendibari | Lakhipur | On 20/06/2023 due to heavy rainfall, GSB, 
WBM and PCSC materials of Lakhipur bazar to Mendibari, has been washed away . 
approx stretch is 740 meter | (Long - 24.644256, Lat - 92.276496, Dept - PWD (Roads)),  
T02 to Narainpur road | Narainpur | On 19/06/2023 due to heavy rainfall, Hume pipe has 
been washed away. approx stretch is 10 meter | (Long - 24.352600, Lat - 92.213100, Dept 
- PWD (Roads))",,,,,,,
,Nalbari,2,"Banekuchi - On 22/06/2023 at 8a.m. Jayanta Path to Janopar road submerged report from 
Gaon Pradhan | Banekuchi | | (Long - 91.381370, Lat - 91.381370, Dept - PWD (Roads)),  
Sandheli Makrapar to Sanora subcenter road near Mara Pagladia submerged on 22/06/23 
.Report from Gaon Pradhan | Sanora | | (Long - 0.000000, Lat - 0.000000, Dept - PWD 
(Roads))",,,,,,,
,Total,8,,,,,,,,
"Infrastruct
ure 
Damaged -",Nil,,,,,,,,,
Bridge,,,,,,,,,,
"Infrastruct
ure 
Damaged - 
Wildlife",Nil,,,,,,,,,
"Infrastruct
ure 
Damaged - 
Others","District/Su
b-division*",Other Details,,,,,,,,
,Baksa,"Jalah - Irrigation Canal/Scheme Damaged | Information received from Barama-Chapaguri Division 
(Irrigation) Mushalpur.. on 26-06-2023 Nature of Damage- Right side Line Canal at Ch 45 M and 
300 m (15)m has been breached and flashed away and left side Brick canal at ch 410m (25M) Date 
of damage:- 23-06-2023 Lati-26.644651, Long-91.064816. ,  
Baska - Agri Bundh Damaged | Palashguri Nathsupa agribund damaged at Village Palashguri. Date: 
25/06/2023, Coordinate: 26.691989, 91.317291,  
Culvert Approach Road Damaged | Palashguri Nathsupa slab culvert approach road damage at 
village Naoshali. Date: 25/06/2023 Coordinate: 26.692016, 91.317244,  
Irrigation Canal/Scheme Damaged | Charaimari Dekadong irrigation earthen bund damage near 
Bahadur Nath Das at vilage Charaimari. Date: 25/06/2023, Coordinate: 26.678805, 91.298176,  
Culvert Approach Road Damaged | Culvert approach road damage at Lokpala. Date: 25/06/2023, 
Coordinate: 26.621496, 91.400651,  
Irrigation Canal/Scheme Damaged | Puran Golding FIS: Left side afflux bund washed away at 
village Adalbari. Date: 25/06/2023 Coordinate: 26.597345, 91.3324371,  
Irrigation Canal/Scheme Damaged | Diring FIS : Three Logs stucked against the H/W structure, 
Siltation ocured at U/S Floor & Bed, river flow direction has been changed. Approach road washed 
away at village Daragaon. Date: 25/06/2023 Coordinate: 26.80811, 91.389708,  
Irrigation Canal/Scheme Damaged | Bon Ahopa FIS: Breached at U/S afflux bund in both side at 
village Polashguri. Date: 25/06/2023, Coordinate: 26.691962, 91.317386,  
Irrigation Canal/Scheme Damaged | Tekelibhang FIS: Right side afflux bund washed away at 
village Tekelibhanga Date: 25/06/2023 Coordinate: 26.721056, 91.302442,  
Irrigation Canal/Scheme Damaged | Jiaguri FIS: Right side of downstream guide bund washed away 
and Left side of downstream and upstream afflux bund is damaged. Date; 25/06/2023 Coordinate : 
26.644772, 91.34704",,,,,,,,
,Barpeta,"Chenga - Elementary Schools Damaged | 1208 No Pachim Chatala LPS, walls damaged, Reported 
by BEEO Chenga on 26.06.2023",,,,,,,,
,Bongaigaon,"Bongaigaon - Irrigation Canal/Scheme Damaged | Soil Erosion at guide bundh , damage of boulder 
works at Nigomghola FIS ( Ponit no - III ) on 21/06/2023 Lat : 26.385001 Lon : 90.561823,  
Irrigation Canal/Scheme Damaged | Soil Erosion u/s and d/s at guide bundh , damage of boulder 
protection canel filled by silt etc at Nigomghola FIS ( Point No - I ) on 21/06/2023 Lat : 26.400348 
Lon : 90.565503,  
Srijangram - Fisheries/Pond | dated 22/06/2023, 9 (Nine) No.s of ponds have been affected of 
Kahibari Pt 2, Haldhibari Pt 1 and Bharalipara Pt 1 Lat-26.312543 long-90.937272,  
Fisheries/Pond | dated 23/06.2023, 1 (One) no.s of ponds have been affected of village Kahibari Pt 2 
Lat-26.281081 Long-90.752555,  
Power Dept. Poles | Dated 23/06/2023, 2 No.s of poles damaged in Balarchar pt II and Tupkachar 
lat- 26.3733036 long-90.784367,  
Power Dept. Conductors | Dated 23/06/2023, 250m conductor damaged Lat-26.3733036 long-
90.784367,  
Power Dept. Transformers | Dated 23/06/2023, 1 No.s of Transformer damaged at Kirtanpara Pt II",,,,,,,,
,Chirang,"Sidli - Culvert Approach Road Damaged | As reported by AE,PWD 
Chirang(R&B)Division,Kajalgaon, Gossaigaon village road Both side Culvert approach damaged at 
Gassaigaon Location- Latitude-26.500368, Longitude-90.437178, Damage details- Length -5.00m 
and 3.50m , Breadth-3.00m and 4.50m, Depth-2.00m and 2.50m date of occurrence -22-06-2023,  
Bijni - Irrigation Canal/Scheme Damaged | As reported by AEE, Bijni Sub Division Irrigation, the 
D/S leftside embankment of Silbari-Ulubari FIS damaged at from Ch. 20 to 41.00 m at village 
Bamunijhora. Length=21.00 mtr, Breadth=5.00 mtr, Depth=3.00 mtr. Latitude= 26.593029 
Longitude=90.776949. Date of Occurrence=21-06-2023,  
Irrigation Canal/Scheme Damaged | As reported by AEE, Bijni Sub Division Irrigation, the U/S 
right side boulder sausage bundh of Silbari-Ulubari FIS damaged at from ch. 30.00 to 37.00 m. at 
village Bamunijhora. Length=7.00 mtr, Breadth=1.50 mtr, Depth=2.00 mtr. Latitude= 26.592757 
Longitude=90.77651. Date of Occurrence=21-06-2023.,  
Irrigation Canal/Scheme Damaged | As reported by AEE, Bijni Sub Division Irrigation, the U/S left 
side embankment of Daranga FIS damaged at from ch. 102 to 112 m. at village Hatimara. 
Length=10.00 mtr, Breadth=5.00 mtr, Depth=2.00 mtr. Latitude= 26.56533056",,,,,,,,
,,Longitude=90.71586667. Date of Occurrence=22-06-2023.,,,,,,,,
,Nalbari,"Banekuchi - Power Dept. Poles | On 23/06/2023 4 nos of Pole damaged in Nakerbari near Mora 
Pagladia in flood water report from Department,  
Anganwadi Centres Affected | On 23/06/2023 AWC 1) 1No Kashimpur , 2)2No Kashimpur ,3) 50 
No Batabari ,4)51 No Batabari ,5) 63 No Nadla ,6)23 No Garber ,7) 71 No Barakhat ,8) 58 No 
Bilpar Borigaon ,and 9)57 No Bilpar had damaged in flood water report from CDPO ,Madhupur 
ICDS Project Kaithalkuchi, Nalbari,  
Paschim Nalbari - Handloom & Textile Deptt | Approx. 50 nos. weavers family affected due to 
flood. Information received from Handloom and Textile Department on 26/06/2023,  
Barbhag - Anganwadi Centres Affected | 65 Nos of AWC affected as per report by CDPO, Barbhag 
ICDS Project, Kamarkuchi dtd 26/06/2023,  
Anganwadi Centres Affected | 3 Nos of AWC affected as per report by CDPO, Borigog Banbhag 
ICDS Project, Ghograpar, Nalbari dtd 26/06/2023,  
Power Dept. Conductors | 5.8 K.M. Nos of Conductor damaged due to flood as per report submitted 
by Nalbari Electrical Sub-Division-II, APDCL, Poila, Nalbari dtd 26/06/2023,  
Power Dept. Poles | HT - 13 Nos and LT - 27 Nos of poles damaged due to flood as per report 
submitted by Nalbari Electrical Sub-Division-II, APDCL, Poila, Nalbari dtd 26/06/2023,  
Tihu - Handloom & Textile Deptt | As per Demonstrator,H&T ,Tihu on 26/06/2023 ,total 250 
weavers submerged during recent flood .,  
Road Breaches | As per BDO,Tihu , under 45 no GP ,road damage from ASAN ALI house to Pas 
ALI . ,  
Ghograpar - Fisheries/Pond | As per concerned department, on 26/06/2022, 175.23 Ha (739 nos) 
Ponds/tanks has been submerged under flood water",,,,,,,,
,Tamulpur,"Tamulpur - Power Dept. Poles | 1 poles got uprooted at Dowamakha lobn- 91.645864 latitude-
26.681088 dated 26-06-2023",,,,,,,,
Erosion,"District/Su
b-division*",Details,,,,,,,,
,Baksa,"Baska - Pakhamara | Erosion at the R/B of river Mora Pagladia 25 metre approx at village 
Pakhamara near Ganesh Mandir. Dated 25/06 /2023 | 0 | (Long - 26.659600, Lat - 91.416739)",,,,,,,,
,Biswanath,"Halem - Paken | River Brahmaputra: 1) Mild bank erosion is observed at Paken area of B/Dyke 
from Jamuguri to Kharoi outfall Length 10.00m, on 26/06/2023 | 0 | (Long - 9362566.000000, Lat - 
26.798990)",,,,,,,,
,Bongaigaon,"Srijangram - Boroichala | Dated 25/06/2023- 3 No.s of houses have been damaged due to erosion 
at Boroichala | 12 | (Long - 90.768474, Lat - 26.347451)",,,,,,,,
,Nalbari,"Barkhetri - haulighat, Bangnaputa | B/dyke on R/B of river Brahmaputra from Adabari to Kukarjan 
at haulighat length: 900 m as reported by AEE WRD Mukalmua on 26/06/2023 Bangnaputa LPS 
has shifted due to erosion as reported by JE, SSA Barkhetri on 26/06/2023 | 0 | (Long - 0.000000, 
Lat - 0.000000)",,,,,,,,
,Sivasagar,"Sonari RC part - Chiring Dubi of Ghurachuwa Gaon at Desang River | River bank has been 
observed on 23/06/2023 due to heavy rainfall and seepage from seepage from countryside to the 
riverside after receding of water level of Desang River of Chiring Dubi of Ghurachuwa Gaon under 
Sonari Revenue Circle of Sivasagar district part. | 0 | (Long - 26.990254, Lat - 94.786523)",,,,,,,,
,Sonitpur,"Thelamara - 1. Baligaon Bongaligaon 2. Kalakuchi | Date-26/06/2023, As reported by Tezpur 
Water Resource Tezpur Division on 26/06/2023- 1) Bank erosion is observed at Baligaon 
Bongaligaon area on the left bank area of river Belsiri,Length = 200.00m, Latitude : 26.736022, 
Longitude: 92.558699 2) Bank erosion is observed at Kalakuchi(Ch 200m to 350m) on the R/Bank 
of river Gabharu since 22.6.2023. Latitude-26.746466 and Longitude-92.616082 | 0 | (Long - 
92.616082, Lat - 26.746466)",,,,,,,,
,Tamulpur,"Goreswar - Chenigaon (Rabha Suba) | As per information received from Water Resource Dept. on 
dated 25/06/2023 active erosion is taking place at village Chenigaon (Rabha Suba) on the R/B of 
River Suklai approx length of erosion 400m. | 0 | (Long - 91.686170, Lat - 26.596275)",,,,,,,,
Landslide,Nil,,,,,,,,,
"Urban 
Flood",Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
