0,1,2,3,4,5,6,7,8,9,10
,Bajali,764,0,0,764,,,,,
,Nalbari,200,0,0,200,,,,,
,Total,964,0,0,964,,,,,
"Houses 
Damaged","District/S
ub-","Fully 
Kuccha","Fully 
Pukka","Fully 
Total","Partially 
Partially 
Partially 
Others 
Others 
Others 
Kuccha 
Pukka 
Total 
Huts 
Cattle 
Total",,,,,
,division*,,,,,,,,Shed,
,Baksa,3,0,3,183,0,183,0,0,0
,Kamrup,0,0,0,79,0,79,0,0,0
,Tamulpur,0,0,0,28,2,30,0,0,0
,Total,3,0,3,290,2,292,0,0,0
"Rescue 
Operatio
n","District/S
ub-
division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopte
rs 
Deployed","Person 
Evacuate
d By 
Helicopte
rs","Medical 
Team 
Deploye
d"
,Bajali,"Circle Office/Local 
Administration, Local People",,,3,0,0,0,0,9
,Barpeta,SDRF,,,1,14,1,0,0,0
,Darrang,"Circle Office/Local 
Administration",,,0,0,0,0,0,2
,Goalpara,,,,0,0,0,0,0,1
,Kamrup,,,,0,0,0,0,0,2
,"Lakhimpu
r",,,,0,0,0,0,0,4
,Nalbari,,,,1,0,0,0,0,0
,Total,,,,5,14,1,0,0,18
"Relief 
Distribut
ed","District/S
ub-
division*","Rice (in 
Q)","Dal (in 
Q)","Salt (in 
Q)","M. Oil (in 
L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Bajali,1243.55,209.22,153.50,379.37,0.00,704.00,0.00,,
,Baksa,0.00,0.00,0.00,0.00,0.00,163.60,0.00,,
,Barpeta,44.36,5.87,2.38,185.17,0.00,205.00,0.00,,
,Chirang,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
,Darrang,2.25,0.42,0.13,12.50,0.00,0.00,250.50,,
,Dhubri,14.46,2.58,0.77,77.40,0.00,0.00,0.00,,
,Goalpara,0.00,0.00,0.00,0.00,0.00,0.00,12.23,,
,Kamrup,1.96,0.38,0.11,11.34,0.00,60.00,0.00,,
,"Lakhimpu
r",0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
,Nalbari,106.93,17.99,5.39,539.22,0.00,4489.97,0.00,,
,Tamulpur,62.02,11.03,3.31,330.75,0.00,94.71,0.00,,
,Total,1475.53,247.49,165.59,1535.75,0.00,5717.28,462.73,,
"Relief 
Distribut
ed Others","District/S
ub-
division*",Baby Food Liquid,,Baby Food Solid,,Others,,,,
,Bajali,"0.00-ml, 0.00-Q",,329.00-Pkt,,"Candle-600.00-Pkt; Match Box-75.00-Pkt; M.Coil-150.00-Pkt; 
Tarpaulin-10446.00-Pieces; Wheat bran-1040.40-Q",,,,
,Baksa,"0.00-Pkt, 0.00-Q",,"0.00-Pkt, 0.00-Q",,0-0.00-Pkt,,,,
,Barpeta,0.00-Q,,0.00-Q,,,,,,
,Chirang,97.00-L,,97.00-Kg,,Tarpaulin-15.00-Pieces,,,,
,Darrang,"2.00-L, 0.00-Q",,"2.00-Pkt, 0.00-Q",,"candles-15.00-Pkt; mosquito repellent coil-10.00-Pkt; matchbox-
5.00-Pkt; sanitary nakpin-26.00-Pkt; 0-0.00-Q",,,,
,Dhubri,0.00-Q,,0.00-Q,,,,,,
,Goalpara,25.00-Pkt,,75.00-Pkt,,Cheera-0.34-Q; Gur-0.08-Q,,,,
,Kamrup,"10.00-Pkt, 0.00-Q",,"10.00-Pkt, 0.00-Q",,"Candle-30.00-Pkt; Mosquito Coil-20.00-Pkt; Sanitary Napkin-
20.00-Pkt; Drinking water-2500.00-Pkt; 0-0.00-Q",,,,
,"Lakhimpu
r",0.00-Q,,0.00-Q,,Tarpaulin-297.00-Pieces,,,,
,Nalbari,0.00-Q,,0.00-Q,,"0-0.00-Q; Masquito Coil-758.00-Pkt; Candle-2358.00-Pkt; 
Phenyl-431.00-Pkt; Wheat bran -1367.00-Q; Masquito coil-
640.00-Pkt; Match -640.00-Pkt; Sanitary Napkin-124.00-Pkt",,,,
,Tamulpur,0.00-Q,,0.00-Q,,"Tarpaulin -20.00-Q; Chira-28.19-Q; Gur-39.18-Q; Mosquito 
coil-323.00-Pkt; Match box-323.00-Pkt; Candle -323.00-Pkt; 
Water bottle -6460.00-L",,,,
"Infrastru
cture 
Damaged 
- 
Embank","District/S
ub-
division*",Number,Details,,,,,,,
,Darrang,4,"Mangaldoi - CM Dutta Bund FIS | At village Mollapara | As reported by Dept. embankment breach 
occurred at Main Canal of CM Dutta Bund FIS at Ch 8700m. Approx. length of damage is 10-12m.",,,,,,,
"ment 
Breached",,,"Dated 24/04/2023. | (Long - 91.994520, Lat - 26.444710, Dept - Irrigation),  
CM Dutta Bund FIS | At village Bezpara | As reported by Dept. embankment breach occurred at Main 
Canal of CM Dutta Bund FIS at Ch 10500m. Approx. length of damage is 10-11m. Dated 24/04/2023. | 
(Long - 91.994520, Lat - 26.444710, Dept - Irrigation),  
CM Dutta Bund FIS | At village Mollapara | As reported by Dept. embankment breach occurred at Main 
Canal of CM Dutta Bund FIS at Ch 8800m. Approx. length of damage is 5-6m. Dated 24/04/2023. | 
(Long - 91.994500, Lat - 26.444700, Dept - Irrigation),  
CM Dutta Bund FIS | At village Bezpara | As reported by Dept. embankment breach occurred at Main 
Canal of CM Dutta Bund FIS at Ch 10470m. Approx. length of damage is 6-7m. Dated 24/04/2023. | 
(Long - 91.994520, Lat - 26.444710, Dept - Irrigation)",,,,,,,
,Total,4,,,,,,,,
"Infrastru
cture 
Damaged 
- 
Embank
ment 
Affected","District/S
ub-
division*",Number,Details,,,,,,,
,"Biswanat
h",1,"Gohpur - Mild bank erosion is observed at R/Bank embankment of Sessa | at Auguri area for a length of 
30 mtr on 24/06/23 | | (Long - 93.733716, Lat - 26.951885, Dept - BRO)",,,,,,,
,Golaghat,1,"Bokakhat - Un embankment portion of Alengmari area | at ch. 13000m ( Alengmari) | Inundation of 
Berkep,Alengmari village area about 25m that took place on 23.06.2023 was caused by the back water 
from the riever Dhansiri | (Long - 93.412223, Lat - 26.412980, Dept - Water Resource Deptt.)",,,,,,,
,Kamrup,3,"Hajo - Puthimari embankment | Hadal manakuchi | On 23/06/2023 as per water resource department 
seepage,boiling, leakage was observed . The restoration work done at L/B embankment of river 
puthimari of 2.76 km from gallipar to hadal by WRD. | (Long - 26.282500, Lat - 91.575000, Dept - 
Water Resource Deptt.),  
Puthimari embankment | Kaya Jani, boromboi | Boiling and seepage reported by water resource 
department on 23/06/2023 on R/B embankment of puthimari river at kayajoni and ulletia and boromboi 
for 5.7km | (Long - 26.287700, Lat - 91.585000, Dept - Water Resource Deptt.),  
Brahmaputra dyke | Hatimura to adabari | B/dyke T tangonmari is a level crossing of the embankment 
with village road. Was damaged for 25m length by tractor on 23/06/2023 asreported by WRD . | (Long - 
26.240000, Lat - 91.580000, Dept - Water Resource Deptt.)",,,,,,,
,Nalbari,10,"Nalbari - Pagaldia embankment | Bhadra | As per the report of WR department this embankment is 
affected due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - BRO),  
Pagaldia embankment | Barmurikona | As per the report of WR department this embankment is affected 
due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource 
Deptt.),  
Pagaldia embankment at poila | Poila | As per the report of WR department this embankment is affected 
due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource 
Deptt.),  
Pagaldia embankment | Balilcha | As per the report of WR department this embankment is affected due 
to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  
Pagaldia embankment | Digheli | As per the report of WR department this embankment is affected due to 
raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  
Pagaldia embankment | Digeli balajan suburi | As per the report of WR department this embankment is 
affected due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water 
Resource Deptt.),  
Ghograpar - Noona Embankment | Gargari | On 22/06/2023 as per WRD, Embankment overtopped 
occurs near Gargari area on L/B of river noona at Ch 500 m. | (Long - 91.570000, Lat - 26.550000, Dept 
- BRO),  
Noona Embankment | Namati | On 22/06/2023 as per WRD, Embankment overtopped occurs near 
Namati area on R/B of river noona at Ch 3500 m. | (Long - 26.580000, Lat - 91.560000, Dept - Water 
Resource Deptt.),  
Noona Embankment | Bilpar | On 22/06/2023 as per WRD, Embankment overtopped occurs near Namati 
area on R/B of river noona at Ch 3500 m. | (Long - 91.550000, Lat - 26.440000, Dept - Water Resource 
Deptt.),  
Pagladia Embankment | Pub-Barsira(Bhadar) | On 19/06/2023 as per WRD, Embankment overtopped 
occurs near Bhadar (Pub-Barsiral) area on L/B of river pagladia ch - 3th KM | (Long - 91.530000, Lat - 
26.560000, Dept - Water Resource Deptt.)",,,,,,,
,Total,15,,,,,,,,
"Infrastru
cture 
Damaged 
- Road","District/S
ub-
division*",Number,Details,,,,,,,
,Bajali,23,"Sarupeta - Galia to Tapa via Gathiapara | Gathiapara | Road submerged as per the report received from 
AEE, PWRD Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
Datirbori to Rajakhat Road | Rajakhat | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Karagari Bazar area Road | Karagari | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept -",,,,,,,
,,,"PWD (Roads)),  
Majgaon Anandapur road | Majgaon | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Bhawanipur Gopal Ata Satra Road | Bhawanipur | Road submerged as per the report received from AEE, 
PWRD Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
BB road to Gathiapara via Dangarpar | Gathiapara | Road submerged as per the report received from 
AEE, PWRD Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
Tihu Palha Simlaguri Road | Simlaguri | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
ADP road to Majgaon | Majgaon | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Galia Sukmanah Road | Sukmanah | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Banglipara Sarupeta road | Banglipara | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
ADP Bazar to Gohain Kamal Ali road | Pota | Road submerged as per the report received from AEE, 
PWRD Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
NH-31 to Banglipara Shivmandir road | banglipara | Road submerged as per the report received from 
AEE, PWRD Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
Majgaon Kaljar road | Kaljar | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Majgaon Dulirvitha road | Majgaon | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Phulartal Porabharal road | Porabharal | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Sukmanah MPNA road | Sukmanah | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
MPNA to Galia Sukmanah road | Galia | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Sukmanah Bazar road | Sukmanah | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
NH-31 to Kahara gaon road | Kahara Gaon | Road submerged as per the report received from AEE, 
PWRD Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
Laogaon Hudukhata road | Hudukhata | Road submerged as per the report received from AEE, PWRD 
Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Chaulabari to Palla river via Kahalpara road | Kahalpara | Road submerged as per the report received 
from AEE, PWRD Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 0.000000, Lat 
- 0.000000, Dept - PWD (Roads)),  
Gopal Ata Satra road | Bhawanipur | Road submerged and bridge approaches erroded as per the report 
received from AEE, PWRD Bhawanipur TR Sub-Division, Bhawanipur dated 24/06/2023 | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Baksa,6,"Jalah - Bh College to Bunmajapam road | Bunmajapam | As per the information received from PWD 
deptt. Due to continous havy rainfall the road surface and side berm has been damaged and hp culcert 
washed away at (CH 400.00M & 4050) on 21-06-2023 | (Long - 91.000470, Lat - 4000.000000, Dept - 
PWD (Roads)),  
Tanagamari to Mushalbari Road | Tangamari | As per the information received from PWD deptt. Surface 
has been breached 1500.00 M on 21-06-2023 | (Long - 26.631759, Lat - 91.086400, Dept - PWD 
(Roads)),  
Kawimari to Borghopa road | kawiamri | As per the information received from PWD deptt. The HP 
culvert has been damaged at 500.00 m on 21-06-2023 | (Long - 91.045465, Lat - 26.557869, Dept - 
PWD (Roads)),  
Samuhathi Market to Baharuddin House | Pokalagi | As per the information received from PWD deptt.",,,,,,,
,,,"Surface and side been damage at (CH 900.00 M, CH 1000.00, Ch1100.00 M and CH 1300.00M) on on 
21-06-2023. | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
No 2Dakhin Dumriguri Prathomik Vidayalay Road | Santi bazar to sansuma basumatary house kalbari | 
As per the information received from PWD deptt. Approch has been damage at ch 2150 , Dated - 
21/06/2023 | (Long - 91.053218, Lat - 26.600486, Dept - PWD (Roads)),  
Hazua Nalbari road | hazua nalbari | As per the information received from PWD deptt. Surface side beam 
has been damage 6400.00 M on 21-06-2023 | (Long - 91.291314, Lat - 26.732984, Dept - PWD (Roads))",,,,,,,
