0,1,2,3,4,5,6,7,8,9,10
,Kokrajhar,"Bhawraguri - Bridge Approach Road Damaged | As reported by AEE PWD RR Kachugaon on dated 19-06-
2023 due to heavy discharge of water from the irrigation sluice gate at up stream side of the bridge Shoulmari 
to koimari road PMGSY RCC Bridge approach damaged at Shoulmari village Lat-26.481017, Long- 90.74141 
location Br. No.3/1, at Ch 2.03Km,  
Elementary Schools Damaged | As reported by BEEO, Gossaigaon on dated 19-06-2023 due to heavy rain 
since last three days one school named ASHARIKANDI KARTMARI LPS is damaged. Lat: 26.346783, Long: 
90.107733,  
Bagribari - Culvert Approach Road Damaged | As reported by Asstt. Exec. Engineer, PWD (RR) Sub-
Division Gossaigaon, Culvert No.2/1 on Lalmati Mongajhora Road has been damaged due to incessant heavy 
rainfall. Date: 19-06-2023,  
Damaged SPT Bridge | As reported by Asstt. Exec. Engineer, PWD (RR) Sub-Division Gossaigaon, Wooden 
bridge No.1/2 at Kurshakati Bazar to Doldoli Pankhadol Road has been damaged due to incessant heavy 
rainfall. Date: 19-06-2023,  
(Kokrajhar) At District - Bridge Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD 
KOKRAJHAR RURAL ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 
19/06/2023. APPORACHES OF RCC BRIDGE NO. 1/1 ON DOTMA PATGAON RAMFALBIL ROAD 
ERRODED.,  
Bridge Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BRIDGE NO. 4/2 ON KOKRAJHAR RAMFALBIL ROAD ERRODED.,  
Bridge Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. GUIDE BUND 
OF RCC BRIDGE NO. 2/1 ON PHUTKIBARI TO KOKRAJHAR ROAD ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 14/3 ON DOTMA BALAJAN ROAD ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 2/1 ON NAYEKGAON TO ANJULIPARA ROAD 
DAMAGED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL",,,,,,,,
,,"ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 2/1 ON GOPINATHPUR TO FAKIRAGRAM 
BANARGAON ROAD ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 3/4 ON SERFANGURI TO KAPURGAON ROAD 
ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 1/1 ON NEPALPARA VILLAGE ROAD DAMAGED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF HPC CULVERT NO. 1/1 ON NH-31C TO BARSANGAON TO UTTAR LOTAGAON 
DAMAGED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF HP CULVERT NO. 3/1 ON DEBARGAON TO DIAJIJIRI ROAD DAMAGED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 2/1 ON DEBARGAON TO DIAJIJIRI ROAD DAMAGED,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 4/3 ON NAYEKGAON KULTANGPARA ROAD 
ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 4/1 ON KOKRAJHAR TO RAMFALBIL ROAD 
ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 2/1 ON SERFANGURI TO KAPURGAON ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 3/3 ON PAKRITOL TO KUMGURI ROAD ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 19/06/2023 DUE TO RAINING FROM 12/06/2023 TO 19/06/2023. 
APPORACHES OF RCC BOX CULVERT NO. 1/1 ON TARAIBARI TO BANDUGURI VILLAGE ROAD 
ERRODED",,,,,,,,
,Lakhimpur,"Subansiri - Bridge Approach Road Damaged | As reported by Dhakuakhana Territorial Road Division, 
Ghilamara approach damaged of box culvert no 1/1 on chakuli to Basudevthan road (L=20M) on 19/06/2022,  
Bridge Approach Road Damaged | As reported by Dhakuakhana Territorial Road Division, Ghilamara 
approach damaged of RCC bridge no 19/1 on Gogamukh to Ghilamara Road SH 22 (L=20M) on 19/06/2023,  
Bridge Approach Road Damaged | As reported by Dhakuakhana Territorial Road Division, Ghilamara 
approach damaged of RCC Bridge No. 3/1 on Ghilamara to Dhemaji Road ( L= 25M) on 19/06/2023,  
Bridge Approach Road Damaged | As reported by Dhakuakhana Territorial Road Division, Ghilamara 
approach damaged of RCC Bridge No. 3/2 on Ghilamara to Dhemaji Road ( L= 20M) on 19/06/2023,  
Bridge Approach Road Damaged | As reported by Dhakuakhana Territorial Road Division, Ghilamara 
approach damaged of Culvert No. 9/1 on Jalbhari to Basudevthan Road ( L= 20M) on 19/06/2023,  
Bamboo Foot Bridge | As reported by Dhakuakhana Territorial Road Division, Ghilamara Cold weather bridge 
on Chakuli to Amgurighat road is affected by flood (L= 100M) on 19/06/2023",,,,,,,,
,Nagaon,"Kampur - Fisheries/Pond | 200 Nos of Ponds submerged at Garukhunda and Bakulaguri Villages as reported 
by Fishery Department, Nagaon on dated 18.06.2023.",,,,,,,,
,Nalbari,"Tihu - Agri Bundh Damaged | 1.BREACH OF AGRIBUNDH APPROX 40 FTS AT PATIKARA 
SUBURI,BHATHUWAKHANA AS PER REPORT RECEIVED FROM GPS.DATE OF 
OCCURANCE:19/06/2023. 2. AGRIBUNDH IS SUBMERGED AND BREACHED APPROX 40FTS NEAR 
UDAYPUR SUPA , BALI (SOUTH PART) AS PER REPORT RECEIVED FROM GP, DATE OF 
OCCURANCE:19/06/2023,  
Power Dept. Poles | LT POLE :2 NOS & HT POLE:5NOS , VILLAGE : 
BALI,BHOJKUCHIO,HARIBHANGA ,DATE OF REPORT : 18/06/2023 AND REPORTED BY 
JM,APDCL,TIHU ,  
Power Dept. Conductors | CONDUCTORS :2KMS AT BALI,BHOJKUCHI,HARIBHANGA AS PER 
REPORT JM,APDCL ,DATE OF REPORT:18/06/2023",,,,,,,,
,Udalguri,"Kalaigaon - Fisheries/Pond | 85 ponds have been affected covering an area of 10.5 hectares of land on 
19/06/2023 due to submergence of flood water at village Gerua, Rupatal, Majarchuba, No 2 Amguri, No 2 
Singrimari and Bhehuguri",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Biswanath,"Naduar RC part - No-2 Bhojmari | Active bank erosion is observed at No-2 Bhojmari area on the R/Bank of 
river Brahmaputra of Biswanath -Panpur Dyke. Length --- 20.00 m. on 19/06/2023 | 0 | (Long - 93.089423, Lat",,,,,,,,
,,"- 26.670388),  
Gohpur - at Auguri area. | Mild bank erosion is obseryed at R/Bank embankment of Sessa of length 30 mtr on 
19/06/23 | 0 | (Long - 93.737047, Lat - 26.952548),  
Halem - Paken, Dipora dani | River Brahmaputra = 1. Mild bank erosion is observed at paken area B-dyke 
from Jamuguri to Kharoi outfall. Length=10m (avg.width-0.10m) lat-26.800677 long-93.626984 on dated 
19/06/2023 2. bank erosion is observed at Dipora Dani at 200m upstream of protection work for a reach length 
of 30m. Length=30m (avg.width-0.10m) on dated 19/06/2023 | 0 | (Long - 93.531670, Lat - 26.790530)",,,,,,,,
,Dhubri,"Dhubri - Dighaltari Pt-I | Erosion is going on (by the river Brahmaputra) at village Dighaltari Pt-I As per the 
field verification w.e.f 16/06/23 to 19/06/23 no population has been affected till now (total area = 14Bigha-
4Katha-10Lessa) | 0 | (Long - 89.868959, Lat - 26.958836),  
Agamoni - Village Uttar Moragadadhar under Uttar Moragadadhar GP. | • Name of the village: Uttar 
Moragadadhar under Uttar Moragadadhar GP. • Date of Incident: 17th June’2023 to 19th June’2023 • Time: 
12.00 PM. • GPS Co-ordinates: Lat: 26.2342, Long: 89.8099 • Land: 0B-0K-10L. • Population and household 
damage: NIL. | 0 | (Long - 89.809900, Lat - 26.234200),  
Chapar - Jalikura | Erosion took place on dated 18-06-2023 at Jalikura Village by the river Champabati where 
01B-02k-0L of agricultural land has been eroded so far. | 0 | (Long - 90.471730, Lat - 26.270278)",,,,,,,,
,Dibrugarh,"Chabua - GEREKI NEPALI GAON | Erosion occurred from 18.06.2023 to 19.06.2023. Tarpaulin 06 nos. and 
GR items (Rice 2 ql 42 kg 200gm,Dal 42 kg 400 gm,Salt 12.5 kg and M oil 7.2 Ltr)have been distributed to 
erosion affected families | 128 | (Long - 27.569141, Lat - 95.240761)",,,,,,,,
,Golaghat,"Sarupathar - Gelabeel | Erosion at Gelabeel date - 19/06/2023 Reach length 1500 | 0 | (Long - 93.591700, Lat 
- 26.143300),  
Dergaon - Ikorani | Severe erosion has been observed at Dadhora Ikorani gaon for a reach length of about 150 
M on Left bank of river Gelabil on 18/06/2023. | 0 | (Long - 93.930466, Lat - 26.693487)",,,,,,,,
,Kamrup,"Hajo - Saikiapara | On 18/06/2023 at 2p.m active erosion was reported by water resource Department on R/b 
embankment of river puthimari at saikiapara of 100 m. | 0 | (Long - 26.155100, Lat - 91.915700)",,,,,,,,
,Karimganj,"Karimganj - Vill. Charakuri, P. O.- Karimganj. | Erosion occurred on 19-06-2023 at vill Charakuri, P. O.- 
Karimganj and due to erosion affected 2 nos. Family. Owner of the house are Tapu Mondal, C/o.- Madav 
Mondal and Apu Mondal, C/o.- Madav Mondal. | 7 | (Long - 92.376300, Lat - 24.868483)",,,,,,,,
,Kokrajhar,"Dotma - Vill- Dhepdhepi | Dated: 19/06/2023 Erosion occurred at village Dhepdhepi by the rivers Longa and 
Gongia. Around 700 meters (Approx.) river bank erroded. | 36 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Lakhimpur,"North Lakhimpur - Na Ali N.C. | Erosion at NA Ali N.C. by river Subansiri on 18/06/2023. 13 Nos of Hand 
hand tubwell distributed for erosion affected family. | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Majuli,"Majuli - Kartik Chapori NC | Erosion occured on 18th June and five families have been shifted to a nearby 
safe place. Approximately 2 bigha of land area has been eroded. | 28 | (Long - 94.164901, Lat - 26.841096)",,,,,,,,
,Morigaon,"Bhuragaon - Kupatimari, Balidinga | "" As per Water Resource department, Morigaon, Bhrahmaputra river 
erosion eroded 2 meter at a length of 700 meter at Kupatimari and Balidunga Pamrevenue village under 
Bhuragaon Rev. Circle from 18-06-2023 to 19-06-2023."" | 0 | (Long - 26.411003, Lat - 92.251558),  
Laharighat - Kathani | As per Water Resource Department ,Morigaon River Brahmaputra erosion eroded 1 
meter at a length 400 meter at Kathani revenue village under Laharighat Revenue Circle from 18-06-2023 to 
19-06-2023 | 0 | (Long - 92.312168, Lat - 26.434602)",,,,,,,,
,Nagaon,"Samaguri - No 3 Bhurbandha | Yesterday on dated 18.06.2023, approximately 7 Bigha 1 Katha 10 Lessa of 
brahmaputra river bank eroded at Village No3 Bhurbandha under Samaguri Revenue Circle. | 0 | (Long - 
26.547801, Lat - 92.791408),  
Kampur - South Ghilani | Due to rising water level of River Kopili erosion around 50 m occurred on dated 
18.06.2023 reported by Water Resources Department. | 0 | (Long - 92.643736, Lat - 26.161687)",,,,,,,,
,Nalbari,"Ghograpar - Namati, Borajol, Sathamou, Narikuchi, Bilpar, Barjabrihati, Burburi, Pub-Barsiral, Keherua. | 1. 
As per information received from WRD on 19/06/2023, Bank erosion have seen at village Namati on the R/B 
of river Noona (Ch- 4000m), Length - 200 m, Lat - 26.33, Long -91.33 2. As per information received from 
WRD on 19/06/2023, Bank erosion have seen at village Borajol (Noonapar) on the R/B of river Noona (Ch- 
4000m), Length - 150 m, Lat - 26.29, Long - 91.33 3. As per information received from WRD on 19/06/2023, 
Bank erosion have seen at village Borajol on the R/B of river Noona (Ch- 4950m), Length - 100 m, Lat - 
26.28, Long - 91.33 4. As per information received from WRD on 19/06/2023, Bank erosion have seen at 
village Sathamou on the R/B of river Noona (Ch- 6000m), Length - 200 m, Lat - 26.46, Long - 91.54 5. As per 
information received from WRD on 19/06/2023, Bank erosion have seen at village Narikuchi-Bilpar on the 
R/B of river Noona (Ch- 10375m), Length - 250 m, Lat -26.43, Long - 91.56 6. As per information received 
from WRD on 19/06/2023, Bank erosion have seen at village Barjabrihati on the R/B of river Noona (Ch- 
17500m), Length - 200 m, Lat - 26.39, Long - 91.53 7. As per information received from WRD on 19/06/2023, 
slope failure of embankment have seen at village Burburi on the R/B of river Noona (Ch- 11000m-13000m), 
Length - 1500 m, Lat - 26.26, Long - 91.33 8. As per information received from WRD on 19/06/2023, Bank 
erosion have seen at village Pub-Barsiral (Nakhat area) on the L/B of river Pagladiya (Ch- 4th Km), Length - 
250 m, Lat - 26.32, Long - 91.31 9. As per information received from WRD on 19/06/2023, Bank erosion have 
seen at village Keherua on the L/B of river Pagladiya (Ch- 8th Km), Length - 250 m, Lat -26.51, Long - 91.49 | 
0 | (Long - 0.000000, Lat - 0.000000),  
Barkhetri - Kurihamari, Bangnaputa | Kurihamari Koltoli LP(EGS) Village-kurihamari shifted due to erosion 
as reported by JE, SSA Barkhetri. Bangnaputa char LPS (EGS)shifted due to erosion as reported by JE, SSA 
Barkhetri dtd 19/06/2023 | 0 | (Long - 0.000000, Lat - 0.000000),  
Paschim Nalbari - 3 No. Lokhopur | Erosion of L/B of embankment of Burhadia River at 3 No. Lokhopur. 
Information recieved from Water Resource department on 19/06/2023 | 0 | (Long - 0.000000, Lat - 0.000000),",,,,,,,,
,,"Tihu - 1.KHANAGHAT,NIZKHANA ,2. WESTERN SIDE F SONATAN KALITA'S HOUSE, NIZKHANA 
3. NEAR KAIHATIPARA SUPA,BALI | DUE TO RISING WATER LEVEL OF TIHU NADI EROSION 
REPORTED : 1. LENGTH:50 MTS(APPROX) ,REPORTED BY GP,DATE OF REPORT: 19/06/2023 & 2. 
LENGTH:60 MTS(APPROX) ,REPORTED BY GP,DATE OF REPORT: 19/06/2023 , DUE TO RISING 
WATER LEVEL OF MORAPAGOLDIA ,APPROX 120 MTS ERODED AS PER REPORT RECEIVED 
FROM GP ON 19/06/2023 | 0 | (Long - 0.000000, Lat - 0.000000),  
Nalbari - Moiradanga at pagladiya river , bormurikona at pagaldia river | As per the report of WR dept via 
massage these erosion are takes place dtd 19/06/2023 | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Sivasagar,"Demow - 1. Konwar Dihingia Village 2. Dopani pathar Village 3. Majumelia Village | 1. Erosion at PWD road 
for a length of 20 metre near Demow river at Konwar Dihingia Village. Geo Coordinate of the location: N 
27.132755 E94.729708 from 18/06/2023 to 19/06/2023. 2. Erosion at 2 points for length of 50 metre, 50 metre 
each at PWD road near Demow river at Dopani Pathar village. Geo coordinate of the location: N27.170342 E 
94.761554 from 18/06/2023 to 19/06/2023. 3. Erosion at PWD road near Desang river side at Majumelia 
village for a length of 60 metre . Geocordinate: N27.050542 E94.807818 from 18/06/2023 to 19/06/2023. | 0 | 
(Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Sonitpur,"Thelamara - Village- Baligaon Bongali | Date-19/06/2023, As reported by Water Resource Division Tezpur 
on 19/06/2023,Active bank erosion is observed at Baligaon Bongaligaon area on the left bank area of river 
Belsiri of Length : 200.00m, Latitude : 26.736022, Longitude: 92.558699 | 0 | (Long - 92.558699, Lat - 
26.736022)",,,,,,,,
,"South 
Salmara","Mankachar - Berabhanga Pt-II & Dewaneralga Pt-III | AS per report received from I/C Control Room 
Hatsingimari W.R Sub-Division, Hatsingimari an erosion by the river Brahmaputra at Berabhanga Pt-II land 
measuring length- 80 M, Breadth-1.5 M and Dewaneralga Pt-III (Hatirchar BOP) land measuring length-150 
M & Breadth-3 M on 19-06-2023. AS per report received from Gaon Pradhan 1 (One) nos. house hold shifted 
to other place at Berabhanga Pt-II on 19-06-2023. | 5 | (Long - 25.771471, Lat - 89.900059)",,,,,,,,
,Tamulpur,"Goreswar - Village:- Paschim Naokata | As per information received from Water Resource Department 
erosion occurred at village Paschim Naokata (Balapara supa) L/B of River Suklai. Approx length of erosion 
400 m, date 18/06/23 | 0 | (Long - 91.712064, Lat - 26.636603)",,,,,,,,
,Udalguri,"Mazbat - 1/ Biskhuti village 2/ Dhupguri 3/ Shillongkhuti 4/ Daflapota 5/ Chubura Chuburi | 1/ Erosion 
occurred at village biskhuti on L/B of river panchnoi for a length of 500m on 19/6/2023 due to heavy rainfall 
(Lat: 26.3651, Long: 92.20142) 2//Erosion occurred at village Chengilimara to Dhupguri on L/B of river 
panchnoi for a length of 800m on 19/6/2023 due to heavy rainfall. (Lat: 92.375268 Long: 26.6397781) 3/ 
/Erosion occurred at village Shillongkhuti on L/B of river Rowta for a length of 500m on 19/6/2023 due to 
heavy rainfall. (Lat: 92.2410462 Long: 26.7761228) 4/ /Erosion occurred at village Daflapota on L/B of river 
Pagla for a length of 300m on 19/6/2023 due to heavy rainfall. (Lat: 92.2959372 Long: 26.728744) 5/ /Erosion 
occurred at village Chubura Chuburi on R/B of river Pagla for a length of 300m on 19/6/2023 due to heavy 
rainfall. (Lat: 92.311680 Long: 26.6812391) | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
Landslide,"District/Sub
-division*",Details,,,,,,,,
,Dima-Hasao,"Haflong - Dibarai, Lower Lodi, Saron, Moulhoi, Mullnom | 1. Residence of shri Motin Langthasa at Dibarai 
village on 19.06.2023 Lat 25.171666 Long93.007719 2.Residence of shriKijuigaing Newme at Lower Lodi 
village on 19.06.2023 3.Saron block -6 Tvangkho & New Ngalsong village Approach Road Damaged on 
19.06.2023Lat:25.185403 Long:-93.120827 4. Residence of Shri Pu Darrothang Darngawn at Moulhoi Village 
on 19.06.2023 Lat: 25.17716 Long: 93.01587 5. Residence of Shri Henlal Doungel at Mullnom Village on 
19.06.2023 Lat:25.168458, Long:93.125398 | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Kamrup (M),"Guwahati - Durgasarubar, Narranarayan path | A landslide incident occurred at Durgasarubar, Narranarayan 
path on 19/06/2023, at around 12PM | 0 | (Long - 91.716820, Lat - 26.161873)",,,,,,,,
,Karimganj,"Badarpur - Bargool under Anglarbazar GP | Today (19/06/2023 morning at about 10:30 AM due to incessant 
rainfall, a landslide occurred at village Borgool, resulting a Kuctha House of Uttam Kumar Suklabaidya got 
partially affected. No casualty reproted. | 3 | (Long - 92.532901, Lat - 24.816403),  
Karimganj - Vill. Rani Gram Pt. I, GP Krishnanagar | Landslide was occured on 18/06/2023 at vill Ranigram, 
the owner of the house is kamal Uddin, C/o.- Surman Ali, house is damaged partially. | 5 | (Long - 92.344256, 
Lat - 24.808038)",,,,,,,,
"Urban 
Flood","District/Sub
-division*",Details,,,,,,,,
,Cachar,"Silchar - Sonai Road | Due to Rainfall & water logging Flash Flood have been occurred in Silchar town, dated 
19.06.2023 | 1000 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Darrang,"Dalgaon - Kharupetia Town (Ward No-1,2,3,4,7,8,9 and 11) | As per report received from L.M, Waterlogging 
at kharupetia town (ward No 1,2,3,4,7,8,9 and 11) under Dalgaon revenue circle. (Dated 19-06-2023) | 1500 | 
(Long - 92.149805, Lat - 26.519547)",,,,,,,,
,Jorhat,"Jorhat East - Parijat Nagar (13 No. Block) | Water logging at Parijat Nagar on 19/06/2023 due to continuous 
rainfall. | 0 | (Long - 94.219973, Lat - 26.744696)",,,,,,,,
,Kamrup (M),"Guwahati - Boragaon, Maligaon | Partial water logging due to rain on 19/06/2023 | 0 | (Long - 0.000000, Lat - 
0.000000),  
Dispur - Sijubari- Hatigaon, Wireless, Rukminigaon, Rukmini Nagar, Koinadhara | 19/06/2023 Water logging 
at Sijubari- Hatigaon, Wireless, Rukminigaon, Rukmini Nagar, Koinadhara | 0 | (Long - 0.000000, Lat - 
0.000000)",,,,,,,,
,Kokrajhar,"Kokrajhar - Ward no. 1 to 10 | DUE TO INCESENT RAINFALL FROM 12.06.2023, WATER LOGGED 
AT KOKRAJHAR URBAN AREA VIDE WARD NO. 1 TO 10 | 17852 | (Long - 0.000000, Lat - 0.000000),",,,,,,,,
,,"Dotma - Fakiragram MB (WARD NO. 1 TO WARD NO. 3) | DUE TO INCESENT RAINFAL FROM 
12.06.2023, WATER LOGGED AT FAKIRAGRAM MUNICIPALITY AREA(WARD 1 TO 3) | 520 | (Long 
- 0.000000, Lat - 0.000000)",,,,,,,,
,Nalbari,"Nalbari - Gopal bazar, palla road, hajo road, bistupur, college road, law college road, veterinary road, bistupur, 
forest colony, malikuchi, deviram school road, bhakatpara, khatabari, Jail road, milanpur, Balikaria kharjara, 
Nalbari gaon | As per the LM report these roads are submerged due to rain water 19/06/2023 | 1500 | (Long - 
0.000000, Lat - 0.000000)",,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
