0,1,2,3,4,5,6,7,8,9,10
,Golaghat,13045,5450,835,19330,"( Khumtai | 0 ), ( 
Bokakhat | 18985 ), ( 
Dergaon | 345 )",,94.80,"( Khumtai | 16.10 ), ( 
Bokakhat | 57.70 ), ( 
Dergaon | 21.00 )",
,Jorhat,1510,1266,1119,3895,"( Jorhat East | 2075 ), ( 
Jorhat West | 1820 )",,28.10,"( Jorhat East | 28.10 ), ( 
Jorhat West | 0.00 )",
,Kokrajhar,373,314,174,861,"( Kokrajhar | 0 ), ( 
Gossaigaon | 831 ), ( 
Bhawraguri | 0 ), ( 
Dotma | 30 )",,4.70,"( Kokrajhar | 0.00 ), ( 
Gossaigaon | 1.90 ), ( 
Bhawraguri | 2.80 ), ( 
Dotma | 0.00 )",
,Lakhimpur,0,0,0,0,"( Nowboicha | 0 ), ( 
Narayanpur | 0 ), ( 
Bihpuria | 0 ), ( Kadam 
| 0 )",,169.00,"( Nowboicha | 0.00 ), ( 
Narayanpur | 49.00 ), ( 
Bihpuria | 0.00 ), ( 
Kadam | 120.00 )",
,Majuli,438,256,206,900,"( Majuli | 900 ), ( Ujani 
Majuli | 0 )",,444.50,"( Majuli | 424.00 ), ( 
Ujani Majuli | 20.50 )",
,Nagaon,0,0,0,0,( Samaguri | 0 ),,33.00,( Samaguri | 33.00 ),
,Nalbari,3,4,2,9,( Tihu | 9 ),,0.00,( Tihu | 0.00 ),
,Sivasagar,1390,1414,331,3135,( Sivsagar | 3135 ),,10.00,( Sivsagar | 10.00 ),
,Tamulpur,43,34,33,110,( Tamulpur | 110 ),,0.00,( Tamulpur | 0.00 ),
,Tinsukia,80,67,30,177,( Sadiya | 177 ),,0.00,( Sadiya | 0.00 ),
,Total,32895,23185,11609,67689,,,2770.84,,
"Relief 
Camps / 
Centres 
Opened","District/Sub
-division*",Total,Relief Camp,,,,Relief Distribution Centres,,,
,Baksa,2,2(Jalah | 2),,,,0(Jalah | 0),,,
,Biswanath,1,0(Halem | 0),,,,1(Halem | 1),,,
,Chirang,40,"15(Bijni | 12, Bengtal | 3, Sidli | 0)",,,,"25(Bijni | 11, Bengtal | 10, Sidli | 4)",,,
,Dhemaji,18,"0(Dhemaji | 0, Jonai | 0)",,,,"18(Dhemaji | 1, Jonai | 17)",,,
,Dhubri,1,1(Agamoni | 1),,,,0(Agamoni | 0),,,
,Dibrugarh,9,"0(Chabua | 0, Dibrugarh East | 0, Tengakhat | 
0, Dibrugarh West | 0)",,,,"9(Chabua | 3, Dibrugarh East | 3, Tengakhat | 1, 
Dibrugarh West | 2)",,,
,Golaghat,2,1(Dergaon | 1),,,,1(Dergaon | 1),,,
,Kokrajhar,3,0(Gossaigaon | 0),,,,3(Gossaigaon | 3),,,
,Tamulpur,1,0(Tamulpur | 0),,,,1(Tamulpur | 1),,,
,Tinsukia,1,0(Sadiya | 0),,,,1(Sadiya | 1),,,
,Total,78,19,,,,59,,,
"Inmates In 
Relief 
Camps","District/Sub
-division*",Total,Revenue Circlewise,,,Male,Female,Children,"Pregnant / 
Lactating 
Mother","Person 
with 
Disabilit
y"
,Baksa,636,(Jalah | 636),,,330,261,38,5,2
,Chirang,3436,"(Sidli | 0), (Bijni | 3020), 
(Bengtal | 416)",,,1247,1311,851,21,6
,Dhubri,348,(Agamoni | 348),,,155,111,82,0,0
,Golaghat,111,"(Khumtai | 0), (Bokakhat | 0), 
(Dergaon | 111)",,,56,49,6,0,0
,Total,4531,,,,1788,1732,977,26,8
"Human 
Lives Lost - 
Confirmed",Nil,,,,,,,,,
"Human 
Lives Lost 
Confirmed - 
Death Type",Nil,,,,,,,,,
"Human 
Lives Lost - 
Missing",Nil,,,,,,,,,
"Human 
Lives Lost 
Missing - 
Type",Nil,,,,,,,,,
"Animals 
Affected","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Baksa,202,79,123,0,,,,,
,Chirang,3926,2604,450,872,,,,,
,Dhemaji,16191,11945,4246,0,,,,,
,Dibrugarh,11773,8358,3415,0,,,,,
,Golaghat,2072,1473,599,0,,,,,
,Lakhimpur,15371,11747,3624,0,,,,,
,Total,49535,36206,12457,872,,,,,
"Animals 
Washed 
Away",Nil,,,,,,,,,
"Houses 
Damaged","District/Sub
-division*","Fully 
Kucch
a","Fully 
Pukka","Fully 
Total","Partially 
Kuccha","Partially 
Pukka","Partially 
Total","Others 
Huts","Others 
Cattle 
Shed","Others 
Total"
,Lakhimpur,6,0,6,0,0,0,0,0,0
,Total,6,0,6,0,0,0,0,0,0
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopter
s 
Deployed","Person 
Evacuated 
By 
Helicopter
s","Medical 
Team 
Deploye
d"
,Baksa,"Fire & Emergency Services 
(F&ES)",,,2,0,0,0,0,2
,Chirang,"NDRF, SDRF",,,4,65,0,0,0,14
,Dhemaji,,,,2,0,0,0,0,0
,Dhubri,,,,0,0,0,0,0,1
,Dibrugarh,SDRF,,,2,0,0,0,0,5
,Lakhimpur,,,,0,0,0,0,0,2
,Total,,,,10,65,0,0,0,24
"Relief 
Distributed","District/Sub
-division*","Rice 
(in Q)","Dal 
(in Q)","Salt (in 
Q)","M. Oil (in 
L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Biswanath,0.63,0.12,0.00,0.00,0.00,0.00,0.00,,
,Bongaigaon,0.00,0.00,0.00,0.00,0.00,314.42,0.00,,
,Chirang,87.50,16.77,5.03,560.82,260.00,7.00,3.00,,
,Dhemaji,79.25,14.09,4.22,89.37,0.00,0.00,0.00,,
,Dibrugarh,154.32,27.63,8.80,374.80,0.00,0.00,0.00,,
,Golaghat,3.35,0.60,0.18,18.09,0.00,0.00,0.00,,
,Kokrajhar,9.30,1.66,0.50,49.86,0.00,0.00,0.00,,
,Tamulpur,1.78,0.33,0.10,9.90,0.00,0.00,0.00,,
,Tinsukia,2.81,0.53,0.16,16.00,0.00,0.00,0.00,,
,Total,338.94,61.73,18.99,1118.84,260.00,321.42,3.00,,
Relief,District/Sub,Baby Food,,Baby Food Solid,,Others,,,,
"Distributed 
Others",-division*,Liquid,,,,,,,,
,Baksa,0.00-Q,,33.00-Pkt,Chira-291.00-Kg; Gur-52.60-Kg,,,,,
,Biswanath,0.00-Q,,0.00-Q,,,,,,
,Bongaigaon,0.00-Q,,0.00-Q,0-0.00-Q,,,,,
,Chirang,0.00-Q,,"38.00-Pkt, 0.00-Q","Milk-568.00-L; Tarpaulin-679.00-Pieces; Mosquito Net-390.00-
Pieces; Candle-834.00-Pkt; Sanitary Napkin-789.00-Pkt; 
Mosquito Coil-510.00-Pkt; Match Box-385.00-Pieces; Chira-
2295.96-Kg; Gur-657.30-Kg; Sugar-9.50-Kg; Jegary-88.50-Kg; 
Huggies-66.00-Pkt; Match Box-92.00-Pkt",,,,,
,Dhemaji,0.00-Q,,0.00-Q,Sanitary napkin-161.00-Pkt,,,,,
,Dibrugarh,"0.00-Q, 0.00-
Pieces",,"0.00-Q, 0.00-Pieces",candle -740.00-Pkt; tarpaulin sheet-2.00-Pieces; 0-0.00-Q,,,,,
,Golaghat,0.00-Q,,0.00-Q,,,,,,
,Kokrajhar,0.00-Q,,0.00-Q,,,,,,
,Tamulpur,0.00-Q,,0.00-Q,Chira-1.78-Q,,,,,
,Tinsukia,0.00-Q,,0.00-Q,,,,,,
"Infrastructur
e Damaged 
- 
Embankme
nt Breached",Nil,,,,,,,,,
"Infrastructur
e Damaged 
- 
Embankme
nt Affected","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Majuli,1,"Ujani Majuli - UN-Embankment | Borpamua | Affected area length :200 M and Breath: 20 M. 
Dated 14-07-2023 | (Long - 94.271532, Lat - 27.096386, Dept - Water Resource Deptt.)",,,,,,,
,Total,1,,,,,,,,
"Infrastructur
e Damaged 
- Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Barpeta,1,"Chenga - Mohchara Holongapara Road | Mohchara | Due to non flood erosion, received from 
PWRD Roads, road was damaged last year and yet to be repaired Date-13-7-2023 | (Long - 
91.073900, Lat - 26.148400, Dept - PWD (Roads))",,,,,,,
,Chirang,4,"Bijni - Uttar Boldi to Rangijhora | Rangijhora Village | As reported by AEE, PWD Chirang (R&B) 
Division Rd embankment eroded at rangijhora village on 13-07-2023. Length=500 mtr, 
Breadth=6.00 mtr, Depth=0.90 mtr. | (Long - 90.602926, Lat - 26.643261, Dept - PWD (Roads)),  
Kungkrajhora vill to Manas Forest Road | Kungkrajhora Village | As reported by AEE, PWD 
Chirang (R&B) Division, embankment washed away at Kungkrajhora village on 13-07-2023. 
Length=80 mtr, Breadth=6.00 mtr, Depth=3.5 mtr. | (Long - 90.606506, Lat - 26.651793, Dept - 
PWD (Roads)),  
Ballamguri to Rangijhora via Kungkrajhora | Kungkrajhora Village | As reported by AEE, PWD 
Chirang (R&B) Division, embankment washed away at Kungkrajhora village on 13-07-2023. 
Length=250 mtr, Breadth=7.00 mtr, Depth=2 mtr. | (Long - 90.610945, Lat - 26.638025, Dept - 
PWD (Roads)),  
Borobazar to Bhabanipur Rd | Nehru Bazar | As reported by AEE, PWD Chirang (R&B) Division, 
embankment washed away at Nehru Bazar on 13-07-2023. Length=70 mtr, Breadth=8.00 mtr, 
Depth=4 mtr. | (Long - 90.604453, Lat - 26.595032, Dept - PWD (Roads))",,,,,,,
,Dhubri,3,"Agamoni - SIDE BERM DAMAGED ON SATRASAL SATRA TO JHAUKUTI ROAD AT 8TH 
KM LONGITUTE : 89.737262 & LATITUDE : 26.169861 | SIDE BERM DAMAGED ON 
SATRASAL SATRA TO JHAUKUTI ROAD AT 8TH KM LONGITUTE : 89.737262 & 
LATITUDE : 26.169861 | Based on the report received on 28/06/2023 on this office, a field 
verification has been conducted on 14/07/2023. | (Long - 89.737262, Lat - 26.169861, Dept - PWD 
(Roads)),  
SIDE BERM DAMAGED ON RATIADAHA SATRASAL BORDER ROAD TO BAMUNTARI 
JHASKAL PT-II ROAD AT 8TH KM LONGITUTE : 89.757866 & LATITUDE : 26.157964 | 
SIDE BERM DAMAGED ON RATIADAHA SATRASAL BORDER ROAD TO BAMUNTARI 
JHASKAL PT-II ROAD AT 8TH KM LONGITUTE : 89.757866 & LATITUDE : 26.157964 | 
Based on the report received on 28/06/2023 on this office, a field verification has been conducted 
on 14/07/2023. | (Long - 89.757866, Lat - 26.157964, Dept - PWD (Roads)),  
SIDE BERM DAMAGED ON RATIADAHA BAZAR TO SONAHAT BISHKHOWA ROAD AT 
7TH KM 89.789701 & LATITUDE : 26.148446 | SIDE BERM DAMAGED ON RATIADAHA 
BAZAR TO SONAHAT BISHKHOWA ROAD AT 7TH KM 89.789701 & LATITUDE : 
26.148446 | Based on the report received on 28/06/2023 on this office, a field verification has been 
conducted on 14/07/2023. | (Long - 89.789701, Lat - 26.148446, Dept - PWD (Roads))",,,,,,,
,Golaghat,1,"Bokakhat - Tinisuti Moriahola road | Jugonia ati | Road submerged at 2 km ,depth of submerged 
30cm on 14.07.2023 | (Long - 93.402000, Lat - 26.402500, Dept - PWD (Roads))",,,,,,,
,Lakhimpur,1,"Nowboicha - Pandhowa to Mahghuli Road (Under PMGSY) | Pandhowa | Road submerged by the 
Flood water of Singra River for a stretch from CH:1250.00m to CH:1880m and occurred a breach at 
CH:1310.00m to CH:1360.00m. The depth of submergence is 0.50m. The Road is badly damaged. 
The Road embankment and shoulder eroded badly as well as hard crust is damaged severally. As",,,,,,,
,,,"reported by AEE, PWD ( Roads), Nowboicha on 14.07.2023 | (Long - 0.000000, Lat - 0.000000, 
Dept - PWD (Roads))",,,,,,,
,Majuli,6,"Majuli - 1) Roumora to Koroiguri via Logua-ati road total length 1.00 km got submerged (ch. 
810.00 m to 920.00 m and ch. 640.00 to 780.00 m) on 14.07.2023 | Roumora under Ahataguri 
mouza | Road communication got interrupted due to rise of water level in river Brahmaputra | (Long 
- 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
2) Kaligaon to Notun Gopalchuk total length 8.00 km got submerged (ch. 0.00 m to 8000.00 m) on 
14.07.2023 | Gopalchuk NC | Road communication got interrupted due to rise of water level in river 
Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
3) Alimur to Bhakat Chapori road total length 3.25 km got submerged (ch. 225.00 m to 300.00 m) 
on 14.07.2023 | Bhakat Chapori NC | Road communication got interrupted due to rise of water level 
in river Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
Ujani Majuli - 1)Jugigaon to Salmora Road total length 1.5 KM (ch. 0.00 m to 700.00 m) 
submerged on 14.07.2023 | Jogi gaon | Communication got interrupted due to rise of water level in 
river Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
2)Kalanibari to Meragarh Road total length 4.30 KM (ch. 0.00 m to 2000.00 m) submerged on 
14.07.2023 | Meragarh | Communication got interrupted due to rise of water level in river 
Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
3) Bongaon to Salmora Road total length 2.6 km (ch. 1600.00 m to 2600.00 m) submerged on dated 
14.07.2023 | Bongaon | Communication got interrupted due to rise of water level in river 
Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Sivasagar,1,"Sivsagar - Desangmukh Picnic place Road | Desangmukh Picnic place Road, Alichiga | Submarged 
on 13-07-2023 | (Long - 94.556039, Lat - 27.556039, Dept - PWD (Roads))",,,,,,,
,Sonitpur,1,"Dhekiajuli - No. 1 Bossasimolu | No. 1 Bossasimolu | As per information received from Assistant 
Executive Engineer PWD Roads on 13/07/2023 that due to incessant rain occured since last few 
days flood damaged No.1 Bossasimolu Hospital Road | (Long - 92.427820, Lat - 26.595840, Dept - 
PWD (Roads))",,,,,,,
,Total,18,,,,,,,,
"Infrastructur
e Damaged 
- Bridge",Nil,,,,,,,,,
"Infrastructur
e Damaged 
- Wildlife","District/Sub
-division*",Wildlife affected under protected areas description,,,,,,,,
,Sivasagar,Sivsagar - Nil,,,,,,,,
"Infrastructur
e Damaged 
- Others","District/Sub
-division*",Other Details,,,,,,,,
,Barpeta,"Chenga - Power Dept. Poles | Due to Non Flood erosion, APDCL Damage, 4 Nos of pole along with 
conductor and other accessories at village Mohchara belonging to 11 kV Tupamari Feeder were uprooted and 
washed away by the river. Date-13-7-2023,  
Power Dept. Transformers | Due to Non Flood erosion, APDCL Damage, 27 Nos of distribution transformer 
disconnected due to the incident affecting around 2000 Nos of consumers under Boko ESD at village 
Mohchara. Date-13-7-2023",,,,,,,,
,Dibrugarh,"Chabua - Anganwadi Centres Affected | Dodhia Kuligaon AWC affected as per information received from 
social welfare dept on 14/7/2023 Gps-27.59 N/95.21E,  
Anganwadi Centres Affected | Dodhia Tengabari AWC affected as per information received from social 
welfare dept on 14/7/2023 Gps-27.61N/95.23E,  
Anganwadi Centres Affected | Dodhia AWC affected as per information received from social welfare dept on 
14/7/2023 Gps-27.55N/95.20E,  
Anganwadi Centres Affected | Dodhia Chalbil AWC affected as per information received from social welfare 
dept on 14/7/2023 Gps-27.61N/95.23E,  
Anganwadi Centres Affected | Dodhia Aisung Chapori AWC affected as per information received from social 
welfare dept on 14/7/2023 Gps-27.53N/95.25E,  
Anganwadi Centres Affected | Dodhia Romai AWC affected as per information received from social welfare 
dept on 14/7/2023 Gps- 27.56N/95.29E,  
Anganwadi Centres Affected | Gereki Nepali AWC affected as per information received from social welfare 
dept on 14/7/2023 Gps-27 33'49.3N/95 15'27.6E",,,,,,,,
,Golaghat,"Dergaon - Elementary Schools Damaged | 1. Siristika Koibatra LPS, 2. Milan Pur Missing LPS on 14-07-2023",,,,,,,,
,Kokrajhar,"Gossaigaon - Protection Bundh Damaged | As per reported by BDO Kachugaon on date 13.07.2023 due to 
flood incessant heavy rain Borobadha bund damaged under P&RD at Borobadha F.V. Lat 26.536623 Lon 
89.994394,  
Protection Bundh Damaged | As per reported by BDO Kachugaon on date 13.07.2023 due to flood incessant 
heavy rain Borobadha bund damaged under P&RD at Borobadha F.V. Lat 26.537207 Lon 89.988779,  
Protection Bundh Damaged | As per reported by BDO Kachugaon on date 13.07.2023 due to flood incessant 
heavy rain Joleswari Rabhapara 4 nos bund damaged at Joleswari Rabhapara Village,  
Protection Bundh Damaged | As per reported by BDO Kachugaon on date 13.07.2023 due to flood incessant 
heavy rain Jakati Bund damaged at Jakati village,  
Kokrajhar - Power Dept. Poles | As reported lately as on 14.07.2023 (today)by SDE APDCL, Kokrajhar total 
5 nos of HT poles (8.5mts) were damaged during flood on 23rd June 2023 at village Halangbazar, Besorgaon,",,,,,,,,
,,Majpara and Balajan Tiniali.,,,,,,,,
,Majuli,"Majuli - Elementary Schools Damaged | 1) Pokamua LPS in Bhakat Chapori submerged on 14.07.2023. 2) 
Bengenati Romakantadev Goswami MES in Benegenati submerged on 14.07.2023 (lat- 26.946427° long- 
94.200973°),  
Ujani Majuli - Anganwadi Centres Affected | 2 Nos. of AWC got submerged on 14.07.2023 1) 83 No 
Kalanibari AWC, 2) Daboli Chapori AWC,  
Elementary Schools Damaged | 1 No school Submearged- 15 No Dakhinpat Koibatra LPS on dated 14.07.2023",,,,,,,,
,Sivasagar,"Sivsagar - Anganwadi Centres Affected | Dighal Doriali AWC, Lepai Sumoni AWC, Luitporia AWC, 
Routamari AWC, Nagaon Boloma AWC,Bahir Ligiribari AWC, Mukaloni Missing AWC, 152 Nos saraguri 
AWC ( Submerged on 13-07-2023),  
Elementary Schools Damaged | 264 No Rupahimukh Kumar LP School, Rupahimukh Janajati High 
School,528 No Rupahimukh baligaon LP School. ( Submerged on 13-07-2023)",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Barpeta,"Kalgachia - Kharballi and Balaipathar Village | Under going erosion by river Beki at Kharballi & Balaipathar 
Village. There are 2 Nos. of PMAY house shifted viz., Habel Uddin, S/o Lt. Abul Hussain( Kharballi) & 
Abdul Rouf, S/o Lt. Eushub Ali ( Balaipathar), reported by LM on 14.07.2023 ( Non- Flood) | 0 | (Long - 
90.888590, Lat - 26.361634)",,,,,,,,
,Bongaigaon,"Srijangram - Balarchar | Bank erosion on R/B of oblique channel of Aie at Balarchar Pt-II and Balarchar Pt- 
III area for a reach of 500 m is observed. as per report received from Water Resource Dept. Bongaigaon. date- 
14.07.2023 | 0 | (Long - 90.780000, Lat - 26.369900)",,,,,,,,
,Dhubri,"South Salmara Part - Sundarpara pt-iv | as per information received from concerned GP President and Field 
visit by field officer, DM. erosion occurred at village Sundarpara pt-iv under South Salmara rev circle. 30 nos 
families has been eroded due to Erosion by the river Brahmaputra as on 13/7/23 and 14/7/23. area aprox 37 
Bigha- 0 Katha- 0 Lessa | 157 | (Long - 90.083100, Lat - 259648.000000)",,,,,,,,
,Kokrajhar,"Dotma - New Bangaljhora | As reported by Exe. Eng. Kokrajhar WR Division, dated-14.07.2023 erosion 
occurred at village New Bangaljhora by river Saralbhanga. Around 100mts approx. Land Erroded. 30 Inmates 
are shifted to Relief camp by CO Dotma, at New Bangaljhora L.P School | 30 | (Long - 0.000000, Lat - 
0.000000)",,,,,,,,
,Sivasagar,"Nazira - Chanbosa | sloughening and river bank erosion has been observed on 14-07-2023 due to heavy 
rainfall and seepage from the country side to the river side after receiding of water level of dikhow river at L/B 
near chanbosa | 0 | (Long - 94.450000, Lat - 26.547000)",,,,,,,,
,Tamulpur,"Tamulpur - Kandulimara | As per concerned LM report dated 14/07/23 active erosion is taking place in the 
village of Kandulimara, on the right bank of river Pagaldia affecting the nearby population and partially 
damaging atleast 1 PMAY-G (Pucca) house | 3 | (Long - 91.513140, Lat - 26.653030)",,,,,,,,
Landslide,Nil,,,,,,,,,
"Urban 
Flood",Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
