gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
253594,306122,247.0,Mazbat,200.0,554,5,2,0,0
257822,298009,179.0,Silonijan,1.5,26,2,4,0,1
106554,301076,195.0,Hailakandi,130.0,664,1,2,0,100
257815,297463,178.0,Diphu,32.0,10,4,2,0,10
106554,301075,195.0,Hailakandi,135.0,442,1,1,0,100
257812,296769,275.0,Phuloni,56.0,115,2,2,0,9
106554,301069,195.0,Hailakandi,118.0,620,1,2,0,145
107108,283818,127.0,Laharighat,133.0,1462,1,2,0,334
105712,282749,120.0,Kalgachia,138.0,235,1,2,0,0
107673,286636,277.0,Jorhat East,45.0,181,3,4,0,15
107673,286572,277.0,Jorhat East,70.0,702,3,4,0,10
106392,281940,115.0,Lakhipur,8.0,1,5,4,0,1
107673,286583,276.0,Jorhat West,180.0,201,3,4,0,15
105712,282746,120.0,Kalgachia,102.0,230,1,2,0,0
253413,304250,262.0,Baksa,25.0,270,3,2,0,75
107673,286573,276.0,Jorhat West,18.0,51,3,4,0,2
107673,286570,276.0,Jorhat West,22.0,501,3,3,0,10
253742,279718,101.0,Gossaigaon (Pt),90.0,122,3,2,0,0
105637,282610,264.0,Barnagar (Pt),1.0,210,3,3,0,40
253742,279715,101.0,Gossaigaon (Pt),110.0,155,3,2,0,0
105637,282612,264.0,Barnagar (Pt),2.0,280,4,3,0,6
106748,303274,272.0,Palasbari,81.9,762,4,2,0,20
107123,284423,131.0,Samaguri,335.0,212,4,2,0,8
253742,279721,274.0,Gossaigaon (Pt),80.0,139,3,2,0,0
105885,299832,188.0,Lakhipur,30.0,25,2,2,0,1
106336,282131,116.0,Balijana,45.0,148,3,2,0,27
253742,279720,274.0,Gossaigaon (Pt),102.0,88,3,2,0,0
105637,282611,264.0,Barnagar (Pt),3.0,200,4,3,0,16
257816,295879,178.0,Diphu,10.0,59,3,2,0,2
106500,294406,174.0,Dergaon,0.0,632,4,2,0,170
253742,279717,101.0,Gossaigaon (Pt),103.0,97,3,2,0,0
105702,282697,120.0,Kalgachia,75.0,435,3,2,0,250
106436,294459,174.0,Dergaon,130.0,120,2,2,0,4
107673,286580,174.0,Dergaon,250.0,800,3,4,0,10
253594,306111,247.0,Mazbat,150.0,343,4,2,0,0
253743,279736,103.0,Dotoma,40.0,54,2,2,0,45
253682,280051,103.0,Dotoma,178.0,210,2,2,0,54
106106,281282,113.0,Bilasipara (Pt),15.0,125,2,2,0,20
105637,282603,264.0,Barnagar (Pt),2.0,277,4,2,0,15
105637,282614,264.0,Barnagar (Pt),2.0,350,4,3,0,30
107673,286581,174.0,Dergaon,220.0,862,3,4,0,5
253743,279737,103.0,Dotoma,72.0,136,2,2,0,85
253682,280097,103.0,Dotoma,240.04,470,3,2,0,89
105637,282613,264.0,Barnagar (Pt),2.0,75,4,3,0,35
253683,280069,103.0,Dotoma,50.39,182,2,2,0,3
107673,286586,174.0,Dergaon,25.0,401,3,4,0,2
257806,911690,255.0,Donka,30.0,66,1,2,0,9
106771,303531,220.0,Sonapur,1.0,70,1,4,0,2
253743,279744,103.0,Dotoma,25.33,185,2,2,0,10
105637,282609,264.0,Barnagar (Pt),2.47,1898,4,3,30,2
253683,280068,103.0,Dotoma,15.0,455,2,2,0,6
105702,282687,120.0,Kalgachia,80.0,750,2,2,0,218
107695,290490,156.0,Tinsukia,15.0,80,5,2,0,80
106642,293348,281.0,Majuli,1.0,150,1,2,0,1
107695,290489,156.0,Tinsukia,40.0,45,5,2,0,45
107695,290502,156.0,Tinsukia,150.22,1873,4,2,0,35
107673,286587,174.0,Dergaon,16.0,130,3,4,0,2
106253,292265,164.0,Naharkatiya,91.0,193,2,2,0,30
253743,279743,103.0,Dotoma,106.26,95,2,2,0,13
106108,281114,112.0,Dhubri (Pt),250.0,305,1,2,0,130
106642,293352,281.0,Majuli,10.0,102,2,2,0,2
107695,290515,156.0,Tinsukia,25.0,180,4,4,0,3
253743,279742,103.0,Dotoma,80.0,115,2,2,0,10
106260,292402,164.0,Naharkatiya,54.07,175,4,2,0,10
107695,290488,156.0,Tinsukia,40.0,33,3,2,0,32
106642,293349,281.0,Majuli,1.0,147,2,2,0,1
106642,293347,281.0,Majuli,5.0,240,1,2,0,8
106642,293361,281.0,Majuli,1.0,163,2,2,0,1
107673,286571,174.0,Dergaon,35.0,580,3,4,0,2
106642,293366,281.0,Majuli,8.0,105,1,2,0,4
272779,298834,181.0,Haflong,200.0,29,2,2,0,6
106642,293350,281.0,Majuli,30.0,265,5,2,0,9
106260,292411,164.0,Naharkatiya,100.78,400,4,2,0,20
106642,293340,281.0,Majuli,1.0,240,5,2,0,1
105702,282699,120.0,Kalgachia,120.0,450,2,2,0,120
106108,281116,112.0,Dhubri (Pt),350.0,505,1,2,0,160
106108,281111,112.0,Dhubri (Pt),200.0,242,1,2,0,100
272779,298852,181.0,Haflong,170.0,34,2,2,0,34
106260,292413,164.0,Naharkatiya,115.0,115,4,2,0,30
107674,286604,249.0,Biswanath,6.0,343,4,2,3,140
272779,298785,181.0,Haflong,150.0,40,5,4,0,1
107674,286595,249.0,Biswanath,24.0,181,3,2,0,2
106260,292412,164.0,Naharkatiya,81.45,255,3,2,0,3
105636,282604,264.0,Barnagar (Pt),347.0,308,3,4,0,25
106260,292404,164.0,Naharkatiya,35.0,187,4,2,0,2
253472,304536,262.0,Baksa,80.0,225,2,2,0,51
107044,284040,135.0,Raha,130.0,495,3,1,0,45
257809,297602,275.0,Phuloni,20.0,35,2,2,0,25
105751,301725,202.0,Manikpur,70.0,156,3,2,0,2
253599,305926,247.0,Mazbat,185.0,66,3,2,0,32
107044,284041,135.0,Raha,1.5,491,3,2,0,1
107044,284043,129.0,Mikirbheta,214.88,240,3,2,0,50
106168,281000,112.0,Dhubri (Pt),12.0,420,5,2,0,100
106642,293363,281.0,Majuli,1.0,76,1,2,0,2
105751,301726,202.0,Manikpur,18.0,26,3,2,0,5
106642,293362,281.0,Majuli,2.0,98,1,2,0,5
107674,286598,249.0,Biswanath,84.0,570,3,4,0,8
106731,302945,213.0,Goroimari,6.25,250,2,4,0,200
106124,281428,114.0,Chapar (Pt),100.0,198,4,2,0,100
107044,284044,129.0,Mikirbheta,1.25,491,2,2,0,12
105613,283077,122.0,Barpeta,209.0,625,3,3,0,20
107045,284032,129.0,Mikirbheta,22.0,32,2,2,0,1
106215,281244,113.0,Bilasipara (Pt),30.0,210,2,2,0,103
107045,284039,129.0,Mikirbheta,0.0,310,3,2,0,90
106215,281243,113.0,Bilasipara (Pt),30.0,185,2,2,0,98
253546,305580,245.0,Harisinga,802.0,140,2,2,0,25
107046,284037,129.0,Mikirbheta,60.0,626,4,3,0,47
105694,905144,123.0,Sarthebari,28.0,76,2,2,0,30
106642,293351,281.0,Majuli,3.0,85,2,2,0,1
106124,281429,114.0,Chapar (Pt),16.0,140,2,2,40,65
106124,281431,114.0,Chapar (Pt),11.0,92,4,2,0,42
106124,281425,114.0,Chapar (Pt),100.7,348,2,2,3,150
106124,281418,114.0,Chapar (Pt),27.91,189,4,2,0,100
106215,281242,113.0,Bilasipara (Pt),20.0,482,3,2,1,156
105591,283301,208.0,"Rangia
(Pt)",67.0,341,3,3,0,20
106126,281342,114.0,Chapar (Pt),2.23,104,3,2,0,30
106215,281251,113.0,Bilasipara (Pt),40.0,502,3,2,0,465
106681,293516,280.0,Ujani Majuli,58.0,66,3,4,0,30
106310,291679,161.0,Tengakhat,1.0,107,3,2,4,5
106071,289554,152.0,Jonai,15.0,350,2,2,0,8
261125,304151,231.0,Barnagar (Pt),100.0,270,2,2,0,20
107607,286988,250.0,Helem,40.2,55,4,4,0,30
107607,286996,250.0,Helem,0.0,188,4,4,0,10
107607,286997,250.0,Helem,0.75,133,4,4,0,36
106642,293353,281.0,Majuli,0.0,103,5,2,0,1
106028,289225,151.0,Sissibargaon,40.1,111,3,2,0,5
106428,294493,175.0,Golaghat,100.0,211,3,4,0,25
106341,282168,116.0,Balijana,28.0,52,4,2,0,28
106028,906554,151.0,Sissibargaon,2.0,25,3,2,0,0
106682,293487,280.0,Ujani Majuli,190.0,215,2,2,0,2
107742,290836,157.0,Margherita,0.0,121,3,2,0,4
106028,289170,151.0,Sissibargaon,2.47,25,3,2,0,1
107674,286582,249.0,Biswanath,23.0,262,3,2,0,1
106341,282157,116.0,Balijana,3.0,121,4,2,0,53
107046,283941,129.0,Mikirbheta,141.0,334,3,4,0,0
106341,282162,116.0,Balijana,12.0,386,4,2,0,211
106609,293716,277.0,Jorhat East,60.0,257,3,3,0,7
106473,294302,173.0,Khumtai,180.0,309,2,4,0,0
106341,282129,116.0,Balijana,20.0,311,4,2,0,132
106642,293354,281.0,Majuli,0.0,15,5,2,0,1
272770,298742,183.0,Maibong,2.0,4,5,2,0,2
107539,286717,249.0,Biswanath,0.39,230,3,2,0,3
106720,302793,212.0,Chhaygaon,0.0,108,5,2,9,15
106341,282166,116.0,Balijana,10.0,329,4,4,12,24
107356,304070,228.0,Ghograpar (Pt),43.24,108,5,3,0,2
107046,284036,129.0,Mikirbheta,97.0,666,4,2,0,40
107674,286594,249.0,Biswanath,0.0,255,3,2,0,216
107047,284025,129.0,Mikirbheta,95.0,475,3,2,0,225
106341,282130,116.0,Balijana,5.0,46,4,2,0,23
106307,291609,161.0,Tengakhat,20.0,270,3,2,0,17
106028,906549,151.0,Sissibargaon,2.0,268,2,2,0,32
106372,282221,116.0,Balijana,8.0,140,3,2,0,3
106341,282158,116.0,Balijana,10.0,311,4,2,0,40
107674,286918,249.0,Biswanath,32.0,212,3,2,0,2
257806,911668,255.0,Donka,10.0,89,5,2,0,25
106341,282159,116.0,Balijana,18.0,127,4,2,0,73
107674,286632,249.0,Biswanath,12.0,287,3,2,0,45
257806,295691,255.0,Donka,1.0,12,5,2,0,12
257806,295698,255.0,Donka,3.4,113,5,4,0,50
107675,286608,249.0,Biswanath,3.0,19,3,4,0,2
106341,282164,116.0,Balijana,20.0,114,4,2,0,70
107334,284549,132.0,Rupahi,2.0,2124,3,2,0,220
106028,289224,151.0,Sissibargaon,70.0,385,3,2,0,2
107675,286606,249.0,Biswanath,24.0,295,3,2,0,20
106154,280968,112.0,Dhubri (Pt),150.0,896,3,2,2,415
107675,286624,249.0,Biswanath,10.0,30,2,4,0,17
106203,281718,257.0,Mankachar,0.0,670,2,2,0,355
106192,281047,109.0,Bagribari (Pt),29.077,35,4,4,0,21
253454,304335,259.0,Goreswar (Pt),210.0,600,3,1,0,10
257816,295890,178.0,Diphu,0.0,202,1,2,0,6
107744,291042,157.0,Margherita,2.47,87,3,2,0,20
105756,301766,202.0,Manikpur,69.0,408,2,2,0,3
106192,281058,109.0,Bagribari (Pt),23.048,100,4,4,0,82
106073,907282,152.0,Jonai,20.0,100,3,2,0,30
107744,291057,157.0,Margherita,12.23,210,2,2,105,25
107675,286626,249.0,Biswanath,2.0,30,2,4,1,25
107675,286592,249.0,Biswanath,3.0,234,2,2,0,6
106028,289168,151.0,Sissibargaon,2.0,30,2,2,0,20
107675,286591,249.0,Biswanath,10.0,270,3,2,20,40
106028,289111,151.0,Sissibargaon,5.1,284,3,2,0,70
272762,298348,180.0,Umrangso,18.0,45,3,2,0,1
106154,280967,112.0,Dhubri (Pt),123.0,616,3,2,0,446
107464,292921,168.0,Nazira,78.0,91,2,4,56,80
107675,286588,249.0,Biswanath,1.0,245,2,2,0,20
106341,282160,116.0,Balijana,12.0,5,3,2,0,2
106246,291153,158.0,Dibrugarh West,75.0,180,2,2,0,1
106154,280965,112.0,Dhubri (Pt),85.0,184,3,2,0,107
106246,291156,158.0,Dibrugarh West,55.0,165,2,2,0,1
106246,291228,158.0,Dibrugarh West,26.0,143,2,2,0,1
106192,281059,109.0,Bagribari (Pt),78.088,380,4,2,0,40
106479,294267,172.0,Bokakhat,25.0,380,4,2,150,0
106495,294659,175.0,Golaghat,239.0,211,1,2,0,1
106154,280966,112.0,Dhubri (Pt),150.0,814,3,2,4,372
106246,291147,158.0,Dibrugarh West,25.0,237,2,2,0,1
106246,291148,158.0,Dibrugarh West,25.0,243,2,2,0,2
107675,286589,249.0,Biswanath,8.0,280,3,2,50,25
106246,291229,158.0,Dibrugarh West,77.0,143,2,2,0,1
106154,280964,112.0,Dhubri (Pt),110.0,475,3,2,70,262
253611,305931,246.0,Udalguri,2.0,489,2,2,6,60
106246,291240,158.0,Dibrugarh West,55.0,71,2,2,0,1
106486,294198,172.0,Bokakhat,8.0,410,3,2,0,14
106479,294266,172.0,Bokakhat,70.0,150,4,2,80,0
105769,301580,200.0,Srijangram,20.0,50,3,2,0,25
106155,280962,112.0,Dhubri (Pt),137.0,597,4,2,0,367
106486,294193,172.0,Bokakhat,72.0,387,3,2,0,50
106028,906540,151.0,Sissibargaon,2.1,36,3,2,0,10
107675,286590,249.0,Biswanath,5.0,260,2,2,3,40
106486,294197,172.0,Bokakhat,0.0,392,3,2,0,150
107464,292920,168.0,Nazira,248.0,263,2,4,210,52
253421,304220,263.0,Sarupeta (Pt),2.2,267,3,2,0,25
261133,304119,265.0,Sarupeta (Pt),20.0,533,1,2,0,200
253611,305929,246.0,Udalguri,109.54,155,2,2,0,6
261082,304492,262.0,Baksa,19.0,400,3,3,0,18
107366,303762,224.0,Barkhetri,157.0,100,3,3,0,9
272768,298681,181.0,Haflong,20.0,18,2,2,0,3
107366,303759,224.0,Barkhetri,110.0,369,3,2,0,20
106871,300842,193.0,"Ramkrishna
Nagar",2.0,32,3,3,0,12
106208,281753,257.0,Mankachar,100.0,205,2,2,0,56
261102,304292,233.0,Jalah (Pt),350.0,352,2,2,0,20
106466,295246,177.0,Sarupathar,10.0,106,1,2,0,5
106454,295086,177.0,Sarupathar,70.0,80,2,2,0,1
105773,301489,200.0,Srijangram,30.0,176,3,2,0,2
105774,301514,200.0,Srijangram,90.0,262,2,2,0,43
253613,305947,246.0,Udalguri,53.0,117,1,2,0,36
105774,301604,200.0,Srijangram,22.0,149,2,2,0,30
106452,295022,177.0,Sarupathar,60.63,51,2,2,0,46
106454,295102,177.0,Sarupathar,100.0,46,1,2,0,1
106454,295103,177.0,Sarupathar,14.0,30,1,2,0,14
106071,906619,152.0,Jonai,10.0,20,2,4,0,1
105874,299560,187.0,Sonai,179.2,112,3,3,0,2
107379,303658,227.0,Banekuchi,148.0,237,2,2,50,25
107606,286981,250.0,Helem,190.29,880,2,4,0,1
106071,289565,152.0,Jonai,20.0,47,2,2,0,15
107379,303689,227.0,Banekuchi,100.0,357,2,2,50,20
106071,289561,152.0,Jonai,2.74,55,2,2,0,10
106071,289560,152.0,Jonai,0.0,62,2,2,0,12
106071,289442,152.0,Jonai,10.0,15,2,2,0,2
107606,286950,250.0,Helem,140.0,153,2,4,0,100
272757,298386,181.0,Haflong,1.0,3,5,4,0,3
272760,298300,255.0,Donka,70.0,56,2,2,0,10
106071,289601,152.0,Jonai,0.0,75,2,2,0,12
272760,298301,255.0,Donka,90.0,25,2,3,0,10
107607,287001,250.0,Helem,0.5,165,4,4,0,20
107607,287002,250.0,Helem,0.48,260,4,4,0,120
107607,286999,250.0,Helem,20.1,127,4,4,0,5
107607,287000,250.0,Helem,20.19,99,4,4,0,27
107609,287103,250.0,Helem,1.0,156,3,2,0,4
106502,294391,174.0,Dergaon,13.0,250,2,4,50,3
106275,291847,162.0,Moran,2.47,139,2,3,0,5
106278,291839,162.0,Moran,2.47,150,3,2,0,12
105871,299640,187.0,Sonai,100.0,739,3,2,0,3
106643,293413,280.0,Ujani Majuli,70.0,244,4,2,0,5
107609,287111,251.0,Gohpur,2.0,83,3,2,0,20
107609,287105,251.0,Gohpur,2.0,75,3,2,0,65
261082,304480,262.0,Baksa,2.47,302,2,3,0,2
107609,287109,251.0,Gohpur,1.0,111,3,2,0,2
106228,281598,256.0,South Salmara,100.0,305,5,4,50,250
105870,299651,187.0,Sonai,21.0,316,2,2,0,17
253593,306014,247.0,Mazbat,20.0,395,3,2,0,250
106688,302555,210.0,Kamalpur,50.0,512,4,2,360,2
106983,287626,142.0,Bihpuria,2.47,660,3,2,0,1
106228,281599,256.0,South Salmara,10.0,201,5,4,0,120
106275,291777,162.0,Moran,2.47,31,2,4,8,7
253593,306012,247.0,Mazbat,5.0,11,2,2,0,2
261106,304194,260.0,Baganpara (Pt),308.4,210,2,2,0,2
107576,286240,137.0,Dhekiajuli (Pt),0.0,2,5,2,0,0
107530,293175,279.0,Sonari,3.0,153,3,2,0,59
272770,298737,183.0,Maibong,90.0,29,5,4,0,6
106690,303364,217.0,"North
Guwahati",140.0,410,4,4,8,0
107402,303943,226.0,Nalbari,31.0,1074,4,3,786,23
107530,293016,279.0,Sonari,5.0,610,4,2,0,310
257803,295642,255.0,Donka,13.0,29,2,2,0,19
106502,294392,174.0,Dergaon,9.0,180,2,4,0,5
107609,287139,251.0,Gohpur,1.0,110,3,2,0,0
272776,298719,183.0,Maibong,0.0,1,5,4,0,1
253675,280120,103.0,Dotoma,86.0,292,4,2,0,65
261158,301841,205.0,Bengtal,2.0,48,2,4,0,22
107530,293009,279.0,Sonari,2.0,78,3,2,0,38
253593,306005,247.0,Mazbat,20.0,712,3,2,0,340
272778,298580,181.0,Haflong,10.0,28,4,2,0,3
106489,294623,175.0,Golaghat,43.65,125,2,2,0,90
107259,284712,134.0,Nagaon,20.0,298,4,2,0,0
105843,298925,184.0,Katigora,0.65,196,3,2,0,1
107530,293006,279.0,Sonari,3.0,120,3,2,0,68
253675,280108,103.0,Dotoma,85.0,255,4,4,0,10
261150,302033,206.0,Sidli (Pt),229.0,215,2,2,0,0
107609,287108,250.0,Helem,1.0,134,3,2,0,30
253444,301957,206.0,Sidli (Pt),0.0,405,2,2,0,2
106643,293431,281.0,Majuli,200.0,187,4,2,0,10
107530,293011,279.0,Sonari,5.0,338,2,2,0,89
107462,292987,279.0,Sonari,42.0,305,2,2,0,42
106643,293410,281.0,Majuli,20.0,100,2,2,0,20
106413,282514,119.0,Rangjuli,19.0,62,3,2,0,15
106275,291848,162.0,Moran,2.47,80,2,4,0,2
253602,305994,247.0,Mazbat,54.0,125,3,2,0,101
253602,305992,247.0,Mazbat,80.32,105,3,2,0,20
253602,305993,247.0,Mazbat,26.77,100,3,2,0,20
106502,294393,174.0,Dergaon,6.0,250,2,4,7,7
106643,293429,281.0,Majuli,120.0,190,4,2,0,1
106056,288821,151.0,Sissibargaon,5.0,68,3,2,0,1
253602,305998,247.0,Mazbat,53.54,301,3,2,1,29
106690,303365,217.0,"North
Guwahati",15.0,388,4,4,0,0
253602,305997,247.0,Mazbat,69.49,156,3,4,0,5
253602,305991,247.0,Mazbat,81.0,175,3,2,0,6
107462,292994,279.0,Sonari,56.0,200,3,2,0,0
107366,303758,224.0,Barkhetri,101.0,264,3,2,0,40
107366,303753,224.0,Barkhetri,120.0,100,3,2,0,30
253412,304253,233.0,Jalah (Pt),222.0,338,3,2,0,21
106690,303381,217.0,"North
Guwahati",60.0,546,4,4,12,0
107366,303749,224.0,Barkhetri,174.0,100,3,2,0,2
107462,292996,279.0,Sonari,97.0,364,3,2,0,145
107565,286899,249.0,Biswanath,0.0,103,2,2,0,22
107462,292988,279.0,Sonari,57.0,398,3,2,0,92
105720,301418,199.0,Boitamari,43.0,685,3,2,0,0
107462,292989,279.0,Sonari,57.0,180,3,2,0,52
257822,297951,179.0,Silonijan,1.0,50,2,2,3,28
106645,293386,281.0,Majuli,90.0,78,3,2,0,1
107565,286857,249.0,Biswanath,0.0,240,5,2,0,18
107462,292993,279.0,Sonari,50.0,163,3,2,0,45
107565,286852,249.0,Biswanath,0.0,340,2,2,0,22
257806,295722,255.0,Donka,38.0,28,5,2,0,28
107462,292990,279.0,Sonari,53.0,92,3,2,0,47
106343,281878,115.0,Lakhipur,17.42,51,2,2,0,2
105730,301386,199.0,Boitamari,25.0,80,5,2,0,80
106690,303385,217.0,"North
Guwahati",4.0,195,4,4,98,0
106346,281817,115.0,Lakhipur,2.6,79,5,2,9,50
107462,292992,279.0,Sonari,63.0,330,2,2,0,55
107366,303761,224.0,Barkhetri,70.0,285,3,2,0,50
106213,281265,113.0,Bilasipara (Pt),23.0,309,2,4,0,207
107366,303756,224.0,Barkhetri,70.0,236,3,2,0,210
257806,295734,255.0,Donka,3.0,30,5,4,0,28
106413,282494,119.0,Rangjuli,59.0,775,3,2,0,10
107131,284386,134.0,Nagaon,150.0,350,3,2,100,10
107366,303763,224.0,Barkhetri,68.0,26,3,2,0,22
106508,294837,176.0,Morangi,20.0,228,2,2,0,1
107368,303807,224.0,Barkhetri,85.0,170,2,2,0,1
106255,292302,164.0,Naharkatiya,75.0,167,3,2,0,20
106025,289082,151.0,Sissibargaon,0.0,196,1,2,0,36
106122,281473,112.0,Dhubri (Pt),0.0,1,5,4,0,1
272776,298751,183.0,Maibong,10.0,34,3,2,0,8
106025,289238,151.0,Sissibargaon,0.0,109,1,2,0,3
272777,298418,181.0,Haflong,20.0,55,4,2,0,52
106023,906440,151.0,Sissibargaon,40.0,39,2,2,0,18
107462,292995,279.0,Sonari,53.0,300,3,2,0,42
106033,289053,151.0,Sissibargaon,38.0,172,2,2,45,92
261104,304228,265.0,Sarupeta (Pt),100.0,255,1,2,0,15
257806,911671,255.0,Donka,30.0,48,5,4,0,48
105729,301361,114.0,Chapar (Pt),29.0,5,1,2,0,1
106690,303383,217.0,"North
Guwahati",30.0,150,4,4,20,0
106275,291873,162.0,Moran,2.47,98,5,4,0,10
106643,293430,281.0,Majuli,100.0,280,4,2,50,3
106706,302539,210.0,Kamalpur,3.0,275,3,4,0,18
257803,295589,255.0,Donka,78.0,181,3,2,0,1
106643,293432,281.0,Majuli,100.0,180,4,2,0,10
257803,295590,255.0,Donka,67.0,191,3,2,0,8
253697,280076,103.0,Dotoma,25.0,122,2,2,0,40
253697,280049,103.0,Dotoma,380.0,170,3,2,0,5
107462,292991,279.0,Sonari,30.0,99,3,2,0,41
253697,280078,103.0,Dotoma,299.5,100,2,2,0,5
106036,288905,151.0,Sissibargaon,0.0,150,3,2,0,1
107507,292931,279.0,Sonari,159.0,144,3,2,0,1
106644,293446,281.0,Majuli,71.0,300,3,2,200,5
257806,295679,255.0,Donka,2.0,82,5,2,0,50
253679,280146,103.0,Dotoma,3.0,378,3,2,82,82
106706,302537,210.0,Kamalpur,4.0,170,3,2,0,5
105694,283259,123.0,Sarthebari,65.0,120,2,2,0,8
257806,911738,255.0,Donka,5.0,21,5,2,0,21
257806,295677,255.0,Donka,35.0,128,5,4,0,90
106644,293437,281.0,Majuli,100.0,370,3,2,4,3
257806,295682,255.0,Donka,30.0,43,1,4,0,43
253679,280147,103.0,Dotoma,0.0,221,4,2,0,41
253679,280157,103.0,Dotoma,0.0,186,4,2,1,45
106949,288028,144.0,Kadam,50.0,208,4,2,0,15
272776,298739,183.0,Maibong,3.0,76,4,2,0,0
261132,304136,231.0,Barnagar (Pt),3.0,121,2,2,0,69
253679,280144,103.0,Dotoma,1.0,75,4,2,1,26
106038,908402,153.0,Gogamukh,13.0,66,1,2,0,27
106036,288939,151.0,Sissibargaon,0.0,300,3,2,0,20
106951,287924,144.0,Kadam,3.0,590,4,2,0,19
106026,288911,151.0,Sissibargaon,2.47,142,2,2,0,1
106035,288871,151.0,Sissibargaon,25.0,84,4,2,9,30
105885,299791,188.0,Lakhipur,35.0,25,3,4,0,1
105885,299843,188.0,Lakhipur,25.0,10,5,4,0,1
106039,907985,153.0,Gogamukh,10.0,25,3,4,1,1
106951,287927,144.0,Kadam,3.0,296,5,3,0,30
106040,289811,153.0,Gogamukh,6.69344,115,3,2,0,35
106050,908316,153.0,Gogamukh,3.0,41,3,2,1,2
105885,299799,188.0,Lakhipur,20.0,80,5,2,0,1
106049,289692,153.0,Gogamukh,30.0,48,2,2,0,9
106042,908001,153.0,Gogamukh,15.0,63,3,2,2,6
106047,908411,153.0,Gogamukh,952.0,152,1,2,0,1
105852,299909,188.0,Lakhipur,0.0,201,3,2,0,25
105979,305000,269.0,Mangaldoi (Pt),16.0,320,4,2,30,159
106103,281334,114.0,Chapar (Pt),150.0,167,2,2,0,68
106103,281391,114.0,Chapar (Pt),400.0,961,3,2,0,60
106107,281290,113.0,Bilasipara (Pt),46.0,386,2,2,15,15
257800,295791,255.0,Donka,700.0,6,5,2,0,5
106951,287932,144.0,Kadam,5.0,155,3,2,0,32
106107,281291,113.0,Bilasipara (Pt),200.0,365,2,2,25,10
106502,294395,174.0,Dergaon,9.0,400,2,4,0,10
106079,289500,152.0,Jonai,0.0,47,3,2,0,38
106000,304955,238.0,Pathorighat (Pt),65.4,119,3,2,0,8
106951,287975,144.0,Kadam,1.0,2,1,2,0,2
106951,287936,144.0,Kadam,3.0,61,3,2,0,24
106035,288897,151.0,Sissibargaon,50.0,32,3,2,5,5
106079,906659,152.0,Jonai,8.0,158,3,2,0,141
107109,283806,127.0,Laharighat,79.0,460,2,2,0,150
253479,304507,262.0,Baksa,50.0,220,2,4,0,7
106079,906662,152.0,Jonai,0.0,1,3,4,0,1
105886,299811,188.0,Lakhipur,1.0,283,3,2,0,1
253632,280600,105.0,Bagribari (Pt),0.0,340,3,2,0,6
106951,287937,144.0,Kadam,2.0,52,3,2,0,35
253679,280141,103.0,Dotoma,1.0,275,4,2,1,35
105886,299813,188.0,Lakhipur,25.0,162,2,2,23,49
106079,289501,152.0,Jonai,5.0,110,3,2,0,45
106079,289498,152.0,Jonai,20.0,107,3,2,0,24
106027,906389,151.0,Sissibargaon,1400.1,62,3,2,2,42
106951,287938,144.0,Kadam,5.0,4,3,2,0,1
106079,289496,152.0,Jonai,20.0,36,3,2,0,35
105756,301764,202.0,Manikpur,90.0,351,3,2,0,5
105886,299820,188.0,Lakhipur,30.0,162,2,2,0,140
106448,294992,177.0,Sarupathar,27.0,85,2,2,0,50
106079,289499,152.0,Jonai,20.0,114,3,2,0,85
105756,301767,202.0,Manikpur,100.0,706,3,2,0,3
106951,287935,144.0,Kadam,8.0,156,3,2,0,19
253479,304501,262.0,Baksa,10.0,388,2,4,0,10
106121,281147,112.0,Dhubri (Pt),0.0,65,5,4,0,7
105756,301763,202.0,Manikpur,100.0,502,3,2,0,1
106508,294838,176.0,Morangi,21.6,107,3,2,0,87
106959,288316,146.0,Dhakuakhana (Pt-I),40.0,53,4,2,0,3
106951,287974,144.0,Kadam,1.5,86,3,2,0,25
105756,301765,202.0,Manikpur,80.0,522,3,2,0,2
106249,291210,158.0,Dibrugarh West,209.19,287,3,2,0,0
261126,304135,231.0,Barnagar (Pt),100.0,370,2,4,0,12
253479,304502,262.0,Baksa,50.0,124,2,3,0,5
106257,292276,164.0,Naharkatiya,108.0,89,3,2,0,17
106964,288405,146.0,Dhakuakhana (Pt-I),80.0,165,2,2,0,79
107000,287488,141.0,Narayanpur,50.0,127,4,4,0,10
106964,288414,146.0,Dhakuakhana (Pt-I),445.0,27,2,2,0,10
105759,301714,198.0,"Bongaigaon
(Pt)",50.0,1285,2,2,0,1
106764,303518,220.0,Sonapur,2.2,90,3,2,15,9
106212,281257,113.0,Bilasipara (Pt),5.0,300,2,2,0,70
257803,295558,255.0,Donka,130.0,142,4,2,0,140
257803,295848,255.0,Donka,10.0,10,2,2,0,10
253637,280434,111.0,Golokganj (Pt),2.0,66,3,4,0,30
253679,280143,103.0,Dotoma,2.0,96,4,2,1,22
107007,287415,141.0,Narayanpur,20.0,99,2,2,0,18
107519,293260,276.0,Jorhat West,200.0,287,3,2,8,50
105886,299806,188.0,Lakhipur,25.0,392,2,3,0,140
106121,281149,109.0,Bagribari (Pt),100.0,5,5,4,0,3
253679,280148,103.0,Dotoma,1.0,725,4,3,142,143
