,District,STATE,TEHSIL,Shape_Leng,Shape_Area,max,mean,count,sum
16,HAMIRPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,0.060934434556961056,0.04462819359741211,125,5.578524199676513
17,HAMIRPUR,HIMACHAL PRADESH,DHATWAL,70189.1721546,122072796.613,0.03715191562175751,0.03715191562175751,114,4.235318380880356
18,HAMIRPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,0.0408485631942749,0.03919334786329696,67,2.6259543068408964
19,HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,105975.502316,156364783.551,0.0408485631942749,0.04038648224771022,152,6.138745301651953
20,HAMIRPUR,HIMACHAL PRADESH,NADAUN,87300.5665976,187884569.905,0.0408485631942749,0.03798645968463539,181,6.8755492029190055
21,HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,86185.023756,168030440.563,0.060934434556961056,0.04187018412584212,164,6.866710196638108
22,KANGRA,HIMACHAL PRADESH,BAIJNATH,107704.115982,287303705.114,0.10880016994476319,0.073919385153182,282,20.845266613197325
23,KANGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,0.05999175033569336,0.05881803624629974,128,7.528708639526367
24,KANGRA,HIMACHAL PRADESH,DADA SIBA,93430.3513382,104793280.648,0.07669756138324738,0.061378518689504946,101,6.199230387639999
25,KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,0.07669756138324738,0.06258614523923373,507,31.7311756362915
26,KANGRA,HIMACHAL PRADESH,DHARMSHALA,109655.028096,331285264.835,0.07474124546051025,0.06348086770180544,326,20.694762870788576
27,KANGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,0.05999175033569336,0.05095860898947414,79,4.025730110168457
28,KANGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,0.07669756138324738,0.06308880718715155,268,16.907800326156618
29,KANGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,0.07669756138324738,0.06326846860042516,69,4.365524333429336
30,KANGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,0.07669756138324738,0.03911515004850203,310,12.12569651503563
31,KANGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,0.06517439603805542,0.05083970047641585,182,9.252825486707685
32,KANGRA,HIMACHAL PRADESH,JASWAN  KOTLA,98201.9436815,108888056.099,0.07669756138324738,0.0631906185007541,107,6.761396179580688
33,KANGRA,HIMACHAL PRADESH,JAWALA MUKHI,68606.5595855,119673010.665,0.05999175033569336,0.039322584273897364,116,4.5614197757720945
34,KANGRA,HIMACHAL PRADESH,JAWALI,149001.10853,302916460.017,0.07669756138324738,0.06688546108893445,296,19.798096482324596
35,KANGRA,HIMACHAL PRADESH,KANGRA,90886.7318549,164768860.92,0.05999175033569336,0.05962372309366862,165,9.837914310455321
36,KANGRA,HIMACHAL PRADESH,KHUNDIAN,78290.2126095,187458647.424,0.05999175033569336,0.0492645125692783,179,8.818347749900816
37,KANGRA,HIMACHAL PRADESH,MULTHAN,167027.73222,967406546.114,0.16494438762664795,0.12245729119272404,939,114.98739642996787
38,KANGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,0.07474124546051025,0.05768145693797692,102,5.883508607673646
39,KANGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,0.06422688846588134,0.04829778848425855,515,24.873361069393155
40,KANGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,0.10880016994476319,0.06177363200094185,408,25.203641856384277
41,KANGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,0.03344798126220703,0.03344798126220703,110,3.6792779388427728
42,KANGRA,HIMACHAL PRADESH,SHAHPUR,118758.58943,239984948.195,0.06121084156036377,0.058309360116103603,232,13.527771546936036
43,KANGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,0.05060203762054443,0.050418009801180844,53,2.672154519462585
44,KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,0.09945303287506103,0.09551916016340256,356,34.00482101817131
45,KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,0.10345387451648712,0.09974719915074787,1074,107.12849188790321
46,KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,0.10886030178070068,0.09045739217028291,277,25.056697631168365
47,KULLU,HIMACHAL PRADESH,BANJAR,120783.479717,539289150.149,0.10886030178070068,0.10262411200945298,521,53.467162356925
48,KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,0.13109076652526855,0.10926932961462511,2019,220.6147764919281
49,KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,0.16494438762664795,0.11084453042233496,568,62.95969327988625
50,KULLU,HIMACHAL PRADESH,MANALI,131131.831245,754929152.076,0.16494438762664795,0.1329112601340465,736,97.82268745865822
51,KULLU,HIMACHAL PRADESH,NERMAND,112831.86885,412306168.515,0.10622068367004395,0.09095656557419514,404,36.746452491974836
52,KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,0.10831669731140137,0.10604988367476131,703,74.5530682233572
53,LAHUL & SPITI,HIMACHAL PRADESH,LAHUL,619073.239131,6607881202.05,0.13109076652526855,0.09068992789356546,6466,586.4010737597943
54,MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,0.10831669731140137,0.10003170933626136,147,14.704661272430421
55,MANDI,HIMACHAL PRADESH,BALDWARA,53370.3099318,95711588.3732,0.022887585043907165,0.022887585043907165,94,2.1514329941272736
56,MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,0.08125240325927735,0.05443874295173435,218,11.867645963478088
57,MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,0.10886030178070068,0.08979388944687855,523,46.96220418071748
58,MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,0.10886030178070068,0.06784303544060938,232,15.739584222221374
59,MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,0.06517439603805542,0.06095908549580464,172,10.484962705278397
60,MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,0.06517439603805542,0.06430339619891587,258,16.590276219320295
61,MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,0.10886030178070068,0.09013487133688934,541,48.76296539325713
62,MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,0.08125240325927735,0.06809190080436793,88,5.992087270784378
63,MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,0.06517439603805542,0.06517439603805542,83,5.4094748711586
64,MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,0.06786163964271545,0.06495808157520294,250,16.239520393800735
65,MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,0.09905456233024597,0.0880882256300238,395,34.7948491238594
66,MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,0.06517439603805542,0.0611790477193319,52,3.1813104814052586
67,MANDI,HIMACHAL PRADESH,SARKAGHAT,63811.1149858,163069333.256,0.060934434556961056,0.058571276202113,161,9.429975468540192
68,MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,0.06786163964271545,0.04959776843859826,243,12.052257730579377
69,MANDI,HIMACHAL PRADESH,THUNAG,103584.856507,307461923.098,0.10886030178070068,0.1074450438553673,299,32.12606811275482
70,SHIMLA,HIMACHAL PRADESH,CHAUPAL,98249.8836627,301485874.957,0.04796706583499909,0.04759404086385455,294,13.992648013973238
71,SHIMLA,HIMACHAL PRADESH,CHIRGAON,127653.524402,631168281.701,0.1014991223335266,0.08217081869427675,612,50.28854104089737
72,SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,0.09085669627189637,0.08777865846271975,332,29.142514609622957
73,SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.871514,302631160.351,0.08404397258758545,0.05251811072562392,289,15.177733999705314
74,SHIMLA,HIMACHAL PRADESH,KOTKHAI,70894.792535,238491135.678,0.06218782739639282,0.056878743080139155,225,12.79771719303131
75,SHIMLA,HIMACHAL PRADESH,KUMHARSAIN,85459.5944996,215181953.832,0.08707167510986329,0.06645362986155917,210,13.955262270927427
76,SHIMLA,HIMACHAL PRADESH,KUPVI,68869.3430275,172339855.128,0.04796706583499909,0.0374700233325273,167,6.2574938965320595
77,SHIMLA,HIMACHAL PRADESH,NANKHARI,66414.4990542,139296483.731,0.07073477411270142,0.06362271626117455,137,8.716312127780913
78,SHIMLA,HIMACHAL PRADESH,NERUA,115952.658588,346849121.16,0.04796706583499909,0.045339022392839996,333,15.09789445681572
79,SHIMLA,HIMACHAL PRADESH,RAMPUR,178819.438228,827431674.133,0.10345387451648712,0.0963610611684033,799,76.99248787355424
80,SHIMLA,HIMACHAL PRADESH,ROHRU,84189.2264768,295446866.188,0.07073477411270142,0.06944245227243483,291,20.207753611278534
81,SHIMLA,HIMACHAL PRADESH,SHIMLA,155178.789862,488257032.257,0.08707167510986329,0.05623292204039152,477,26.823103813266755
82,SHIMLA,HIMACHAL PRADESH,SUNI,112210.79146,235636947.4,0.08707167510986329,0.08206036150973778,230,18.873883147239688
83,SHIMLA,HIMACHAL PRADESH,THEOG,137021.448691,466732347.302,0.08707167510986329,0.05733086108664673,456,26.142872655510907
84,SIRMAUR,HIMACHAL PRADESH,DADAHU,68582.8917859,128608025.082,0.03529892539978027,0.02120916841181498,126,2.6723552198886873
85,SIRMAUR,HIMACHAL PRADESH,KAMRAU,136620.96044,171350491.554,0.04091540040969849,0.031285604421639,163,5.099553520727158
86,SIRMAUR,HIMACHAL PRADESH,NAHAN,261002.064083,283351911.946,0.025532614707946776,0.011396700203461766,277,3.1568859563589093
87,SIRMAUR,HIMACHAL PRADESH,NOHRA,79530.5846614,178959204.936,0.03529892539978027,0.03302381893179633,176,5.812192131996154
88,SIRMAUR,HIMACHAL PRADESH,PACHHAD,109219.802142,380926846.822,0.025532614707946776,0.022874263187099144,370,8.463477379226683
89,SIRMAUR,HIMACHAL PRADESH,R AJGARH,98037.471877,178556218.442,0.04796706583499909,0.029968596483524453,172,5.154598595166206
90,SIRMAUR,HIMACHAL PRADESH,RANHOT,86114.7321399,192234215.689,0.04796706583499909,0.04461528336441582,183,8.164596855688096
91,SIRMAUR,HIMACHAL PRADESH,RENUKA,104518.823706,289516350.082,0.03529892539978027,0.03242678935587835,278,9.014647440934182
92,SIRMAUR,HIMACHAL PRADESH,SHALAI,93720.6680184,237306828.964,0.04091540040969849,0.03943086957007253,227,8.950807392406464
93,SOLAN,HIMACHAL PRADESH,ARKI,121094.81055,376340973.577,0.06786163964271545,0.06316521116650337,361,22.802641231107714
94,SOLAN,HIMACHAL PRADESH,BADDI,103517.758819,254045135.644,0.0599345157623291,0.0214231122360308,243,5.2058162733554845
95,SOLAN,HIMACHAL PRADESH,KANDAGHAT,119379.90387,222080196.312,0.0599345157623291,0.05264554138771166,211,11.10820923280716
96,SOLAN,HIMACHAL PRADESH,KASAULI,105340.572049,162100972.317,0.0599345157623291,0.035287834957491965,155,5.469614418411255
97,SOLAN,HIMACHAL PRADESH,KRISHANGARH,66506.2710773,111193936.985,0.0599345157623291,0.05751416892232122,111,6.384072750377655
98,SOLAN,HIMACHAL PRADESH,NALAGARH,116294.177847,331453478.715,0.02139317216873169,0.017018481006057837,321,5.462932402944565
99,SOLAN,HIMACHAL PRADESH,RAMSHAHR,76077.051426,180009370.191,0.0599345157623291,0.020273584039457917,174,3.5276036228656773
100,SOLAN,HIMACHAL PRADESH,SOLAN,140930.496452,252718397.213,0.0599345157623291,0.044381180562168714,249,11.05091395998001
101,UNA,HIMACHAL PRADESH,AMB,142927.753418,325915719.284,0.03344798126220703,0.028347785490845278,317,8.986248000597953
102,UNA,HIMACHAL PRADESH,BANGANA,128647.900211,408670254.79,0.0408485631942749,0.031214911556725546,396,12.361104976463317
103,UNA,HIMACHAL PRADESH,GHANURI,119270.080686,252238724.434,0.03087380223274231,0.02466230072023407,248,6.1162505786180486
104,UNA,HIMACHAL PRADESH,HAROLI,99732.14364,302006527.22,0.03087380223274231,0.023141225120527992,290,6.710955284953117
105,UNA,HIMACHAL PRADESH,UNA,90436.195535,221043454.814,0.024597881770133972,0.024271965346003687,215,5.218472549390793
106,SIRMAUR,HIMACHAL PRADESH,PAONTA SAHIB,443148.603776,714515939.347,0.036917935276031495,0.01683925769643239,683,11.501213006663322
107,KINNAUR,HIMACHAL PRADESH,HANGRANG,126162.028723,500217415.299,0.08575481276512147,0.08566844437857837,483,41.377858634853354
108,KINNAUR,HIMACHAL PRADESH,MORANG,286156.57041,1751222127.85,0.09945303287506103,0.08713940047805588,1689,147.17844740743638
109,KINNAUR,HIMACHAL PRADESH,PUH,212682.456325,1217420153.58,0.087309952378273,0.08483071336623692,1187,100.69405676572322
110,KINNAUR,HIMACHAL PRADESH,SANGLA,280578.80565,1424895966.45,0.1014991223335266,0.08403460856891519,1389,116.7240713022232
111,LAHUL & SPITI,HIMACHAL PRADESH,SPITI,616229.261354,7115968753.93,0.13109076652526855,0.09608163077884883,6937,666.5182727128744
