iph_loss_id,disaster_id,department_id,division_id,circle_id,incidentdate,division_name,CId,circle,district_best,subdistrict_best,tehsil_best,tehsil_best_object_id,tehsil_alt
1779,4883,1041,58,14,23-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1782,4883,1041,58,14,23-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1783,4883,1041,58,14,23-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1784,4883,1041,58,14,23-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1785,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1786,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1787,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1788,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1789,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1790,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1791,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1792,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1793,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1794,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1795,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1796,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1797,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1799,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1801,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1802,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1803,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1805,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1806,4922,36,25,2,28-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1821,4922,36,29,2,28-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1822,4922,36,29,2,28-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1823,4922,36,29,2,28-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1824,4922,36,29,2,28-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1825,4922,36,29,2,28-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1826,4922,36,29,2,28-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1849,4990,36,46,6,30-08-2020,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
1855,4996,36,49,6,28-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1861,4960,36,54,5,27-08-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1862,4960,36,54,5,27-08-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1863,4960,36,55,5,27-08-2020,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
1864,4960,36,56,5,27-08-2020,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
1868,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1869,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1873,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1874,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1875,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1876,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1879,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1880,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1881,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1882,5016,36,29,2,31-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1927,5059,36,25,2,01-09-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1945,5059,36,25,2,01-09-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1946,5059,36,25,2,01-09-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1947,5059,36,25,2,01-09-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1980,5131,36,49,6,31-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1986,5134,36,48,6,01-09-2020,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
1993,5139,36,49,6,02-09-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
2014,5233,36,49,6,03-09-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
2024,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2025,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2026,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2027,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2029,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2031,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2033,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2035,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2036,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2037,5238,36,29,2,05-09-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2039,5238,36,26,2,05-09-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
2043,5238,36,27,2,05-09-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2053,5253,36,55,5,03-09-2020,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
2085,5356,36,17,9,16-09-2020,Pooh,9,Reckong Peo ,Kinnaur,,,,
2087,5356,36,17,9,16-09-2020,Pooh,9,Reckong Peo ,Kinnaur,,,,
2093,5356,36,17,9,16-09-2020,Pooh,9,Reckong Peo ,Kinnaur,,,,
2094,5748,1,43,8,03-09-2020,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
2107,4177,1,5,10,01-08-2020,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
2108,4177,1,6,10,01-08-2020,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
2127,7754,36,27,2,28-01-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2168,8656,36,54,5,16-06-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
2176,8852,36,54,5,11-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
2177,8852,36,55,5,11-07-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
2178,8852,36,56,5,11-07-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
2179,8862,36,31,1,12-07-2021,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
2186,8862,36,31,1,12-07-2021,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
2187,8862,36,31,1,12-07-2021,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
2188,8862,36,31,1,12-07-2021,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
2189,8862,36,32,1,12-07-2021,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
2190,8862,36,32,1,12-07-2021,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
2191,8862,36,33,1,12-07-2021,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
2192,8862,36,34,1,12-07-2021,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
2193,8862,36,1028,1,12-07-2021,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
2194,8862,36,1028,1,12-07-2021,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
2195,8862,36,1028,1,12-07-2021,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
2196,8862,36,1028,1,12-07-2021,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
2199,8867,36,33,1,13-07-2021,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
2202,8870,36,25,2,09-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2203,8870,36,25,2,09-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2205,8870,36,25,2,09-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2206,8871,36,54,5,12-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
2207,8868,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2208,8871,36,56,5,12-07-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
2215,8868,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2216,8868,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2217,8868,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2218,8868,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2219,8868,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
2221,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2222,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2223,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2225,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2226,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2227,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2229,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2231,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2234,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2235,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2237,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2239,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2240,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2242,8873,1041,18,3,12-07-2021,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2243,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2246,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2247,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2248,8873,1041,23,3,12-07-2021,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
2249,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2252,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2253,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2254,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2255,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2256,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2257,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2258,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2259,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2261,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2262,8873,1041,22,3,12-07-2021,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
2263,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2266,8868,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
2270,8868,36,28,2,12-07-2021,Phina Singh Project,2,Nurpur,,,,,
2271,8868,36,28,2,12-07-2021,Phina Singh Project,2,Nurpur,,,,,
2272,8868,36,28,2,12-07-2021,Phina Singh Project,2,Nurpur,,,,,
2273,8868,36,28,2,12-07-2021,Phina Singh Project,2,Nurpur,,,,,
2276,8868,36,28,2,12-07-2021,Phina Singh Project,2,Nurpur,,,,,
2277,8868,36,28,2,12-07-2021,Phina Singh Project,2,Nurpur,,,,,
2371,8868,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2379,8868,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2385,8868,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2386,8868,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2391,8868,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2392,4357,36,29,2,14-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2394,8868,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2395,8889,36,49,6,12-07-2021,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
2399,8868,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
2408,8868,36,30,2,12-07-2021,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
2409,8868,36,30,2,12-07-2021,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
2410,8868,36,30,2,12-07-2021,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
2415,8899,36,4,11,12-07-2021,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
2416,8867,36,32,1,13-07-2021,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
2417,8867,36,32,1,13-07-2021,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
2437,4177,1,5,10,01-08-2020,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
2440,4177,1,6,10,01-08-2020,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
2442,4177,1,6,10,01-08-2020,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
2443,8901,36,48,6,12-07-2021,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
2447,8868,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
2449,8868,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
2452,8868,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
2455,8868,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
2456,8868,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
2506,8916,36,48,6,12-07-2021,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
2508,8899,36,2,11,12-07-2021,Nerwa Division,11,Shimla-9,,,,,
2509,8915,36,48,6,12-07-2021,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
4536,10956,1041,19,3,18-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4538,10956,1041,19,3,18-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4540,10956,1041,19,3,18-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4541,10956,1041,19,3,18-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4542,10956,1041,19,3,18-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4545,10956,1041,19,3,18-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4556,10959,36,46,6,18-07-2021,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
4560,10964,36,50,6,18-07-2021,EE Bhoranj,6,Hamirpur,Kangra,Khundian,KHUNDIAN,02-024-02124,
4615,10967,36,56,5,18-07-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
4623,10977,36,54,5,19-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
4631,10977,36,55,5,19-07-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
4640,10981,36,46,6,19-07-2021,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
4647,10984,36,50,6,19-07-2021,EE Bhoranj,6,Hamirpur,Kangra,Khundian,KHUNDIAN,02-024-02124,
4682,10977,36,54,5,19-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
4686,11017,36,50,6,21-07-2021,EE Bhoranj,6,Hamirpur,Kangra,Khundian,KHUNDIAN,02-024-02124,
4701,4177,1,5,10,01-08-2020,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4702,4177,1,6,10,01-08-2020,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
4712,8899,36,1,11,12-07-2021,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
4713,8899,36,3,11,12-07-2021,Sunni  Division,11,Shimla-9,,,,,
4714,11052,1,5,10,22-07-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4715,11052,1,6,10,22-07-2021,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
4717,11052,1,5,10,22-07-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4718,11052,1,6,10,22-07-2021,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
4719,11052,1,5,10,22-07-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4720,11052,1,6,10,22-07-2021,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
4721,11052,1,5,10,22-07-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4722,11052,1,6,10,22-07-2021,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
4724,11054,1,6,10,11-07-2021,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
4725,11054,1,5,10,11-07-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4726,11054,1,6,10,11-07-2021,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
4727,11054,1,5,10,11-07-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4728,11054,1,6,10,11-07-2021,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
4729,11054,1,5,10,11-07-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4730,11054,1,5,10,11-07-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
4736,11059,36,47,6,22-07-2021,Barsar,6,Hamirpur,Una,Una,UNA,02-029-00069,
4738,11067,1041,19,3,22-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4739,11067,1041,19,3,22-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4740,11067,1041,19,3,22-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4741,11067,1041,19,3,22-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4742,11067,1041,19,3,22-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4747,11067,1041,19,3,22-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4748,11067,1041,19,3,22-07-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
4818,11092,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4821,11089,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4822,11089,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4823,11089,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4824,11089,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4825,11117,36,46,6,25-07-2021,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
4827,11089,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4828,11089,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4837,11125,1041,23,3,25-07-2021,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
4839,11130,36,55,5,24-07-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
4842,11131,36,54,5,26-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
4847,11131,36,55,5,26-07-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
4852,11143,36,46,6,26-07-2021,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
4858,11131,36,54,5,26-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
4859,11158,36,55,5,27-07-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
4861,11240,36,46,6,27-07-2021,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
4906,11158,36,54,5,27-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
4914,11284,36,46,6,28-07-2021,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
4935,11131,36,54,5,26-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
4940,11291,36,47,6,29-07-2021,Barsar,6,Hamirpur,Una,Una,UNA,02-029-00069,
4947,11307,1041,18,3,12-07-2021,Dharamshala,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
4948,11304,36,55,5,28-07-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
4975,11304,36,56,5,28-07-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
4976,11304,36,54,5,28-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
4977,11304,36,56,5,28-07-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
4978,11325,36,25,2,29-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4979,11325,36,25,2,29-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
