power_loss_id,disaster_id,department_id,division_id,htline_damaged_km,rate_km_htline,ltline_damaged_km,rate_km_ltline,ltpoles_damaged,rate_km_pole,funds_required,location,circle_id,totalht,totallt,totalpole,drttotal,drtdam,drtloss,incidentdate,CId,circle,division_name,district_best,subdistrict_best,subdistrict_alternative,tehsil_best
3204,19621,1041,5,2.1,50000,1.6,50000,32,4000,3.13,"Rohru, Chirgaon, Chirgaon-I, Tikker",10,1.05,0.8,1.28,0,0,100000,15-08-2022,10,Rohroo,Rohru ,,,,
3213,19280,1041,62,11.5,50000,19.6,50000,95,4000,26.35,"Theog, Fagu Sarog, Darech, Ragora bani, Cheog, Gallu",1024,5.75,9.8,3.8,7,7,100000,16-07-2022,1024,Shimla,Theog,,,,
3214,20009,1041,62,14.6,50000,18.69,50000,95,4000,26.45,"Sandu, Shilaro, Matiana, Lafughatti, Manan, Guthan, Bisri, Manholi",1024,7.3,9.345,3.8,6,6,100000,16-08-2022,1024,Shimla,Theog,,,,
3215,20006,1041,62,13.6,50000,24.63,50000,98,4000,30.04,"Deha, Pulbahal, Kuthar, Kiar, Reha, Dhar, Mihana, Tihana",1024,6.8,12.315,3.92,7,7,100000,20-08-2022,1024,Shimla,Theog,,,,
3234,19769,1041,5,5.2,50000,8.1,50000,75,4000,11.65,"Rohru, Tikker, Chirgaon-I, Chirgaon-II & Kwar",10,2.6,4.05,3,2,2,100000,19-08-2022,10,Rohroo,Rohru ,,,,
3235,19472,1041,5,4.8,50000,10.2,50000,76,4000,11.54,"Rohru, Tikker, Chirgaon-I, Chirgaon-II & Kwar",10,2.4,5.1,3.04,1,1,100000,11-08-2022,10,Rohroo,Rohru ,,,,
3237,17743,1041,5,4.2,50000,7,50000,85,4000,11,"Rohru, Tikker, Chirgaon-I, Chirgaon-II & Kwar",10,2.1,3.5,3.4,2,2,100000,08-07-2022,10,Rohroo,Rohru ,,,,
3238,19214,1041,6,5.5,50000,8,50000,95,4000,11.55,"Jubbal, S/nagar, Kotkhai, Baghi, Kiari",10,2.75,4,3.8,1,1,100000,31-07-2022,10,Rohroo,Jubbal,,,,
3240,17742,1041,6,3.5,50000,5.6,50000,55,4000,7.75,"Jubbal, S/nagar, Kotkhai, Baghi, Kiari",10,1.75,2.8,2.2,1,1,100000,07-07-2022,10,Rohroo,Jubbal,,,,
3241,19423,1041,6,6.2,50000,9.2,50000,75,4000,12.7,"Jubbal, S/nagar, Kotkhai, Baghi, Kiari",10,3.1,4.6,3,2,2,100000,06-08-2022,10,Rohroo,Jubbal,,,,
3243,19424,1041,6,5.4,50000,8.1,50000,95,4000,11.55,"Jubbal, S/nagar, Kotkhai, Baghi, Kiari",10,2.7,4.05,3.8,1,1,100000,07-08-2022,10,Rohroo,Jubbal,,,,
3244,20350,1041,15,90,50000,60,50000,45,4000,77.8,"Nankhari, Kharahan, Belupul Addu",1003,45,30,1.8,1,1,100000,20-08-2022,1003,Rampur,Rampur ,,,,
3245,20354,1041,15,110,50000,85,50000,50,4000,100.5,"Taklech, Munish, Kashapat, Damrali and Deothi",1003,55,42.5,2,1,1,100000,25-08-2022,1003,Rampur,Rampur ,,,,
3246,20353,1041,15,95,50000,90,50000,65,4000,96.1,"Sarahan, Rangori, Shahadhar, Kinnu, Koot, Suru, Nanti and Kiyao",1003,47.5,45,2.6,1,1,100000,30-08-2022,1003,Rampur,Rampur ,,,,
3253,20350,1041,69,2,50000,2,50000,10,4000,3.4,"Swari Khad Jarol, Kotgarh, Dabbi, Khalawan, Manjabon, Bhera Khad, ",1003,1,1,0.4,1,1,100000,20-08-2022,1003,Rampur,Kumarsain,,,,
3254,20354,1041,69,3,50000,4,50000,20,4000,8.3,"Thanedhar, Baragaon , Malendi, Kangal , Oddi, Damari , Deeb , Sawari , Narkanda ",1003,1.5,2,0.8,4,4,100000,25-08-2022,1003,Rampur,Kumarsain,,,,
3255,20353,1041,69,4,500000,3,50000,15,4000,24.1,"Thanedhar,Ghumana, Baragaon , Malendi, Kangal , Oddi, Damari , Deeb , Sawari , Narkanda ",1003,20,1.5,0.6,2,2,100000,30-08-2022,1003,Rampur,Kumarsain,,,,
3256,20350,1041,45,15,50000,30,50000,30,4000,23.7,"Anni,Dalash, Gugra, Chowai, Deori, Neether, Nirmand, Jagatkhana, badari, arsu,urtoo.",1003,7.5,15,1.2,0,0,100000,20-08-2022,1003,Rampur,Anni,,,,
3257,20354,1041,45,40,50000,58,50000,55,4000,51.2,"Anni,Chowai ,Khanag,Deem ,tarala ,Joan Showad ,Kandgai ,dalash Soidhar,Arsu ,Nrimand Bagipul Urtoo ",1003,20,29,2.2,0,0,100000,25-08-2022,1003,Rampur,Anni,,,,
3258,20353,1041,45,20,50000,33,50000,32,4000,29.78,"Anni,Chowai ,Khanag,Deem, Tarala,Kandugad ,Lohal ,Kamand,Arsu,Nirmand, Bagipul,Sarahan,Nagerh,Kushwa,Badari,Sarga ,Showad,Lagouti ,Kothi etc.",1003,10,16.5,1.28,2,2,100000,30-08-2022,1003,Rampur,Anni,,,,
3268,20006,1041,67,6.6,50000,5,50000,15,4000,6.4,Chopal Sarian Chambi Marog,1024,3.3,2.5,0.6,0,0,0,20-08-2022,1024,Shimla,Chopal,,,,
3269,20008,1041,67,5,50000,10,50000,12,4000,7.98,Nerwa J/Pull Tikkri Tharoch,1024,2.5,5,0.48,0,0,0,10-08-2022,1024,Shimla,Chopal,,,,
3270,19281,1041,67,2.7,50000,3.1,50000,12,4000,3.38,Kupvi Noura Malat,1024,1.35,1.55,0.48,0,0,0,25-07-2022,1024,Shimla,Chopal,,,,
3291,20402,1041,63,4.45,50000,1.3,50000,32,4000,4.16,"Bag Sharog Rehana Khartuli Basantpur Distee Summi Near 18/2 Badmain Dhar Tatapani, Palyar Thogi",1024,2.225,0.65,1.28,0,0,0,21-08-2022,1024,Shimla,Suni,,,,
3292,20401,1041,63,2.35,50000,1.05,50000,24,4000,3.66,"Kyalu Reog Banuna Bathora Tharu  Gadheri Nalaha Drabla Mateog Drawal, Drabla Dhar Domehar",1024,1.175,0.525,0.96,1,1,100000,22-08-2022,1024,Shimla,Suni,,,,
3293,20402,1041,63,2.2,50000,2.38,50000,21,4000,4.13,Jhakri Jabri Bainsh Arlot Tikkari Challahat,1024,1.1,1.19,0.84,1,1,100000,21-08-2022,1024,Shimla,Suni,,,,
3302,20544,1041,59,0.07,50000,0,0,0,0,0.04,Chitkara Park Station Myth,1024,0.035,0,0,0,0,0,13-09-2022,1024,Shimla,City (E),,,,
3303,20544,1041,59,0,0,0.25,50000,2,4000,0.21,"Khalini to Eastborn (E) section Allupark under ESD, Chhotta Shimla",1024,0,0.125,0.08,0,0,0,13-09-2022,1024,Shimla,City (E),,,,
3304,20542,1041,59,0.05,50000,0,0,0,0,0.03,"Jakhoo,Teleqwalt & Hanuman temple Jakhoo under ESD, Sanjauli ",1024,0.025,0,0,0,0,0,10-09-2022,1024,Shimla,City (E),,,,
3305,20543,34,59,0,0,0.45,981108,2,21500,4.84,Electrical section Kumar house ,-1,0,4.41499,0.43,0,0,0,11-09-2022,,,City (E),,,,
3310,20755,1041,59,0.2,50000,0,0,4,4000,0.26,"From Old Slaughter House to  Bio  Converation Plant at Lalpani Shimla (E) section Bazar (U) ESD, Ridge Shimla-1.",1024,0.1,0,0.16,0,0,0,22-09-2022,1024,Shimla,City (E),,,,
3311,20755,1041,59,0,0,1.08,50000,0,0,0.54,"Kanlog (E) section Allupark under ESD, Chhotta Shimla",1024,0,0.54,0,0,0,0,22-09-2022,1024,Shimla,City (E),,,,
3312,20756,1041,59,0.3,50000,0.09,50000,4,4000,0.35,"Challaunthy By Pass To Lower Challaunthy under ESD, Sanjauli ",1024,0.15,0.045,0.16,0,0,0,23-09-2022,1024,Shimla,City (E),,,,
3315,20755,1041,63,1.1,50000,0,0,6,4000,0.79,"Heera Nagar, Galog, Gharog",1024,0.55,0,0.24,0,0,0,22-09-2022,1024,Shimla,Suni,,,,
3316,20758,1041,63,0.32,50000,0.36,50000,2,4000,0.42,"Dump, Chatera",1024,0.16,0.18,0.08,0,0,0,24-09-2022,1024,Shimla,Suni,,Sundarnagar,Amb,SUNDAR NAGAR
3317,20759,1041,63,0.98,50000,0,0,4,4000,0.65,Ghanahatti,1024,0.49,0,0.16,0,0,0,25-09-2022,1024,Shimla,Suni,,Amb,Solan,AMB
3385,23654,1041,6,0.5,50000,1.5,50000,25,5000,2.25,"Jubbal, Kotkhai, S/Nagar, Baghi kiari",10,0.25,0.75,1.25,0,0,100000,20-03-2023,10,Rohroo,Jubbal,,,,
3445,23815,1041,59,0.35,50000,0.06,50000,1,5000,0.26,"Snow View, Kaithu, Police Line, AnndaleSangti",1024,0.175,0.03,0.05,0,0,0,19-04-2023,1024,Shimla,City (E),,,,
3446,23816,1041,59,0.05,50000,0,0,0,0,0.03,Charlie Villa Section,1024,0.025,0,0,0,0,0,20-04-2023,1024,Shimla,City (E),,,,
3505,24361,1041,59,0.6,50000,0,0,0,0,0.3,City ED,1024,0.3,0,0,0,0,0,25-06-2023,1024,Shimla,City (E),,,,
3506,24361,1041,60,0.4,50000,3.11,50000,22,5000,2.85,ED-I,1024,0.2,1.555,1.1,0,0,0,25-06-2023,1024,Shimla,Shimla No. 1,,Nichar,Rampur,NICHAR
3507,24361,1041,61,0,0,0.8,50000,0,0,1.4,ED-II,1024,0,0.4,0,1,1,100000,25-06-2023,1024,Shimla,Shimla No. 2,,Nichar,Lahaul,NICHAR
3508,24361,1041,62,9.6,50000,0,0,57,5000,7.65,Theog,1024,4.8,0,2.85,0,0,0,25-06-2023,1024,Shimla,Theog,,Theog,,THEOG
3509,24361,1041,63,0.25,50000,0.56,50000,9,5000,0.85,Sunni,1024,0.125,0.28,0.45,0,0,0,25-06-2023,1024,Shimla,Suni,,Kandaghat,Ramshahr,KANDAGHAT
3510,24361,1041,67,0.9,50000,0,0,23,5000,1.6,Chopal ED,1024,0.45,0,1.15,0,0,0,25-06-2023,1024,Shimla,Chopal,,Bilaspur Sadar,Sunni,BILASPUR
3556,24543,1041,59,0,0,0.5,50000,1,5000,0.3,"Mashobra View, Police line Bhrari & Glanemare",1024,0,0.25,0.05,0,0,0,28-06-2023,1024,Shimla,City (E),,,,
3557,24544,1041,59,0,0,0.2,50000,2,5000,0.2,HPU Shimla & Ghora Chowki ,1024,0,0.1,0.1,0,0,0,29-06-2023,1024,Shimla,City (E),,,,
3594,24611,34,1053,30,50000,25,50000,70,4000,50.3,"UNDER ESD  TAHLIWAL,HAROLI,DULEHAR,KHAD,GAGRET & DAULATPUR",4,15,12.5,2.8,20,20,100000,08-07-2023,4,Una,Gagret,,,,
3598,24611,34,74,3.8,50000,4.6,50000,12,4000,4.68,"UNDER ESD MUBARIKPUR,CHOWKIMANIAR,BHARWAIN,NEHRIAN,AMB",4,1.9,2.3,0.48,0,0,100000,08-07-2023,4,Una,Amb,,,,
3599,24617,1041,59,2,50000,5,50000,44,5000,5.7,City ED,1024,1,2.5,2.2,0,0,0,09-07-2023,1024,Shimla,City (E),,,,
3600,24617,1041,67,11.78,50000,18.32,50000,17,5000,27.9,Chopal,1024,5.89,9.16,0.85,12,12,100000,09-07-2023,1024,Shimla,Chopal,,Sunni,Khundian,SALUNI
3601,24611,34,1020,3.15,50000,4.3,50000,24,4000,5.68,"ESD HPSEBL BANGANA ,ESD UNA NO-II,ESD MEHATPUR,AND ESD BASAL",4,1.575,2.15,0.96,1,1,100000,08-07-2023,4,Una,Una,,,,
3602,24618,1041,61,0.75,50000,2.3,50000,37,5000,4.38,ED-II,1024,0.375,1.15,1.85,1,1,100000,10-07-2023,1024,Shimla,Shimla No. 2,,Nichar,Lahaul,NICHAR
3603,24617,1041,63,4.5,50000,1.5,50000,23,5000,6.15,Sunni,1024,2.25,0.75,1.15,2,2,100000,09-07-2023,1024,Shimla,Suni,,Kandaghat,Ramshahr,KANDAGHAT
3604,24618,1041,60,6.6,50000,17.12,50000,67,5000,17.21,ED-I,1024,3.3,8.56,3.35,2,2,100000,10-07-2023,1024,Shimla,Shimla No. 1,,Nichar,Rampur,NICHAR
3605,24617,1041,62,8,50000,20,50000,20,5000,15,Theog,1024,4,10,1,0,0,0,09-07-2023,1024,Shimla,Theog,,Theog,,THEOG
3608,24618,34,67,5,50000,8,50000,35,5000,8.25,Area of Choapl,1024,2.5,4,1.75,0,0,0,10-07-2023,1024,Shimla,Chopal,,,,
3609,24618,34,62,8,50000,10,50000,30,5000,13.5,Area of Theog,1024,4,5,1.5,3,3,100000,10-07-2023,1024,Shimla,Theog,,,,
3610,24618,1041,61,0,0,0,0,20,5000,1,ED-II,1024,0,0,1,0,0,0,10-07-2023,1024,Shimla,Shimla No. 2,,Nichar,Lahaul,NICHAR
3617,24618,1041,60,68.4,50000,107.1,50000,112,5000,99.35,"Area of ED-I, Junga, Jutogh, Mashobra, Khalini, Dhalli",1024,34.2,53.55,5.6,6,6,100000,10-07-2023,1024,Shimla,Shimla No. 1,,,,
3619,24648,1,69,8.5,50000,14.8,50000,16,5000,13.45,"Daro ,Kanahar, Dighadhar , kumarsain,lathi,tipper,komli,barubag,thanki,deeb ,Dhalla ,kalimiti,kangal,shiwan,etc",1003,4.25,7.4,0.8,1,1,100000,09-07-2023,1003,Rampur,Kumarsain,,,,
3620,24649,1,69,11.4,50000,16.2,50000,18,5000,15.7,"Kacheenghati,shiwan,halyana,jarol,thanedhar,churthi,ekantbari,jarol,banot,baragaon,kangal, kumarsain,oddi ,narkanda",1003,5.7,8.1,0.9,1,1,100000,10-07-2023,1003,Rampur,Kumarsain,,,,
3627,24648,1041,15,14.2,50000,30.6,50000,22,5000,23.5,"TAKLECH, BAHALI, DEOTHI, JOGNI, SANEHI , DANSA SARPARA, SARAHAN, NANKHARI , KHOLIGHAT , JAHOO",1003,7.1,15.3,1.1,0,0,0,09-07-2023,1003,Rampur,Rampur ,,,,
3630,24649,1041,15,23.6,50000,55.1,50000,48,5000,43.75,"KASHAPAT, KUKI DARKALI, KUHAL, SHARAN, JARASHI, NEHRA , SMEJ, GAURA, NOGLI, TALAI, KANDRERI, ADARSHNAGAR, NALABAON, BAGALATI, DHARJA, KHOLIGHAT",1003,11.8,27.55,2.4,2,2,100000,10-07-2023,1003,Rampur,Rampur ,,,,
3644,24648,1,45,4,50000,9,50000,15,5000,7.25,"Khanag, Sowad ,Chowai ,karana,AnniLuhal, Jaon Deem under ESD Anni. Sarga Jagatkhana under ESD Jagatkhana. Arsu, Bagipul under ESD Nirmand.",1003,2,4.5,0.75,0,0,0,09-07-2023,1003,Rampur,Anni,,,,
3645,24649,1,45,8,50000,26,50000,25,5000,18.25,"Khanag, Luhal, Jaon Deem under ESD Anni. Sarga Jagatkhana under ESD Jagatkhana. Arsu, Bagipul under ESD Nirmand.",1003,4,13,1.25,0,0,0,10-07-2023,1003,Rampur,Anni,,,,
3646,24716,34,62,4,50000,80,50000,0,0,42,Area of Theog,1024,2,40,0,0,0,0,11-07-2023,1024,Shimla,Theog,,,,
3647,24716,34,63,0,0,0,0,0,0,1,Sunni,1024,0,0,0,1,1,100000,11-07-2023,1024,Shimla,Suni,,Kandaghat,Ramshahr,KANDAGHAT
3648,24716,34,67,0.6,50000,1.2,50000,5,5000,1.15,Chopal,1024,0.3,0.6,0.25,0,0,0,11-07-2023,1024,Shimla,Chopal,,Sunni,Khundian,SALUNI
3649,24714,1041,5,36,50000,5.1,50000,202,5000,39.65,"Rohru, Chirgaon, Chirgaon-I, Tikker",10,18,2.55,10.1,9,9,100000,07-07-2023,10,Rohroo,Rohru ,,,,
3650,24714,1041,6,16.5,50000,28,50000,178,5000,34.15,"Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,8.25,14,8.9,3,3,100000,07-07-2023,10,Rohroo,Jubbal,,,,
3652,24715,1041,15,4.8,50000,8.6,50000,32,5000,15.3,"TAKLECH, KUKU DARKALI, SARAHAN, GAURA, JEORI, KHAMADI, JWALDA , ADDU ",1003,2.4,4.3,1.6,7,7,100000,11-07-2023,1003,Rampur,Rampur ,,,,
3653,24724,1041,5,15,50000,35,50000,108,5000,30.4,"Rohru, Tikker, Chirgain-I and Chirgaon-II",10,7.5,17.5,5.4,0,0,100000,12-07-2023,10,Rohroo,Rohru ,,,,
3654,24724,1041,6,7.5,50000,12.5,50000,58,5000,12.9,"Jubbal, S/Nagar, Kiari, Baghi and Kotkhai",10,3.75,6.25,2.9,0,0,100000,12-07-2023,10,Rohroo,Jubbal,,,,
3659,24617,34,59,0.54,50000,4.02,50000,0,0,4.28,"jodha Niwas, Phagli, ISBT",1024,0.27,2.01,0,2,2,100000,09-07-2023,1024,Shimla,City (E),,,,
3668,24717,1041,61,0.5,50000,0,0,10,5000,1.75,ED-II,1024,0.25,0,0.5,1,1,100000,12-07-2023,1024,Shimla,Shimla No. 2,,Nichar,Lahaul,NICHAR
3695,24715,1,45,10,50000,28,50000,32,5000,28.6,"Niglu,Kandibag,Bandal,KootKhanag, Luhal, Jaon Deem under ESD Anni. Sarga Jagatkhana under ESD Jagatkhana. Arsu, Bagipul under ESD Nirmand.",1003,5,14,1.6,8,5,160000,11-07-2023,1003,Rampur,Anni,,,,
3696,24768,1041,15,4.3,50000,9.7,50000,39,5000,8.95,"RAMPUR, KHANERI, PHANCHA, KOOT, SHINTI, MATELNI, MANDHOG, DUTTNAGAR, BADRASH, PANDADHAR, BAHARA KHAD, DELATH, NIRTH NOGLI TIE LINE",1003,2.15,4.85,1.95,0,0,0,12-07-2023,1003,Rampur,Rampur ,,,,
3697,24768,1,16,1,50000,1.8,50000,8,5000,2.8,Pin valley,1003,0.5,0.9,0.4,1,1,100000,12-07-2023,1003,Rampur,Kaza,,,,
3700,24795,1041,5,165,50000,159.9,50000,421,5000,197.5,"Rohru, Chirgaon, Chirgaon-I, Tikker",10,82.5,79.95,21.05,14,14,100000,13-07-2023,10,Rohroo,Rohru ,,,,
3701,24803,1041,6,58.25,50000,49.8,50000,85,5000,68.28,"Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,29.125,24.9,4.25,10,10,100000,13-07-2023,10,Rohroo,Jubbal,,,,
3710,24717,34,62,20,50000,30,50000,50,5000,29.5,Area of Theog,1024,10,15,2.5,2,2,100000,12-07-2023,1024,Shimla,Theog,,,,
3713,24617,34,63,6.3,50000,4.12,50000,35,5000,10.96,Area of Sunni,1024,3.15,2.06,1.75,4,4,100000,09-07-2023,1024,Shimla,Suni,,,,
3717,24618,1041,61,0,0,0,0,0,0,5,Civil Damage in ED-II,1024,0,0,0,5,5,100000,10-07-2023,1024,Shimla,Shimla No. 2,,,,
3718,24717,34,67,30,50000,30,50000,50,5000,37.5,Area of Chopal,1024,15,15,2.5,5,5,100000,12-07-2023,1024,Shimla,Chopal,,,,
3724,24626,34,36,6.13,50000,1.6,50000,74,5000,8.57,Mandi,1006,3.065,0.8,3.7,1,1,100000,09-07-2023,1006,Mandi,Mandi,Kangra,Rakkar,Jaisinghpur,RAKKAR
3726,24626,34,1018,3.65,50000,2.45,50000,22,5000,4.15,Joginder Nagar,1006,1.825,1.225,1.1,0,0,1000000,09-07-2023,1006,Mandi,Jogindernagar,,,,
3728,24626,34,49,7,50000,6.2,50000,122,5000,16.7,Dharampur,1006,3.5,3.1,6.1,4,4,100000,09-07-2023,1006,Mandi,EE Dharampur,Sirmaur,Paonta Sahib,,PAONTA SAHIB
3729,24626,34,48,0.7,50000,1.7,50000,21,5000,6.25,Sarkaghat,1006,0.35,0.85,1.05,4,4,100000,09-07-2023,1006,Mandi,Sarkaghat,,Sarkaghat,Theog,SARKAGHAT
3730,24626,34,76,24.2,50000,16.1,50000,60,5000,29.15,Gohar,1006,12.1,8.05,3,6,6,100000,09-07-2023,1006,Mandi,Gohar,Kangra,Baroh,,BAROH
3731,24626,34,78,24,50000,35,50000,145,5000,51.75,Thalout,1006,12,17.5,7.25,15,15,100000,09-07-2023,1006,Mandi,Thalout,,Baijnath,Nalagarh,BAIJNATH
3732,24626,34,77,2.13,50000,4.64,50000,65,5000,6.63,Sunder nagar,1006,1.065,2.32,3.25,0,0,100000,09-07-2023,1006,Mandi,Sundernagar,,,,
3733,24626,34,1013,1.68,50000,6,50000,53,5000,7.49,Karsog,1006,0.84,3,2.65,1,1,100000,09-07-2023,1006,Mandi,Karsog ,,Bharmour,,DHARAMPUR
3734,24633,34,36,3.9,50000,4.8,50000,36,5000,6.15,Mandi,1006,1.95,2.4,1.8,0,0,100000,10-07-2023,1006,Mandi,Mandi,Kangra,Rakkar,Jaisinghpur,RAKKAR
3735,24633,34,1018,2,50000,6.25,50000,14,5000,4.83,Joginder Nagar,1006,1,3.125,0.7,0,0,100000,10-07-2023,1006,Mandi,Jogindernagar,,,,
3736,24633,34,49,4.3,50000,2.7,50000,49,5000,10.95, Dharampur,1006,2.15,1.35,2.45,5,5,100000,10-07-2023,1006,Mandi,EE Dharampur,Sirmaur,Paonta Sahib,,PAONTA SAHIB
3737,24633,34,48,0,50000,0,50000,0,5000,0,Sarkaghat,1006,0,0,0,0,0,100000,10-07-2023,1006,Mandi,Sarkaghat,,Sarkaghat,Theog,SARKAGHAT
3738,24633,34,76,3.5,50000,8,50000,29,5000,7.2,Gohar,1006,1.75,4,1.45,0,0,100000,10-07-2023,1006,Mandi,Gohar,Kangra,Baroh,,BAROH
3739,24633,34,77,19.5,50000,5.3,50000,38,5000,16.3,Sunder nagar,1006,9.75,2.65,1.9,2,2,100000,10-07-2023,1006,Mandi,Sundernagar,,,,
3740,24633,34,1013,9.6,50000,13.4,50000,35,5000,13.25,Karsog,1006,4.8,6.7,1.75,0,0,100000,10-07-2023,1006,Mandi,Karsog ,,Bharmour,,DHARAMPUR
3741,24863,1041,5,0,50000,0,50000,0,5000,1,Chirgoan-I,10,0,0,0,1,1,100000,14-07-2023,10,Rohroo,Rohru ,,,,
3742,24863,1041,6,7.2,50000,10.9,50000,32,5000,11.65,"Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,3.6,5.45,1.6,1,1,100000,14-07-2023,10,Rohroo,Jubbal,,,,
3752,24716,34,62,14.2,50000,0,0,22,5000,10.2,Area of Theog,1024,7.1,0,1.1,2,2,100000,11-07-2023,1024,Shimla,Theog,,,,
3753,24716,34,59,15,50000,25.98,50000,26,5000,28.79,Area of City,1024,7.5,12.99,1.3,7,7,100000,11-07-2023,1024,Shimla,City (E),,,,
3754,24716,34,60,32,50000,6,50000,78,5000,27.9,"Area of ED-I, Junga, Jutogh, Mashobra, Khalini, Dhalli",1024,16,3,3.9,5,5,100000,11-07-2023,1024,Shimla,Shimla No. 1,,,,
3755,24716,1041,61,5.05,50000,18.7,50000,39,5000,13.82,ED-II,1024,2.525,9.35,1.95,0,0,0,11-07-2023,1024,Shimla,Shimla No. 2,,Nichar,Lahaul,NICHAR
3756,24716,34,67,45.22,50000,40.58,50000,38,5000,52.8,Area of Choapl,1024,22.61,20.29,1.9,8,8,100000,11-07-2023,1024,Shimla,Chopal,,,,
3757,24716,34,63,26.4,50000,18.38,50000,41,5000,28.44,Area of Sunni,1024,13.2,9.19,2.05,4,4,100000,11-07-2023,1024,Shimla,Suni,,,,
3764,24801,34,60,6,50000,15,50000,0,0,10.5,"Junga, Mashobra",1024,3,7.5,0,0,0,0,13-07-2023,1024,Shimla,Shimla No. 1,,Shimla ( Rural ),Aut,
3768,24715,1,16,10,50000,11.8,50000,28,5000,13.3,"PIN VALLEY, LALUNG",1003,5,5.9,1.4,1,1,100000,11-07-2023,1003,Rampur,Kaza,,,,
3802,25019,1041,5,13.55,50000,13.9,50000,79,5000,17.68,"Rohru, Tikker, Chirgaon-I & Chirgaon-II",10,6.775,6.95,3.95,0,0,100000,16-07-2023,10,Rohroo,Rohru ,,,,
3803,25019,1041,6,12.35,50000,12.4,50000,49,5000,14.82,"Jubbal, Kotkhai, S/Nagar, Baghi & Kiari",10,6.175,6.2,2.45,0,0,100000,16-07-2023,10,Rohroo,Jubbal,,,,
3814,24648,34,14,4,50000,3,50000,11,5000,4.05,"Brua, Chiddo, Roghi Katgaon, Spillow, Sangla, Chango, Ropa, Sapni, Roopi,",1003,2,1.5,0.55,0,0,100000,09-07-2023,1003,Rampur,Reckong Peo ,,,,
3815,24649,34,14,9,50000,8,50000,18,5000,9.4,"Ramni Jani Chagaon,Urni, Punang Yulla, Baturi, Runang, Sangla Kanda Kilba ",1003,4.5,4,0.9,0,0,100000,10-07-2023,1003,Rampur,Reckong Peo ,,,,
3816,24715,34,14,45,50000,18,50000,85,5000,37.75,"Brua, Chiddo, Roghi Katgaon, Spillow, Sangla, Chango, Ropa, Sapni, Roopi, Reckong Peo, Powari.",1003,22.5,9,4.25,2,2,100000,11-07-2023,1003,Rampur,Reckong Peo ,,,,
3817,24768,34,14,11,50000,9,50000,49,5000,15.45,"Rukti, Sapni, Shong, Sangla, Katgaon, Giabong, Gurguri, Kraba, Panvi.",1003,5.5,4.5,2.45,3,3,100000,12-07-2023,1003,Rampur,Reckong Peo ,,,,
3818,24864,34,14,6,50000,2,50000,32,5000,5.6,"Sangla, Rakcham, Pooh, Giabong, asrang, Punang..",1003,3,1,1.6,0,0,100000,13-07-2023,1003,Rampur,Reckong Peo ,,,,
3842,25077,1041,5,2.9,50000,4.5,50000,25,5000,5.95,"Rohru, Tikker, Chirgaon-I & Chirgaon-II",10,1.45,2.25,1.25,1,1,100000,18-07-2023,10,Rohroo,Rohru ,,,,
3849,25020,1041,15,17,50000,26,50000,18,5000,22.4,"Sarahan,Jeori,Khamadi,Nankhari,Racholi,Taklech,Bhali",1003,8.5,13,0.9,0,0,0,14-07-2023,1003,Rampur,Rampur ,,,,
3864,25021,1,15,52,50000,83.1,50000,185,5000,76.8,"TAKLECH, RAMPUR, SARAHAN, NANKHARI",1003,26,41.55,9.25,0,0,0,15-07-2023,1003,Rampur,Rampur ,,,,
3867,25022,1,15,10.5,50000,10,50000,2,5000,10.35,"TAKLECH, NANKHARI , RAMPUR , SARAHAN",1003,5.25,5,0.1,0,0,0,16-07-2023,1003,Rampur,Rampur ,,,,
3868,25151,1,15,5.5,50000,15,50000,29,5000,11.7,"NANKHARI, TAKLECH, SARAHAN",1003,2.75,7.5,1.45,0,0,0,18-07-2023,1003,Rampur,Rampur ,,,,
3869,25136,34,59,0.2,50000,0.2,50000,7,5000,1.55,1x630kVA &1x400kVA Sanjauli S/stn. Double pole structure damaged due to land slide near Senior Citizen park.,1024,0.1,0.1,0.35,1,1,100000,17-07-2023,1024,Shimla,City (E),,,,
3870,25137,34,59,0.1,50000,0.2,50000,1,5000,0.2,Police line Bharari near Chapslee School.,1024,0.05,0.1,0.05,0,0,0,19-07-2023,1024,Shimla,City (E),,,,
3873,24648,1,14,4,50000,3,50000,11,5000,4.05,"Brua, Chiddo, Roghi Katgaon, Spillow, Sangla, Chango, Ropa, Sapni, Roopi, Reckong Peo, Powari, nichar Ramni Jani Chagaon,Urni,",1003,2,1.5,0.55,0,0,100000,09-07-2023,1003,Rampur,Reckong Peo ,,,,
3874,24649,1,14,9,50000,8,50000,18,5000,9.4,"Sangla, Chango, Ropa, Sapni, Roopi, Reckong Peo, Powari, Nagasaring, Katgaon.",1003,4.5,4,0.9,0,0,100000,10-07-2023,1003,Rampur,Reckong Peo ,,,,
3875,24715,1,-1,45,50000,18,50000,85,5000,37.75,"Punang Yulla, Baturi, Runang, Sangla Kanda Kilba Kanda, Maling Nallah, Hango , chulling, Nako Shalkher, Rushkulang, Lippa, Asrang, sangla chidho, brua sapni, bhabanagar",1003,22.5,9,4.25,2,2,100000,11-07-2023,1003,Rampur,,,,,
