agriculture_loss_id,disaster_id,department_id,district_id,status,croppedarea,crop_lossless33,cultivatedareawashed,cropsownarea,crop_33_above,kharif_id,cmid,totalAreadamaged,ret_id,block_id,updated_by,incidentdate,district_name,block_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
840,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,51,132,,2020-08-23,BILASPUR ,Bilaspur,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
841,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,4,0.0,51,132,,2020-08-23,BILASPUR ,Bilaspur,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
842,4758,3,15,Active,0.0,0.0,0.0,190.0,0.0,1,5,0.0,51,132,,2020-08-23,BILASPUR ,Bilaspur,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
843,4758,3,15,Active,0.0,0.0,0.0,500.0,0.0,2,6,0.0,51,132,,2020-08-23,BILASPUR ,Bilaspur,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
844,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,51,132,,2020-08-23,BILASPUR ,Bilaspur,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
845,4758,3,15,Active,0.0,0.0,0.0,50.0,0.0,2,8,0.0,51,132,,2020-08-23,BILASPUR ,Bilaspur,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
846,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,51,132,,2020-08-23,BILASPUR ,Bilaspur,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
847,4758,3,15,Active,880.0,0.0,0.0,9000.0,34.0,1,1,34.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
848,4758,3,15,Active,0.0,0.0,0.0,500.0,0.0,1,2,0.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
849,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
850,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,4,0.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
851,4758,3,15,Active,0.0,0.0,0.0,160.0,0.0,1,5,0.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
852,4758,3,15,Active,0.0,0.0,0.0,510.0,0.0,2,6,0.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
853,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
854,4758,3,15,Active,0.0,0.0,0.0,65.0,0.0,2,8,0.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
855,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,52,2,,2020-08-23,BILASPUR ,Ghumarwin-I,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
856,4758,3,15,Active,420.0,0.0,0.0,4000.0,34.0,1,1,34.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
857,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
858,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
859,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,4,0.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
860,4758,3,15,Active,0.0,0.0,0.0,160.0,0.0,1,5,0.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
861,4758,3,15,Active,0.0,0.0,0.0,300.0,0.0,2,6,0.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
862,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
863,4758,3,15,Active,0.0,0.0,0.0,40.0,0.0,2,8,0.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
864,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,53,5,,2020-08-23,BILASPUR ,Swarghat,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
865,4758,3,15,Active,785.0,0.0,0.0,8000.0,34.0,1,1,34.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
866,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
867,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
868,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,1,4,0.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
869,4758,3,15,Active,0.0,0.0,0.0,190.0,0.0,1,5,0.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
870,4758,3,15,Active,0.0,0.0,0.0,490.0,0.0,2,6,0.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
871,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
872,4758,3,15,Active,0.0,0.0,0.0,60.0,0.0,2,8,0.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
873,4758,3,15,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,54,4,,2020-08-23,BILASPUR ,Jhandutta,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
1555,5158,3,23,Active,0.0,0.0,0.0,800.0,0.0,1,1,0.0,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1556,5158,3,23,Active,0.0,0.0,0.0,100.0,0.0,1,2,0.0,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1557,5158,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1558,5158,3,23,Active,0.0,0.0,0.0,50.0,0.0,1,4,0.0,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1559,5158,3,23,Active,1.0,0.0,0.4,240.0,0.4,1,5,0.4,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1560,5158,3,23,Active,1.0,0.0,0.35,200.0,0.35,2,6,0.35,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1561,5158,3,23,Active,0.0,0.0,0.0,200.0,0.0,2,7,0.0,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1562,5158,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1563,5158,3,23,Active,0.0,0.0,0.0,60.0,0.0,2,9,0.0,131,1133,,2020-09-04,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1798,8403,3,23,Active,0.0,0.0,0.0,3985.0,0.0,1,1,0.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1799,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1800,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1801,8403,3,23,Active,0.0,0.0,0.0,310.0,0.0,1,4,0.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1802,8403,3,23,Active,0.0,0.0,0.0,300.0,0.0,1,5,0.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1803,8403,3,23,Active,204.0,80.0,0.0,2200.0,124.0,2,6,204.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1804,8403,3,23,Active,20.0,20.0,0.0,900.0,0.0,2,7,20.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1805,8403,3,23,Active,0.0,0.0,0.0,110.0,0.0,2,8,0.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1806,8403,3,23,Active,0.0,0.0,0.0,100.0,0.0,2,9,0.0,158,91,,2021-06-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
1807,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,1,0.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1808,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1809,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1810,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,4,0.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1811,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,5,0.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1812,8403,3,23,Active,70.0,15.0,0.0,590.0,55.0,2,6,70.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1813,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1814,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1815,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,159,141,,2021-06-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
1816,8403,3,23,Active,0.0,0.0,0.0,20.0,0.0,1,1,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1817,8403,3,23,Active,0.0,0.0,0.0,22.0,0.0,1,2,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1818,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1819,8403,3,23,Active,0.0,0.0,0.0,3.0,0.0,1,4,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1820,8403,3,23,Active,0.0,0.0,0.0,25.0,0.0,1,5,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1821,8403,3,23,Active,0.0,0.0,0.0,60.0,0.0,2,6,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1822,8403,3,23,Active,0.0,0.0,0.0,7.0,0.0,2,7,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1823,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1824,8403,3,23,Active,0.0,0.0,0.0,2.0,0.0,2,9,0.0,160,1133,,2021-06-01,SHIMLA ,Narkanda,shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
1825,8403,3,23,Active,0.0,0.0,0.0,350.0,0.0,1,1,0.0,161,83,,2021-06-01,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1826,8403,3,23,Active,0.0,0.0,0.0,5.0,0.0,1,4,0.0,161,83,,2021-06-01,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1827,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,5,0.0,161,83,,2021-06-01,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1828,8403,3,23,Active,0.0,0.0,0.0,1227.0,0.0,2,6,0.0,161,83,,2021-06-01,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1829,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,161,83,,2021-06-01,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1830,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,161,83,,2021-06-01,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1831,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,161,83,,2021-06-01,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1832,8403,3,23,Active,0.0,0.0,0.0,175.0,0.0,1,1,0.0,162,90,,2021-06-01,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
1833,8403,3,23,Active,0.0,0.0,0.0,30.0,0.0,1,4,0.0,162,90,,2021-06-01,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
1834,8403,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,5,0.0,162,90,,2021-06-01,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
1835,8403,3,23,Active,0.0,0.0,0.0,400.0,0.0,2,6,0.0,162,90,,2021-06-01,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
1995,11277,3,23,Active,0.0,0.0,0.0,155.0,0.0,1,1,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1996,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1997,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1998,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,4,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
1999,11277,3,23,Active,0.0,0.0,0.0,45.0,0.0,1,5,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
2000,11277,3,23,Active,0.0,0.0,0.0,985.0,0.0,2,6,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
2001,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
2002,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
2003,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,180,83,,2021-07-29,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
2004,11277,3,23,Active,0.0,0.0,0.0,85.0,0.0,1,1,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2005,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2006,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2007,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,4,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2008,11277,3,23,Active,0.0,0.0,0.0,25.0,0.0,1,5,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2009,11277,3,23,Active,0.0,0.0,0.0,346.0,0.0,2,6,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2010,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2011,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2012,11277,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,181,90,,2021-07-29,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
2013,11167,3,23,Active,900.0,700.0,0.0,2478.0,200.0,1,1,900.0,182,91,,2021-07-28,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
2014,11167,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,182,91,,2021-07-28,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
2015,11167,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,3,0.0,182,91,,2021-07-28,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
2016,11167,3,23,Active,0.0,0.0,0.0,310.0,0.0,1,4,0.0,182,91,,2021-07-28,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
2017,11167,3,23,Active,290.0,224.0,0.0,2055.0,66.0,2,6,290.0,182,91,,2021-07-28,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
2018,11167,3,23,Active,0.0,0.0,0.0,900.0,0.0,2,7,0.0,182,91,,2021-07-28,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
2019,11167,3,23,Active,0.0,0.0,0.0,110.0,0.0,2,8,0.0,182,91,,2021-07-28,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
2020,11167,3,23,Active,0.0,0.0,0.0,100.0,0.0,2,9,0.0,182,91,,2021-07-28,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
2030,8879,3,18,Active,173.0,0.0,0.0,3200.0,173.0,1,1,173.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2031,8879,3,18,Active,59.0,0.0,0.0,2000.0,59.0,1,2,59.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2032,8879,3,18,Active,0.0,0.0,0.0,13.0,0.0,1,3,0.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2033,8879,3,18,Active,0.0,0.0,0.0,15.0,0.0,1,4,0.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2034,8879,3,18,Active,8.0,0.0,0.0,200.0,8.0,1,5,8.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2035,8879,3,18,Active,3.0,0.0,0.0,400.0,3.0,2,6,3.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2036,8879,3,18,Active,0.0,0.0,0.0,12.0,0.0,2,7,0.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2037,8879,3,18,Active,0.0,0.0,0.0,7.0,0.0,2,8,0.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2038,8879,3,18,Active,0.0,0.0,0.0,120.0,0.0,2,9,0.0,184,44,,2021-07-12,KANGRA ,Rait,kangra,,Shahpur,,SHAHPUR,02-024-02130,,
2102,11253,3,18,Active,4.0,0.0,5.0,4300.0,0.0,1,1,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2103,11253,3,18,Active,0.0,0.0,0.0,3200.0,0.0,1,2,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2104,11253,3,18,Active,0.0,0.0,0.0,13.0,0.0,1,3,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2105,11253,3,18,Active,0.0,0.0,0.0,17.0,0.0,1,4,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2106,11253,3,18,Active,0.0,0.0,0.0,200.0,0.0,1,5,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2107,11253,3,18,Active,4.0,0.0,0.0,400.0,0.0,2,6,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2108,11253,3,18,Active,0.0,0.0,0.0,130.0,0.0,2,7,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2109,11253,3,18,Active,0.0,0.0,0.0,7.0,0.0,2,8,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2110,11253,3,18,Active,0.0,0.0,0.0,140.0,0.0,2,9,0.0,192,38,,2021-07-14,KANGRA ,Fatehpur,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
2111,11253,3,18,Active,0.0,0.0,0.0,3100.0,0.0,1,1,0.0,193,137,,2021-07-14,KANGRA ,Dharamshala,kangra,,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
