Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,81,110617,Ashique Mehdi Hassan,17-Feb-2021 01:56 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,82,108383,Ashok Kumar Ghosh,17-Feb-2021 12:23 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,83,113138,ASHRAFUL ULEMA,18-Feb-2021 11:36 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,84,113850,ASIF AHMED,18-Feb-2021 01:44 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,85,110997,ASOMI CONSTRUCTION & SUPPLY SYNDICATE,17-Feb-2021 05:05 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,86,114022,ASSOCIATED TECHNOLOGIE,18-Feb-2021 02:16 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,87,113851,ATAUR RAHMAN,18-Feb-2021 01:46 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,88,108871,ATAUR RAHMAN,17-Feb-2021 12:32 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,89,109195,Aynul Haque Choudhury,16-Feb-2021 12:21 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,90,109627,AYUB ALI AHMED,16-Feb-2021 06:26 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,91,112946,Azahar Saiful Hoda,18-Feb-2021 10:53 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,92,113631,AZIBOR RAHMAN,18-Feb-2021 01:08 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,93,109203,BADRI NARAYAN VYAS,16-Feb-2021 12:28 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,94,112587,Badrul Islam,18-Feb-2021 04:37 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,95,113222,BAHARUL ISLAM,18-Feb-2021 11:54 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,96,111606,Balram Singh,17-Feb-2021 08:00 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,97,112344,BANAJIT DEKA,18-Feb-2021 12:47 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,98,108937,BANKIM KALITA,15-Feb-2021 08:49 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,99,113713,Bapan Kumar Barman,18-Feb-2021 01:20 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,100,107517,BARKAT ULLAH,11-Feb-2021 02:20 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,101,109784,Basab Deka,16-Feb-2021 08:32 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,102,109541,BASHISTA DAS,17-Feb-2021 02:49 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,103,112535,BASIRUL ISLAM,18-Feb-2021 03:11 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,104,111876,BBS CONSTRUCTION,17-Feb-2021 09:11 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,105,109717,BHABADEV MAHANTA,16-Feb-2021 07:27 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,106,109288,Bhaba Kalita,18-Feb-2021 12:44 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,107,113812,Bhaba Kanta Nath,18-Feb-2021 01:39 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,108,113731,BHABEN CHANDRA DEKA,18-Feb-2021 01:22 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,109,112729,Bhabesh Deka,18-Feb-2021 08:56 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,110,108707,BHABESH TALUKDAR,15-Feb-2021 02:03 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,111,107967,BHADRESWAR DAIMARY,12-Feb-2021 05:38 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,112,108956,BHASKAR SARMA,15-Feb-2021 09:31 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,113,110267,BHUMIDHAR KALITA,17-Feb-2021 06:12 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,114,114492,Bhupen Baruah,18-Feb-2021 03:45 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,115,113542,Bhupen Baruah,18-Feb-2021 12:54 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,116,114134,Bidyut Das,18-Feb-2021 02:38 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,117,114329,BIJIT BRAHMA,18-Feb-2021 03:14 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,118,109910,BIJOY KUMAR BERIA,16-Feb-2021 09:48 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,119,111915,BIJU HARDWARE STORES,17-Feb-2021 09:26 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,120,113801,Biju Kr Deka,18-Feb-2021 01:38 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,121,113256,Biju Majumdar,18-Feb-2021 12:05 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,122,112089,BIKASH DAS,17-Feb-2021 10:42 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,123,108742,Bikash Enterprises,17-Feb-2021 03:24 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,124,111709,BILLAL HUSSAIN,17-Feb-2021 08:29 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,125,108410,BILLAL HUSSAIN,17-Feb-2021 10:47 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,126,107935,BIMAL BORGOYARI,12-Feb-2021 04:35 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,127,112226,BIMAL KALITA,17-Feb-2021 11:54 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,128,108513,Binod Barman,14-Feb-2021 09:54 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,129,110518,Bipul Baro,17-Feb-2021 01:09 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,130,113861,BIPUL KUMAR TALUKDAR,18-Feb-2021 01:46 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,131,112773,BIRKHANG BASUMATARY,18-Feb-2021 09:33 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,132,114503,BISWAJIT DAS,18-Feb-2021 03:48 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,133,112929,BISWA KUMAR KHAKHLARY,18-Feb-2021 10:47 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,134,114540,B K ELECTRICALS,18-Feb-2021 03:57 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,135,112193,B.K.Enterprise,18-Feb-2021 10:48 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,136,112371,B K ENTERPRISE,18-Feb-2021 01:10 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,137,108212,Bora Electricals,18-Feb-2021 11:22 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,138,112959,BORGOHAIN ENTERPRISE,18-Feb-2021 11:15 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,139,107581,BRAHMAPUTRA COMMERCE AND TRADE,11-Feb-2021 06:25 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,140,113757,BRAHMAPUTRA CONSTRUCTIONS,18-Feb-2021 03:30 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,141,111148,Brahmaputra Engineers,17-Feb-2021 05:49 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,142,110863,Brahmaputra Udyog Pvt Ltd,17-Feb-2021 04:16 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,143,112246,BRAJEN DEKA,18-Feb-2021 12:11 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,144,108095,BRIGHT SOLAR LIMITED,17-Feb-2021 09:03 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,145,110322,B.S. ENTERPRISE,17-Feb-2021 11:42 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,146,112293,Buildarch Engineers,18-Feb-2021 12:25 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,147,113662,Build worth Trade Engineers,18-Feb-2021 01:12 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,148,112173,BULU BORUAH,17-Feb-2021 11:23 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,149,112722,CHAKRESWAR CHOUDHURY,18-Feb-2021 08:45 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,150,113614,CHAMPAK MAZUMDAR,18-Feb-2021 01:06 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,151,110571,CHANDAN CHOWDHURY,17-Feb-2021 01:25 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,152,112285,CHATTRA KUMAR DAS,18-Feb-2021 12:33 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,153,112177,CHIRANJEEV DEV MAHANTA,17-Feb-2021 11:26 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,154,114423,Chiranjiv Agarwal,18-Feb-2021 03:35 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,155,113020,Chittaranjan Paul,18-Feb-2021 11:12 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,156,112924,City Heart Offset,18-Feb-2021 10:54 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,157,110930,CORE INFRARES PVT LTD,17-Feb-2021 04:42 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,158,108296,Coupler Contrive Pvt Ltd,18-Feb-2021 07:25 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,159,114501,DAL THOMS SCIENTIFIC,18-Feb-2021 03:48 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,160,113084,DAYAL DAS,18-Feb-2021 11:25 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,161,114045,dci associates,18-Feb-2021 02:20 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,162,113347,DEBAJIT PATGIRI,18-Feb-2021 12:19 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,163,111239,Debesh Rabha,17-Feb-2021 06:20 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,164,113946,DEBOJIT PHUKAN,18-Feb-2021 02:08 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,165,109052,Deep Boro,16-Feb-2021 04:20 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,166,108009,DEEP DAS,12-Feb-2021 07:12 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,167,112837,DEEP KUMAR RABHA,18-Feb-2021 10:11 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,168,113284,Delowar Hussain,18-Feb-2021 12:11 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
