TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
MULTHAN,02-024-02125,0.004895701754385964,5.581099999999999,0.2256
NADAUN,02-028-02859,0.00027761904761904765,0.058300000000000005,0.0143
NAGROTA BAGWAN,02-024-02126,0.0015949999999999998,0.1914,0.1114
NAHAN,02-032-00050,8.487179487179487e-05,0.0331,0.0067
NAINA DEVI,02-030-02109,0.00012749999999999998,0.0306,0.0089
NALAGARH,02-031-00062,0.00026102564102564106,0.1018,0.0256
NAMHOL,02-030-02108,0.0003283333333333333,0.0591,0.0136
NANKHARI,02-033-00041,0.0004540000000000001,0.06810000000000001,0.0219
NERMAND,02-026-00016,0.0006712500000000001,0.32220000000000004,0.0462
NERUA,02-033-00042,0.0004122222222222222,0.1484,0.027
NICHAR,02-034-00010,0.00156047619047619,1.9662,0.0984
NIHRI,02-027-00028,0.0005048148148148148,0.13629999999999998,0.0187
NOHRA,02-032-00051,0.00032142857142857147,0.0675,0.0134
NURPUR,02-024-02127,0.0007168333333333333,0.4301,0.0474
PACHHAD,02-032-00052,0.00024400000000000002,0.10980000000000001,0.0125
PADHAR,02-027-00029,0.0021928571428571427,0.9209999999999999,0.096
PALAMPUR,02-024-02128,0.0014560784313725488,0.7425999999999999,0.1003
PANGI,02-023-00006,0.00826867816091954,14.3875,0.755
PAONTA SAHIB,02-032-01637,0.0002215277777777778,0.1595,0.0217
POOH,02-034-01705,0.0006814965986394559,1.0018,0.0519
RAJGARH,02-032-00053,0.0002914285714285715,0.061200000000000004,0.0106
RAKKAR,02-024-02129,0.00013222222222222224,0.0119,0.0042
RAMPUR,02-033-00043,0.0009729292929292929,0.9632,0.0814
RAMSHAHR,02-031-00063,0.00022047619047619048,0.0463,0.0104
RENUKA,02-032-00055,0.00031866666666666664,0.09559999999999999,0.0148
ROHRU,02-033-00044,0.00028900000000000003,0.0867,0.0238
RONHAT,02-032-03318,0.0006366666666666667,0.1528,0.0298
SAINJ,02-026-00017,0.0016831034482758622,1.4643,0.1246
SALUNI,02-023-00007,0.004680701754385965,2.668,0.2248
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.0011957738095238095,2.0089,0.0667
SARKAGHAT,02-027-00031,0.0017876190476190479,0.3754,0.0508
SEONI,02-033-00046,0.0006253333333333333,0.1876,0.0315
SHAHPUR,02-024-02130,0.0004908333333333332,0.11779999999999999,0.0339
SHALAI,02-032-00056,0.00036366666666666665,0.1091,0.0127
SHIMLA,02-033-00045,0.0007251851851851852,0.3916,0.0325
SIHUNTA,02-023-00008,0.00023272727272727277,0.07680000000000001,0.0276
SOLAN,02-031-00064,0.00036291666666666666,0.0871,0.0299
SPITI,02-025-02401,0.0006356989247311829,5.3208,0.1472
SUNDAR NAGAR,02-027-00032,0.00036277777777777773,0.1306,0.0183
THEOG,02-033-00047,0.0010029166666666667,0.48140000000000005,0.0413
THUNAG,02-027-00033,0.0005290909090909092,0.1746,0.0232
THURAL,02-024-02131,0.0014922222222222223,0.1343,0.0598
TIRA SUJANPUR,02-028-02860,0.00127,0.3048,0.0944
UNA,02-029-00069,0.0002219047619047619,0.0466,0.0099
