TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
JAWALAMUKHI,02-024-02121,0.0006924731182795699,0.1288,0.1282
JAWALI,02-024-02122,0.0037513440860215044,1.3954999999999997,0.4641
JHANDUTA,02-030-02107,0.0001903225806451613,0.08850000000000001,0.0187
JOGINDAR NAGAR,02-027-00024,0.01096478494623656,4.0789,0.6049
JUBBAL,02-033-00037,0.0019806451612903227,0.7368,0.2889
KALPA,02-034-00009,0.004833978494623656,2.2478,0.2682
KAMRAU,02-032-00049,0.00018064516129032257,0.0392,0.0173
KANDAGHAT,02-031-00059,0.004926129032258064,1.5271000000000001,0.4705
KANGRA,02-024-02123,0.00960184331797235,2.0835999999999997,0.5921
KARSOG,02-027-00025,0.0034107526881720428,2.2203999999999997,0.1313
KASAULI,02-031-00060,1.3364055299539173e-05,0.0029000000000000002,0.0005
KHUNDIAN,02-024-02124,0.0011951612903225806,0.2223,0.1087
KOTKHAI,02-033-00038,0.015392668621700877,5.248899999999999,0.399
KOTLI,02-027-00026,0.0006693548387096774,0.08299999999999999,0.0382
KRISHANGARH,02-031-00061,2.4516129032258067e-05,0.0038000000000000004,0.0016
KULLU,02-026-00014,0.011133431085043988,7.593,1.9097
KUMHARSAIN,02-033-00039,0.01273584229390681,3.5533,0.3758
KUPVI,02-033-00040,0.0010064516129032258,0.156,0.0614
LAD BHAROL,02-027-00027,0.02783655913978495,2.5888,0.7672
LAHAUL,02-025-00017,0.07131344913151365,574.7864000000001,6.2739
MANALI,02-026-00015,0.04699844271412681,42.2516,3.8378
MORANG,02-034-01704,0.004243126550868486,8.549900000000001,0.4996
MULTHAN,02-024-02125,0.07840365025466893,92.3595,6.6277
NADAUN,02-028-02859,4.792626728110599e-05,0.0104,0.0051
NAGROTA BAGWAN,02-024-02126,0.014035483870967742,1.7404,0.8298
NAHAN,02-032-00050,0.0004674937965260546,0.1884,0.0269
NAINA DEVI,02-030-02109,0.000244758064516129,0.06069999999999999,0.022
NALAGARH,02-031-00062,0.0003756823821339949,0.15139999999999998,0.042
NAMHOL,02-030-02108,0.0010284946236559143,0.19130000000000003,0.0399
NANKHARI,02-033-00041,0.01143483870967742,1.7724000000000002,0.3751
NERMAND,02-026-00016,0.012344556451612903,6.1229,0.4882
NERUA,02-033-00042,4.193548387096774e-05,0.0156,0.0035
NICHAR,02-034-00010,0.008720199692780336,11.353699999999998,0.8737
NIHRI,02-027-00028,7.204301075268817e-05,0.020100000000000003,0.0035
NOHRA,02-032-00051,0.0010069124423963134,0.21849999999999997,0.0472
NURPUR,02-024-02127,0.0018956451612903225,1.1752999999999998,0.1725
PACHHAD,02-032-00052,0.00033225806451612903,0.1545,0.0172
PADHAR,02-027-00029,0.005720506912442396,2.4827,0.5367
PALAMPUR,02-024-02128,0.012482732447817835,6.578399999999999,0.7181
PANGI,02-023-00006,0.06095266963292547,109.5929,3.2432
PAONTA SAHIB,02-032-01637,0.00032500000000000004,0.24180000000000001,0.035
POOH,02-034-01705,0.0033795918367346936,5.1335999999999995,0.238
RAJGARH,02-032-00053,0.00039493087557603685,0.0857,0.0137
RAKKAR,02-024-02129,0.0,0.0,0.0
RAMPUR,02-033-00043,0.00913030303030303,9.340300000000001,0.7445
RAMSHAHR,02-031-00063,0.0005179723502304148,0.1124,0.0281
RENUKA,02-032-00055,0.0011570967741935483,0.35869999999999996,0.0419
ROHRU,02-033-00044,0.003473548387096774,1.0767999999999998,0.2785
RONHAT,02-032-03318,0.01036451612903226,2.5704000000000002,0.6468
SAINJ,02-026-00017,0.013060845383759734,11.741700000000002,0.9983
SALUNI,02-023-00007,0.0030599320882852285,1.8022999999999998,0.1429
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.010212096774193546,17.728199999999998,0.5662
SARKAGHAT,02-027-00031,0.000480184331797235,0.1042,0.0208
SEONI,02-033-00046,0.003658709677419355,1.1341999999999999,0.2166
SHAHPUR,02-024-02130,0.005212096774193548,1.2926,0.365
SHALAI,02-032-00056,0.0002990322580645161,0.0927,0.0363
SHIMLA,02-033-00045,0.010113440860215053,5.6433,0.6409
SIHUNTA,02-023-00008,0.002151906158357771,0.7338,0.3174
SOLAN,02-031-00064,0.002005241935483871,0.4973,0.458
SPITI,02-025-02401,0.016931252167880682,146.4384,1.946
SUNDAR NAGAR,02-027-00032,9.462365591397848e-05,0.035199999999999995,0.0247
THEOG,02-033-00047,0.00982741935483871,4.8744,0.6659
THUNAG,02-027-00033,0.003735777126099707,1.2738999999999998,0.1725
THURAL,02-024-02131,0.0077301075268817205,0.7189,0.4361
TIRA SUJANPUR,02-028-02860,0.00042620967741935486,0.1057,0.0392
UNA,02-029-00069,0.004100921658986176,0.8899,0.1667
