TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
NICHAR,02-034-00010,0.16796075268817204,218.6849,12.2871
NIHRI,02-027-00028,0.04509641577060931,12.5819,1.1734
NOHRA,02-032-00051,0.25147972350230413,54.5711,7.7848
NURPUR,02-024-02127,0.43908887096774196,272.23510000000005,18.138
PACHHAD,02-032-00052,0.254550752688172,118.36609999999999,4.7651
PADHAR,02-027-00029,0.09949654377880185,43.1815,4.5918
PALAMPUR,02-024-02128,0.16313187855787473,85.9705,3.8115
PANGI,02-023-00006,1.4927045050055618,2683.8827000000006,130.3877
PAONTA SAHIB,02-032-01637,0.16966411290322578,126.2301,7.25
POOH,02-034-01705,0.12029223173140223,182.7239,2.0677
RAJGARH,02-032-00053,0.2921294930875576,63.3921,4.9253
RAKKAR,02-024-02129,0.10658817204301076,9.912700000000001,1.8083
RAMPUR,02-033-00043,0.16887487781036167,172.75900000000001,13.2194
RAMSHAHR,02-031-00063,0.05637465437788019,12.2333,1.8469
RENUKA,02-032-00055,0.2377096774193548,73.69,6.4701
ROHRU,02-033-00044,0.0884,27.404,2.8157
RONHAT,02-032-03318,0.17641451612903228,43.750800000000005,7.5628
SAINJ,02-026-00017,0.3212170189098999,288.7741,15.5237
SALUNI,02-023-00007,0.3809103565365025,224.35619999999997,18.9328
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.46699493087557603,810.7031999999999,15.5509
SARKAGHAT,02-027-00031,0.05512165898617512,11.961400000000001,1.0749
SEONI,02-033-00046,0.0748341935483871,23.1986,2.3387
SHAHPUR,02-024-02130,0.04732943548387097,11.7377,0.9739
SHALAI,02-032-00056,0.4049816129032258,125.54429999999999,9.9401
SHIMLA,02-033-00045,0.0856399641577061,47.7871,2.5135
SIHUNTA,02-023-00008,0.08478093841642229,28.9103,3.58
SOLAN,02-031-00064,0.13307701612903228,33.0031,5.7627
SPITI,02-025-02401,0.30439328246040004,2632.6975,36.6507
SUNDAR NAGAR,02-027-00032,0.03763225806451612,13.999199999999998,1.1612
THEOG,02-033-00047,0.1874282258064516,92.9644,6.2233
THUNAG,02-027-00033,0.05672111436950147,19.3419,1.8976
THURAL,02-024-02131,0.15020860215053763,13.969399999999998,2.977
TIRA SUJANPUR,02-028-02860,0.05722379032258065,14.191500000000001,1.7733
UNA,02-029-00069,0.2562119815668203,55.598,5.6936
