TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
KUPVI,02-033-00040,1.434348,215.15220000000002,15.642
LAD BHAROL,02-027-00027,0.8772744444444445,78.9547,17.5951
LAHAUL,02-025-00017,0.14277479487179487,1113.6434,28.1992
MANALI,02-026-00015,1.42483091954023,1239.6029,30.3463
MORANG,02-034-01704,0.05655702564102564,110.2862,3.9301
MULTHAN,02-024-02125,0.22959500000000002,261.7383,7.301
NADAUN,02-028-02859,0.79076,166.0596,33.4583
NAGROTA BAGWAN,02-024-02126,3.1987433333333337,383.84920000000005,59.3599
NAHAN,02-032-00050,5.90836564102564,2304.2626,166.8008
NAINA DEVI,02-030-02109,0.9588,230.112,30.2373
NALAGARH,02-031-00062,0.21421333333333334,83.5432,7.6631
NAMHOL,02-030-02108,0.2927094444444444,52.6877,5.8793
NANKHARI,02-033-00041,0.44708,67.062,12.0644
NERMAND,02-026-00016,0.28369395833333333,136.1731,3.9349
NERUA,02-033-00042,0.7418613888888889,267.0701,24.5543
NICHAR,02-034-00010,0.0634223015873016,79.91210000000001,2.6426
NIHRI,02-027-00028,0.26962555555555556,72.7989,3.7224
NOHRA,02-032-00051,3.985804761904762,837.019,164.5423
NURPUR,02-024-02127,0.5918458333333334,355.1075,13.5085
PACHHAD,02-032-00052,10.117748666666667,4552.9869,168.0569
PADHAR,02-027-00029,0.5130164285714286,215.4669,26.0391
PALAMPUR,02-024-02128,3.005143529411765,1532.6232,48.5877
PANGI,02-023-00006,0.9142707471264367,1590.8310999999999,53.5235
PAONTA SAHIB,02-032-01637,3.125441944444445,2250.3182,55.0958
POOH,02-034-01705,0.022265578231292518,32.7304,0.3372
RAJGARH,02-032-00053,10.963632380952381,2302.3628,168.4059
RAKKAR,02-024-02129,0.6878355555555555,61.9052,15.9495
RAMPUR,02-033-00043,0.4115770707070707,407.4613,10.7441
RAMSHAHR,02-031-00063,0.1871238095238095,39.296,4.8752
RENUKA,02-032-00055,1.2342626666666665,370.2788,9.7527
ROHRU,02-033-00044,0.5558913333333333,166.7674,15.6817
RONHAT,02-032-03318,3.9272404166666663,942.5377,168.4406
SAINJ,02-026-00017,0.05550724137931035,48.2913,1.7385
SALUNI,02-023-00007,0.06902736842105264,39.345600000000005,1.7621
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.17897249999999998,300.67379999999997,4.3372
SARKAGHAT,02-027-00031,0.6505138095238095,136.6079,12.894
SEONI,02-033-00046,0.4053906666666667,121.6172,5.0093
SHAHPUR,02-024-02130,0.1745275,41.8866,3.8019
SHALAI,02-032-00056,0.444339,133.30169999999998,8.2543
SHIMLA,02-033-00045,1.501693703703704,810.9146000000001,29.1147
SIHUNTA,02-023-00008,0.10327454545454545,34.0806,2.7329
SOLAN,02-031-00064,3.8662591666666666,927.9022,159.2944
SPITI,02-025-02401,0.02210536439665472,185.0219,0.7802
SUNDAR NAGAR,02-027-00032,0.3862763888888889,139.05949999999999,14.3812
THEOG,02-033-00047,1.2979783333333335,623.0296000000001,29.6903
THUNAG,02-027-00033,0.1279851515151515,42.235099999999996,1.8412
THURAL,02-024-02131,1.6772333333333334,150.951,30.5634
TIRA SUJANPUR,02-028-02860,0.6088816666666667,146.1316,17.188
UNA,02-029-00069,1.1317933333333334,237.6766,23.3143
