block_id,District_id,Dept_id,block_name,block_name_hind,status,entry_date
47,19,"41,5,10,24",Kalpa,NULL,Active,29:06.6
48,19,"41,5,10,24",Nichar,NULL,Active,29:13.6
49,19,"41,5,10,24",Pooh,NULL,Active,29:20.7
50,20,"24,41,5,10,3",Kullu,NULL,Active,29:34.1
51,20,"5,",Kullu-II,NULL,Active,42:06.4
52,20,"24,41,5,10,3",Nager-Katrain,NULL,Active,42:10.9
53,20,"24,41,5,10,3",Banjar,NULL,Active,42:19.2
54,20,"24,41,5,10,3",Ani,NULL,Active,42:30.2
55,20,"24,41,5,10,3",Nirmand,NULL,Active,42:48.0
56,21,"5,",Keylong-1,NULL,Active,42:58.3
57,21,"5,",Keylong-11,NULL,Active,43:10.5
58,21,"5,",Udaipur,NULL,Active,43:20.2
59,21,"5,",Kaza,NULL,Active,43:28.8
60,22,"41,5,10",Sunder Nagar,NULL,Active,44:06.6
61,22,"5,10",Sunder Nagar-II,NULL,Active,44:15.4
62,22,"41,5,10",Gohar,NULL,Active,44:25.2
63,22,"5,10",Chachiot-11,NULL,Active,44:35.0
64,22,"41,5,10",Drang,NULL,Active,44:43.3
65,22,"5,10",Drang-11,NULL,Active,44:52.3
66,22,"41,5,10",Dharampur,NULL,Active,45:01.3
67,22,"5,10",Dharampur-11,NULL,Active,45:10.1
68,22,"5,10,41",Gopalpur,NULL,Deleted ,45:19.8
69,22,"5,10",Gopalpur-11,NULL,Active,45:28.0
70,22,"24,41,5,10,3",Chauntra,NULL,Active,45:39.6
71,22,"5,10",Chauntra-11,NULL,Active,45:49.4
72,22,"24,41,5,10,3",Karsog ,NULL,Active,45:53.6
73,22,"5,10",Karsog-11,NULL,Active,46:05.8
74,22,"24,41,5,10,3",Seraj,NULL,Active,46:16.6
75,22,"5,10",Seraj-11,NULL,Active,46:20.4
76,22,"41,5,10",Sadar,NULL,Active,46:31.2
77,22,"5,10",Sadar-II(K),NULL,Active,46:41.5
78,22,"24,41,5,10,3",Balh,NULL,Active,46:55.5
79,22,"5,10",Saigloo,NULL,Active,47:04.0
80,22,"5,10",Aut,NULL,Active,47:14.9
81,22,"5,10",Rewalser,NULL,Active,47:19.1
82,23,"24,41,5,10,3",Chhohara,NULL,Active,47:28.3
83,23,"24,41,5,10,3",Chopal,NULL,Active,47:35.1
84,23,"5,",Deha,NULL,Active,47:42.2
85,23,"5,",Dodra-Kawar,NULL,Active,47:49.8
86,23,"24,41,5,10,3",Jubbal,NULL,Active,47:56.5
87,23,"5,",Kasumpti,NULL,Active,48:03.8
88,23,"5,",Kotkhai,NULL,Active,48:11.0
89,23,"5,",Kumarsian,NULL,Active,48:18.5
90,23,"24,41,5,10,3",Kupvi,NULL,Active,48:42.5
91,23,"24,41,5,10,3",Mashobra,NULL,Active,48:46.2
92,23,"5,",Matiana,NULL,Active,48:53.8
93,23,"24,41,5,10,3",Nankhari,NULL,Active,49:04.4
94,23,"5,",Nerwa,NULL,Active,49:12.9
95,23,"24,41,5,10,3",Rampur,NULL,Active,49:23.7
96,23,"24,41,5,10,3",Rohroo,NULL,Active,49:31.3
97,23,"5,",Sarahan,NULL,Active,49:38.9
98,23,"5,",Shimla,NULL,Active,49:45.4
99,23,"5,",Sunni,NULL,Active,49:52.3
100,23,"24,41,5,10,3",Theog,NULL,Active,49:59.0
101,23,"5,",Tikker,NULL,Active,50:04.9
102,23,"5,",Jangla (Ransar),NULL,Active,50:13.1
103,24,"24,41,5,10,3",Ponta ,NULL,Active,51:27.0
104,24,"5,",Majra,NULL,Active,53:08.1
105,24,"24,41,5,10,3",Nahan,NULL,Active,53:15.5
106,24,"5,",Nohradhar,NULL,Active,53:23.2
107,24,"5,",Dadahu,NULL,Active,53:32.0
108,24,24,Barsar,NULL,Active,53:35.8
109,24,"24,41,5,10,3",Shillai,NULL,Active,53:40.4
110,24,"24,41,5,10,3",Rajgarh,NULL,Active,54:49.9
111,24,"5,",Sangrah,NULL,Active,54:58.9
112,24,"5,",Kaffota,NULL,Active,55:07.0
113,24,"5,",Narag,NULL,Active,55:15.5
114,24,"5,",Sataun,NULL,Active,55:23.9
115,24,"5,",Surla,NULL,Active,55:30.3
116,24,"24,41,5,10,3",Sangrah,NULL,Active,55:37.4
117,25,"5,",Arki,NULL,Active,56:03.2
118,25,"5,",Dhundan,NULL,Active,56:13.0
119,25,"24,41,5,10,3",Dharampur,NULL,Active,56:24.5
120,25,"24,41,5,10,3",Kandaghat,NULL,Active,56:42.2
121,25,"5,",Kuthar,NULL,Active,56:50.4
122,25,"41,5,",Nalagarh,NULL,Deleted ,56:54.0
123,25,"5,",Patta Mehlog,NULL,Active,57:01.3
124,25,"5,",Ramshehar,NULL,Active,57:13.7
125,26,"41,5,10,24,3",Amb,NULL,Active,57:26.0
126,26,"41,5,10,3,24",Bangana,NULL,Active,57:30.7
127,26,"41,5,10,24,3",Garget ,NULL,Active,57:39.6
128,26,"5,10",Garget-11,NULL,Active,57:52.7
129,26,"41,5,10,3",Haroli,NULL,Active,58:00.6
130,26,"41,5,10,3",Una ,NULL,Active,58:10.1
131,26,"5,10",Jol,NULL,Active,58:16.5
132,15,"24,41,5,10,3",Bilaspur,NULL,Active,12:36.8
133,16,"24,10,41,3,5",Bhattiyat,NULL,Active,51:56.2
134,17,"24,10,41,3,",Bamsan,NULL,Active,55:24.4
135,18,"24,41,5,10,3",Pragpur,NULL,Active,04:57.2
136,18,"24,41,5,10,3",Sullah,NULL,Active,07:18.0
137,18,"24,41,5,10,3",Dharamshala,NULL,Active,07:46.4
138,21,"24,10,41,",Lahul,NULL,Active,21:08.9
139,21,"24,10,41,",Spiti,NULL,Active,21:56.0
140,22,"24,41,5,10,3",Gohar,NULL,Active,32:09.2
141,23,"24,41,5,10,3",Basantpur,NULL,Active,36:11.6
142,24,"24,41,5,10,3",Pachchad,NULL,Active,37:58.7
143,25,"24,41,5,10,3",Solan,NULL,Active,41:06.0
144,25,"24,41,5,10,3",Nalagarh,NULL,Active,41:39.9
1132,22,"24,41,5,10,3",Balichowki,NULL,Active,18:32.6
1133,22,"24,41,5,10,3",Narkanda,NULL,Active,14:46.4
1134,20,NULL,Kullu -d,NULL,Deleted,13:08.3
1135,15,"24,41,5,10,3",Nainadevi,NULL,Active,40:45.3
1136,15,"24,41,5,10,3",Ghumarwin,NULL,Active,45:20.2
1137,22,41,Chauntra,NULL,Active,07:37.3
1138,22,41,Dharampur,NULL,Active,10:38.1
1139,22,"24,41,5,10,3",Drang,NULL,Active,18:16.6
1140,22,"24,41,5,10,3",Gopalpur,NULL,Active,22:31.8
1141,22,"10,41",Seraj,NULL,Active,31:53.3
1142,22,"24,41,5,10,3",Sundernagar,NULL,Active,36:01.2
1143,22,41,Balichowki,NULL,Active,38:44.9
1144,23,"24,41,5,10,3",Narkanda,NULL,Active,54:22.0
1145,25,"24,41,5,10,3",kunihar,NULL,Active,42:31.0
1146,15,"24,41,5,10,3",Shri Naina Devi,NULL,Active,05:24.6
1147,23,"24,41,5,10,3",Tutu,NULL,Active,07:49.4
1148,NULL,NULL,NULL,NULL,NULL,NULL
1149,20,"24,41,5,10,3",Bhunter,NULL,Active,28:07.3
1150,22,3,Chauntra,NULL,Active,40:50.1
1151,22,3,Dharampur,NULL,Active,40:50.1
1152,22,3,Churag,NULL,Active,40:50.1
1153,22,3,Sadar,NULL,Active,40:50.1
1154,22,3,Seraj,NULL,Active,40:50.1
1156,22,5,Nihari,NULL,Active,05:47.8
1157,22,5,Dhanotu,NULL,Active,19:55.3
