sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
5308,5308,1,Vidapanakal ,विद्यापनकल ,502,5,5308,Active,0,NULL,117.239.89.162
5309,5309,1,Guntakal ,गुंतकल ,502,6,5309,Active,0,NULL,117.239.89.162
5310,5310,1,Gooty ,गूटी ,502,7,5310,Active,0,NULL,117.239.89.162
5311,5311,1,Peddavadugur ,पेड्डावडुगुर ,502,8,5311,Active,0,NULL,117.239.89.162
5312,5312,1,Yadiki ,यादिकी ,502,9,5312,Active,0,NULL,117.239.89.162
5313,5313,1,Tadpatri ,ताड़पत्री ,502,10,5313,Active,0,NULL,117.239.89.162
5314,5314,1,Peddapappur ,पेद्दापापपुर ,502,11,5314,Active,0,NULL,117.239.89.162
5315,5315,1,Pamidi ,पामिडी ,502,12,5315,Active,0,NULL,117.239.89.162
5316,5316,1,Vajrakarur ,वज्रकारूर ,502,13,5316,Active,0,NULL,117.239.89.162
5317,5317,1,Uravakonda ,उर्वकोंडा ,502,14,5317,Active,0,NULL,117.239.89.162
5318,5318,1,Beluguppa ,बेलगुप्पा ,502,15,5318,Active,0,NULL,117.239.89.162
5319,5319,1,Gummagatta ,गुम्मजातता ,502,16,5319,Active,0,NULL,117.239.89.162
5320,5320,1,Brahmasamudram ,ब्रह्मसमुद्रम ,502,17,5320,Active,0,NULL,117.239.89.162
5321,5321,1,Kalyandurg ,कल्याणदुर्ग ,502,18,5321,Active,0,NULL,117.239.89.162
5322,5322,1,Atmakur ,आत्मकूर ,502,19,5322,Active,0,NULL,117.239.89.162
5323,5323,1,Kudair ,कुंदेर ,502,20,5323,Active,0,NULL,117.239.89.162
5324,5324,1,Garladinne ,गारलादीनने ,502,21,5324,Active,0,NULL,117.239.89.162
5325,5325,1,Singanamala ,सिंगनमाला ,502,22,5325,Active,0,NULL,117.239.89.162
5326,5326,1,Putlur ,पुतलूर ,502,23,5326,Active,0,NULL,117.239.89.162
5327,5327,1,Yellanur ,येल्लानूर ,502,24,5327,Active,0,NULL,117.239.89.162
5328,5328,1,Narpala ,नरपाला ,502,25,5328,Active,0,NULL,117.239.89.162
5329,5329,1,Bukkaraya Samudram ,बुक्काराय समुद्रम ,502,26,5329,Active,0,NULL,117.239.89.162
5330,5330,1,Anantapur ,अनंतपुर ,502,27,5330,Active,0,NULL,117.239.89.162
5331,5331,1,Raptadu ,रपटदु ,502,28,5331,Active,0,NULL,117.239.89.162
5332,5332,1,Settur ,सत्तूर ,502,29,5332,Active,0,NULL,117.239.89.162
5333,5333,1,Kundurpi ,कुंदुरपि ,502,30,5333,Active,0,NULL,117.239.89.162
5334,5334,1,Kambadur ,कंबदुर ,502,31,5334,Active,0,NULL,117.239.89.162
5335,5335,1,Kanaganapalle ,कनगनपल्ले ,502,32,5335,Active,0,NULL,117.239.89.162
5336,5336,1,Dharmavaram ,धर्मावरम ,502,33,5336,Active,0,NULL,117.239.89.162
5337,5337,1,Bathalapalle ,बतलापल्ले ,502,34,5337,Active,0,NULL,117.239.89.162
5338,5338,1,Tadimarri ,तडिमररी ,502,35,5338,Active,0,NULL,117.239.89.162
5339,5339,1,Mudigubba ,मुदिगुब्बा ,502,36,5339,Active,0,NULL,117.239.89.162
5340,5340,1,Talupula ,तलुपुला ,502,37,5340,Active,0,NULL,117.239.89.162
5341,5341,1,Nambulipulikunta ,नंबूलिपुलिकुंटा ,502,38,5341,Active,0,NULL,117.239.89.162
5342,5342,1,Gandlapenta ,गंदलापेंटा ,502,39,5342,Active,0,NULL,117.239.89.162
5343,5343,1,Kadiri ,कादिरी ,502,40,5343,Active,0,NULL,117.239.89.162
5344,5344,1,Nallamada ,नल्लामादा ,502,41,5344,Active,0,NULL,117.239.89.162
5345,5345,1,Bukkapatnam ,बुक्कापटनम ,502,42,5345,Active,0,NULL,117.239.89.162
5346,5346,1,Kothacheruvu ,कोठाचेरुवु ,502,43,5346,Active,0,NULL,117.239.89.162
5347,5347,1,Chennekothapalle ,चेन्नेकोथापल्ले ,502,44,5347,Active,0,NULL,117.239.89.162
5348,5348,1,Ramagiri ,रामगिरि ,502,45,5348,Active,0,NULL,117.239.89.162
5349,5349,1,Roddam ,रोद्दम ,502,46,5349,Active,0,NULL,117.239.89.162
5350,5350,1,Madakasira ,मदाकासिरा ,502,47,5350,Active,0,NULL,117.239.89.162
5351,5351,1,Amarapuram ,अमरपुरम ,502,48,5351,Active,0,NULL,117.239.89.162
5352,5352,1,Gudibanda ,गुड़ीबंदा ,502,49,5352,Active,0,NULL,117.239.89.162
5353,5353,1,Rolla ,रोल्ला ,502,50,5353,Active,0,NULL,117.239.89.162
5354,5354,1,Agali ,अगली ,502,51,5354,Active,0,NULL,117.239.89.162
5355,5355,1,Parigi ,परिगी ,502,52,5355,Active,0,NULL,117.239.89.162
5356,5356,1,Penukonda ,पेनुकोंडा ,502,53,5356,Active,0,NULL,117.239.89.162
5357,5357,1,Puttaparthi ,पुट्टपर्थी ,502,54,5357,Active,0,NULL,117.239.89.162
5358,5358,1,Obuladevaracheruvu ,ओबुलडेवरचेरुवु ,502,55,5358,Active,0,NULL,117.239.89.162
5359,5359,1,Nallacheruvu ,नलचेरुवु ,502,56,5359,Active,0,NULL,117.239.89.162
5360,5360,1,Tanakal ,तनकल ,502,57,5360,Active,0,NULL,117.239.89.162
5361,5361,1,Amadagur ,ामदगुर ,502,58,5361,Active,0,NULL,117.239.89.162
5362,5362,1,Gorantla ,गोरंटला ,502,59,5362,Active,0,NULL,117.239.89.162
5363,5363,1,Somandepalle ,सोमंडेपल्ले ,502,60,5363,Active,0,NULL,117.239.89.162
5364,5364,1,Hindupur ,हिंदूपुर ,502,61,5364,Active,0,NULL,117.239.89.162
5365,5365,1,Lepakshi ,लेपाक्षी ,502,62,5365,Active,0,NULL,117.239.89.162
5366,5366,1,Chilamathur ,चिलमथुर ,502,63,5366,Active,0,NULL,117.239.89.162
5367,5367,1,Mulakalacheruvu ,मुलकलशेरुवु ,503,1,5367,Active,0,NULL,10.21.120.30
5368,5368,1,Thamballapalle ,थांबलापल्ले ,503,2,5368,Active,0,NULL,117.239.89.162
5369,5369,1,Peddamandyam ,पेडडमंड्याम ,503,3,5369,Active,0,NULL,117.239.89.162
5370,5370,1,Gurramkonda ,गुर्रमकोंडा ,503,4,5370,Active,0,NULL,117.239.89.162
5371,5371,1,Kalakada ,कलाकड़ा ,503,5,5371,Active,0,NULL,117.239.89.162
5372,5372,1,Kambhamvaripalle ,कामभंवरिपल्ले ,503,6,5372,Active,0,NULL,117.239.89.162
5373,5373,1,Rompicherla ,रोमपीचेरला ,503,7,5373,Active,0,NULL,117.239.89.162
5374,5374,1,Yerravaripalem ,एररवरिपलेम ,503,8,5374,Active,0,NULL,117.239.89.162
5375,5375,1,Tirupati (Rural ) ,तिरुपति   (रूरल ) ,503,9,5375,Active,0,NULL,117.239.89.162
5376,5376,1,Renigunta ,रेनिगुंटा ,503,10,5376,Active,0,NULL,117.239.89.162
5377,5377,1,Yerpedu ,येरपेडू ,503,11,5377,Active,0,NULL,117.239.89.162
5378,5378,1,Srikalahasti ,श्रीकालाहस्ती ,503,12,5378,Active,0,NULL,117.239.89.162
5379,5379,1,Thottambedu ,थोट्टाबेदु ,503,13,5379,Active,0,NULL,117.239.89.162
5380,5380,1,Buchinaidu Kandriya ,बुचिनायडु केंद्रीय ,503,14,5380,Active,0,NULL,117.239.89.162
5381,5381,1,Varadaiahpalem ,वरदापालेम ,503,15,5381,Active,0,NULL,117.239.89.162
5382,5382,1,K . V . B . Puram ,क . व् . बी . पुरम ,503,16,5382,Active,0,NULL,117.239.89.162
5383,5383,1,Tirupati (Urban ) ,तिरुपति (अर्बन ) ,503,17,5383,Active,0,NULL,117.239.89.162
5384,5384,1,Chandragiri ,चंद्रगिरि ,503,18,5384,Active,0,NULL,117.239.89.162
5385,5385,1,Chinnagottigallu ,चिंनगोट्टिगल्लू ,503,19,5385,Active,0,NULL,117.239.89.162
5386,5386,1,Pileru ,पिलेरू ,503,20,5386,Active,0,NULL,117.239.89.162
5387,5387,1,Kalikiri ,कलिकिरी ,503,21,5387,Active,0,NULL,117.239.89.162
5388,5388,1, Vayalpadu ,वायलपाडु ,503,22,5388,Active,0,NULL,164.100.25.41
5389,5389,1, Kurabalakota ,क़ुरबालकोटा ,503,23,5389,Active,0,NULL,117.239.89.162
5390,5390,1,Pedda Thippasamudram ,पेद्दा तिप्पसमुद्रम ,503,24,5390,Active,0,NULL,117.239.89.162
5391,5391,1,B.Kothakota   ,बी. कोठाकोटा,503,25,5391,Active,0,NULL,10.21.120.30
5392,5392,1,Madanapalle ,मदनपल्ली ,503,26,5392,Active,0,NULL,117.239.89.162
5393,5393,1,Nimmanapalle ,निम्मनपल्ले ,503,27,5393,Active,0,NULL,117.239.89.162
5394,5394,1,Sodam ,सोदाम ,503,28,5394,Active,0,NULL,117.239.89.162
5395,5395,1,Pulicherla ,पुळिचेरला ,503,29,5395,Active,0,NULL,117.239.89.162
5396,5396,1,Pakala ,पाकला ,503,30,5396,Active,0,NULL,117.239.89.162
5397,5397,1,Vedurukuppam ,वेदुरुकुप्पम ,503,31,5397,Active,0,NULL,117.239.89.162
5398,5398,1,Ramachandrapuram ,रामचंद्रपुराम ,503,32,5398,Active,0,NULL,117.239.89.162
5399,5399,1,Vadamalapeta ,वदमालपेटा ,503,33,5399,Active,0,NULL,117.239.89.162
5400,5400,1,Narayanavanam ,नरायनवानाम ,503,34,5400,Active,0,NULL,117.239.89.162
5401,5401,1,Pichatur ,पिचतुर ,503,35,5401,Active,0,NULL,117.239.89.162
5402,5402,1,Satyavedu ,सत्यवेदु ,503,36,5402,Active,0,NULL,117.239.89.162
5403,5403,1,Nagalapuram ,नागलपुराम ,503,37,5403,Active,0,NULL,117.239.89.162
5404,5404,1,Nindra ,निंद्रा ,503,38,5404,Active,0,NULL,117.239.89.162
5405,5405,1,Vijayapuram ,विजयपुरम ,503,39,5405,Active,0,NULL,117.239.89.162
5406,5406,1,Nagari ,नगरी ,503,40,5406,Active,0,NULL,117.239.89.162
5407,5407,1,Puttur ,पुत्तुर ,503,41,5407,Active,0,NULL,117.239.89.162
5408,5408,1,Karvetinagar ,करवेतीनगर ,503,42,5408,Active,0,NULL,117.239.89.162
5409,5409,1,Penumuru ,पेंउमूरु ,503,43,5409,Active,0,NULL,117.239.89.162
5410,5410,1,Puthalapattu ,पुथलापट्टू ,503,44,5410,Active,0,NULL,117.239.89.162
5411,5411,1,Irala ,िराला ,503,45,5411,Active,0,NULL,117.239.89.162
5412,5412,1,Somala ,सोमला ,503,46,5412,Active,0,NULL,117.239.89.162
5413,5413,1,Chowdepalle ,चौडेपल्ले ,503,47,5413,Active,0,NULL,117.239.89.162
5414,5414,1,Ramasamudram ,रामसमुद्रम ,503,48,5414,Active,0,NULL,117.239.89.162
5415,5415,1,Punganur ,पुंगनूर ,503,49,5415,Active,0,NULL,117.239.89.162
5416,5416,1,Peddapanjani ,पेद्दापानजनि ,503,50,5416,Active,0,NULL,117.239.89.162
5417,5417,1,Gangavaram ,गंगावरम ,503,51,5417,Active,0,NULL,117.239.89.162
5418,5418,1,Thavanampalle ,थवनंपल्ले ,503,52,5418,Active,0,NULL,117.239.89.162
5419,5419,1,Srirangarajapuram ,श्रीरंगराजपुराम ,503,53,5419,Active,0,NULL,117.239.89.162
5420,5420,1,Gangadhara Nellore ,गंगाधारा नेल्लोरे ,503,54,5420,Active,0,NULL,117.239.89.162
5421,5421,1,Chittoor ,चित्तूर ,503,55,5421,Active,0,NULL,117.239.89.162
5422,5422,1,Palamaner ,पालमानेर ,503,56,5422,Active,0,NULL,117.239.89.162
5423,5423,1,Baireddipalle ,बैरेडिपल्ले ,503,57,5423,Active,0,NULL,117.239.89.162
5424,5424,1,Venkatagirikota ,वेंकटगिरिकोटा ,503,58,5424,Active,0,NULL,117.239.89.162
5425,5425,1,Santhipuram ,संतीपुरम ,503,59,5425,Active,0,NULL,117.239.89.162
5426,5426,1,Gudupalle ,गुडुपले ,503,60,5426,Active,0,NULL,117.239.89.162
5427,5427,1,Kuppam ,कुप्पम ,503,61,5427,Active,0,NULL,117.239.89.162
5428,5428,1,Ramakuppam ,रामकुप्पम ,503,62,5428,Active,0,NULL,117.239.89.162
5429,5429,1,Bangarupalem ,बांगरूपलेम ,503,63,5429,Active,0,NULL,117.239.89.162
5430,5430,1,Yadamarri ,एडमररी ,503,64,5430,Active,0,NULL,117.239.89.162
5431,5431,1,Gudipala ,गुडीपला ,503,65,5431,Active,0,NULL,117.239.89.162
5432,5432,1,Palasamudram ,पलासमुद्रम ,503,66,5432,Active,0,NULL,117.239.89.162
5433,5433,1,Chikodi,,527,1,5433,Active,NULL,NULL,NULL
5434,5434,1,Athni  ,अथनि,527,2,5434,Active,0,NULL,10.21.121.100
5435,5435,1,Raybag,,527,3,5435,Active,NULL,NULL,NULL
5436,5436,1,Gokak,,527,4,5436,Active,NULL,NULL,NULL
5437,5437,1,Hukeri,,527,5,5437,Active,NULL,NULL,NULL
5438,5438,2,BELAGAVI ,बेलगावी,527,6,5438,Active,0,NULL,103.102.84.140
5439,5439,1,Khanapur ,खानापुर,527,7,5439,Active,0,NULL,10.21.113.189
5440,5440,1,Sampgaon,,527,8,5440,Active,NULL,NULL,NULL
5441,5441,2,SAVADATTI,,527,9,5441,Active,NULL,NULL,NULL
5442,5442,1,Ramdurg,,527,10,5442,Active,NULL,NULL,NULL
5443,5443,1,Jamkhandi,,524,1,5443,Active,NULL,NULL,NULL
5444,5444,1,Bilgi,,524,2,5444,Active,NULL,NULL,NULL
5445,5445,1,Mudhol,,524,3,5445,Active,NULL,NULL,NULL
5446,5446,1,Badami,,524,4,5446,Active,NULL,NULL,NULL
5447,5447,1,Bagalkot ,बागलकोट,524,5,5447,Active,0,NULL,10.21.113.189
5448,5448,1,Hungund ,हुनगुन्द  ,524,6,5448,Active,0,NULL,10.21.113.189
5449,5449,2,Vijayapura,विजयपुरा ,530,1,5449,Active,0,NULL,10.21.121.100
5450,5450,1,Indi ,इंडी ,530,2,5450,Active,0,NULL,10.21.121.100
5451,5451,1,Sindagi,सिंदगी,530,3,5451,Active,0,NULL,10.21.121.100
5452,5452,1,Basavana Bagewadi ,बसवन्ना बागेवाड़ी ,530,4,5452,Active,0,NULL,10.21.121.100
5453,5453,1,Muddebihal ,मुद्देबिहाल ,530,5,5453,Active,0,NULL,10.21.113.189
5454,5454,1,Basavakalyan ,बसवकल्याण ,529,1,5454,Active,0,NULL,45.127.139.96
5455,5455,1,Bhalki ,भलकी ,529,2,5455,Active,0,NULL,45.127.139.96
5456,5456,1,Aurad,औराद ,529,3,5456,Active,0,NULL,45.127.139.96
5457,5457,1,Bidar ,बीदर ,529,4,5457,Active,0,NULL,45.127.139.96
5458,5458,1,Homnabad  ,होमनाबाद,529,5,5458,Active,0,NULL,10.21.113.189
5459,5459,1,Lingsugur ,लिंगसुगुर ,546,1,5459,Active,0,NULL,45.127.139.172
5460,5460,1,Devadurga ,देवदुर्गा ,546,2,5460,Active,0,NULL,45.127.139.172
5461,5461,1,Raichur ,रायचूर ,546,3,5461,Active,0,NULL,45.127.139.172
5462,5462,1,Manvi ,मानवी ,546,4,5462,Active,0,NULL,45.127.139.172
5463,5463,1,Sindhnur ,सिंधनूर ,546,5,5463,Active,0,NULL,45.127.139.172
5464,5464,1,Yelbarga ,यलबुर्गा,543,1,5464,Active,0,NULL,103.102.84.140
5465,5465,1,Kushtagi,,543,2,5465,Active,NULL,NULL,NULL
5466,5466,1,Gangawati,,543,3,5466,Active,NULL,NULL,NULL
5467,5467,1,Koppal ,कोप्पल ,543,4,5467,Active,0,NULL,103.102.84.140
5468,5468,1,Nargund,,537,1,5468,Active,NULL,NULL,NULL
5469,5469,1,Rona ,रोना ,537,2,5469,Active,0,NULL,10.21.113.189
5470,5470,1,Gadag ,गदग,537,3,5470,Active,0,NULL,103.102.84.140
5471,5471,1,Shirhatti,,537,4,5471,Active,NULL,NULL,NULL
5472,5472,1,Mundargi ,मुन्दरागी,537,5,5472,Active,0,NULL,103.102.84.140
5473,5473,1,Dharwad ,धारवाड़ ,536,1,5473,Active,0,NULL,10.21.121.111
5474,5474,1,Navalgund  ,नवलगुन्द,536,2,5474,Active,0,NULL,103.102.84.140
5475,5475,2,Hubballi ,हुब्बली,536,3,5475,Active,0,NULL,103.102.84.140
5476,5476,1,Kalghatgi   ,कलघटगी,536,4,5476,Active,0,NULL,103.102.84.140
5477,5477,1,Kundgol ,कुन्दगोल ,536,5,5477,Active,0,NULL,10.21.121.111
5478,5478,1,Karwar,,550,1,5478,Active,NULL,NULL,NULL
5479,5479,1,Supa,,550,2,5479,Active,NULL,NULL,NULL
5480,5480,1,Haliyal,,550,3,5480,Active,NULL,NULL,NULL
5481,5481,1,Yellapur ,यल्लापुर,550,4,5481,Active,0,NULL,103.102.84.140
5482,5482,1,Mundgod ,मुंडगोड़ ,550,5,5482,Active,0,NULL,10.21.121.100
5483,5483,1,Sirsi ,सिर्सी,550,6,5483,Active,0,NULL,10.21.121.100
5484,5484,1,Ankola  ,अंकोला,550,7,5484,Active,0,NULL,103.102.84.140
5485,5485,1,Kumta ,कुमटा,550,8,5485,Active,0,NULL,10.21.121.100
5486,5486,1,Siddapur ,सिद्दपुर,550,9,5486,Active,0,NULL,10.21.121.100
5487,5487,1,Honavar,,550,10,5487,Active,NULL,NULL,NULL
5488,5488,1,Bhatkal,,550,11,5488,Active,NULL,NULL,NULL
5489,5489,1,Shiggaon ,शिग्गाओं ,540,1,5489,Active,0,NULL,10.21.121.100
5490,5490,1,Savanur ,सवानुर ,540,2,5490,Active,0,NULL,10.21.121.100
5491,5491,1,Hangal ,हंगल ,540,3,5491,Active,0,NULL,10.21.121.100
5492,5492,1,Haveri ,हावेरी ,540,4,5492,Active,0,NULL,10.21.121.100
5493,5493,1,Byadgi ,ब्यादगी ,540,5,5493,Active,0,NULL,10.21.121.100
5494,5494,1,Hirekerur ,हिरेकेरूर ,540,6,5494,Active,0,NULL,10.21.121.100
5495,5495,1,Ranibennur ,रानीबेन्नूर ,540,7,5495,Active,0,NULL,10.21.121.100
5496,5496,1,Hadagalli,,528,1,5496,Active,NULL,NULL,NULL
5497,5497,1,Hagaribommanahalli,,528,2,5497,Active,NULL,NULL,NULL
5498,5498,2,Hosapete,,528,3,5498,Active,NULL,NULL,NULL
5499,5499,1,Siruguppa  ,सिरगुप्पा,528,4,5499,Active,0,NULL,10.21.121.100
5500,5500,2,Ballari,,528,5,5500,Active,NULL,NULL,NULL
5501,5501,1,Sandur,,528,6,5501,Active,NULL,NULL,NULL
5502,5502,1,Kudligi,,528,7,5502,Active,NULL,NULL,NULL
5503,5503,1,Molakalmuru ,मोलकालमुरु ,533,1,5503,Active,0,NULL,103.102.84.140
5504,5504,1,Challakere ,चल्लकेरे ,533,2,5504,Active,0,NULL,103.102.84.140
5505,5505,1,Chitradurga ,चित्रदुर्गा ,533,3,5505,Active,0,NULL,103.102.84.140
5506,5506,1,Holalkere ,होलालकेरे ,533,4,5506,Active,0,NULL,103.102.84.140
5507,5507,1,Hosdurga ,होसदुर्गा ,533,5,5507,Active,0,NULL,103.102.84.140
5508,5508,1,Hiriyur ,हीरियर ,533,6,5508,Active,0,NULL,103.102.84.140
5509,5509,1,Harihar,,535,1,5509,Active,NULL,NULL,NULL
5510,5510,1,Harapanahalli,,535,2,5510,Active,NULL,NULL,NULL
5511,5511,1,Jagalur,,535,3,5511,Active,NULL,NULL,NULL
5512,5512,1,Davanagere,,535,4,5512,Active,NULL,NULL,NULL
5513,5513,1,Honnali,,535,5,5513,Active,NULL,NULL,NULL
5514,5514,1,Channagiri,,535,6,5514,Active,NULL,NULL,NULL
5515,5515,1,Sagar,,547,1,5515,Active,NULL,NULL,NULL
5516,5516,1,Sorab,,547,2,5516,Active,NULL,NULL,NULL
5517,5517,1,Shikarpur,,547,3,5517,Active,NULL,NULL,NULL
5518,5518,1,Hosanagara,,547,4,5518,Active,NULL,NULL,NULL
5519,5519,1,Tirthahalli,,547,5,5519,Active,NULL,NULL,NULL
5520,5520,2,Shivamogga ,शिवमोग्गा ,547,6,5520,Active,0,NULL,103.102.84.140
5521,5521,1,Bhadravati ,भद्रावती ,547,7,5521,Active,0,NULL,103.102.84.140
5522,5522,1,Kundapura,,549,1,5522,Active,NULL,NULL,NULL
5523,5523,1,Udupi,,549,2,5523,Active,NULL,NULL,NULL
5524,5524,1,Karkala  (T) ,करकला (T) ,549,3,5524,Active,0,NULL,10.21.113.189
5525,5525,1,Sringeri,,532,1,5525,Active,NULL,NULL,NULL
5526,5526,1,Koppa,,532,2,5526,Active,NULL,NULL,NULL
5527,5527,1,Narasimharajapura,,532,3,5527,Active,NULL,NULL,NULL
5528,5528,1,Tarikere ,तरिकेरे ,532,4,5528,Active,0,NULL,103.102.84.140
5529,5529,1,Kadur  ,कडुर,532,5,5529,Active,0,NULL,10.21.120.175
5530,5530,2, Chikkamangaluru,चिकमगलूर,532,6,5530,Active,0,NULL,10.21.113.189
5531,5531,1,Mudigere,,532,7,5531,Active,NULL,NULL,NULL
5532,5532,1,Chiknayakanhalli,,548,1,5532,Active,NULL,NULL,NULL
5533,5533,1,Sira,,548,2,5533,Active,NULL,NULL,NULL
5534,5534,1,Pavagada,,548,3,5534,Active,NULL,NULL,NULL
5535,5535,1,Madhugiri,,548,4,5535,Active,NULL,NULL,NULL
5536,5536,1,Koratagere,,548,5,5536,Active,NULL,NULL,NULL
5537,5537,2,Tumakuru,तुमकुर,548,6,5537,Active,0,NULL,10.21.120.175
5538,5538,1,Gubbi ,गुब्बी,548,7,5538,Active,0,NULL,10.21.120.175
5539,5539,1,Tiptur       , तिप्टूरु,548,8,5539,Active,0,NULL,10.21.113.189
5540,5540,1,Turuvekere,,548,9,5540,Active,NULL,NULL,NULL
5541,5541,1,Kunigal,,548,10,5541,Active,NULL,NULL,NULL
5542,5542,2,Bengaluru North ,बेंगलुरु नार्थ ,525,1,5542,Active,35411,NULL,164.100.151.60
5543,5543,2,Bengaluru South   ,बेंगलुरु सोत,525,2,5543,Active,0,NULL,10.21.113.189
5544,5544,2,Bengaluru East ,बेंगलुरु ईस्ट ,525,0,5544,Active,35411,NULL,164.100.151.60
5545,5545,1,Anekal ,अनेकल ,525,3,5545,Active,35411,NULL,164.100.151.60
5546,5546,1,Krishnarajpet,,544,1,5546,Active,NULL,NULL,NULL
5547,5547,1,Nagamangala ,नागमंगला ,544,2,5547,Active,0,NULL,10.21.121.100
5548,5548,1,Pandavapura ,पाण्डवपुरा ,544,3,5548,Active,0,NULL,10.21.121.100
5549,5549,1,Shrirangapattana,,544,4,5549,Active,NULL,NULL,NULL
5550,5550,1,Mandya,,544,5,5550,Active,NULL,NULL,NULL
5551,5551,1,Maddur,,544,6,5551,Active,NULL,NULL,NULL
5552,5552,1,Malavalli  ,मलवल्लि ,544,7,5552,Active,0,NULL,10.21.113.189
5553,5553,1,Sakleshpur ,सकलेशपुर ,539,1,5553,Active,0,NULL,10.21.120.243
5554,5554,1,Belur,,539,2,5554,Active,NULL,NULL,NULL
5555,5555,1,Arsikere ,अरसीकेरे,539,3,5555,Active,0,NULL,10.21.120.175
5556,5556,1,Hassan,,539,4,5556,Active,NULL,NULL,NULL
5557,5557,1,Alur,,539,5,5557,Active,NULL,NULL,NULL
5558,5558,1,Arkalgud,,539,6,5558,Active,NULL,NULL,NULL
5559,5559,1,Hole Narsipur,,539,7,5559,Active,NULL,NULL,NULL
5560,5560,1,Channarayapatna,,539,8,5560,Active,NULL,NULL,NULL
5561,5561,2,Mangalore  (T) ,मंगलौर (T) ,534,1,5561,Active,0,NULL,10.21.113.189
5562,5562,1,Bantwala,बंतवाला ,534,2,5562,Active,0,NULL,10.21.121.100
5563,5563,1,Belthangadi,बेल्तांगढ़ी,534,3,5563,Active,0,NULL,10.21.121.100
5564,5564,1,Puttur ,पुत्तुर ,534,4,5564,Active,0,NULL,10.21.120.243
5565,5565,1,Sulya,,534,5,5565,Active,NULL,NULL,NULL
5566,5566,1,Madikeri,,541,1,5566,Active,NULL,NULL,NULL
5567,5567,1,Somvarpet,,541,2,5567,Active,NULL,NULL,NULL
5568,5568,1,Virajpet,,541,3,5568,Active,NULL,NULL,NULL
5569,5569,1,Piriyapatna,,545,1,5569,Active,NULL,NULL,NULL
5570,5570,1,Hunsur,,545,2,5570,Active,NULL,NULL,NULL
5571,5571,1,Krishnaraja  nagara ,कृष्णराजा नागरा ,545,3,5571,Active,0,NULL,10.21.113.189
5572,5572,2,Mysuru,,545,4,5572,Active,NULL,NULL,NULL
5573,5573,1,Heggadadevankote,,545,5,5573,Active,NULL,NULL,NULL
5574,5574,1,Nanjanagudu ,नंजनगुडू ,545,6,5574,Active,0,NULL,10.21.120.30
5575,5575,1,Tirumakudal - Narsipur,,545,7,5575,Active,NULL,NULL,NULL
5576,5576,1,Gundlupet,,531,1,5576,Active,NULL,NULL,NULL
5577,5577,1,Chamarajanagara ,चामराजनगर ,531,2,5577,Active,0,NULL,10.21.113.189
5578,5578,1,Yelandur  ,यलंदुर,531,3,5578,Active,0,NULL,10.21.113.189
5579,5579,1,Kollegal ,कोल्लेगाल ,531,4,5579,Active,0,NULL,10.21.113.189
5580,5580,1,Aland     ,अलैंड ,538,1,5580,Active,0,NULL,10.21.121.100
5581,5581,1,Afzalpur ,अफजलपुर ,538,2,5581,Active,0,NULL,10.21.121.100
5582,5582,2,Kalaburagi ,कलबुर्गी ,538,3,5582,Active,0,NULL,10.21.121.100
5583,5583,1,Chincholi ,चिंचोली ,538,4,5583,Active,0,NULL,10.21.121.100
5584,5584,1,Sedam ,सेदम ,538,5,5584,Active,0,NULL,10.21.121.100
5585,5585,2,Chittapur ,चित्तपुर ,538,6,5585,Active,0,NULL,10.21.121.100
5586,5586,1,Jevargi ,जेवरगी ,538,7,5586,Active,0,NULL,10.21.121.100
5587,5587,1,Shorapur ,शोरापुर ,635,8,5587,Active,0,NULL,45.127.139.96
5588,5588,1,Shahpur ,शाहपुर ,635,9,5588,Active,0,NULL,45.127.139.96
5589,5589,1,Yadgir ,यादगीर ,635,10,5589,Active,0,NULL,45.127.139.96
5590,5590,1,Srinivaspur,,542,7,5590,Active,NULL,NULL,NULL
5591,5591,1,Kolar,,542,8,5591,Active,NULL,NULL,NULL
5592,5592,1,Malur ,मलुर ,542,9,5592,Active,0,NULL,10.21.121.100
5593,5593,1,Bangarapet,,542,10,5593,Active,NULL,NULL,NULL
5594,5594,1,Mulbagal ,मूलबगल,542,11,5594,Active,0,NULL,10.21.121.100
5595,5595,1,Gauribidanur,,630,1,5595,Active,NULL,NULL,NULL
5596,5596,1,Chikkaballapura,,630,0,5596,Active,NULL,NULL,NULL
5597,5597,1,Gudibanda,,630,3,5597,Active,NULL,NULL,NULL
5598,5598,1,Bagepalli,,630,4,5598,Active,NULL,NULL,NULL
5599,5599,1,Sidlaghatta,,630,5,5599,Active,NULL,NULL,NULL
5600,5600,1,Chintamani,,630,6,5600,Active,NULL,NULL,NULL
5601,5601,1,Nelamangala ,नेलामंगला ,526,1,5601,Active,0,NULL,164.100.151.60
5602,5602,2,Doddaballapura ,डोड्डाबल्लापुरा ,526,2,5602,Active,0,NULL,10.21.113.189
5603,5603,1,Devanahalli ,देवनहल्ली ,526,3,5603,Active,0,NULL,164.100.151.60
5604,5604,1,Hoskote ,होसकोटे ,526,4,5604,Active,0,NULL,10.21.113.189
5605,5605,1,Magadi ,मगदी ,631,5,5605,Active,0,NULL,164.100.151.60
5606,5606,1,Ramanagara ,रमनगरा ,631,0,5606,Active,0,NULL,164.100.151.60
