object_id,Flood Hazard,Exposure,Vulnerbility,Damages and Losses,"Ideal: (1,1,1,1)","Worst(6,6,6,6)",Composite_score,Revenue Circle,District,timeperiod
226,2,3,2,2,2.65,7.55,0.741,Nalbari,NALBARI,2021_05
153,3,2,2,2,2.65,7.55,0.741,Gogamukh,DHEMAJI,2021_05
277,3,2,2,2,2.65,7.55,0.741,Jorhat East,JORHAT,2021_05
240,3,1,1,3,2.83,8.25,0.745,Dhekiajuli (Pt),UDALGURI,2021_05
244,3,1,1,3,2.83,8.25,0.745,Dalgaon (Pt),UDALGURI,2021_05
116,3,3,1,1,2.83,8.25,0.745,Balijana,GOALPARA,2021_05
117,3,3,1,1,2.83,8.25,0.745,Matia,GOALPARA,2021_05
129,3,3,1,1,2.83,8.25,0.745,Mikirbheta,MORIGAON,2021_05
278,4,1,1,1,3.0,8.89,0.748,Sapekhati,CHARAIDEO,2021_05
103,2,2,1,3,2.45,8.12,0.768,Dotoma,KOKRAJHAR,2021_05
198,2,2,1,3,2.45,8.12,0.768,"Bongaigaon
(Pt)",BONGAIGAON,2021_05
247,2,2,1,3,2.45,8.12,0.768,Mazbat,UDALGURI,2021_05
209,3,1,2,2,2.45,8.12,0.768,Koya,KAMRUP,2021_05
217,3,1,2,2,2.45,8.12,0.768,"North
Guwahati",KAMRUP,2021_05
170,2,3,1,2,2.45,8.12,0.768,Titabor,JORHAT,2021_05
223,3,2,1,2,2.45,8.12,0.768,"Pachim
Nalbari",NALBARI,2021_05
279,2,2,3,1,2.45,8.12,0.768,Sonari,CHARAIDEO,2021_05
102,2,1,1,3,2.24,8.66,0.795,Bhowraguri,KOKRAJHAR,2021_05
201,2,1,1,3,2.24,8.66,0.795,Sidli (Pt-II),BONGAIGAON,2021_05
241,2,1,1,3,2.24,8.66,0.795,Khoirabari (Pt),UDALGURI,2021_05
242,2,1,1,3,2.24,8.66,0.795,Pathorighat (Pt),UDALGURI,2021_05
268,2,1,1,3,2.24,8.66,0.795,Kalaigaon (Pt),UDALGURI,2021_05
169,3,1,1,2,2.24,8.66,0.795,Teok,JORHAT,2021_05
191,2,3,1,1,2.24,8.66,0.795,Nilambazar,KARIMGANJ,2021_05
195,2,3,1,1,2.24,8.66,0.795,Hailakandi,HAILAKANDI,2021_05
174,3,2,1,1,2.24,8.66,0.795,Dergaon,GOLAGHAT,2021_05
150,2,2,2,2,2.0,8.0,0.8,Dhemaji,DHEMAJI,2021_05
162,2,2,2,2,2.0,8.0,0.8,Moran,DIBRUGARH,2021_05
114,3,1,1,1,2.0,9.17,0.821,Chapar (Pt),DHUBRI,2021_05
222,2,1,2,2,1.73,8.54,0.831,"Tihu
(Pt)",NALBARI,2021_05
230,2,1,2,2,1.73,8.54,0.831,Baganpara (Pt),NALBARI,2021_05
237,2,1,2,2,1.73,8.54,0.831,Khoirabari (Pt),DARRANG,2021_05
238,2,1,2,2,1.73,8.54,0.831,Pathorighat (Pt),DARRANG,2021_05
163,2,2,1,2,1.73,8.54,0.831,Tingkhong,DIBRUGARH,2021_05
228,2,2,1,2,1.73,8.54,0.831,Ghograpar (Pt),NALBARI,2021_05
234,2,2,1,2,1.73,8.54,0.831,Barama,BAKSA,2021_05
259,2,2,1,2,1.73,8.54,0.831,Goreswar (Pt),TAMULPUR,2021_05
203,2,1,1,2,1.41,9.06,0.865,Kokrajhar (Pt),CHIRANG,2021_05
206,2,1,1,2,1.41,9.06,0.865,Sidli (Pt),CHIRANG,2021_05
218,2,1,1,2,1.41,9.06,0.865,Jalah (Pt),KAMRUP,2021_05
227,2,1,1,2,1.41,9.06,0.865,Banekuchi,NALBARI,2021_05
232,2,1,1,2,1.41,9.06,0.865,Ghograpar (Pt),BAKSA,2021_05
235,2,1,1,2,1.41,9.06,0.865,Rangia (Pt),TAMULPUR,2021_05
236,2,1,1,2,1.41,9.06,0.865,Pathorighat (Pt),TAMULPUR,2021_05
258,2,1,1,2,1.41,9.06,0.865,Bajali (Pt),TAMULPUR,2021_05
263,2,1,1,2,1.41,9.06,0.865,Sarupeta (Pt),BAKSA,2021_05
119,2,2,1,1,1.41,9.06,0.865,Rangjuli,GOALPARA,2021_05
118,2,1,1,1,1.0,9.54,0.905,Dudhnai,GOALPARA,2021_05
248,2,1,1,1,1.0,9.54,0.905,Mahmora,CHARAIDEO,2021_05
121,6,5,4,5,8.12,2.45,0.232,Baghbor,BARPETA,2021_06
266,6,3,5,5,7.81,3.32,0.298,Chenga,BARPETA,2021_06
120,6,3,4,6,7.94,3.61,0.312,Kalgachia,BARPETA,2021_06
122,6,5,2,6,8.19,4.12,0.335,Barpeta,BARPETA,2021_06
112,6,5,3,4,7.35,3.74,0.337,Dhubri (Pt),DHUBRI,2021_06
115,6,3,4,4,6.86,4.12,0.376,Lakhipur,GOALPARA,2021_06
224,6,3,4,4,6.86,4.12,0.376,Barkhetri,NALBARI,2021_06
269,6,3,4,4,6.86,4.12,0.376,Mangaldoi (Pt),DARRANG,2021_06
152,6,2,5,4,7.14,4.58,0.391,Jonai,DHEMAJI,2021_06
185,5,6,2,4,7.14,4.58,0.391,Silchar,CACHAR,2021_06
270,6,6,3,2,7.42,5.0,0.403,Dalgaon (Pt),DARRANG,2021_06
126,6,2,4,4,6.63,4.9,0.425,Bhuragaon,MORIGAON,2021_06
159,6,4,4,2,6.63,4.9,0.425,Dibrugarh East,DIBRUGARH,2021_06
127,6,5,4,1,7.07,5.48,0.436,Laharighat,MORIGAON,2021_06
123,6,3,1,6,7.35,5.83,0.442,Sarthebari,BARPETA,2021_06
104,4,3,5,3,5.74,4.8,0.455,Kokrajhar (Pt),KOKRAJHAR,2021_06
187,5,3,5,2,6.08,5.2,0.461,Sonai,CACHAR,2021_06
254,5,5,3,2,6.08,5.2,0.461,Lanka,HOJAI,2021_06
213,6,3,4,2,6.24,5.39,0.463,Goroimari,KAMRUP,2021_06
178,5,4,5,1,6.4,5.57,0.465,Diphu,K.ANGLONG,2021_06
188,5,5,4,1,6.4,5.57,0.465,Lakhipur,CACHAR,2021_06
231,5,2,6,2,6.56,5.74,0.467,Barnagar (Pt),BAKSA,2021_06
160,6,2,5,2,6.56,5.74,0.467,Chabua,DIBRUGARH,2021_06
139,6,4,4,1,6.56,5.74,0.467,Tezpur,SONITPUR,2021_06
256,6,3,5,1,6.71,5.92,0.469,South Salmara,SOUTH SALMARA MANCACHAR,2021_06
172,3,2,5,4,5.48,5.48,0.5,Bokakhat,GOLAGHAT,2021_06
271,3,3,4,4,5.1,5.1,0.5,Mayong,MORIGAON,2021_06
239,6,2,2,4,6.0,6.0,0.5,Sipajhar,DARRANG,2021_06
145,3,4,4,3,5.1,5.1,0.5,North Lakhimpur,LAKHIMPUR,2021_06
245,4,4,3,3,5.1,5.1,0.5,Harisinga,UDALGURI,2021_06
133,3,5,4,2,5.48,5.48,0.5,Dhing,NAGAON,2021_06
164,4,4,4,2,5.29,5.29,0.5,Naharkatiya,DIBRUGARH,2021_06
158,6,2,4,2,6.0,6.0,0.5,Dibrugarh West,DIBRUGARH,2021_06
214,6,2,4,2,6.0,6.0,0.5,Chamaria,KAMRUP,2021_06
130,5,4,3,2,5.48,5.48,0.5,Kaliabor,NAGAON,2021_06
173,6,2,5,1,6.48,6.48,0.5,Khumtai,GOLAGHAT,2021_06
281,6,1,5,1,6.4,7.14,0.527,Majuli,MAJULI,2021_06
211,6,1,2,4,5.92,6.71,0.531,Hajo,KAMRUP,2021_06
273,5,1,5,2,5.74,6.56,0.533,Azara,KAMRUP,2021_06
109,6,3,3,1,5.74,6.56,0.533,Bagribari (Pt),DHUBRI,2021_06
265,3,2,2,6,5.57,6.4,0.535,Sarupeta (Pt),BAJALI,2021_06
184,1,3,5,4,5.39,6.24,0.537,Katigora,CACHAR,2021_06
113,3,5,1,4,5.39,6.24,0.537,Bilasipara (Pt),DHUBRI,2021_06
189,2,5,2,4,5.2,6.08,0.539,Karimganj,KARIMGANJ,2021_06
101,2,3,5,3,5.0,5.92,0.542,Gossaigaon (Pt),KOKRAJHAR,2021_06
108,5,2,3,3,5.0,5.92,0.542,Chapar (Pt),KOKRAJHAR,2021_06
253,5,3,3,2,5.0,5.92,0.542,Doboka,HOJAI,2021_06
215,3,2,4,4,4.8,5.74,0.545,Nagarbera,KAMRUP,2021_06
192,4,3,4,2,4.8,5.74,0.545,Patharkandi,KARIMGANJ,2021_06
193,4,3,4,2,4.8,5.74,0.545,"Ramkrishna
Nagar",KARIMGANJ,2021_06
138,4,4,3,2,4.8,5.74,0.545,Chariduar,SONITPUR,2021_06
142,3,3,4,3,4.58,5.57,0.549,Bihpuria,LAKHIMPUR,2021_06
249,3,4,3,3,4.58,5.57,0.549,Biswanath,BISWANATH,2021_06
275,1,4,6,1,5.83,7.35,0.558,Phuloni,K.ANGLONG,2021_06
280,6,1,4,1,5.83,7.35,0.558,Ujani Majuli,MAJULI,2021_06
202,6,2,1,3,5.48,7.07,0.564,Manikpur,BONGAIGAON,2021_06
252,6,3,1,2,5.48,7.07,0.564,Hojai,HOJAI,2021_06
205,4,1,5,2,5.1,6.78,0.571,Bengtal,CHIRANG,2021_06
156,2,4,5,1,5.1,6.78,0.571,Tinsukia,TINSUKIA,2021_06
219,3,5,3,1,4.9,6.63,0.575,Guwahati,KAMRUP METRO,2021_06
267,3,5,3,1,4.9,6.63,0.575,North Guwahati (Pt),KAMRUP METRO,2021_06
264,3,2,2,5,4.69,6.48,0.58,Barnagar (Pt),BARPETA,2021_06
246,4,4,1,3,4.69,6.48,0.58,Udalguri,UDALGURI,2021_06
207,2,3,5,2,4.69,6.48,0.58,Bijni (Pt),CHIRANG,2021_06
212,5,2,3,2,4.69,6.48,0.58,Chhaygaon,KAMRUP,2021_06
134,3,5,2,2,4.69,6.48,0.58,Nagaon,NAGAON,2021_06
140,3,4,4,1,4.69,6.48,0.58,Na-Duar,SONITPUR,2021_06
196,4,3,4,1,4.69,6.48,0.58,Lala,HAILAKANDI,2021_06
157,4,4,3,1,4.69,6.48,0.58,Margherita,TINSUKIA,2021_06
274,6,1,3,1,5.39,7.68,0.588,Gossaigaon (Pt),DHUBRI,2021_06
110,6,3,1,1,5.39,7.68,0.588,Agamoni,DHUBRI,2021_06
111,6,3,1,1,5.39,7.68,0.588,Golokganj (Pt),DHUBRI,2021_06
128,3,3,2,4,4.24,6.16,0.592,Marigaon,MORIGAON,2021_06
165,3,4,2,3,4.24,6.16,0.592,Dimow,SIVSAGAR,2021_06
166,3,4,2,3,4.24,6.16,0.592,Sibsagar,SIVSAGAR,2021_06
272,3,3,4,2,4.24,6.16,0.592,Palasbari,KAMRUP,2021_06
261,4,3,3,2,4.24,6.16,0.592,Tamulpur,TAMULPUR,2021_06
257,2,5,3,1,4.58,7.14,0.609,Mankachar,SOUTH SALMARA MANCACHAR,2021_06
149,1,1,6,2,5.1,8.12,0.614,Subansiri (Pt-II),DHEMAJI,2021_06
179,1,2,6,1,5.1,8.12,0.614,Silonijan,K.ANGLONG,2021_06
124,2,2,2,5,4.36,7.0,0.616,Bajali (Pt),BAJALI,2021_06
197,4,2,4,1,4.36,7.0,0.616,Katlichara,HAILAKANDI,2021_06
136,3,3,1,4,4.12,6.86,0.624,Kampur,NAGAON,2021_06
144,3,1,4,3,4.12,6.86,0.624,Kadam,LAKHIMPUR,2021_06
146,3,1,4,3,4.12,6.86,0.624,Dhakuakhana (Pt-I),LAKHIMPUR,2021_06
147,3,1,4,3,4.12,6.86,0.624,Subansiri (Pt-I),LAKHIMPUR,2021_06
167,3,4,1,3,4.12,6.86,0.624,Amguri,SIVSAGAR,2021_06
168,3,4,1,3,4.12,6.86,0.624,Nazira,SIVSAGAR,2021_06
177,3,4,3,1,4.12,6.86,0.624,Sarupathar,GOLAGHAT,2021_06
135,3,2,2,4,3.87,6.71,0.634,Raha,NAGAON,2021_06
171,4,2,3,2,3.87,6.71,0.634,Mariani,JORHAT,2021_06
151,3,4,2,2,3.87,6.71,0.634,Sissibargaon,DHEMAJI,2021_06
276,3,4,2,2,3.87,6.71,0.634,Jorhat West,JORHAT,2021_06
181,1,1,6,1,5.0,8.66,0.634,Haflong,DIMA HASAO,2021_06
182,1,1,6,1,5.0,8.66,0.634,Mahur,DIMA HASAO,2021_06
186,1,3,5,1,4.47,7.75,0.634,Udarbond,CACHAR,2021_06
154,3,1,5,1,4.47,7.75,0.634,Sadiya,TINSUKIA,2021_06
220,5,1,3,1,4.47,7.75,0.634,Sonapur,KAMRUP METRO,2021_06
221,5,1,3,1,4.47,7.75,0.634,Chandrapur,KAMRUP METRO,2021_06
131,2,5,1,2,4.24,7.62,0.642,Samaguri,NAGAON,2021_06
199,3,2,3,3,3.61,6.56,0.645,Boitamari,BONGAIGAON,2021_06
194,3,2,1,4,3.74,7.35,0.663,Algapur,HAILAKANDI,2021_06
148,3,1,4,2,3.74,7.35,0.663,Dhakuakhana (Pt-II),DHEMAJI,2021_06
216,4,1,3,2,3.74,7.35,0.663,Boko,KAMRUP,2021_06
233,4,1,3,2,3.74,7.35,0.663,Jalah (Pt),BAKSA,2021_06
137,2,4,3,1,3.74,7.35,0.663,Dhekiajuli (Pt),SONITPUR,2021_06
155,2,4,3,1,3.74,7.35,0.663,Doom Dooma,TINSUKIA,2021_06
125,2,1,1,5,4.12,8.19,0.665,Jalah (Pt),BAJALI,2021_06
255,1,2,5,1,4.12,8.19,0.665,Donka,WEST KARBI ANGLONG,2021_06
106,3,1,3,3,3.46,7.21,0.676,Golokganj (Pt),KOKRAJHAR,2021_06
107,3,1,3,3,3.46,7.21,0.676,Dhubri (Pt),KOKRAJHAR,2021_06
243,3,1,3,3,3.46,7.21,0.676,Mangaldoi (Pt),UDALGURI,2021_06
250,3,1,3,3,3.46,7.21,0.676,Helem,BISWANATH,2021_06
200,3,3,1,3,3.46,7.21,0.676,Srijangram,BONGAIGAON,2021_06
161,2,4,2,2,3.46,7.21,0.676,Tengakhat,DIBRUGARH,2021_06
180,1,1,5,1,4.0,8.72,0.685,Umrangso,DIMA HASAO,2021_06
183,1,1,5,1,4.0,8.72,0.685,Maibong,DIMA HASAO,2021_06
175,3,4,1,1,3.61,7.94,0.688,Golaghat,GOLAGHAT,2021_06
141,3,2,2,3,3.16,7.07,0.691,Narayanpur,LAKHIMPUR,2021_06
132,3,3,2,2,3.16,7.07,0.691,Rupahi,NAGAON,2021_06
190,3,3,2,2,3.16,7.07,0.691,Badarpur,KARIMGANJ,2021_06
210,3,3,2,2,3.16,7.07,0.691,Kamalpur,KAMRUP,2021_06
225,3,3,2,2,3.16,7.07,0.691,Barbhag,NALBARI,2021_06
262,4,2,1,2,3.32,7.81,0.702,Baksa,BAKSA,2021_06
105,2,1,3,3,3.0,7.68,0.719,Bagribari (Pt),KOKRAJHAR,2021_06
251,3,1,2,3,3.0,7.68,0.719,Gohpur,BISWANATH,2021_06
204,3,1,3,2,3.0,7.68,0.719,Barnagar (Pt),CHIRANG,2021_06
176,3,2,3,1,3.0,7.68,0.719,Morangi,GOLAGHAT,2021_06
260,4,1,1,2,3.16,8.37,0.726,Baganpara (Pt),BAKSA,2021_06
143,2,2,2,3,2.65,7.55,0.741,Naobaicha,LAKHIMPUR,2021_06
208,2,3,2,2,2.65,7.55,0.741,"Rangia
(Pt)",KAMRUP,2021_06
226,2,3,2,2,2.65,7.55,0.741,Nalbari,NALBARI,2021_06
153,3,2,2,2,2.65,7.55,0.741,Gogamukh,DHEMAJI,2021_06
277,3,2,2,2,2.65,7.55,0.741,Jorhat East,JORHAT,2021_06
240,3,1,1,3,2.83,8.25,0.745,Dhekiajuli (Pt),UDALGURI,2021_06
244,3,1,1,3,2.83,8.25,0.745,Dalgaon (Pt),UDALGURI,2021_06
116,3,3,1,1,2.83,8.25,0.745,Balijana,GOALPARA,2021_06
117,3,3,1,1,2.83,8.25,0.745,Matia,GOALPARA,2021_06
129,3,3,1,1,2.83,8.25,0.745,Mikirbheta,MORIGAON,2021_06
278,4,1,1,1,3.0,8.89,0.748,Sapekhati,CHARAIDEO,2021_06
103,2,2,1,3,2.45,8.12,0.768,Dotoma,KOKRAJHAR,2021_06
198,2,2,1,3,2.45,8.12,0.768,"Bongaigaon
(Pt)",BONGAIGAON,2021_06
247,2,2,1,3,2.45,8.12,0.768,Mazbat,UDALGURI,2021_06
209,3,1,2,2,2.45,8.12,0.768,Koya,KAMRUP,2021_06
217,3,1,2,2,2.45,8.12,0.768,"North
Guwahati",KAMRUP,2021_06
170,2,3,1,2,2.45,8.12,0.768,Titabor,JORHAT,2021_06
223,3,2,1,2,2.45,8.12,0.768,"Pachim
Nalbari",NALBARI,2021_06
