object_id,Flood Hazard,Exposure,Vulnerbility,Damages and Losses,"Ideal: (1,1,1,1)","Worst(6,6,6,6)",Composite_score,Revenue Circle,District
212,5,2,3,2,4.69,6.48,0.58,Chhaygaon,KAMRUP
134,3,5,2,2,4.69,6.48,0.58,Nagaon,NAGAON
140,3,4,4,1,4.69,6.48,0.58,Na-Duar,SONITPUR
196,4,3,4,1,4.69,6.48,0.58,Lala,HAILAKANDI
157,4,4,3,1,4.69,6.48,0.58,Margherita,TINSUKIA
274,6,1,3,1,5.39,7.68,0.588,Gossaigaon (Pt),DHUBRI
110,6,3,1,1,5.39,7.68,0.588,Agamoni,DHUBRI
111,6,3,1,1,5.39,7.68,0.588,Golokganj (Pt),DHUBRI
128,3,3,2,4,4.24,6.16,0.592,Marigaon,MORIGAON
165,3,4,2,3,4.24,6.16,0.592,Dimow,SIVSAGAR
166,3,4,2,3,4.24,6.16,0.592,Sibsagar,SIVSAGAR
272,3,3,4,2,4.24,6.16,0.592,Palasbari,KAMRUP
261,4,3,3,2,4.24,6.16,0.592,Tamulpur,TAMULPUR
257,2,5,3,1,4.58,7.14,0.609,Mankachar,SOUTH SALMARA MANCACHAR
149,1,1,6,2,5.1,8.12,0.614,Subansiri (Pt-II),DHEMAJI
179,1,2,6,1,5.1,8.12,0.614,Silonijan,K.ANGLONG
124,2,2,2,5,4.36,7,0.616,Bajali (Pt),BAJALI
197,4,2,4,1,4.36,7,0.616,Katlichara,HAILAKANDI
136,3,3,1,4,4.12,6.86,0.624,Kampur,NAGAON
144,3,1,4,3,4.12,6.86,0.624,Kadam,LAKHIMPUR
146,3,1,4,3,4.12,6.86,0.624,Dhakuakhana (Pt-I),LAKHIMPUR
147,3,1,4,3,4.12,6.86,0.624,Subansiri (Pt-I),LAKHIMPUR
167,3,4,1,3,4.12,6.86,0.624,Amguri,SIVSAGAR
168,3,4,1,3,4.12,6.86,0.624,Nazira,SIVSAGAR
177,3,4,3,1,4.12,6.86,0.624,Sarupathar,GOLAGHAT
135,3,2,2,4,3.87,6.71,0.634,Raha,NAGAON
171,4,2,3,2,3.87,6.71,0.634,Mariani,JORHAT
151,3,4,2,2,3.87,6.71,0.634,Sissibargaon,DHEMAJI
276,3,4,2,2,3.87,6.71,0.634,Jorhat West,JORHAT
181,1,1,6,1,5,8.66,0.634,Haflong,DIMA HASAO
182,1,1,6,1,5,8.66,0.634,Mahur,DIMA HASAO
186,1,3,5,1,4.47,7.75,0.634,Udarbond,CACHAR
154,3,1,5,1,4.47,7.75,0.634,Sadiya,TINSUKIA
220,5,1,3,1,4.47,7.75,0.634,Sonapur,KAMRUP METRO
221,5,1,3,1,4.47,7.75,0.634,Chandrapur,KAMRUP METRO
131,2,5,1,2,4.24,7.62,0.642,Samaguri,NAGAON
199,3,2,3,3,3.61,6.56,0.645,Boitamari,BONGAIGAON
194,3,2,1,4,3.74,7.35,0.663,Algapur,HAILAKANDI
148,3,1,4,2,3.74,7.35,0.663,Dhakuakhana (Pt-II),DHEMAJI
216,4,1,3,2,3.74,7.35,0.663,Boko,KAMRUP
233,4,1,3,2,3.74,7.35,0.663,Jalah (Pt),BAKSA
137,2,4,3,1,3.74,7.35,0.663,Dhekiajuli (Pt),SONITPUR
155,2,4,3,1,3.74,7.35,0.663,Doom Dooma,TINSUKIA
125,2,1,1,5,4.12,8.19,0.665,Jalah (Pt),BAJALI
255,1,2,5,1,4.12,8.19,0.665,Donka,WEST KARBI ANGLONG
106,3,1,3,3,3.46,7.21,0.676,Golokganj (Pt),KOKRAJHAR
107,3,1,3,3,3.46,7.21,0.676,Dhubri (Pt),KOKRAJHAR
243,3,1,3,3,3.46,7.21,0.676,Mangaldoi (Pt),UDALGURI
250,3,1,3,3,3.46,7.21,0.676,Helem,BISWANATH
200,3,3,1,3,3.46,7.21,0.676,Srijangram,BONGAIGAON
161,2,4,2,2,3.46,7.21,0.676,Tengakhat,DIBRUGARH
180,1,1,5,1,4,8.72,0.685,Umrangso,DIMA HASAO
183,1,1,5,1,4,8.72,0.685,Maibong,DIMA HASAO
175,3,4,1,1,3.61,7.94,0.688,Golaghat,GOLAGHAT
141,3,2,2,3,3.16,7.07,0.691,Narayanpur,LAKHIMPUR
132,3,3,2,2,3.16,7.07,0.691,Rupahi,NAGAON
190,3,3,2,2,3.16,7.07,0.691,Badarpur,KARIMGANJ
210,3,3,2,2,3.16,7.07,0.691,Kamalpur,KAMRUP
225,3,3,2,2,3.16,7.07,0.691,Barbhag,NALBARI
262,4,2,1,2,3.32,7.81,0.702,Baksa,BAKSA
105,2,1,3,3,3,7.68,0.719,Bagribari (Pt),KOKRAJHAR
251,3,1,2,3,3,7.68,0.719,Gohpur,BISWANATH
204,3,1,3,2,3,7.68,0.719,Barnagar (Pt),CHIRANG
176,3,2,3,1,3,7.68,0.719,Morangi,GOLAGHAT
260,4,1,1,2,3.16,8.37,0.726,Baganpara (Pt),BAKSA
143,2,2,2,3,2.65,7.55,0.741,Naobaicha,LAKHIMPUR
208,2,3,2,2,2.65,7.55,0.741,"Rangia
(Pt)",KAMRUP
226,2,3,2,2,2.65,7.55,0.741,Nalbari,NALBARI
153,3,2,2,2,2.65,7.55,0.741,Gogamukh,DHEMAJI
277,3,2,2,2,2.65,7.55,0.741,Jorhat East,JORHAT
240,3,1,1,3,2.83,8.25,0.745,Dhekiajuli (Pt),UDALGURI
244,3,1,1,3,2.83,8.25,0.745,Dalgaon (Pt),UDALGURI
116,3,3,1,1,2.83,8.25,0.745,Balijana,GOALPARA
117,3,3,1,1,2.83,8.25,0.745,Matia,GOALPARA
129,3,3,1,1,2.83,8.25,0.745,Mikirbheta,MORIGAON
278,4,1,1,1,3,8.89,0.748,Sapekhati,CHARAIDEO
103,2,2,1,3,2.45,8.12,0.768,Dotoma,KOKRAJHAR
198,2,2,1,3,2.45,8.12,0.768,"Bongaigaon
(Pt)",BONGAIGAON
247,2,2,1,3,2.45,8.12,0.768,Mazbat,UDALGURI
209,3,1,2,2,2.45,8.12,0.768,Koya,KAMRUP
217,3,1,2,2,2.45,8.12,0.768,"North
Guwahati",KAMRUP
170,2,3,1,2,2.45,8.12,0.768,Titabor,JORHAT
223,3,2,1,2,2.45,8.12,0.768,"Pachim
Nalbari",NALBARI
279,2,2,3,1,2.45,8.12,0.768,Sonari,CHARAIDEO
102,2,1,1,3,2.24,8.66,0.795,Bhowraguri,KOKRAJHAR
201,2,1,1,3,2.24,8.66,0.795,Sidli (Pt-II),BONGAIGAON
241,2,1,1,3,2.24,8.66,0.795,Khoirabari (Pt),UDALGURI
242,2,1,1,3,2.24,8.66,0.795,Pathorighat (Pt),UDALGURI
268,2,1,1,3,2.24,8.66,0.795,Kalaigaon (Pt),UDALGURI
169,3,1,1,2,2.24,8.66,0.795,Teok,JORHAT
191,2,3,1,1,2.24,8.66,0.795,Nilambazar,KARIMGANJ
195,2,3,1,1,2.24,8.66,0.795,Hailakandi,HAILAKANDI
174,3,2,1,1,2.24,8.66,0.795,Dergaon,GOLAGHAT
150,2,2,2,2,2,8,0.8,Dhemaji,DHEMAJI
162,2,2,2,2,2,8,0.8,Moran,DIBRUGARH
114,3,1,1,1,2,9.17,0.821,Chapar (Pt),DHUBRI
222,2,1,2,2,1.73,8.54,0.831,"Tihu
(Pt)",NALBARI
230,2,1,2,2,1.73,8.54,0.831,Baganpara (Pt),NALBARI
237,2,1,2,2,1.73,8.54,0.831,Khoirabari (Pt),DARRANG
238,2,1,2,2,1.73,8.54,0.831,Pathorighat (Pt),DARRANG
163,2,2,1,2,1.73,8.54,0.831,Tingkhong,DIBRUGARH
228,2,2,1,2,1.73,8.54,0.831,Ghograpar (Pt),NALBARI
234,2,2,1,2,1.73,8.54,0.831,Barama,BAKSA
259,2,2,1,2,1.73,8.54,0.831,Goreswar (Pt),TAMULPUR
203,2,1,1,2,1.41,9.06,0.865,Kokrajhar (Pt),CHIRANG
206,2,1,1,2,1.41,9.06,0.865,Sidli (Pt),CHIRANG
218,2,1,1,2,1.41,9.06,0.865,Jalah (Pt),KAMRUP
227,2,1,1,2,1.41,9.06,0.865,Banekuchi,NALBARI
232,2,1,1,2,1.41,9.06,0.865,Ghograpar (Pt),BAKSA
235,2,1,1,2,1.41,9.06,0.865,Rangia (Pt),TAMULPUR
236,2,1,1,2,1.41,9.06,0.865,Pathorighat (Pt),TAMULPUR
258,2,1,1,2,1.41,9.06,0.865,Bajali (Pt),TAMULPUR
263,2,1,1,2,1.41,9.06,0.865,Sarupeta (Pt),BAKSA
119,2,2,1,1,1.41,9.06,0.865,Rangjuli,GOALPARA
118,2,1,1,1,1,9.54,0.905,Dudhnai,GOALPARA
248,2,1,1,1,1,9.54,0.905,Mahmora,CHARAIDEO
