Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,12,110854,Arun Enterprise,17-Feb-2021 04:10 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,12,107687,JASHODHIR NATH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,13,114065,ASHOKE KUMAR DAS,18-Feb-2021 02:22 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,13,107693,JUNAID AHMED MAZUMDER,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,14,111245,ASHUTOSH DAS,17-Feb-2021 06:19 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,14,107700,NANDAN DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,15,111160,ASOMI CONSTRUCTION & SUPPLY SYNDICATE,17-Feb-2021 05:54 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,15,107954,Power Tools and Engineering,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,16,109491,ASRAF HUSSAIN MOZUMDER,16-Feb-2021 04:47 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,16,108076,OK Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,17,113852,ASSOCIATED TECHNOLOGIE,18-Feb-2021 01:47 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,17,108245,PRINCE AGRO MACHINERY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,18,114229,atw india pvt ltd,18-Feb-2021 02:58 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,18,108340,IKBAL HUSSAIN BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,19,111858,AZMAL HUSSAIN LASKAR,17-Feb-2021 10:10 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,19,108350,MUJEFAR HUSSAIN LASKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,20,112992,Badrul Islam Barbhuiya,18-Feb-2021 11:03 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,20,108358,M/s BARAK CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,21,111716,Balram Singh,17-Feb-2021 08:41 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,21,108416,High Tech Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,22,114152,BAPAN GOSWAMI,18-Feb-2021 02:41 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,22,108502,NK POWER AND INFRASTRUCTURE PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,23,114005,BAPPA PAUL,18-Feb-2021 02:13 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,23,108516,Swapan Talukdar,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,24,105993,BHARAT TRADERS,07-Feb-2021 01:37 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,24,108605,M/S NEXT,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,25,114220,BIJIT BRAHMA,18-Feb-2021 02:52 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,25,108676,Bikash Enterprises,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,26,109880,BIJOY KUMAR BERIA,16-Feb-2021 09:35 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,26,108754,DILWAR HUSSAIN LASKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,27,108676,Bikash Enterprises,17-Feb-2021 05:15 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,27,108786,TANUJ KUMAR GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,28,111819,BINNI CONSTRUCTION,17-Feb-2021 08:56 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,28,108810,SAHARUL AMIN BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,29,113317,BINNI CONSTRUCTION PVT LTD,18-Feb-2021 12:54 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,29,108834,MUKTI ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,30,109833,Binoy Bhuson Nath,17-Feb-2021 09:15 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,30,108872,JUNE MONI DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,31,114502,BISHNUPADA SINHA,18-Feb-2021 03:48 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,31,109104,NUR MOHAMMED IDRISH CHOUDHURY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,32,112550,B.N ENTERPRISE,18-Feb-2021 12:29 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,32,109193,SULTAN AHMED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,33,114377,BRAHMAPUTRA CONSTRUCTIONS,18-Feb-2021 03:25 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,33,109213,PAWAN COMMUNICATIONS PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,34,111186,Brahmaputra Engineers,17-Feb-2021 06:00 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,34,109299,hanuman distributors,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,35,110991,Brahmaputra Udyog Pvt Ltd,17-Feb-2021 05:01 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,35,109308,Nosrul Alam Mazumder,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,36,111068,BRIGHT SOLAR LIMITED,18-Feb-2021 10:01 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,36,109411,Inaotomba Singha,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,37,113610,Build worth Trade Engineers,18-Feb-2021 01:03 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,37,109491,ASRAF HUSSAIN MOZUMDER,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,38,113281,CHAKRABORTY AND SONS,18-Feb-2021 12:17 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,38,109512,SANKAR SAHA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,39,114438,DAL THOMS SCIENTIFIC,18-Feb-2021 03:35 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,39,109537,Natsakee Incorporation,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,40,113101,DEBASISH BHOWMIK,18-Feb-2021 11:31 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,40,109597,ZSEE SMART SOLUTION INDIA PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,41,112940,DEEP KUMAR RABHA,18-Feb-2021 10:52 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,41,109623,NECCON POWER & INFRA LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,42,110354,DHRUBAJYOTI BORGOHAIN,17-Feb-2021 11:56 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,42,109651,MITON ROY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,43,113324,Diganta Kumar Medhi,18-Feb-2021 12:12 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,43,109773,Sanjay Kr. Patoa,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,44,108754,DILWAR HUSSAIN LASKAR,15-Feb-2021 03:21 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,44,109833,Binoy Bhuson Nath,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,45,110348,D.J. INFOSYSTEMS,17-Feb-2021 11:56 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,45,109880,BIJOY KUMAR BERIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,46,112158,D.K.(ASSAM) ASSOCIATES PVT.LTD.,17-Feb-2021 11:18 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,46,109923,Ranjit Bhattacharjee,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,47,111460,D KUMAR AND COMPANY,18-Feb-2021 11:50 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,47,109949,SABITA CHAKRABORTY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,48,111742,D KUMAR AND SALES,17-Feb-2021 08:39 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,48,109966,SHYAMAPADA CHOUDHURY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,49,113149,Dochania and Company Private Limited,18-Feb-2021 11:40 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,49,110348,D.J. INFOSYSTEMS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,50,114010,DWIBAN KUMAR BARO,18-Feb-2021 02:12 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,50,110354,DHRUBAJYOTI BORGOHAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,51,112592,FOKRUL ISLAM MAZUMDER,18-Feb-2021 04:43 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,51,110424,Ziaul Hoque Laskar,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,52,114049,Frontier Sales Corporation,18-Feb-2021 02:19 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,52,110427,Rean Infracon Private Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,53,110467,GOURI SANKAR DEKA BORUAH,17-Feb-2021 10:10 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,53,110455,TAJ UDDIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,54,107599,Granth Associates,17-Feb-2021 08:05 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,54,110467,GOURI SANKAR DEKA BORUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,55,112821,GULGULIA TRADE PRIVATE LIMITED,18-Feb-2021 10:03 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,55,110482,SHREE ANANT UDYOG,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
