S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,122,110933,Kamal Kumar Modi,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,122,114395,JAYANTA BORA,18-Feb-2021 03:32 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,123,110960,Brahmaputra Udyog Pvt Ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,123,111944,J.B.Engineers And Associates,17-Feb-2021 10:01 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,124,110969,SARAWGI AND SONS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,124,112426,JEWEL AHMED,18-Feb-2021 01:43 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,125,111004,Sayed Zulfiquer Ali Mustafa,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,125,111286,Jibakanta Das,17-Feb-2021 06:35 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,126,111032,PRANJAL KUMAR PARASAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,126,113159,JITEN URANG,18-Feb-2021 11:46 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,127,111044,BRIGHT SOLAR LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,127,111664,Jitu Gogoi,17-Feb-2021 08:15 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,128,111094,Eastern Associates,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,128,108895,JITU HAZARIKA,18-Feb-2021 01:34 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,129,111113,SHINE ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,129,113280,JUGAL KALITA,18-Feb-2021 12:05 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,130,111116,Sri Pankaj Kalita,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,130,111521,jyoti and co,17-Feb-2021 07:39 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,131,111121,ASOMI CONSTRUCTION & SUPPLY SYNDICATE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,131,107468,Jyoti Prakash Hazarika,11-Feb-2021 12:30 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,132,111152,BEDABROT SAIKIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,132,113595,JYOTIRANJAN BORA,18-Feb-2021 01:02 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,133,111187,Mrinal Jyoti das,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,133,114421,Kamakhya Enterprise,18-Feb-2021 03:35 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,134,111207,BIJIT KUMAR PAUL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,134,113223,KAMAKHYA ENTERPRISES,18-Feb-2021 11:58 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,135,111273,Prakash Saikia,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,135,107911,KAMAL KALITA,12-Feb-2021 02:27 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,136,111280,Debashis baruah,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,136,110933,Kamal Kumar Modi,17-Feb-2021 04:41 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,137,111285,M/S BIKRAMJEET LAHON,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,137,108881,Kashi Prasad Poddar,18-Feb-2021 12:37 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,138,111286,Jibakanta Das,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,138,113036,Kaustav Saikia,18-Feb-2021 11:29 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,139,111288,DHONA KT KONWAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,139,110928,K.B. INDIA COMMERCIALS PVT. LTD.,17-Feb-2021 04:37 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,140,111305,RAKSHA SHOPPE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,140,112405,KEA CONSULTANTS PVT.LTD,18-Feb-2021 01:24 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,141,111332,MANOB DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,141,108788,KESHABA NANDA PHUKAN,18-Feb-2021 10:54 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,142,111349,RANJIT GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,142,113479,Khalsa Marketing,18-Feb-2021 12:48 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,143,111365,Amal Hazarika,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,143,108932,KONGKON JYOTI BORA,15-Feb-2021 08:46 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,144,111367,M/s Macrocosm Builders,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,144,114280,KRISHNA ENGINEERINGS,18-Feb-2021 03:56 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,145,111379,Sri Ajit Bharali,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,145,112576,KV Kargil Developer Private Limited,18-Feb-2021 04:22 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,146,111389,Riaansh Corporation,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,146,112526,LABAJIT KALITA,18-Feb-2021 03:06 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,147,111407,Arup Bora,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,147,112937,LAJIK BRAHMA,18-Feb-2021 10:50 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,148,111413,D KUMAR AND COMPANY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,148,113933,Landmark Engineering,18-Feb-2021 02:05 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,149,111416,DHANUKA CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,149,112265,LEGACY CONSULTANCY PVT. LTD,18-Feb-2021 12:17 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,150,111437,Rituparna Konwar,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,150,113445,Luit Construction,18-Feb-2021 12:37 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,151,111441,Mamun Ikramul Haque Chowdhury,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,151,113592,MAA ENTERPRISE,18-Feb-2021 01:01 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,152,111452,Sri Amrit Mall,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,152,114418,MADHAB HANDIQUE,18-Feb-2021 03:38 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,153,111455,AKASH BURAGOHAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,153,113156,MAKHAN HUSSAIN,18-Feb-2021 11:41 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,154,111473,MRIDUL SAIKIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,154,112798,MAKHON GOGOI,18-Feb-2021 10:33 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,155,111504,RUPANJAL BORBORUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,155,111441,Mamun Ikramul Haque Chowdhury,17-Feb-2021 07:16 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,156,111521,jyoti and co,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,156,110066,Manikanchan Traders,17-Feb-2021 12:17 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,157,111526,Sri Debadib Das,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,157,111332,MANOB DUTTA,17-Feb-2021 06:46 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,158,111539,SAMADUR RAHMAN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,158,109328,MAYNUTDDIN AHMED,16-Feb-2021 02:13 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,159,111572,Monideep Pathak,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,159,113519,Md. Mahsen Ali,18-Feb-2021 12:47 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,160,111585,PARAN BORKAKOTY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,160,110375,Md Sirazul Haque,17-Feb-2021 12:11 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,161,111593,M/S Saturn Electricals,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,161,114368,MDs Organic,18-Feb-2021 03:24 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,162,111597,RD Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,162,111672,Medicos and Engineering,18-Feb-2021 12:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,163,111602,DIBYA JYOTI SAIKIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,163,110574,MEGA DRILLING COMPANY,17-Feb-2021 01:31 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,164,111658,Balram Singh,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,164,109385,MG ENTERPRISE,16-Feb-2021 02:54 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,165,111664,Jitu Gogoi,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,165,114211,MOHENDRA KALITA,18-Feb-2021 02:51 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,166,111672,Medicos and Engineering,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,166,111572,Monideep Pathak,17-Feb-2021 07:51 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,167,111706,Arup Jyoti Das,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,167,108137,MONI KR MILI,17-Feb-2021 06:22 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,168,111710,D KUMAR AND SALES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,168,108839,MONJIT SAIKIA,15-Feb-2021 05:42 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,169,111737,TAPAN BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,169,108916,MONMI KAKOTI,18-Feb-2021 11:16 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,170,111740,DHB Multipurpose Engineering Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,170,113579,MP AGARWALA PVT.LTD,18-Feb-2021 01:00 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,171,111766,SURYA INTERNATIONAL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,171,111473,MRIDUL SAIKIA,17-Feb-2021 07:24 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,172,111767,PRIYA BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,172,110157,MRIGEN BORAH,17-Feb-2021 08:56 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,173,111855,O P KANDOI AND CO PVT LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,173,107922,MRIGEN BORUAH,12-Feb-2021 03:28 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,174,111895,ARCHAD CHISTEE NEOG,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,174,111187,Mrinal Jyoti das,17-Feb-2021 06:00 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,175,111944,J.B.Engineers And Associates,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,175,112486,M/S Afcons,18-Feb-2021 02:20 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,176,111983,RAJIB BARUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,176,108347,M/s Ambey Associates,14-Feb-2021 12:36 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,177,112030,M/S ONE STAR ENGINEERING,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,177,112655,M/S ANAND,18-Feb-2021 07:06 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,178,112061,PANKAJ KHANIKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,178,111285,M/S BIKRAMJEET LAHON,17-Feb-2021 06:56 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,179,112081,INNOVUS INFRATECH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,179,110399,MS B.K. HAZARIKA,17-Feb-2021 12:23 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,180,112114,SSK INDUSTRIES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,180,107978,M/S B.R. ENTERPRISE,12-Feb-2021 06:13 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,181,112136,DHRITISHMAN MEDHI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,181,114160,M/s B.S. Enterprise (Prop. Bittu Sarkar),18-Feb-2021 02:39 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,182,112142,D.K.(ASSAM) ASSOCIATES PVT.LTD.,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,182,114332,M/S B.T.ENTERPRISE,18-Feb-2021 03:15 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,183,112147,Anshudeep Pathak,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,183,108304,M/s Dhananjoy Talukdar,17-Feb-2021 01:00 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,184,112180,JATIN KUMAR SAIKIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,184,112598,M/S DJ ENTERPRISE,18-Feb-2021 04:53 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,185,112262,TUTU UPADHAYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,185,112941,MS Embee Associates,18-Feb-2021 10:50 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,186,112263,M/s S.B. Engineering,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,186,113418,M/S Engineers Construction,18-Feb-2021 12:32 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
