,horticulture_loss_id,disaster_id,department_id,district_id,crop_33_affected,status,entry_by,entry_date,ip_addr,RecordStatus,crop_lossless33,croptype,mf1,sf1,of1,tf1,mf2,sf2,of2,tf2,cd,pd,cd2,pd2,Qloss,Qltloss,farmerso,farmers,areaunderfruits,totalareaall,area33,arearainfed,areairrigated,areaperennial,block_id,updated_by,incidentdate,district_name
10,24,5357,10,23,11.0,Deleted,3,2020-09-16 13:42:19.233,169.149.218.136,0,5.0,3,10,5,3,18,8,5,3,16,10,5,8,3,30,50,22,18,45.0,16.0,11.0,5.0,6.0,7.0,83,,16-09-2020,SHIMLA 
11,25,5370,10,20,0.0,Active,2103,2020-09-17 13:02:06.750,59.89.14.114,1,0.5,3,3,0,0,3,1,0,0,1,0,0,135,0,2,0,0,3,31117.0,0.5,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU 
12,26,5370,10,20,0.0,Active,2103,2020-09-17 13:05:34.490,59.89.14.114,1,0.3,35,3,0,0,3,0,0,0,0,0,0,87,0,0,0,0,3,31117.0,0.3,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU 
13,27,5370,10,20,0.0,Active,2103,2020-09-17 13:06:53.597,59.89.14.114,1,0.2,32,3,0,0,3,0,0,0,0,0,0,68,0,0,0,0,3,31117.0,0.2,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU 
14,28,5370,10,20,0.0,Active,2103,2020-09-17 13:09:51.167,59.89.14.114,1,0.3,36,5,0,0,5,0,0,0,0,0,0,147,0,2,0,0,5,31117.0,0.3,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU 
15,29,5370,10,20,0.0,Active,2103,2020-09-17 13:11:06.550,59.89.14.114,1,0.1,33,1,0,0,1,0,0,0,0,0,0,12,0,0,0,0,1,31117.0,0.1,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU 
16,37,11813,10,20,0.0,Active,2103,2021-08-23 13:03:20.517,10.146.105.75,1,18.0,3,80,15,0,95,15,3,0,18,0,0,55,10,54,15,8700,95,8405.0,18.0,0.0,0.0,0.0,0.0,50,,17-07-2021,KULLU 
17,45,8879,10,18,0.0,Active,2071,2021-08-27 11:47:01.960,164.100.138.237,1,1.2,3,2,0,0,2,1,0,0,1,0,0,58,0,0,0,2,2,0.67,1.2,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA 
18,46,8879,10,18,0.0,Active,2071,2021-08-27 11:53:48.300,164.100.138.237,1,1.5,26,3,0,0,3,2,0,0,2,0,0,15,0,0,0,3,3,598.0,1.5,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA 
19,47,8879,10,18,0.0,Active,2071,2021-08-27 12:01:48.863,164.100.138.237,1,2.2,24,3,0,0,3,2,0,0,2,0,0,10,0,0,0,3,3,222.0,2.2,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA 
20,48,8879,10,18,0.0,Active,2071,2021-08-27 12:06:27.480,164.100.138.237,1,3.64,29,8,0,0,8,4,0,0,4,0,0,52,0,0,0,8,8,118.0,3.64,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA 
21,49,8879,10,18,0.0,Active,2071,2021-08-27 12:08:54.837,164.100.138.237,1,3.2,1,8,0,0,8,3,0,0,3,0,0,39,0,0,0,8,8,2.5,3.21,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA 
22,50,8879,10,18,0.0,Active,2071,2021-08-27 12:13:12.860,164.100.138.237,1,1.74,16,3,0,0,3,2,0,0,2,0,0,20,0,0,0,3,3,15.0,1.74,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA 
23,51,8879,10,18,0.0,Active,2071,2021-08-27 12:14:43.093,164.100.138.237,1,0.0,3,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,,12-07-2021,KANGRA 
24,52,12480,10,24,0.2,Active,2151,2021-09-22 13:55:34.700,164.100.138.237,1,0.8,20,5,1,1,7,1,1,1,3,0,0,10,25,4,1,12,7,4.0,2.5,2.0,2.0,2.0,3.0,105,,20-09-2021,SIRMAUR 
25,53,12503,10,20,1.1,Active,2103,2021-09-28 10:31:38.280,117.241.124.189,1,2.54,3,4,16,2,22,0,3,0,4,0,0,308,65,8,8,9200,22,11378.0,3.64,1.1,1.1,0.0,0.0,52,,21-09-2021,KULLU 
26,121,19699,10,20,0.0,Active,2103,2022-08-20 11:26:57.740,117.215.240.138,1,108.0,3,240,10,0,250,96,12,0,108,0,0,1105,325,4,0,18703,250,4401.86,108.0,0.0,0.0,0.0,0.0,54,,11-08-2022,KULLU 
27,151,20463,10,20,0.0,Active,2103,2022-09-07 11:15:49.813,61.0.14.89,1,72.0,3,135,15,0,150,54,18,0,72,0,0,1150,500,8,0,18703,150,4401.86,72.0,0.0,0.0,0.0,0.0,54,,21-08-2022,KULLU 
28,286,24628,1,22,0.0,Active,2135,2023-07-18 13:05:28.383,182.60.2.151,1,119.0,3,215,30,10,255,105,8,6,119,0,0,0,0,28,0,0,255,3420.0,119.0,0.0,0.0,0.0,0.0,60,4140.0,10-07-2023,MANDI 
29,287,24628,1,22,0.0,Active,2135,2023-07-18 13:07:44.410,182.60.2.151,1,108.0,26,305,37,30,372,88,10,10,108,0,0,0,0,80,0,0,372,3420.0,108.0,0.0,0.0,0.0,0.0,60,4140.0,10-07-2023,MANDI 
30,288,24628,1,22,0.0,Active,2135,2023-07-18 13:13:30.190,182.60.2.151,1,8.0,26,14,0,0,14,8,0,0,8,0,0,0,0,27,0,0,14,1891.24,8.0,0.0,0.0,0.0,0.0,70,4140.0,10-07-2023,MANDI 
31,289,24628,10,-1,0.0,Active,2135,2023-07-18 13:16:43.250,164.100.138.238,0,406.0,3,1000,70,20,1090,400,5,1,406,0,0,500,4500,50,50,13480,1090,6607.34,406.0,0.0,0.0,0.0,0.0,72,,10-07-2023,
32,290,24628,10,22,0.0,Active,2135,2023-07-18 13:20:28.390,164.100.138.238,1,2.5,4,8,3,0,11,2,1,0,3,0,0,40,90,0,0,13480,11,6607.34,2.5,0.0,0.0,0.0,0.0,72,,10-07-2023,MANDI 
33,291,24628,1,22,0.0,Active,2135,2023-07-18 13:28:07.470,182.60.2.151,1,2.0,32,30,15,0,45,2,1,0,2,0,0,25,75,0,5,0,45,6607.34,2.0,0.0,0.0,0.0,0.0,72,4140.0,10-07-2023,MANDI 
34,292,24628,1,22,0.0,Active,2135,2023-07-18 13:34:20.403,182.60.2.151,1,5.0,35,10,5,0,15,4,1,0,5,0,0,50,100,0,0,0,15,6607.34,5.0,0.0,0.0,0.0,0.0,72,4140.0,10-07-2023,MANDI 
35,293,24628,1,22,0.0,Active,2135,2023-07-18 13:36:36.327,182.60.2.151,1,430.0,3,1465,18,0,1483,105,215,110,430,0,0,0,0,230,175,0,1483,0.0,430.0,0.0,0.0,0.0,0.0,74,4140.0,10-07-2023,MANDI 
36,294,24628,1,22,0.0,Active,2135,2023-07-18 13:38:50.343,182.60.2.151,1,115.0,35,82,2,0,84,25,55,35,115,0,0,0,0,50,75,6600,84,3487.0,115.0,0.0,0.0,0.0,0.0,74,4140.0,10-07-2023,MANDI 
37,315,24628,10,22,0.0,Active,2135,2023-07-21 11:29:40.783,164.100.138.238,1,23.0,3,1087,14,0,1101,20,3,0,23,0,0,0,0,50,79,0,1101,0.0,23.0,0.0,0.0,0.0,0.0,1132,,10-07-2023,MANDI 
38,316,24628,10,22,0.0,Active,2135,2023-07-21 11:33:01.643,164.100.138.238,1,20.0,4,56,1,0,57,19,0,0,19,0,0,0,0,20,30,0,57,0.0,19.0,0.0,0.0,0.0,0.0,1132,,10-07-2023,MANDI 
39,317,24628,10,22,0.0,Active,2135,2023-07-21 11:36:39.023,164.100.138.238,1,87.0,3,156,48,17,221,72,10,5,87,0,0,0,0,35,17,0,221,0.0,87.0,0.0,0.0,0.0,0.0,76,,10-07-2023,MANDI 
40,318,24628,10,22,0.0,Active,2135,2023-07-21 11:38:37.090,164.100.138.238,1,108.0,26,186,41,5,232,98,8,2,108,0,0,0,0,47,23,0,232,0.0,108.0,0.0,0.0,0.0,0.0,76,,10-07-2023,MANDI 
41,319,24628,10,22,0.0,Active,2135,2023-07-21 11:41:00.487,164.100.138.238,1,15.0,24,78,38,12,128,10,3,2,15,0,0,0,0,12,9,0,128,0.0,15.0,0.0,0.0,0.0,0.0,76,,10-07-2023,MANDI 
42,334,24628,1,22,0.0,Active,2135,2023-07-21 13:17:37.317,182.60.2.151,1,140.0,3,624,8,0,632,138,2,0,140,0,0,330,105,26,0,0,632,0.0,140.0,0.0,0.0,0.0,0.0,1132,4140.0,10-07-2023,MANDI 
43,415,26167,10,18,5.5,Active,2071,2023-12-05 14:16:50.147,117.215.69.148,0,7.0,31,1,29,1,31,2,10,1,13,0,0,1905,1564,0,0,0,31,0.0,12.5,5.5,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
44,416,26167,10,18,18.03,Active,2071,2023-12-05 14:19:57.727,117.215.69.148,0,12.8,35,2,9,7,18,3,15,14,31,0,0,5213,3360,0,0,0,18,0.0,30.83,18.03,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
45,417,26167,10,18,5.78,Active,2071,2023-12-05 14:22:52.643,117.215.69.148,0,2.22,26,1,6,3,10,0,6,2,8,0,0,577,215,0,0,0,10,0.0,8.0,5.78,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
46,418,26167,10,18,0.5,Active,2071,2023-12-05 14:24:30.547,117.215.69.148,0,1.5,16,0,1,2,3,0,0,1,2,0,0,100,240,0,0,0,3,0.0,1.5,0.5,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
47,419,26167,10,18,0.01,Active,2071,2023-12-05 14:26:04.180,117.215.69.148,0,0.0,30,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,1,0.0,0.1,0.01,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
48,420,26167,10,18,2.5,Active,2071,2023-12-05 14:27:48.197,117.215.69.148,0,1.5,24,0,6,1,7,0,2,3,4,0,0,221,143,0,0,0,7,0.0,4.0,2.5,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
49,421,26167,10,18,0.75,Active,2071,2023-12-05 14:29:16.763,117.215.69.148,0,1.25,29,0,1,2,3,0,1,1,2,0,0,300,500,0,0,0,3,0.0,2.0,0.75,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
50,423,26167,10,18,1.3,Active,2071,2023-12-05 14:32:31.527,117.215.69.148,0,0.0,23,0,2,0,2,0,1,0,1,0,0,130,0,0,0,0,2,0.0,1.3,1.3,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
51,424,26167,10,18,0.1,Active,2071,2023-12-05 14:34:23.320,117.215.69.148,0,0.0,36,0,0,1,1,0,0,0,0,0,0,100,0,0,0,0,1,0.0,0.1,0.1,0.0,0.0,0.0,36,,17-08-2023,KANGRA 
52,426,26167,10,18,2.0,Active,2071,2023-12-05 14:43:10.673,117.215.69.148,0,0.0,3,0,0,0,0,0,0,2,2,5661,0,0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,40,,17-08-2023,KANGRA 
53,435,26167,10,18,0.6,Active,2071,2023-12-05 15:34:13.047,117.215.69.148,0,0.0,26,8,0,0,8,1,0,0,1,0,0,83,0,0,0,0,8,0.0,0.6,0.6,0.0,0.0,0.0,30,,17-08-2023,KANGRA 
54,437,26167,10,18,0.17,Active,2071,2023-12-05 15:39:56.427,117.215.69.148,0,0.0,20,7,0,0,7,0,0,0,0,0,0,68,0,0,0,0,7,0.0,0.17,0.0,0.0,0.0,0.0,30,,17-08-2023,KANGRA 
