pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,status,entry_by,entry_date,ip_addr,RecordStatus,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,length_kuccha_sh,pwd_bridge,pwd_culvert,circle_id,division_id,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,object_id,tehsil_alt,tehsil_alt_object_id
6620,30266,1041,1.0,2,0.0,1.0,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 15:08:50.760,59.89.180.192,2,2024-09-10 00:00:00.000,2024-09-11 00:00:00.000,2024-09-11 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6621,30269,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 15:24:57.117,59.89.180.192,2,2024-09-11 00:00:00.000,2024-09-12 00:00:00.000,2024-09-12 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6622,30269,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 15:27:49.603,59.89.180.192,2,2024-09-11 00:00:00.000,2024-09-12 00:00:00.000,2024-09-12 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6623,30269,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 15:29:49.567,59.89.180.192,2,2024-09-11 00:00:00.000,2024-09-12 00:00:00.000,2024-09-12 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6624,30269,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-11 15:31:24.573,59.89.180.192,2,2024-09-11 00:00:00.000,2024-09-12 00:00:00.000,2024-09-12 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6625,29524,1041,0.5,0,0.0,0.4,0.0,0.1,2,2,0,4,Active,4340,2024-09-17 11:28:57.037,117.212.73.186,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6626,29651,1041,1.0,0,0.0,0.8,0.0,0.2,2,3,0,4,Active,4340,2024-09-17 11:32:27.023,117.212.73.186,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6627,29554,1041,0.1,0,0.0,0.1,0.0,0.0,2,1,0,3,Active,4340,2024-09-17 11:33:59.303,117.212.73.186,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6628,29555,1041,0.7,0,0.0,0.5,0.0,0.2,2,2,0,3,Active,4340,2024-09-17 11:36:12.063,117.212.73.186,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6629,29637,1041,5.0,2,0.0,4.0,0.0,1.0,2,2,0,3,Active,4340,2024-09-17 11:38:45.857,117.212.73.186,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6630,29698,1041,5.0,4,0.5,3.5,0.0,1.0,2,4,0,4,Active,4340,2024-09-17 11:58:57.137,117.212.73.186,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,2,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6631,30347,1041,2.0,2,0.0,2.0,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 14:46:07.220,117.207.55.231,2,2024-09-12 00:00:00.000,2024-09-13 00:00:00.000,2024-09-13 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6632,30347,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 14:47:45.907,117.207.55.231,2,2024-09-12 00:00:00.000,2024-09-13 00:00:00.000,2024-09-13 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6633,30347,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 14:49:38.427,117.207.55.231,2,2024-09-12 00:00:00.000,2024-09-13 00:00:00.000,2024-09-13 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6634,30347,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 14:51:47.840,117.207.55.231,2,2024-09-12 00:00:00.000,2024-09-13 00:00:00.000,2024-09-13 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6635,30348,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 14:57:35.277,117.207.55.231,2,2024-09-13 00:00:00.000,2024-09-14 00:00:00.000,2024-09-14 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6636,30348,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 14:59:14.183,117.207.55.231,2,2024-09-13 00:00:00.000,2024-09-14 00:00:00.000,2024-09-14 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6637,30348,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:01:02.953,117.207.55.231,2,2024-09-13 00:00:00.000,2024-09-14 00:00:00.000,2024-09-14 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6638,30348,1041,2.0,2,0.0,2.0,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:02:54.357,117.207.55.231,2,2024-09-13 00:00:00.000,2024-09-14 00:00:00.000,2024-09-14 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6639,30349,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:22:10.457,117.207.55.231,2,2024-09-14 00:00:00.000,2024-09-15 00:00:00.000,2024-09-15 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,20,,,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
6640,30349,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:24:09.823,117.207.55.231,2,2024-09-14 00:00:00.000,2024-09-15 00:00:00.000,2024-09-15 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6641,30349,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:26:43.907,117.207.55.231,2,2024-09-14 00:00:00.000,2024-08-15 00:00:00.000,2024-09-15 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6642,30349,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:28:38.677,117.207.55.231,2,2024-09-14 00:00:00.000,2024-09-15 00:00:00.000,2024-09-15 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6645,30352,1041,0.4,4,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:34:44.213,117.207.55.231,2,2024-09-17 00:00:00.000,2024-09-18 00:00:00.000,2024-09-18 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1018,1055,,,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
6646,30352,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:39:30.313,117.207.55.231,2,2024-09-17 00:00:00.000,2024-09-18 00:00:00.000,2024-09-18 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,22,,,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
6647,30352,1041,0.2,2,0.0,0.2,0.0,0.0,0,0,0,0,Active,4340,2024-09-17 15:41:07.237,117.207.55.231,2,2024-09-17 00:00:00.000,2024-09-18 00:00:00.000,2024-09-18 00:00:00.000,0,0.0,2,0.0,0.0,0,0,1018,18,,,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
6648,30311,38,7.76,2,0.0,0.0,0.0,7.76,1,0,0,0,Active,2095,2024-09-18 11:22:51.587,59.183.185.56,1,2024-09-10 00:00:00.000,2024-11-15 00:00:00.000,1900-01-01 00:00:00.000,1,1.0,0,0.0,0.0,0,0,1009,1006,,,1009.0,"  11TH CIRCLE, RAMPUR",Kalpa,Chamba,Chamba,Bhattiyat,Sihunta,BHATTIYAT,02-023-00001,,
6649,19454,1041,5.0,2,0.0,4.0,0.0,1.0,2,5,0,4,Active,4340,2024-09-19 11:49:41.193,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,2,1018,70,,10-08-2022,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6650,29700,1041,4.5,2,0.0,4.0,0.0,0.5,2,5,0,4,Active,4340,2024-09-19 11:51:58.980,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6651,29701,1041,6.5,0,1.0,5.1,0.0,0.4,2,5,0,4,Active,4340,2024-09-19 11:54:05.040,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,2,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6652,30316,1041,0.7,3,0.0,0.4,0.0,0.3,2,1,0,3,Active,4340,2024-09-19 11:55:34.097,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6653,29811,1041,0.3,2,0.0,0.2,0.0,0.1,2,1,0,3,Active,4340,2024-09-19 11:57:03.027,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6654,29843,1041,2.2,3,0.3,1.7,0.0,0.2,2,1,0,3,Active,4340,2024-09-19 11:59:12.823,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6655,30320,1041,0.9,3,0.0,0.6,0.0,0.3,2,2,0,4,Active,4340,2024-09-19 12:00:28.187,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6656,29946,1041,1.2,3,0.0,1.0,0.0,0.2,2,5,0,3,Active,4340,2024-09-19 12:02:02.627,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6657,29948,1041,0.3,3,0.0,0.2,0.0,0.1,1,2,0,2,Active,4340,2024-09-19 12:04:26.343,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6658,30323,1041,1.2,3,0.0,1.0,0.0,0.2,2,6,0,3,Active,4340,2024-09-19 12:06:02.407,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6659,29954,1041,2.0,3,0.0,1.5,0.0,0.5,2,5,0,4,Active,4340,2024-09-19 12:08:31.080,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6660,30325,1041,0.9,2,0.0,0.7,0.0,0.2,2,3,0,4,Active,4340,2024-09-19 12:09:53.330,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6661,19896,1041,0.8,2,0.1,0.6,0.0,0.1,2,3,0,4,Active,4340,2024-09-19 12:11:23.370,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,70,,22-08-2022,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6662,29957,1041,0.6,2,0.0,0.4,0.0,0.2,2,1,0,3,Active,4340,2024-09-19 12:16:41.257,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6663,30328,1041,0.4,1,0.0,0.3,0.0,0.1,2,0,0,2,Active,4340,2024-09-19 12:18:07.677,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6664,29990,1041,0.2,1,0.0,0.2,0.0,0.0,2,0,0,2,Active,4340,2024-09-19 12:19:07.970,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6665,30105,1041,0.1,1,0.0,0.1,0.0,0.0,2,0,0,2,Active,4340,2024-09-19 12:20:11.910,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6666,30331,1041,0.15,1,0.0,0.15,0.0,0.0,2,0,0,2,Active,4340,2024-09-19 12:21:20.760,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6667,30332,1041,0.3,1,0.0,0.27,0.0,0.3,2,1,0,3,Active,4340,2024-09-19 12:22:46.380,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6668,30309,38,13.0,3,0.0,10.0,0.0,3.0,1,1,0,0,Active,2095,2024-09-19 12:23:22.810,117.255.214.49,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,3,0.0,0,0.0,0.0,0,0,1009,1002,,,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
6669,30333,1041,0.5,1,0.0,0.5,0.0,0.0,2,0,0,2,Active,4340,2024-09-19 12:23:46.353,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6670,30334,1041,0.1,1,0.0,0.1,0.0,0.0,1,0,0,1,Active,4340,2024-09-19 12:24:57.407,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6671,30335,1041,0.5,1,0.0,0.5,0.0,0.0,1,0,0,1,Active,4340,2024-09-19 12:26:00.847,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6672,30310,38,16.0,2,0.0,16.0,0.0,0.0,0,2,0,0,Active,2095,2024-09-19 12:26:15.630,117.255.214.49,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1009,1002,,,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
6673,30336,1041,0.1,0,0.0,0.1,0.0,0.0,0,0,0,0,Active,4340,2024-09-19 12:29:18.973,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6674,30337,1041,0.3,0,0.0,0.3,0.0,0.0,2,0,0,2,Active,4340,2024-09-19 12:30:34.010,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6675,30338,1041,0.3,0,0.0,0.3,0.0,0.0,1,1,0,2,Active,4340,2024-09-19 12:31:36.840,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6676,30339,1041,0.2,0,0.0,0.2,0.0,0.0,2,1,0,3,Active,4340,2024-09-19 12:32:39.413,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6677,30342,1041,0.25,0,0.0,0.25,0.0,0.0,2,1,0,3,Active,4340,2024-09-19 12:34:09.823,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6678,30343,1041,0.1,0,0.0,0.1,0.0,0.0,2,1,0,3,Active,4340,2024-09-19 12:41:39.267,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6679,30344,1041,0.5,0,0.0,0.5,0.0,0.0,2,1,0,3,Active,4340,2024-09-19 12:42:28.403,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6680,30312,38,31.89,4,19.0,12.89,0.0,0.0,0,4,0,0,Active,2095,2024-09-19 13:07:19.533,117.255.214.49,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,3,1.0,0,0.0,0.0,0,0,1009,1002,,,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
6681,30311,38,20.75,1,0.0,20.75,0.0,0.0,0,1,0,0,Deleted,2095,2024-09-19 13:10:58.993,117.255.214.49,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1009,1002,,,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
6682,30311,38,20.75,1,0.0,20.75,0.0,0.0,0,1,0,0,Deleted,2095,2024-09-19 13:11:03.540,117.255.214.49,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1009,1002,,,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
6683,30311,38,20.75,1,0.0,20.75,0.0,0.0,0,1,0,0,Active,2095,2024-09-19 13:12:33.237,117.255.214.49,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1009,1002,,,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
6684,30340,1041,0.1,0,0.0,0.1,0.0,0.0,2,1,0,3,Active,4340,2024-09-19 14:48:39.057,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6685,30341,1041,0.15,0,0.0,0.15,0.0,0.0,2,1,0,3,Active,4340,2024-09-19 14:49:38.477,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6686,30341,1041,0.15,0,0.0,0.15,0.0,0.0,2,1,0,3,Active,4340,2024-09-19 14:51:05.430,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6687,30343,1041,0.2,0,0.0,0.2,0.0,0.0,2,1,0,3,Active,4340,2024-09-19 14:52:18.220,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
6688,30344,1041,0.3,0,0.0,0.3,0.0,0.0,2,0,0,3,Active,4340,2024-09-19 14:53:20.890,59.89.181.211,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,70,,,1018.0,5TH CIRCLE PALAMPUR,Baijnath,Kangra,,Baijnath,,BAIJNATH,02-024-02110,,
