horticulture_loss_id,disaster_id,department_id,district_id,crop_33_affected,status,entry_by,entry_date,ip_addr,RecordStatus,crop_lossless33,croptype,mf1,sf1,of1,tf1,mf2,sf2,of2,tf2,cd,pd,cd2,pd2,Qloss,Qltloss,farmerso,farmers,areaunderfruits,totalareaall,area33,arearainfed,areairrigated,areaperennial,block_id,updated_by,incidentdate,district_name,block_name
11,2586,10,15,0.0,Active,2023,2020-06-18 15:23:44.800,117.254.36.172,1,4.0,29,4,5,5,14,4,3,3,10,0,0,0,0,12,12,0,14,0.0,10.0,0.0,0.0,0.0,0.0,132,,06-06-2020,BILASPUR ,Bilaspur
12,2586,10,15,0.0,Active,2023,2020-06-18 15:25:08.043,117.254.36.172,1,4.0,36,6,4,5,15,5,4,5,14,0,0,0,0,11,10,0,15,0.0,14.0,0.0,0.0,0.0,0.0,132,,06-06-2020,BILASPUR ,Bilaspur
13,2586,10,15,0.0,Active,2023,2020-06-18 15:28:03.550,117.254.36.172,1,4.0,24,5,4,3,12,5,3,2,10,0,0,0,0,16,17,0,12,0.0,10.0,0.0,0.0,0.0,0.0,132,,06-06-2020,BILASPUR ,Bilaspur
14,2806,10,19,1.13,Active,2087,2020-08-04 13:13:42.930,117.212.96.76,1,0.0,3,7,0,4,11,1,0,1,1,0,0,352,0,18,0,11,11,4543.0,1.13,1.13,0.0,0.0,1.13,47,,20-07-2020,KINNAUR ,Kalpa
15,4494,10,15,0.0,Active,2023,2020-08-18 18:52:17.970,117.220.50.222,1,4.0,26,90,72,55,217,52,45,38,135,0,0,0,0,95,92,0,217,0.0,135.0,0.0,0.0,0.0,0.0,132,,16-08-2020,BILASPUR ,Bilaspur
16,4494,10,15,0.0,Active,2023,2020-08-18 18:53:56.253,117.220.50.222,1,3.0,29,12,11,19,42,16,14,13,43,0,0,0,0,40,42,0,42,0.0,43.0,0.0,0.0,0.0,0.0,132,,16-08-2020,BILASPUR ,Bilaspur
17,4494,1041,15,0.0,Active,2023,2020-08-18 18:55:33.600,117.220.50.222,1,3.0,36,26,22,21,69,19,15,14,48,0,0,0,0,28,33,0,69,0.0,48.0,0.0,0.0,0.0,0.0,132,4344.0,16-08-2020,BILASPUR ,Bilaspur
18,4494,10,15,0.0,Active,2023,2020-08-18 18:56:54.067,117.220.50.222,1,3.0,24,22,20,19,61,15,14,12,41,0,0,0,0,35,41,0,61,0.0,41.0,0.0,0.0,0.0,0.0,132,,16-08-2020,BILASPUR ,Bilaspur
19,4780,10,19,0.0,Active,2087,2020-08-29 10:55:46.810,59.183.179.200,2,0.0,3,5,0,0,5,2,0,0,2,0,0,52,0,0,0,5,5,3647.0,2.25,0.0,2.25,0.0,0.0,48,,05-08-2020,KINNAUR ,Nichar
20,4759,10,15,70.0,Active,2023,2020-08-29 13:45:17.280,117.220.50.226,1,4.0,26,30,25,22,77,28,22,19,69,0,0,0,0,41,38,77,77,4590.0,69.0,70.0,0.0,0.0,4590.0,132,,22-08-2020,BILASPUR ,Bilaspur
21,4759,10,15,32.0,Active,2023,2020-08-29 14:01:07.737,117.220.50.226,1,3.0,29,8,6,5,19,9,8,6,23,0,0,0,0,15,12,19,19,204.0,23.0,32.0,0.0,0.0,0.0,132,,22-08-2020,BILASPUR ,Bilaspur
22,4759,10,15,55.0,Active,2023,2020-08-29 14:04:52.627,117.220.50.226,1,3.0,36,12,10,9,31,8,7,6,21,0,0,0,0,16,15,31,31,184.0,21.0,55.0,0.0,0.0,0.0,132,,22-08-2020,BILASPUR ,Bilaspur
23,4759,10,15,22.0,Active,2023,2020-08-29 14:08:00.820,117.220.50.226,1,3.0,24,8,6,4,18,8,6,5,19,0,0,0,0,14,11,18,18,628.0,19.0,22.0,0.0,0.0,0.0,132,,22-08-2020,BILASPUR ,Bilaspur
24,5357,10,23,11.0,Deleted,3,2020-09-16 13:42:19.233,169.149.218.136,0,5.0,3,10,5,3,18,8,5,3,16,10,5,8,3,30,50,22,18,45.0,16.0,11.0,5.0,6.0,7.0,83,,16-09-2020,SHIMLA ,Chopal
25,5370,10,20,0.0,Active,2103,2020-09-17 13:02:06.750,59.89.14.114,1,0.5,3,3,0,0,3,1,0,0,1,0,0,135,0,2,0,0,3,31117.0,0.5,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU ,Kullu
26,5370,10,20,0.0,Active,2103,2020-09-17 13:05:34.490,59.89.14.114,1,0.3,35,3,0,0,3,0,0,0,0,0,0,87,0,0,0,0,3,31117.0,0.3,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU ,Kullu
27,5370,10,20,0.0,Active,2103,2020-09-17 13:06:53.597,59.89.14.114,1,0.2,32,3,0,0,3,0,0,0,0,0,0,68,0,0,0,0,3,31117.0,0.2,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU ,Kullu
28,5370,10,20,0.0,Active,2103,2020-09-17 13:09:51.167,59.89.14.114,1,0.3,36,5,0,0,5,0,0,0,0,0,0,147,0,2,0,0,5,31117.0,0.3,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU ,Kullu
29,5370,10,20,0.0,Active,2103,2020-09-17 13:11:06.550,59.89.14.114,1,0.1,33,1,0,0,1,0,0,0,0,0,0,12,0,0,0,0,1,31117.0,0.1,0.0,0.0,0.0,0.0,50,,26-08-2020,KULLU ,Kullu
30,5479,10,23,5.5,Active,3,2020-09-24 13:28:43.910,59.89.15.34,1,4.0,3,15,0,1,16,8,0,2,10,0,0,0,0,2,20,16,16,9.5,9.5,5.5,7.5,0.0,0.0,93,,21-09-2020,SHIMLA ,Nankhari
31,277,10,24,23.4,Active,2151,2020-10-26 15:14:57.147,164.100.138.237,0,24.0,3,20,7,0,27,11,6,0,17,0,0,4,37,0,0,174,89,0.0,17.0,23.4,0.0,0.0,23.4,110,,01-03-2020,SIRMAUR ,Rajgarh
32,277,10,24,1.8,Active,2151,2020-10-26 15:30:57.080,164.100.138.237,0,3.8,3,10,3,0,13,5,2,0,7,0,0,2,22,0,0,29,29,0.0,7.0,1.8,0.0,0.0,0.0,142,,01-03-2020,SIRMAUR ,Pachchad
33,277,10,24,12.4,Active,2151,2020-10-26 15:36:20.480,164.100.138.237,0,29.0,3,20,7,0,27,11,4,0,15,0,0,4,32,0,0,142,85,0.0,15.0,29.0,0.0,0.0,0.0,116,,01-03-2020,SIRMAUR ,Sangrah
34,277,10,24,19.2,Active,2151,2020-10-26 15:41:40.203,164.100.138.237,0,43.0,31,6,5,0,11,9,7,0,16,0,0,5,16,0,0,174,74,0.0,16.0,19.2,0.0,0.0,0.0,110,,01-03-2020,SIRMAUR ,Rajgarh
35,7986,10,20,0.0,Active,2103,2021-03-26 12:59:23.350,10.146.105.75,1,43.0,35,200,20,0,220,40,3,0,43,0,0,0,0,40,0,8000,220,5100.7,43.0,0.0,0.0,0.0,0.0,53,,24-03-2021,KULLU ,Banjar
36,7986,10,20,0.0,Active,2103,2021-03-26 13:10:09.640,10.146.105.75,1,168.0,3,375,20,0,395,144,24,0,168,0,0,0,0,252,0,6200,395,4350.7,168.0,0.0,0.0,0.0,0.0,54,,24-03-2021,KULLU ,Ani
37,11813,10,20,0.0,Active,2103,2021-08-23 13:03:20.517,10.146.105.75,1,18.0,3,80,15,0,95,15,3,0,18,0,0,55,10,54,15,8700,95,8405.0,18.0,0.0,0.0,0.0,0.0,50,,17-07-2021,KULLU ,Kullu
38,11815,10,20,0.0,Active,2103,2021-08-23 13:10:26.643,10.146.105.75,1,2.0,3,19,0,0,19,2,0,0,2,0,0,368,0,2,0,8500,19,4397.0,2.0,0.0,0.0,0.0,0.0,54,,24-07-2021,KULLU ,Ani
39,11816,10,20,0.0,Active,2103,2021-08-23 13:12:08.923,10.146.105.75,1,0.0,3,3,0,0,3,0,0,0,0,0,0,16,0,0,0,8700,3,8405.0,0.06,0.0,0.0,0.0,0.0,50,,28-07-2021,KULLU ,Kullu
40,11816,10,20,0.0,Active,2103,2021-08-23 13:13:54.107,10.146.105.75,1,0.01,35,3,0,0,3,0,0,0,0,0,0,35,0,0,0,8700,3,8405.0,0.01,0.0,0.0,0.0,0.0,50,,28-07-2021,KULLU ,Kullu
41,11816,10,20,0.0,Active,2103,2021-08-23 13:15:14.757,10.146.105.75,1,0.13,32,1,0,0,1,0,0,0,0,0,0,2,0,0,0,8700,1,8405.0,0.13,0.0,0.0,0.0,0.0,50,,28-07-2021,KULLU ,Kullu
42,11189,10,18,0.0,Active,2071,2021-08-27 11:30:54.437,164.100.138.237,1,13.0,26,12,7,2,21,10,2,1,13,0,0,0,0,13,0,13,21,1875.0,13.0,0.0,0.0,0.0,0.0,135,,12-06-2021,KANGRA ,Pragpur
43,11189,10,18,0.0,Active,2071,2021-08-27 11:34:58.543,164.100.138.237,1,8.0,24,9,11,2,22,4,3,1,8,0,0,0,0,3,0,22,22,67.0,8.0,0.0,0.0,0.0,0.0,135,,12-06-2021,KANGRA ,Pragpur
44,11189,10,18,0.0,Active,2071,2021-08-27 11:38:08.980,164.100.138.237,1,6.0,19,5,3,2,10,3,2,1,6,0,0,0,0,1,0,10,10,2.0,6.0,0.0,0.0,0.0,0.0,135,,12-06-2021,KANGRA ,Pragpur
45,8879,10,18,0.0,Active,2071,2021-08-27 11:47:01.960,164.100.138.237,1,1.2,3,2,0,0,2,1,0,0,1,0,0,58,0,0,0,2,2,0.67,1.2,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA ,Rait
46,8879,10,18,0.0,Active,2071,2021-08-27 11:53:48.300,164.100.138.237,1,1.5,26,3,0,0,3,2,0,0,2,0,0,15,0,0,0,3,3,598.0,1.5,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA ,Rait
47,8879,10,18,0.0,Active,2071,2021-08-27 12:01:48.863,164.100.138.237,1,2.2,24,3,0,0,3,2,0,0,2,0,0,10,0,0,0,3,3,222.0,2.2,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA ,Rait
48,8879,10,18,0.0,Active,2071,2021-08-27 12:06:27.480,164.100.138.237,1,3.64,29,8,0,0,8,4,0,0,4,0,0,52,0,0,0,8,8,118.0,3.64,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA ,Rait
49,8879,10,18,0.0,Active,2071,2021-08-27 12:08:54.837,164.100.138.237,1,3.2,1,8,0,0,8,3,0,0,3,0,0,39,0,0,0,8,8,2.5,3.21,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA ,Rait
50,8879,10,18,0.0,Active,2071,2021-08-27 12:13:12.860,164.100.138.237,1,1.74,16,3,0,0,3,2,0,0,2,0,0,20,0,0,0,3,3,15.0,1.74,0.0,0.0,0.0,0.0,44,,12-07-2021,KANGRA ,Rait
51,8879,10,18,0.0,Active,2071,2021-08-27 12:14:43.093,164.100.138.237,1,0.0,3,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,,12-07-2021,KANGRA ,Baijnath
52,12480,10,24,0.2,Active,2151,2021-09-22 13:55:34.700,164.100.138.237,1,0.8,20,5,1,1,7,1,1,1,3,0,0,10,25,4,1,12,7,4.0,2.5,2.0,2.0,2.0,3.0,105,,20-09-2021,SIRMAUR ,Nahan
53,12503,10,20,1.1,Active,2103,2021-09-28 10:31:38.280,117.241.124.189,1,2.54,3,4,16,2,22,0,3,0,4,0,0,308,65,8,8,9200,22,11378.0,3.64,1.1,1.1,0.0,0.0,52,,21-09-2021,KULLU ,Nager-Katrain
54,17007,10,23,118.0,Active,3,2022-04-22 14:50:00.210,164.100.138.237,0,0.0,3,220,18,6,244,88,18,12,118,0,0,0,0,700,0,0,244,0.0,118.0,118.0,0.0,0.0,118.0,95,,14-04-2022,SHIMLA ,Rampur
55,17008,10,23,270.0,Active,3,2022-04-22 14:55:37.117,164.100.138.237,0,0.0,3,360,70,10,440,440,180,70,690,7000,3000,0,0,4050,0,4000,440,3500.0,690.0,270.0,0.0,0.0,270.0,82,,16-04-2022,SHIMLA ,Chhohara
56,17021,10,24,0.0,Active,2151,2022-04-23 16:35:48.147,164.100.138.237,0,100.0,26,70,20,10,100,60,20,20,100,0,0,50,200,100,50,0,100,0.0,100.0,0.0,0.0,0.0,0.0,103,,01-04-2022,SIRMAUR ,Ponta 
57,17021,10,24,0.0,Active,2151,2022-04-23 16:38:25.323,164.100.138.237,0,0.0,24,50,20,20,90,30,10,4,44,0,0,20,50,50,30,0,90,0.0,44.0,0.0,0.0,0.0,0.0,103,,01-04-2022,SIRMAUR ,Ponta 
58,17021,10,24,0.0,Active,2151,2022-04-23 16:44:20.167,164.100.138.237,0,0.0,26,100,50,2,152,50,60,2,112,0,0,40,300,100,50,0,152,0.0,112.0,0.0,0.0,0.0,0.0,105,,01-04-2022,SIRMAUR ,Nahan
59,17021,10,24,0.0,Active,2151,2022-04-23 16:46:17.963,164.100.138.237,0,0.0,24,20,40,2,62,10,30,1,41,0,0,10,100,50,30,0,62,0.0,41.0,0.0,0.0,0.0,0.0,105,,01-04-2022,SIRMAUR ,Nahan
60,17021,10,24,0.0,Active,2151,2022-04-23 16:51:04.010,164.100.138.237,0,0.0,3,100,80,5,185,40,60,7,107,0,0,80,200,80,50,0,185,0.0,107.0,0.0,0.0,0.0,0.0,109,,01-04-2022,SIRMAUR ,Shillai
61,17021,10,24,0.0,Active,2151,2022-04-23 16:54:57.090,164.100.138.237,0,0.0,31,50,20,5,75,20,30,5,55,0,0,20,100,20,20,0,75,0.0,55.0,0.0,0.0,0.0,0.0,109,,01-04-2022,SIRMAUR ,Shillai
62,17022,10,24,0.0,Active,2151,2022-04-23 17:05:59.990,164.100.138.237,0,0.0,3,500,200,100,800,40,200,20,260,0,0,400,1000,200,100,0,800,0.0,260.0,0.0,0.0,0.0,0.0,116,,19-04-2022,SIRMAUR ,Sangrah
63,17022,10,24,0.0,Active,2151,2022-04-23 17:07:57.673,164.100.138.237,0,0.0,31,200,50,37,287,10,30,7,47,0,0,72,360,50,50,0,287,0.0,47.0,0.0,0.0,0.0,0.0,116,,19-04-2022,SIRMAUR ,Sangrah
64,17022,10,24,0.0,Active,2151,2022-04-23 17:15:57.287,164.100.138.237,0,0.0,3,600,150,100,850,80,100,50,230,0,0,500,1500,150,100,0,850,0.0,230.0,0.0,0.0,0.0,0.0,110,,19-04-2022,SIRMAUR ,Rajgarh
65,17022,10,24,0.0,Active,2151,2022-04-23 17:19:16.880,164.100.138.237,0,0.0,31,400,50,56,506,40,50,16,106,0,0,200,300,100,50,0,506,0.0,106.0,0.0,0.0,0.0,0.0,110,,19-04-2022,SIRMAUR ,Rajgarh
66,17022,10,24,0.0,Active,2151,2022-04-23 17:25:46.310,164.100.138.237,0,0.0,3,150,60,40,250,40,30,10,80,0,0,300,1000,150,70,0,250,0.0,80.0,0.0,0.0,0.0,0.0,142,,19-04-2022,SIRMAUR ,Pachchad
67,17022,10,24,0.0,Active,2151,2022-04-23 17:27:15.383,164.100.138.237,0,0.0,31,50,40,20,110,20,10,10,40,0,0,172,360,50,30,0,110,0.0,40.0,0.0,0.0,0.0,0.0,142,,19-04-2022,SIRMAUR ,Pachchad
68,16958,10,20,0.0,Deleted,2103,2022-04-25 10:21:51.703,117.215.251.48,0,1460.0,3,3500,1200,125,4825,1300,120,40,1460,0,0,0,0,800,0,9500,4825,8404.75,1460.0,0.0,0.0,0.0,0.0,50,,15-04-2022,KULLU ,Kullu
69,16958,10,20,0.0,Deleted,2103,2022-04-25 10:23:57.743,117.215.251.48,0,805.0,35,1700,350,50,2100,750,40,15,805,0,0,0,0,175,0,9500,2100,8404.75,805.0,0.0,0.0,0.0,0.0,50,,15-04-2022,KULLU ,Kullu
70,16958,10,20,0.0,Deleted,2103,2022-04-25 10:25:43.210,117.215.251.48,0,95.0,32,250,35,25,310,75,16,4,95,0,0,0,0,63,0,9500,310,8404.75,95.0,0.0,0.0,0.0,0.0,50,,15-04-2022,KULLU ,Kullu
71,16958,10,20,0.0,Deleted,2103,2022-04-25 10:27:49.517,117.215.251.48,0,49.6,3,328,64,0,392,39,10,0,50,0,0,0,0,69,0,9000,392,11377.83,49.6,0.0,0.0,0.0,0.0,52,,15-04-2022,KULLU ,Nager-Katrain
72,16958,10,20,0.0,Deleted,2103,2022-04-25 10:29:49.097,117.215.251.48,0,26.36,35,185,26,0,211,22,4,0,26,0,0,0,0,26,0,9000,211,11377.83,26.36,0.0,0.0,0.0,0.0,52,,15-04-2022,KULLU ,Nager-Katrain
73,16958,10,20,0.0,Deleted,2103,2022-04-25 10:31:49.240,117.215.251.48,0,38.48,32,246,56,0,302,30,9,0,38,0,0,0,0,46,0,9000,302,11377.83,38.48,0.0,0.0,0.0,0.0,52,,15-04-2022,KULLU ,Nager-Katrain
74,16969,10,20,0.0,Active,2103,2022-04-25 11:12:54.053,117.215.251.48,1,1460.0,3,3500,1200,125,4825,1300,120,40,1460,0,0,0,0,800,0,9500,4825,8404.75,1460.0,0.0,0.0,0.0,0.0,50,,18-04-2022,KULLU ,Kullu
75,16969,10,20,0.0,Active,2103,2022-04-25 11:19:55.587,117.215.251.48,1,805.0,35,1700,350,50,2100,750,40,15,805,0,0,0,0,175,0,9500,2100,8404.75,805.0,0.0,0.0,0.0,0.0,50,,18-04-2022,KULLU ,Kullu
76,16969,10,20,0.0,Active,2103,2022-04-25 11:23:38.383,117.215.251.48,1,95.0,32,250,35,25,310,75,16,4,95,0,0,0,0,63,0,9500,310,8404.75,95.0,0.0,0.0,0.0,0.0,50,,18-04-2022,KULLU ,Kullu
77,16969,10,20,0.0,Active,2103,2022-04-25 11:54:23.497,59.99.117.15,1,49.6,3,328,64,0,392,39,10,0,50,0,0,0,0,69,0,9000,392,11377.83,49.6,0.0,0.0,0.0,0.0,52,,18-04-2022,KULLU ,Nager-Katrain
79,16969,10,20,0.0,Active,2103,2022-04-25 11:58:09.363,59.99.117.15,1,26.36,35,185,26,0,211,22,4,0,26,0,0,0,0,26,0,9000,211,11377.83,26.36,0.0,0.0,0.0,0.0,52,,18-04-2022,KULLU ,Nager-Katrain
80,16969,10,20,0.0,Active,2103,2022-04-25 11:59:55.657,59.99.117.15,1,38.48,32,246,56,0,302,30,9,0,38,0,0,0,0,46,0,9000,302,11377.83,38.48,0.0,0.0,0.0,0.0,52,,18-04-2022,KULLU ,Nager-Katrain
81,16969,10,20,0.0,Deleted,2103,2022-04-25 12:04:38.280,59.99.117.15,0,38.48,32,246,56,0,302,302,30,0,38,0,0,0,0,46,0,9000,302,11377.83,331.52,0.0,0.0,0.0,0.0,52,,18-04-2022,KULLU ,Nager-Katrain
82,16969,10,20,0.0,Active,2103,2022-04-25 12:06:56.450,59.99.117.15,1,2220.0,3,5000,1500,200,6700,2000,180,40,2220,0,0,25000,0,1000,0,8500,6700,4397.36,2220.0,0.0,0.0,0.0,0.0,54,,18-04-2022,KULLU ,Ani
83,16969,1,20,0.0,Active,2103,2022-04-25 12:08:49.693,59.99.117.15,1,66.6,35,150,30,15,195,60,4,3,67,0,0,200,300,2,0,8500,195,4397.36,66.6,0.0,0.0,0.0,0.0,54,4108.0,18-04-2022,KULLU ,Ani
84,16969,10,20,0.0,Active,2103,2022-04-25 12:10:24.797,61.3.82.5,1,91.0,32,200,50,25,275,80,6,5,91,0,0,700,0,100,0,8500,275,4397.36,91.0,0.0,0.0,0.0,0.0,54,4108.0,18-04-2022,KULLU ,Ani
85,17077,10,20,29.63,Deleted,2103,2022-05-02 10:49:23.167,10.146.105.74,0,20.0,3,328,64,0,392,39,10,0,50,0,0,100,50,69,0,9000,392,11000.0,49.63,29.63,5.0,10.0,15.0,52,,01-05-2022,KULLU ,Nager-Katrain
86,17085,1,20,0.0,Active,2103,2022-05-04 12:02:02.880,59.89.13.229,2,213.0,3,560,150,15,725,167,42,4,213,0,0,0,0,106,78,9200,725,11377.83,213.0,0.0,0.0,0.0,0.0,52,4108.0,03-05-2022,KULLU ,Nager-Katrain
87,17085,1,20,0.0,Active,2103,2022-05-04 12:22:34.450,117.215.252.15,2,82.0,35,297,80,5,382,56,25,1,82,0,0,0,0,56,26,9200,382,11377.83,82.0,0.0,0.0,0.0,0.0,52,4108.0,03-05-2022,KULLU ,Nager-Katrain
88,17085,1,20,0.0,Active,2103,2022-05-04 12:33:20.207,117.215.252.15,2,47.0,32,210,58,7,275,36,10,1,47,0,0,0,0,72,46,9200,275,11377.83,47.0,0.0,0.0,0.0,0.0,52,4108.0,03-05-2022,KULLU ,Nager-Katrain
89,17085,1,20,0.0,Active,2103,2022-05-04 15:48:42.500,117.212.100.234,2,12.0,3,26,0,0,26,12,0,0,12,0,0,0,0,33,3,8500,26,5103.19,12.0,0.0,0.0,0.0,0.0,53,4108.0,03-05-2022,KULLU ,Banjar
90,17085,1,20,0.0,Active,2103,2022-05-05 11:07:55.373,61.3.82.5,1,470.0,3,1200,350,80,1630,400,60,10,470,0,0,0,0,60,240,22108,1630,8405.55,470.0,0.0,0.0,0.0,0.0,50,4108.0,03-05-2022,KULLU ,Kullu
91,17085,1,20,0.0,Active,2103,2022-05-05 11:11:54.030,61.3.82.5,1,45.0,32,120,30,10,160,35,8,2,45,0,0,0,0,5,30,22108,160,8405.55,45.0,0.0,0.0,0.0,0.0,50,4108.0,03-05-2022,KULLU ,Kullu
92,17085,1,20,0.0,Active,2103,2022-05-05 11:13:58.620,117.215.252.15,2,178.0,35,600,140,20,760,160,15,3,178,0,0,0,0,20,90,9500,760,8404.75,178.0,0.0,0.0,0.0,0.0,50,4108.0,03-05-2022,KULLU ,Kullu
93,17085,10,20,0.0,Active,2103,2022-05-06 16:44:28.273,164.100.138.237,2,553.0,3,1345,350,10,1705,418,115,20,553,0,0,0,0,57,73,10000,1705,4397.362,553.0,0.0,0.0,0.0,0.0,54,,03-05-2022,KULLU ,Ani
94,17085,10,20,0.0,Active,2103,2022-05-06 16:47:15.383,164.100.138.237,2,29.0,32,170,25,0,195,25,4,0,29,0,0,0,0,4,8,10000,195,4397.362,29.0,0.0,0.0,0.0,0.0,54,,03-05-2022,KULLU ,Ani
95,17085,10,20,0.0,Active,2103,2022-05-06 16:48:55.600,164.100.138.237,2,12.0,35,50,10,0,60,10,2,0,12,0,0,0,0,2,5,10000,60,4397.362,12.0,0.0,0.0,0.0,0.0,54,,03-05-2022,KULLU ,Ani
96,17085,1,20,0.0,Active,2103,2022-05-06 16:50:37.553,61.3.82.5,2,68.0,3,200,2,0,202,64,4,0,68,0,0,0,0,0,44,6800,202,1902.418,68.0,0.0,0.0,0.0,0.0,55,4108.0,03-05-2022,KULLU ,Nirmand
97,17105,10,26,0.0,Active,2183,2022-05-07 12:58:12.567,117.220.51.143,0,109.0,26,73,50,37,160,30,35,44,109,0,0,0,0,136,0,0,160,0.0,109.0,0.0,0.0,0.0,0.0,130,,29-04-2022,UNA ,Una 
98,17105,10,26,0.0,Active,2183,2022-05-07 13:01:01.523,117.220.51.143,0,150.0,29,400,783,238,1421,40,80,30,150,0,0,0,0,68,50,0,1421,0.0,150.0,0.0,0.0,0.0,0.0,130,,29-04-2022,UNA ,Una 
99,17085,10,20,0.0,Active,2103,2022-07-19 10:54:57.687,61.3.82.5,1,178.0,35,600,140,20,760,160,15,3,178,0,0,0,0,20,90,22108,600,8405.55,178.0,0.0,0.0,0.0,0.0,50,,03-05-2022,KULLU ,Kullu
100,17085,1,20,0.0,Active,2103,2022-07-19 11:01:13.450,61.3.82.5,2,470.0,3,1200,350,80,1630,400,60,10,470,0,0,0,0,60,240,22108,1630,8405.55,470.0,0.0,0.0,0.0,0.0,50,4108.0,03-05-2022,KULLU ,Kullu
101,17085,10,20,0.0,Active,2103,2022-07-19 11:07:03.307,61.3.82.5,1,213.0,3,560,150,15,725,167,42,4,213,0,0,0,0,106,78,21616,725,11410.53,213.0,0.0,0.0,0.0,0.0,52,,03-05-2022,KULLU ,Nager-Katrain
102,17085,10,20,0.0,Active,2103,2022-07-19 11:09:28.160,61.3.82.5,1,82.0,35,297,80,5,382,56,25,1,82,0,0,0,0,56,26,21616,382,11410.53,82.0,0.0,0.0,0.0,0.0,52,,03-05-2022,KULLU ,Nager-Katrain
103,17085,10,20,0.0,Active,2103,2022-07-19 11:11:49.227,61.3.82.5,1,47.0,32,210,58,7,275,36,10,1,47,0,0,0,0,72,46,21616,275,11410.53,47.0,0.0,0.0,0.0,0.0,52,,03-05-2022,KULLU ,Nager-Katrain
104,17085,10,20,0.0,Active,2103,2022-07-19 11:13:42.573,61.3.82.5,1,12.0,3,26,0,0,26,12,0,0,12,0,0,0,0,33,3,9820,26,5105.35,12.0,0.0,0.0,0.0,0.0,53,,03-05-2022,KULLU ,Banjar
